position_id,direction,start,end,filename,source_status,degraded_source_date,causal_records,records_last_30s,records_prior_30s,aligned_imbalance_last,aligned_imbalance_median_30s,aligned_imbalance_change_30s,aligned_persistence_30s,spread_ticks_last,staleness_ms,book_alignment_score,quality_eligible,quality_reason,decision_time_server,decision_time_utc,decision_year,open_time,close_time,decision_time,volume,entry,exit,planned_stop,planned_target,risk_points,initial_risk_account,net,realized_r,entry_time_utc,exit_time_utc,stop_pips,target_pips,hold_minutes,decision_entry_lag_minutes,entry_minute_utc,entry_hour_utc,entry_weekday,entry_month,entry_year,exit_class,mfe_r,mae_r,mfe_5m_r,mae_5m_r,mfe_15m_r,mae_15m_r,mfe_30m_r,mae_30m_r
216,SELL,2019-06-11T00:03:00Z,2019-06-11T00:05:00Z,CTRL_PID000000216_20190611T000500Z.dbn.zst,nonempty,False,291,147,20,0.0465753424657534,0.0219780219780219,0.0193533500620114,0.673469387755102,0.9999999999976694,2467.011328,0.1025620423820648,True,PASS,2019.06.11 03:05:00,2019-06-11 00:05:00,2019,2019.06.11 03:10:00,2019.06.11 04:16:26,2019.06.11 03:05:00,0.22,1.1313,1.13174,1.13174,1.13042,44.0,9.68,-10.56,-1.090909090909091,2019-06-11 00:10:00,2019-06-11 01:16:26,4.3999999999999595,8.799999999999919,66.43333333333334,5.0,10,0,Tuesday,2019-06,2019,SL_LIKE,1.022727272727422,1.0681818181817608,0.5681818181815085,0.20454545454578715,1.022727272727422,0.20454545454578715,1.022727272727422,0.20454545454578715
218,BUY,2019-06-12T00:28:00Z,2019-06-12T00:30:00Z,CTRL_PID000000218_20190612T003000Z.dbn.zst,nonempty,False,686,115,357,0.0042372881355932,0.0127659574468085,-0.014718186316405,0.8695652173913043,0.9999999999976694,1029.284864,0.1874860408399551,True,PASS,2019.06.12 03:30:00,2019-06-12 00:30:00,2019,2019.06.12 03:35:00,2019.06.12 03:42:01,2019.06.12 03:30:00,0.23,1.13315,1.13273,1.13273,1.13399,42.0,9.66,-10.58,-1.0952380952380951,2019-06-12 00:35:00,2019-06-12 00:42:01,4.20000000000087,8.399999999999519,7.016666666666667,5.0,35,0,Wednesday,2019-06,2019,SL_LIKE,-0.16666666666666666,1.071428571428496,-0.16666666666666666,0.9047619047618293,-0.16666666666666666,1.071428571428496,0.09523809523764208,1.071428571428496
222,BUY,2019-06-13T23:58:00Z,2019-06-14T00:00:00Z,CTRL_PID000000222_20190614T000000Z.dbn.zst,nonempty,False,84,34,22,0.0777777777777777,0.1123221041253828,-0.0030420638703641,1.0,1.0000000000021103,1750.948608,0.3054005360951004,True,PASS,2019.06.14 03:00:00,2019-06-14 00:00:00,2019,2019.06.14 03:05:00,2019.06.14 04:02:24,2019.06.14 03:00:00,0.3,1.12811,1.12777,1.12778,1.12877,33.0,9.9,-11.399999999999999,-1.1515151515151514,2019-06-14 00:05:00,2019-06-14 01:02:24,3.2999999999994145,6.6000000000010495,57.4,5.0,5,0,Friday,2019-06,2019,SL_LIKE,0.21212121212129367,1.1818181818180595,0.0303030303032342,0.42424242424258735,0.21212121212129367,0.4848484848483829,0.21212121212129367,0.7272727272729108
230,SELL,2019-06-19T01:28:00Z,2019-06-19T01:30:00Z,CTRL_PID000000230_20190619T013000Z.dbn.zst,nonempty,False,842,63,290,0.1663405088062622,0.1535433070866141,-0.0116733049385084,1.0,1.0000000000021103,340.497408,0.3238533273086799,True,PASS,2019.06.19 04:30:00,2019-06-19 01:30:00,2019,2019.06.19 04:35:00,2019.06.19 06:35:30,2019.06.19 04:30:00,0.34,1.11961,1.11929,1.1199,1.11903,29.0,9.86,9.520000000000001,0.9655172413793105,2019-06-19 01:35:00,2019-06-19 03:35:30,2.8999999999990145,5.800000000000249,120.5,5.0,95,1,Wednesday,2019-06,2019,TIMEOUT_OR_OTHER,1.9655172413798383,0.2413793103449596,0.827586206896895,0.2413793103449596,1.1379310344829434,0.2413793103449596,1.1379310344829434,0.2413793103449596
232,BUY,2019-06-19T23:58:00Z,2019-06-20T00:00:00Z,CTRL_PID000000232_20190620T000000Z.dbn.zst,nonempty,False,301,33,19,-0.0699774266365688,0.0151515151515151,0.01764528073755,0.5454545454545454,1.99999999999978,3052.095232,0.0347143504874178,True,PASS,2019.06.20 03:00:00,2019-06-20 00:00:00,2019,2019.06.20 03:05:00,2019.06.20 03:58:32,2019.06.20 03:00:00,0.13,1.12416,1.12561,1.12344,1.1256,72.0,9.36,18.330000000000002,1.9583333333333337,2019-06-20 00:05:00,2019-06-20 00:58:32,7.200000000000539,14.399999999998858,53.53333333333333,5.0,5,0,Thursday,2019-06,2019,TP_LIKE,2.1944444444441618,0.1805555555554913,0.9166666666664354,0.1805555555554913,0.9166666666664354,0.1805555555554913,1.8333333333331792,0.1805555555554913
234,SELL,2019-06-24T01:33:00Z,2019-06-24T01:35:00Z,CTRL_PID000000234_20190624T013500Z.dbn.zst,nonempty,False,1169,112,230,0.0371819960861056,0.0450097847358121,-0.0018652152641878,1.0,1.0000000000021103,1550.71744,0.2720385885518591,True,PASS,2019.06.24 04:35:00,2019-06-24 01:35:00,2019,2019.06.24 04:40:00,2019.06.24 04:48:32,2019.06.24 04:35:00,0.47,1.13785,1.13806,1.13806,1.13743,21.0,9.87,-11.75,-1.1904761904761905,2019-06-24 01:40:00,2019-06-24 01:48:32,2.100000000000435,4.20000000000087,8.533333333333333,5.0,100,1,Monday,2019-06,2019,SL_LIKE,0.19047619047634154,0.714285714284959,0.19047619047634154,0.4761904761903251,0.19047619047634154,0.714285714284959,1.0952380952376422,0.714285714284959
236,BUY,2019-06-25T00:03:00Z,2019-06-25T00:05:00Z,CTRL_PID000000236_20190625T000500Z.dbn.zst,nonempty,False,265,40,46,0.0848329048843187,0.0862308854318501,-0.0095503054389235,1.0,1.0000000000021103,5215.076864,0.2907278663561941,True,PASS,2019.06.25 03:05:00,2019-06-25 00:05:00,2019,2019.06.25 03:10:00,2019.06.25 03:51:38,2019.06.25 03:05:00,0.26,1.14018,1.1398,1.1398,1.14094,38.0,9.88,-10.920000000000002,-1.105263157894737,2019-06-25 00:10:00,2019-06-25 00:51:38,3.8000000000004697,7.600000000000939,41.63333333333333,5.0,10,0,Tuesday,2019-06,2019,SL_LIKE,1.0789473684209758,1.1315789473680982,0.4210526315787321,0.47368421052585447,0.8421052631580485,0.47368421052585447,1.0789473684209758,0.47368421052585447
238,SELL,2019-06-26T00:18:00Z,2019-06-26T00:20:00Z,CTRL_PID000000238_20190626T002000Z.dbn.zst,nonempty,False,1177,369,172,0.025531914893617,0.0239043824701195,-0.0047931892738098,0.6205962059620597,0.9999999999976694,2750.798592,0.0710519968976371,True,PASS,2019.06.26 03:20:00,2019-06-26 00:20:00,2019,2019.06.26 03:25:00,2019.06.26 04:08:36,2019.06.26 03:20:00,0.19,1.13653,1.1355,1.13704,1.13551,51.0,9.69,18.81,1.9411764705882353,2019-06-26 00:25:00,2019-06-26 01:08:36,5.1000000000001044,10.200000000000209,43.6,5.0,25,0,Wednesday,2019-06,2019,TP_LIKE,2.1764705882351403,0.6274509803919007,0.05882352941171348,0.5098039215684738,0.27450980392161983,0.6274509803919007,1.0,0.6274509803919007
242,SELL,2019-06-28T00:48:00Z,2019-06-28T00:50:00Z,CTRL_PID000000242_20190628T005000Z.dbn.zst,nonempty,False,510,103,126,0.0209523809523809,0.068762278978389,-0.0338018235857135,0.9029126213592232,1.99999999999978,1853.866496,0.2273869942723777,True,PASS,2019.06.28 03:50:00,2019-06-28 00:50:00,2019,2019.06.28 03:55:00,2019.06.28 04:05:26,2019.06.28 03:50:00,0.38,1.13695,1.13721,1.13721,1.13643,26.0,9.88,-11.4,-1.1538461538461537,2019-06-28 00:55:00,2019-06-28 01:05:26,2.60000000000149,5.199999999998539,10.433333333333334,5.0,55,0,Friday,2019-06,2019,SL_LIKE,0.26923076922981665,0.8076923076920121,0.26923076922981665,0.3076923076924391,0.26923076922981665,1.0,1.3461538461524993,1.0
246,SELL,2019-07-01T00:38:00Z,2019-07-01T00:40:00Z,CTRL_PID000000246_20190701T004000Z.dbn.zst,nonempty,False,2088,493,472,0.013215859030837,0.005893909626719,-0.0063528245774931,0.5456389452332657,0.9999999999976694,1529.041152,0.0241782212856191,True,PASS,2019.07.01 03:40:00,2019-07-01 00:40:00,2019,2019.07.01 03:45:00,2019.07.01 04:38:05,2019.07.01 03:40:00,0.36,1.13564,1.1351,1.13591,1.1351,27.0,9.72,18.0,1.8518518518518516,2019-07-01 00:45:00,2019-07-01 01:38:05,2.6999999999999247,5.399999999999849,53.083333333333336,5.0,45,0,Monday,2019-07,2019,TP_LIKE,2.5925925925923794,0.3333333333330592,0.29629629629660087,0.29629629629660087,1.0740740740737391,0.3333333333330592,1.3333333333330593,0.3333333333330592
248,SELL,2019-07-02T00:03:00Z,2019-07-02T00:05:00Z,CTRL_PID000000248_20190702T000500Z.dbn.zst,nonempty,False,276,139,30,-0.0498533724340175,0.0173410404624277,-0.0167146870917518,0.7194244604316546,0.9999999999976694,2088.579584,0.1142040786741032,True,PASS,2019.07.02 03:05:00,2019-07-02 00:05:00,2019,2019.07.02 03:10:00,2019.07.02 03:25:10,2019.07.02 03:05:00,0.3,1.1284,1.12873,1.12873,1.12774,33.0,9.9,-11.1,-1.121212121212121,2019-07-02 00:10:00,2019-07-02 00:25:10,3.2999999999994145,6.6000000000010495,15.166666666666666,5.0,10,0,Tuesday,2019-07,2019,SL_LIKE,0.21212121212129367,0.7575757575754721,0.0,0.5454545454541785,0.21212121212129367,0.6666666666664424,0.21212121212129367,0.8484848484845019
250,SELL,2019-07-04T23:58:00Z,2019-07-05T00:00:00Z,CTRL_PID000000250_20190705T000000Z.dbn.zst,nonempty,False,24,10,5,0.0798898071625344,0.0896617929404814,0.0123284596071481,1.0,1.0000000000021103,98.509824,0.2979130113720277,True,PASS,2019.07.05 03:00:00,2019-07-05 00:00:00,2019,2019.07.05 03:05:00,2019.07.05 05:05:00,2019.07.05 03:00:00,0.33,1.12829,1.12802,1.12859,1.12769,30.0,9.9,7.59,0.7666666666666666,2019-07-05 00:05:00,2019-07-05 02:05:00,2.9999999999996696,5.999999999999339,120.0,5.0,5,0,Friday,2019-07,2019,TIMEOUT_OR_OTHER,1.8333333333337034,0.3333333333333333,0.16666666666703675,0.3333333333333333,0.4666666666668147,0.3333333333333333,0.8333333333337034,0.3333333333333333
252,SELL,2019-07-07T23:58:00Z,2019-07-08T00:00:00Z,CTRL_PID000000252_20190708T000000Z.dbn.zst,nonempty,False,218,13,109,0.0473933649289099,0.0098522167487684,-0.0315103136648568,0.7692307692307693,1.0000000000021103,7077.988352,0.1316639145735546,True,PASS,2019.07.08 03:00:00,2019-07-08 00:00:00,2019,2019.07.08 03:05:00,2019.07.08 03:10:30,2019.07.08 03:00:00,0.43,1.12255,1.12278,1.12278,1.12209,23.0,9.89,-11.610000000000001,-1.173913043478261,2019-07-08 00:05:00,2019-07-08 00:10:30,2.2999999999995246,4.599999999999049,5.5,5.0,5,0,Monday,2019-07,2019,SL_LIKE,0.0,0.9565217391311064,0.0,0.5217391304354122,0.13043478260861172,1.043478260869859,0.13043478260861172,1.8260869565224946
256,BUY,2019-07-10T23:58:00Z,2019-07-11T00:00:00Z,CTRL_PID000000256_20190711T000000Z.dbn.zst,nonempty,False,215,9,44,0.0545454545454545,0.0569476082004555,0.0010765438262551,1.0,0.9999999999976694,371.174144,0.2787429400567916,True,PASS,2019.07.11 03:00:00,2019-07-11 00:00:00,2019,2019.07.11 03:05:00,2019.07.11 05:05:00,2019.07.11 03:00:00,0.35,1.12606,1.12634,1.12578,1.12662,28.0,9.8,8.4,0.8571428571428571,2019-07-11 00:05:00,2019-07-11 02:05:00,2.80000000000058,5.599999999998939,120.0,5.0,5,0,Thursday,2019-07,2019,TIMEOUT_OR_OTHER,1.607142857142744,0.9285714285717684,0.6785714285709754,0.25,1.4642857142854877,0.25,1.607142857142744,0.25
258,BUY,2019-07-12T00:53:00Z,2019-07-12T00:55:00Z,CTRL_PID000000258_20190712T005500Z.dbn.zst,nonempty,False,1696,911,501,0.0602409638554216,0.0293609671848013,-0.019819360684051,0.6410537870472008,1.0000000000021103,4.651264,0.0802525369449883,True,PASS,2019.07.12 03:55:00,2019-07-12 00:55:00,2019,2019.07.12 04:00:00,2019.07.12 04:40:32,2019.07.12 03:55:00,0.47,1.12588,1.1263,1.12567,1.1263,21.0,9.87,17.86,1.8095238095238095,2019-07-12 01:00:00,2019-07-12 01:40:32,2.100000000000435,4.20000000000087,40.53333333333333,5.0,60,1,Friday,2019-07,2019,TP_LIKE,2.1904761904752843,0.4761904761903251,0.5714285714279672,0.4761904761903251,1.1428571428569918,0.4761904761903251,1.1428571428569918,0.4761904761903251
266,BUY,2019-07-19T02:03:00Z,2019-07-19T02:05:00Z,CTRL_PID000000266_20190719T020500Z.dbn.zst,nonempty,False,549,86,189,0.037037037037037,0.0259133960490384,-0.0333325644536545,0.6395348837209303,0.9999999999976694,1462.066176,0.0743909987715707,True,PASS,2019.07.19 05:05:00,2019-07-19 02:05:00,2019,2019.07.19 05:10:00,2019.07.19 05:26:05,2019.07.19 05:05:00,0.45,1.12656,1.12633,1.12634,1.127,22.0,9.9,-12.15,-1.2272727272727273,2019-07-19 02:10:00,2019-07-19 02:26:05,2.20000000000109,4.3999999999999595,16.083333333333332,5.0,130,2,Friday,2019-07,2019,SL_LIKE,0.09090909090863214,1.090909090908632,0.09090909090863214,0.5,0.09090909090863214,0.8636363636355379,0.09090909090863214,1.6818181818172642
270,BUY,2019-07-22T00:08:00Z,2019-07-22T00:10:00Z,CTRL_PID000000270_20190722T001000Z.dbn.zst,nonempty,False,531,132,147,0.1353919239904988,0.0678120857627527,0.0223575403082072,0.7575757575757576,0.9999999999976694,1107.34464,0.1682833067463069,True,PASS,2019.07.22 03:10:00,2019-07-22 00:10:00,2019,2019.07.22 03:15:00,2019.07.22 03:18:35,2019.07.22 03:10:00,0.7,1.12189,1.12175,1.12175,1.12217,14.0,9.8,-12.600000000000001,-1.2857142857142858,2019-07-22 00:15:00,2019-07-22 00:18:35,1.40000000000029,2.7999999999983594,3.5833333333333335,5.0,15,0,Monday,2019-07,2019,SL_LIKE,0.7857142857129262,1.0,0.7857142857129262,1.2142857142854877,0.7857142857129262,1.5714285714290246,0.7857142857129262,1.7142857142854877
274,SELL,2019-07-23T23:58:00Z,2019-07-24T00:00:00Z,CTRL_PID000000274_20190724T000000Z.dbn.zst,nonempty,False,130,61,27,-0.0742857142857142,0.0604026845637583,0.0626702582599035,0.639344262295082,1.99999999999978,833.488384,0.115541037994396,True,PASS,2019.07.24 03:00:00,2019-07-24 00:00:00,2019,2019.07.24 03:05:00,2019.07.24 03:51:33,2019.07.24 03:00:00,0.18,1.11458,1.11513,1.11512,1.1135,54.0,9.72,-10.620000000000001,-1.0925925925925926,2019-07-24 00:05:00,2019-07-24 00:51:33,5.399999999999849,10.799999999999699,46.55,5.0,5,0,Wednesday,2019-07,2019,SL_LIKE,0.3333333333330592,1.0185185185186403,0.05555555555550987,0.3703703703707511,0.2037037037033991,0.5,0.22222222222203947,0.5
276,SELL,2019-07-24T23:58:00Z,2019-07-25T00:00:00Z,CTRL_PID000000276_20190725T000000Z.dbn.zst,nonempty,False,145,68,65,0.0244821092278719,0.0027633614023028,-0.0636428885976972,0.5294117647058824,0.9999999999976694,7754.818048,0.0001768409046682,True,PASS,2019.07.25 03:00:00,2019-07-25 00:00:00,2019,2019.07.25 03:05:00,2019.07.25 05:05:00,2019.07.25 03:00:00,0.22,1.11379,1.11386,1.11423,1.11291,44.0,9.68,-2.42,-0.25,2019-07-25 00:05:00,2019-07-25 02:05:00,4.3999999999999595,8.799999999999919,120.0,5.0,5,0,Thursday,2019-07,2019,TIMEOUT_OR_OTHER,1.0,0.7499999999998739,0.5227272727271695,0.04545454545433901,0.5227272727271695,0.27272727272704334,0.590909090909435,0.27272727272704334
278,BUY,2019-07-26T00:18:00Z,2019-07-26T00:20:00Z,CTRL_PID000000278_20190726T002000Z.dbn.zst,nonempty,False,503,142,246,-0.0454545454545454,0.0454965565752236,-0.0323722958837927,0.6901408450704225,0.9999999999976694,670.057728,0.1097256268518749,True,PASS,2019.07.26 03:20:00,2019-07-26 00:20:00,2019,2019.07.26 03:25:00,2019.07.26 03:55:30,2019.07.26 03:20:00,0.36,1.11486,1.11458,1.11459,1.1154,27.0,9.72,-11.52,-1.1851851851851851,2019-07-26 00:25:00,2019-07-26 00:55:30,2.6999999999999247,5.399999999999849,30.5,5.0,25,0,Friday,2019-07,2019,SL_LIKE,0.3333333333330592,1.1481481481483005,0.0,0.3333333333330592,0.3333333333330592,0.3333333333330592,0.3333333333330592,0.7777777777779605
282,BUY,2019-07-29T00:13:00Z,2019-07-29T00:15:00Z,CTRL_PID000000282_20190729T001500Z.dbn.zst,nonempty,False,303,79,66,0.0346232179226069,0.0141414141414141,-0.0182395382395382,0.6329113924050633,1.0000000000021103,2873.563904,0.0689665187133541,True,PASS,2019.07.29 03:15:00,2019-07-29 00:15:00,2019,2019.07.29 03:20:00,2019.07.29 05:20:00,2019.07.29 03:15:00,0.3,1.11333,1.11326,1.113,1.11399,33.0,9.9,-3.3,-0.3333333333333333,2019-07-29 00:20:00,2019-07-29 02:20:00,3.2999999999994145,6.6000000000010495,120.0,5.0,20,0,Monday,2019-07,2019,TIMEOUT_OR_OTHER,1.636363636363881,0.6969696969696766,0.24242424242452787,0.18181818181805948,0.7878787878793791,0.18181818181805948,0.9393939393942045,0.18181818181805948
284,BUY,2019-07-30T01:58:00Z,2019-07-30T02:00:00Z,CTRL_PID000000284_20190730T020000Z.dbn.zst,nonempty,False,960,135,516,0.0506756756756756,0.0056710775047258,-0.0304356728877387,0.5555555555555556,1.99999999999978,108.271104,0.023004398308206,True,PASS,2019.07.30 05:00:00,2019-07-30 02:00:00,2019,2019.07.30 05:05:00,2019.07.30 07:05:00,2019.07.30 05:00:00,0.27,1.11404,1.11421,1.11368,1.11476,36.0,9.72,3.51,0.36111111111111105,2019-07-30 02:05:00,2019-07-30 04:05:00,3.5999999999991594,7.200000000000539,120.0,5.0,125,2,Tuesday,2019-07,2019,TIMEOUT_OR_OTHER,1.0555555555559324,0.41666666666640967,0.05555555555593248,0.22222222222187957,0.05555555555593248,0.41666666666640967,0.5277777777782746,0.41666666666640967
288,BUY,2019-08-01T01:28:00Z,2019-08-01T01:30:00Z,CTRL_PID000000288_20190801T013000Z.dbn.zst,nonempty,False,905,291,152,0.0625,0.0853658536585365,0.0113524020782735,0.9518900343642612,0.9999999999976694,194.853376,0.2714660445309672,True,PASS,2019.08.01 04:30:00,2019-08-01 01:30:00,2019,2019.08.01 04:35:00,2019.08.01 06:35:00,2019.08.01 04:30:00,0.19,1.10474,1.10482,1.10423,1.10576,51.0,9.69,0.76,0.0784313725490196,2019-08-01 01:35:00,2019-08-01 03:35:00,5.1000000000001044,10.200000000000209,120.0,5.0,95,1,Thursday,2019-08,2019,TIMEOUT_OR_OTHER,0.7843137254900936,0.6666666666666666,0.41176470588242975,0.11764705882342696,0.7843137254900936,0.11764705882342696,0.7843137254900936,0.23529411764728933
290,BUY,2019-08-02T00:13:00Z,2019-08-02T00:15:00Z,CTRL_PID000000290_20190802T001500Z.dbn.zst,nonempty,False,2405,1065,738,0.047945205479452,0.0266666666666666,0.1312364805612394,0.6225352112676056,1.0000000000021103,1434.165504,0.1074100591074459,True,PASS,2019.08.02 03:15:00,2019-08-02 00:15:00,2019,2019.08.02 03:20:00,2019.08.02 03:52:15,2019.08.02 03:15:00,0.16,1.10847,1.10965,1.10788,1.10965,59.0,9.44,18.24,1.9322033898305084,2019-08-02 00:20:00,2019-08-02 00:52:15,5.9000000000009045,11.799999999999589,32.25,5.0,20,0,Friday,2019-08,2019,TP_LIKE,1.9999999999996236,0.11864406779661654,0.5254237288135338,0.11864406779661654,1.3728813559319546,0.11864406779661654,1.6949152542368415,0.11864406779661654
296,BUY,2019-08-06T00:08:00Z,2019-08-06T00:10:00Z,CTRL_PID000000296_20190806T001000Z.dbn.zst,nonempty,False,2105,256,556,0.1143695014662756,0.0301369863013698,0.0068366880816512,0.703125,1.0000000000021103,79.055872,0.1183401651710977,True,PASS,2019.08.06 03:10:00,2019-08-06 00:10:00,2019,2019.08.06 03:15:00,2019.08.06 04:00:26,2019.08.06 03:10:00,0.19,1.12457,1.12405,1.12405,1.12561,52.0,9.88,-10.64,-1.0769230769230769,2019-08-06 00:15:00,2019-08-06 01:00:26,5.20000000000076,10.399999999999299,45.43333333333333,5.0,15,0,Tuesday,2019-08,2019,SL_LIKE,0.7307692307692143,1.3076923076921434,-0.057692307692250214,0.5000000000002135,-0.057692307692250214,0.9615384615386422,0.057692307692250214,0.9615384615386422
298,BUY,2019-08-07T01:43:00Z,2019-08-07T01:45:00Z,CTRL_PID000000298_20190807T014500Z.dbn.zst,nonempty,False,1059,313,259,0.0414507772020725,0.0441558441558441,0.0102132854091078,0.7476038338658147,0.9999999999976694,770.980352,0.1484331603631064,True,PASS,2019.08.07 04:45:00,2019-08-07 01:45:00,2019,2019.08.07 04:50:00,2019.08.07 04:53:20,2019.08.07 04:45:00,0.21,1.12184,1.12137,1.12137,1.12278,47.0,9.87,-10.709999999999999,-1.0851063829787233,2019-08-07 01:50:00,2019-08-07 01:53:20,4.699999999999704,9.399999999999409,3.3333333333333335,5.0,110,1,Wednesday,2019-08,2019,SL_LIKE,0.23404255319162004,1.4893617021275891,0.23404255319162004,1.4893617021275891,0.23404255319162004,1.8297872340423722,0.23404255319162004,2.0
300,BUY,2019-08-07T23:58:00Z,2019-08-08T00:00:00Z,CTRL_PID000000300_20190808T000000Z.dbn.zst,nonempty,False,473,199,113,-0.0523255813953488,0.0384615384615384,-0.0167531854648419,0.628140703517588,0.9999999999976694,279.34208,0.0791128246233527,True,PASS,2019.08.08 03:00:00,2019-08-08 00:00:00,2019,2019.08.08 03:05:00,2019.08.08 04:15:28,2019.08.08 03:00:00,0.21,1.12074,1.12027,1.12028,1.12166,46.0,9.66,-10.709999999999999,-1.1086956521739129,2019-08-08 00:05:00,2019-08-08 01:15:28,4.60000000000127,9.200000000000319,70.46666666666667,5.0,5,0,Thursday,2019-08,2019,SL_LIKE,1.347826086955808,1.4565217391304033,-0.043478260869838053,0.7173913043479835,1.347826086955808,0.7173913043479835,1.347826086955808,0.7173913043479835
302,SELL,2019-08-09T00:08:00Z,2019-08-09T00:10:00Z,CTRL_PID000000302_20190809T001000Z.dbn.zst,nonempty,False,350,14,111,0.1821305841924398,0.2074166761460584,0.15898362771301,1.0,0.9999999999976694,2940.599552,0.3934542450012818,True,PASS,2019.08.09 03:10:00,2019-08-09 00:10:00,2019,2019.08.09 03:15:00,2019.08.09 03:18:00,2019.08.09 03:10:00,0.43,1.11851,1.11874,1.11874,1.11805,23.0,9.89,-11.610000000000001,-1.173913043478261,2019-08-09 00:15:00,2019-08-09 00:18:00,2.300000000001745,4.599999999999049,3.0,5.0,15,0,Friday,2019-08,2019,SL_LIKE,0.043478260868851655,1.0,0.043478260868851655,1.0434782608688518,0.043478260868851655,2.434782608694309,0.043478260868851655,2.8695652173895834
308,SELL,2019-08-13T00:03:00Z,2019-08-13T00:05:00Z,CTRL_PID000000308_20190813T000500Z.dbn.zst,nonempty,False,878,51,174,-0.0059523809523809,0.0117647058823529,-0.0407218824894028,0.5294117647058824,0.9999999999976694,5771.131136,0.0104077646717669,True,PASS,2019.08.13 03:05:00,2019-08-13 00:05:00,2019,2019.08.13 03:10:00,2019.08.13 03:12:22,2019.08.13 03:05:00,0.47,1.12135,1.12156,1.12156,1.12093,21.0,9.87,-11.75,-1.1904761904761905,2019-08-13 00:10:00,2019-08-13 00:12:22,2.0999999999982144,4.20000000000087,2.3666666666666667,5.0,10,0,Tuesday,2019-08,2019,SL_LIKE,0.0,1.238095238095943,0.0,1.238095238095943,1.476190476191886,1.238095238095943,3.142857142860315,1.238095238095943
318,SELL,2019-08-18T23:58:00Z,2019-08-19T00:00:00Z,CTRL_PID000000318_20190819T000000Z.dbn.zst,nonempty,False,114,20,52,0.1031390134529148,0.0632732196713239,0.0059320584195203,1.0,1.99999999999978,7.999488,0.283119624440542,True,PASS,2019.08.19 03:00:00,2019-08-19 00:00:00,2019,2019.08.19 03:05:00,2019.08.19 04:46:00,2019.08.19 03:00:00,0.26,1.10893,1.10931,1.10931,1.10817,38.0,9.88,-10.920000000000002,-1.105263157894737,2019-08-19 00:05:00,2019-08-19 01:46:00,3.8000000000004697,7.599999999998719,101.0,5.0,5,0,Monday,2019-08,2019,SL_LIKE,0.44736842105258545,0.9210526315790243,0.07894736842097574,0.44736842105258545,0.3684210526316097,0.44736842105258545,0.39473684210487875,0.44736842105258545
326,SELL,2019-08-23T00:28:00Z,2019-08-23T00:30:00Z,CTRL_PID000000326_20190823T003000Z.dbn.zst,nonempty,False,256,124,71,0.0417690417690417,0.0320995482285804,0.0767189708007589,0.6532258064516129,1.99999999999978,7336.805376,0.1118424200402864,True,PASS,2019.08.23 03:30:00,2019-08-23 00:30:00,2019,2019.08.23 03:35:00,2019.08.23 03:55:02,2019.08.23 03:30:00,0.49,1.10802,1.10822,1.10822,1.10762,20.0,9.8,-11.760000000000002,-1.2000000000000002,2019-08-23 00:35:00,2019-08-23 00:55:02,1.9999999999997797,3.9999999999995595,20.033333333333335,5.0,35,0,Friday,2019-08,2019,SL_LIKE,0.5,1.6000000000006662,0.09999999999955592,0.4000000000004441,0.2500000000005551,0.5,0.5500000000003331,1.6000000000006662
338,SELL,2019-08-30T00:03:00Z,2019-08-30T00:05:00Z,CTRL_PID000000338_20190830T000500Z.dbn.zst,nonempty,False,2583,478,798,0.0064102564102564,0.0480146068532897,0.0754768795563238,0.6464435146443515,0.9999999999976694,66.996224,0.1160982806379015,True,PASS,2019.08.30 03:05:00,2019-08-30 00:05:00,2019,2019.08.30 03:10:00,2019.08.30 03:19:30,2019.08.30 03:05:00,0.31,1.10538,1.10569,1.10569,1.10476,31.0,9.61,-10.85,-1.1290322580645162,2019-08-30 00:10:00,2019-08-30 00:19:30,3.1000000000003247,6.200000000000649,9.5,5.0,10,0,Friday,2019-08,2019,SL_LIKE,0.29032258064488403,0.9032258064517054,0.29032258064488403,0.09677419354829467,0.29032258064488403,0.967741935483663,0.29032258064488403,1.5161290322578103
340,SELL,2019-09-02T00:13:00Z,2019-09-02T00:15:00Z,CTRL_PID000000340_20190902T001500Z.dbn.zst,nonempty,False,199,16,109,0.088235294117647,0.0909012727898176,0.0488300753788144,1.0,1.99999999999978,1962.068992,0.3076581552396125,True,PASS,2019.09.02 03:15:00,2019-09-02 00:15:00,2019,2019.09.02 03:20:00,2019.09.02 03:25:37,2019.09.02 03:15:00,0.43,1.09878,1.09902,1.09901,1.09832,23.0,9.89,-12.040000000000001,-1.2173913043478262,2019-09-02 00:20:00,2019-09-02 00:25:37,2.2999999999995246,4.60000000000127,5.616666666666666,5.0,20,0,Monday,2019-09,2019,SL_LIKE,0.04347826086985904,0.9130434782602819,0.04347826086985904,0.7391304347827766,0.04347826086985904,1.3913043478258351,0.04347826086985904,1.4782608695655532
