hypothesis_id,origin_id,direction,pivot_side,pivot_index,pivot_time_utc,pivot_confirm_index,pivot_confirm_time_utc,pivot_price,break_index,break_time_utc,hold_index,hold_time_utc,retest_index,retest_time_utc,decision_time_utc,passage_lag,entry_reference_available,entry_reference_index,entry_reference_time_utc,entry_reference_price,atr14_mt5_retest,complex_extreme,initial_stop,initial_risk_pips,geometry_valid,cost_r_0_5,cost_r_1_5,cost_r_2_25,cost_r_3_0,calendar_year
HYP-SCC-EURUSD-M5-001,LOW:268443:2022-08-10T00:00:00,SHORT,LOW,268443,2022-08-09 23:35:00,268445,2022-08-09 23:45:00,1.02053,268448,2022-08-10 00:00:00,268449,2022-08-10 00:05:00,268450,2022-08-10 00:10:00,2022-08-10 00:10:00,1,True,268451,2022-08-10 00:15:00,1.02052,0.000195714285714,1.02085,1.02089892857,3.78928571428,True,0.131950989632,0.395852968897,0.593779453346,0.791705937795,2022
HYP-SCC-EURUSD-M5-001,HIGH:269273:2022-08-14T22:10:00,LONG,HIGH,269273,2022-08-14 21:35:00,269275,2022-08-14 21:45:00,1.02595,269280,2022-08-14 22:10:00,269281,2022-08-14 22:15:00,269282,2022-08-14 22:20:00,2022-08-14 22:20:00,1,True,269283,2022-08-14 22:25:00,1.02596,0.000242142857143,1.02586,1.02579946429,1.60535714286,True,0.311457174638,0.934371523915,1.40155728587,1.86874304783,2022
HYP-SCC-EURUSD-M5-001,LOW:269583:2022-08-16T00:00:00,SHORT,LOW,269583,2022-08-15 23:45:00,269585,2022-08-15 23:55:00,1.01605,269586,2022-08-16 00:00:00,269587,2022-08-16 00:05:00,269588,2022-08-16 00:10:00,2022-08-16 00:10:00,1,True,269589,2022-08-16 00:15:00,1.01581,0.000226428571429,1.01616,1.01621660714,4.06607142857,True,0.122968818621,0.368906455863,0.553359683795,0.737812911726,2022
HYP-SCC-EURUSD-M5-001,LOW:270703:2022-08-21T23:10:00,SHORT,LOW,270703,2022-08-21 22:30:00,270705,2022-08-21 22:40:00,1.00349,270711,2022-08-21 23:10:00,270712,2022-08-21 23:15:00,270713,2022-08-21 23:20:00,2022-08-21 23:20:00,1,True,270714,2022-08-21 23:25:00,1.0034,0.000305,1.00367,1.00374625,3.4625,True,0.14440433213,0.43321299639,0.649819494585,0.86642599278,2022
HYP-SCC-EURUSD-M5-001,LOW:272140:2022-08-29T00:40:00,SHORT,LOW,272140,2022-08-29 00:05:00,272142,2022-08-29 00:15:00,0.99341,272147,2022-08-29 00:40:00,272148,2022-08-29 00:45:00,272149,2022-08-29 00:50:00,2022-08-29 00:50:00,1,True,272150,2022-08-29 00:55:00,0.9932,0.000459285714286,0.99354,0.993654821429,4.54821428571,True,0.10993325481,0.329799764429,0.494699646643,0.659599528857,2022
HYP-SCC-EURUSD-M5-001,LOW:275233:2022-09-13T01:15:00,SHORT,LOW,275233,2022-09-13 00:25:00,275235,2022-09-13 00:35:00,1.01321,275243,2022-09-13 01:15:00,275244,2022-09-13 01:20:00,275248,2022-09-13 01:40:00,2022-09-13 01:40:00,4,True,275249,2022-09-13 01:45:00,1.01315,0.000379285714286,1.01348,1.01357482143,4.24821428571,True,0.117696511139,0.353089533417,0.529634300126,0.706179066835,2022
HYP-SCC-EURUSD-M5-001,LOW:276922:2022-09-21T00:25:00,SHORT,LOW,276922,2022-09-20 23:45:00,276924,2022-09-20 23:55:00,0.99676,276930,2022-09-21 00:25:00,276931,2022-09-21 00:30:00,276932,2022-09-21 00:35:00,2022-09-21 00:35:00,1,True,276933,2022-09-21 00:40:00,0.99606,0.000355,0.99694,0.99702875,9.6875,True,0.0516129032258,0.154838709677,0.232258064516,0.309677419355,2022
HYP-SCC-EURUSD-M5-001,LOW:277497:2022-09-23T00:15:00,SHORT,LOW,277497,2022-09-22 23:45:00,277499,2022-09-22 23:55:00,0.98365,277503,2022-09-23 00:15:00,277504,2022-09-23 00:20:00,277506,2022-09-23 00:30:00,2022-09-23 00:30:00,2,True,277507,2022-09-23 00:35:00,0.98363,0.000244285714286,0.98386,0.983921071429,2.91071428571,True,0.171779141104,0.515337423313,0.773006134969,1.03067484663,2022
HYP-SCC-EURUSD-M5-001,HIGH:277755:2022-09-25T22:15:00,LONG,HIGH,277755,2022-09-25 21:15:00,277757,2022-09-25 21:30:00,0.96932,277766,2022-09-25 22:15:00,277767,2022-09-25 22:20:00,277773,2022-09-25 22:50:00,2022-09-25 22:50:00,6,True,277774,2022-09-25 22:55:00,0.96971,0.000749285714286,0.96898,0.968792678571,9.17321428571,True,0.0545065213159,0.163519563948,0.245279345922,0.327039127896,2022
HYP-SCC-EURUSD-M5-001,LOW:278644:2022-09-29T00:10:00,SHORT,LOW,278644,2022-09-28 23:45:00,278646,2022-09-28 23:55:00,0.97045,278649,2022-09-29 00:10:00,278650,2022-09-29 00:15:00,278651,2022-09-29 00:20:00,2022-09-29 00:20:00,1,True,278652,2022-09-29 00:25:00,0.97041,0.000493571428571,0.97058,0.970703392857,2.93392857143,True,0.170419963481,0.511259890444,0.766889835666,1.02251978089,2022
HYP-SCC-EURUSD-M5-001,LOW:279182:2022-10-02T21:10:00,SHORT,LOW,279182,2022-09-30 20:35:00,279184,2022-09-30 20:45:00,0.97998,279188,2022-10-02 21:10:00,279189,2022-10-02 21:15:00,279191,2022-10-02 21:25:00,2022-10-02 21:25:00,2,True,279192,2022-10-02 21:30:00,0.97972,0.000640714285714,0.98086,0.981020178571,13.0017857143,True,0.0384562560088,0.115368768026,0.17305315204,0.230737536053,2022
HYP-SCC-EURUSD-M5-001,LOW:279506:2022-10-04T00:00:00,SHORT,LOW,279506,2022-10-03 23:40:00,279508,2022-10-03 23:50:00,0.98304,279510,2022-10-04 00:00:00,279511,2022-10-04 00:05:00,279513,2022-10-04 00:15:00,2022-10-04 00:15:00,2,True,279514,2022-10-04 00:20:00,0.983,0.000397857142857,0.98379,0.983889464286,8.89464285714,True,0.0562136117245,0.168640835174,0.25296125276,0.337281670347,2022
HYP-SCC-EURUSD-M5-001,LOW:283234:2022-10-21T00:05:00,SHORT,LOW,283234,2022-10-20 23:35:00,283236,2022-10-20 23:45:00,0.97732,283240,2022-10-21 00:05:00,283241,2022-10-21 00:10:00,283242,2022-10-21 00:15:00,2022-10-21 00:15:00,1,True,283243,2022-10-21 00:20:00,0.97728,0.000309285714286,0.97769,0.977767321429,4.87321428571,True,0.102601685599,0.307805056797,0.461707585196,0.615610113595,2022
HYP-SCC-EURUSD-M5-001,HIGH:285527:2022-11-02T00:30:00,LONG,HIGH,285527,2022-11-02 00:15:00,285529,2022-11-02 00:25:00,0.98807,285530,2022-11-02 00:30:00,285531,2022-11-02 00:35:00,285534,2022-11-02 00:50:00,2022-11-02 00:50:00,3,True,285535,2022-11-02 00:55:00,0.9881,0.000352142857143,0.9879,0.987811964286,2.88035714286,True,0.173589584625,0.520768753875,0.781153130812,1.04153750775,2022
HYP-SCC-EURUSD-M5-001,HIGH:286358:2022-11-06T23:10:00,LONG,HIGH,286358,2022-11-06 22:45:00,286360,2022-11-06 22:55:00,0.99298,286363,2022-11-06 23:10:00,286364,2022-11-06 23:15:00,286366,2022-11-06 23:25:00,2022-11-06 23:25:00,2,True,286367,2022-11-06 23:30:00,0.99316,0.000755,0.99248,0.99229125,8.6875,True,0.0575539568345,0.172661870504,0.258992805755,0.345323741007,2022
HYP-SCC-EURUSD-M5-001,HIGH:287820:2022-11-14T00:55:00,LONG,HIGH,287820,2022-11-14 00:40:00,287822,2022-11-14 00:50:00,1.03304,287823,2022-11-14 00:55:00,287824,2022-11-14 01:00:00,287829,2022-11-14 01:25:00,2022-11-14 01:25:00,5,True,287830,2022-11-14 01:30:00,1.03319,0.000711428571429,1.03269,1.03251214286,6.77857142857,True,0.0737618545838,0.221285563751,0.331928345627,0.442571127503,2022
HYP-SCC-EURUSD-M5-001,HIGH:293833:2022-12-13T00:30:00,LONG,HIGH,293833,2022-12-13 00:05:00,293835,2022-12-13 00:15:00,1.05433,293838,2022-12-13 00:30:00,293839,2022-12-13 00:35:00,293840,2022-12-13 00:40:00,2022-12-13 00:40:00,1,True,293841,2022-12-13 00:45:00,1.05466,0.000252857142857,1.05387,1.05380678571,8.53214285714,True,0.0586019254919,0.175805776476,0.263708664713,0.351611552951,2022
HYP-SCC-EURUSD-M5-001,HIGH:297259:2022-12-29T00:50:00,LONG,HIGH,297259,2022-12-29 00:25:00,297261,2022-12-29 00:35:00,1.06271,297264,2022-12-29 00:50:00,297265,2022-12-29 00:55:00,297268,2022-12-29 01:10:00,2022-12-29 01:10:00,3,True,297269,2022-12-29 01:15:00,1.06315,0.000332857142857,1.06251,1.06242678571,7.23214285714,True,0.0691358024691,0.207407407407,0.311111111111,0.414814814815,2022
