symbol,engine,decision_time_utc,direction,decision_close,atr14,initial_risk_price,asian_high,asian_low,volume_ratio
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-06 09:40:00+00:00,1,1.12897,0.0007136557187182928,0.005011365571871762,1.12487,1.12113,1.0875990069748198
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-09 12:05:00+00:00,1,1.14352,0.001076787232756698,0.0027876787232756772,1.14964,1.13558,1.10142954390742
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-09 12:25:00+00:00,-1,1.1402700000000001,0.0011157265242285705,0.0036715726524225722,1.14964,1.13558,1.2119675456389454
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-10 15:20:00+00:00,1,1.13814,0.0010358876637764373,0.003273588766377511,1.14246,1.13315,1.314811638941291
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-11 07:00:00+00:00,-1,1.13511,0.0006145967005773649,0.0016329193401154463,1.13512,1.13011,5.371508379888268
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-11 07:05:00+00:00,-1,1.1344,0.0006521255076789759,0.0011604251015355782,1.13512,1.13011,2.35148235824597
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-11 11:25:00+00:00,1,1.13372,0.0006594649317508024,0.002595946493175294,1.13512,1.13011,1.1154815935451337
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-12 15:05:00+00:00,-1,1.1123,0.0021142532874173026,0.012581425328741735,1.1333199999999999,1.12594,1.1177228999305762
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-13 11:10:00+00:00,-1,1.1149,0.0008789089051992512,0.002467890890520019,1.12211,1.11523,1.1519918802334432
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-13 11:55:00+00:00,1,1.11548,0.0009795704123061642,0.0012259140824613102,1.12211,1.11523,1.7281707732485523
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-19 12:50:00+00:00,1,1.07921,0.0018393115739836169,0.006803931157398413,1.0949200000000001,1.08773,1.3486812290401524
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-23 12:30:00+00:00,-1,1.07549,0.0018087686041000635,0.002951753720819905,1.07559,1.06578,1.5457774722126731
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-24 09:45:00+00:00,1,1.08483,0.001195951477648654,0.004149595147764806,1.08226,1.07518,1.033293082628946
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-24 12:30:00+00:00,-1,1.08175,0.0013457729356551125,0.0017891545871309145,1.08226,1.07518,1.7893717132576805
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-25 10:35:00+00:00,-1,1.08185,0.0009727396724813286,0.0018345479344963334,1.08234,1.07601,1.44954743546765
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-25 13:30:00+00:00,-1,1.082,0.0009504803939132793,0.0009400960787826484,1.08234,1.07601,1.448614278802958
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-26 11:15:00+00:00,1,1.09721,0.0008917506557383749,0.003579175065573814,1.09335,1.08743,1.2365790447982228
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-26 12:10:00+00:00,-1,1.09334,0.0009611419736063919,0.0017322283947214245,1.09335,1.08743,1.5777080062794349
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-26 12:30:00+00:00,-1,1.09306,0.001165971103398885,0.0030131942206796936,1.09335,1.08743,1.5153840786995048
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-26 13:05:00+00:00,1,1.09873,0.001278727634678879,0.006147872763467843,1.09335,1.08743,1.2909271949862355
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-27 13:30:00+00:00,-1,1.09598,0.0009583262846265539,0.00547583262846274,1.10866,1.10247,1.1513583441138422
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-30 12:05:00+00:00,-1,1.10422,0.0007746161278360818,0.0031774616127837607,1.11383,1.10684,1.3720819437827536
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-31 08:50:00+00:00,-1,1.09874,0.0007412800437047929,0.0017241280043704954,1.10429,1.09843,1.0390504042662998
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-03-31 10:55:00+00:00,-1,1.09487,0.0006904741965104536,0.00320904741965089,1.10429,1.09843,1.060419235511714
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-31 14:35:00+00:00,1,1.09872,0.0011295311670985117,0.0013459062334197913,1.10429,1.09843,1.8739495798319328
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-03-31 15:05:00+00:00,1,1.09872,0.0014734823212388666,0.0016146964642478334,1.10429,1.09843,1.6593664698787534
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-06 11:55:00+00:00,1,1.07991,0.0006704910842781313,0.0011840982168556113,1.08354,1.07986,1.354081354081354
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-06 13:55:00+00:00,1,1.08023,0.0007629762291801932,0.0013425952458361312,1.08354,1.07986,1.3388110198163363
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-07 10:00:00+00:00,1,1.08853,0.0007475164114272405,0.0029047516411426777,1.08405,1.07902,1.5866209262435678
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-07 11:20:00+00:00,-1,1.08656,0.0006699634727813711,0.0027869963472781922,1.08405,1.07902,1.0792674402348665
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-07 14:50:00+00:00,-1,1.08937,0.000774822517697385,0.0032974822517697344,1.08405,1.07902,1.1702677556083945
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-08 09:00:00+00:00,1,1.08674,0.0006960860023432892,0.0016892172004685513,1.08967,1.08586,1.4231664726426076
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-08 09:00:00+00:00,1,1.08674,0.0006960860023432892,0.0022596086002344418,1.08967,1.08586,1.4231664726426076
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-08 09:25:00+00:00,1,1.08725,0.000639192226579737,0.0027639192226580622,1.08967,1.08586,1.1180124223602483
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-08 10:30:00+00:00,1,1.08759,0.0006488362997865755,0.0015948836299786162,1.08967,1.08586,1.026609982679893
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-08 14:55:00+00:00,1,1.08631,0.0007067117733624872,0.0011113423546726953,1.08967,1.08586,2.5279494936209392
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-09 10:50:00+00:00,-1,1.08589,0.0005698256769726372,0.0030869825676971274,1.08801,1.08533,1.0324539760865439
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-09 12:30:00+00:00,1,1.0879,0.0005695898521529356,0.0030069589852153022,1.08801,1.08533,2.607463391591875
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-10 10:55:00+00:00,-1,1.0941,0.00021487128770208305,0.0006514871287701673,1.09434,1.09194,1.6211374832064487
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-14 11:35:00+00:00,-1,1.09476,0.0005731967702991703,0.0008946393540598674,1.09487,1.09163,1.3659692064745361
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-15 07:00:00+00:00,1,1.0967,0.0004052327841874261,0.0009510465568374205,1.09872,1.09628,2.234113712374582
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-15 12:45:00+00:00,-1,1.08635,0.0007327450532116036,0.005653274505321271,1.09872,1.09628,1.2900073295870997
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-16 09:25:00+00:00,-1,1.08657,0.0006215843361155527,0.0023621584336115387,1.09071,1.08645,1.112855740922473
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-16 09:30:00+00:00,1,1.08653,0.0006493283121072958,0.0008698656624215317,1.09071,1.08645,1.5885416666666667
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-16 12:05:00+00:00,1,1.08885,0.0006609253516172926,0.0019160925351617841,1.09071,1.08645,1.4132362550172688
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-16 12:20:00+00:00,1,1.08996,0.0006860615880113638,0.0030286061588011837,1.09071,1.08645,1.5057406361754189
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-17 10:55:00+00:00,1,1.08358,0.0005630021389072624,0.0024463002138905843,1.08785,1.08539,1.6286779941980936
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-17 12:10:00+00:00,1,1.086,0.0006757993557262258,0.0009751598711453813,1.08785,1.08539,1.5151515151515151
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-20 10:30:00+00:00,-1,1.08638,0.0005256737835148604,0.0031325673783517693,1.08721,1.08526,1.291327264015333
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-20 10:35:00+00:00,-1,1.08617,0.0005359827989780809,0.0033435982798977193,1.08721,1.08526,1.1992533831077927
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-20 12:20:00+00:00,1,1.08546,0.0005462240323281531,0.0005192448064657018,1.08721,1.08526,1.786511835640911
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-22 07:00:00+00:00,-1,1.0858,0.0004580867342688243,0.0005916173468536456,1.08608,1.08449,1.7384843982169391
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-22 08:05:00+00:00,-1,1.08584,0.0005758043568804714,0.0007951608713760994,1.08608,1.08449,1.400064717937655
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-22 10:45:00+00:00,1,1.0869,0.0004076628754720044,0.0012207662875471925,1.08608,1.08449,1.0694153647930424
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-23 11:10:00+00:00,1,1.07919,0.0006952560656197643,0.0036595256065619086,1.08341,1.08045,1.7041530564629024
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-23 14:25:00+00:00,-1,1.08318,0.0010862088787750017,0.0016972417757550318,1.08341,1.08045,1.988290533882094
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-24 10:35:00+00:00,1,1.07816,0.0005473946549990467,0.002214739465499882,1.0779,1.07605,1.203029004143449
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-27 12:05:00+00:00,-1,1.08531,0.0005795136234484759,0.0006359027246898297,1.08536,1.08112,1.543682942850887
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-27 13:30:00+00:00,-1,1.08489,0.0005090399136565598,0.0009418079827314685,1.08536,1.08112,1.651906045437043
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-04-28 13:15:00+00:00,-1,1.08612,0.000573735533856692,0.0027473735533858346,1.08361,1.08167,1.34812988080559
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-30 10:55:00+00:00,-1,1.08754,0.0005564826550939353,0.00048129653101880443,1.08769,1.08513,1.4013893083660525
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-04-30 11:45:00+00:00,-1,1.08735,0.0006292336067958438,0.001375846721359153,1.08769,1.08513,2.9949975794739387
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-04 13:40:00+00:00,1,1.09295,0.00045616376587045217,0.0005612327531741013,1.09608,1.09268,1.326472269868496
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-06 11:40:00+00:00,1,1.08128,0.00046098095453992415,0.0024660980954540612,1.08436,1.0832,1.0116943160184935
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-08 07:05:00+00:00,1,1.08335,0.000308159752445141,0.0002516319504892728,1.08546,1.08334,1.4280259641084385
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-08 12:35:00+00:00,1,1.08338,0.0005652130885517566,0.0005530426177102754,1.08546,1.08334,2.77533960292581
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-11 14:30:00+00:00,-1,1.08172,0.000605764470686042,0.002720576447068579,1.08503,1.08343,1.1211180124223603
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-12 11:10:00+00:00,1,1.08403,0.00046721300135834493,0.00248672130013583,1.08171,1.07843,1.1130742049469964
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-13 07:00:00+00:00,1,1.08446,0.0003337975110795013,0.0004467595022159543,1.0857,1.08438,1.708645336963921
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-13 07:15:00+00:00,1,1.08442,0.0003681352521289005,0.00026362705042570767,1.0857,1.08438,1.5238095238095237
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-13 10:10:00+00:00,1,1.08517,0.00045899940411080854,0.0017258999404110575,1.0857,1.08438,1.0868576625738973
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-13 10:55:00+00:00,1,1.0865,0.0004639505542402739,0.002566395055423998,1.0857,1.08438,1.183168316831683
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-13 11:20:00+00:00,1,1.08689,0.0004738919667689442,0.0025873891966767815,1.0857,1.08438,1.4034179181771103
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-14 07:00:00+00:00,1,1.08045,0.0003710537197226012,0.000874210743944337,1.08238,1.08044,2.88135593220339
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-15 15:25:00+00:00,-1,1.08116,0.0006639224707610166,0.0028163922470760827,1.08072,1.07983,1.1901605538370894
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-18 10:40:00+00:00,1,1.08149,0.0004010970475931239,0.0014701097047593592,1.08269,1.0814300000000001,1.114887831407206
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-18 11:35:00+00:00,1,1.08156,0.00039593508994217126,0.0005191870179883651,1.08269,1.0814300000000001,1.3878080415045397
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-19 10:35:00+00:00,1,1.09638,0.0005147448393286346,0.002051474483932836,1.09237,1.09021,1.156186612576065
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-21 10:35:00+00:00,1,1.09776,0.0004070554973481334,0.0017907055497350388,1.09796,1.09521,1.341756919374248
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-21 14:45:00+00:00,1,1.09572,0.0007716335242430869,0.0012443267048487527,1.09796,1.09521,1.848883800801374
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-25 08:45:00+00:00,1,1.08894,0.0003228272068971482,0.0004945654413792688,1.09086,1.08866,1.5261350629530712
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-25 11:50:00+00:00,1,1.09051,0.00027133002000743155,0.0011471330020007553,1.09086,1.08866,1.3353566009104705
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-25 13:00:00+00:00,-1,1.09085,0.0002928846253369221,0.0002185769250673264,1.09086,1.08866,1.67614713689799
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-26 11:45:00+00:00,1,1.0963,0.0003725718149972913,0.0011772571814998578,1.09221,1.08968,1.3192754798594215
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-27 09:25:00+00:00,-1,1.09769,0.0008744896877077501,0.0010748979375414525,1.09792,1.09522,2.755883186844344
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-28 07:10:00+00:00,1,1.10145,0.0005198824343765512,0.0012139764868752678,1.1035,1.10055,2.1057327682355567
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-28 07:20:00+00:00,1,1.10071,0.0005629088337226429,0.0006725817667445622,1.1035,1.10055,1.6054860830980233
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-28 13:10:00+00:00,1,1.10357,0.0006379700850284695,0.00304379700850288,1.1035,1.10055,1.8891419893697798
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-28 13:30:00+00:00,-1,1.10328,0.000635042263601054,0.0007070084527203147,1.1035,1.10055,1.4567769477054429
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-05-29 07:25:00+00:00,-1,1.11074,0.0005717254288024847,0.0007543450857605549,1.11109,1.10698,1.7252747252747254
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-05-29 12:55:00+00:00,-1,1.11297,0.000555575242094183,0.0015855575242094133,1.11109,1.10698,1.0999641705481906
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-03 07:40:00+00:00,-1,1.12079,0.0005775143564113679,0.000795502871282272,1.12121,1.11795,1.5330904675166972
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-03 10:55:00+00:00,-1,1.11998,0.0005444574870343845,0.002754445748703427,1.12121,1.11795,1.3750429700928155
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-03 11:25:00+00:00,-1,1.11894,0.0005539529193478636,0.002605395291934931,1.12121,1.11795,1.261637239165329
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-03 12:30:00+00:00,1,1.1204,0.0006136472944018337,0.0020713647294403614,1.12121,1.11795,1.255839516350646
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-05 08:50:00+00:00,-1,1.13318,0.0006790811482227716,0.0035779081148221703,1.1374,1.13258,1.7451952882827029
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-05 12:00:00+00:00,1,1.13395,0.0005530188396373587,0.001815301883963727,1.1374,1.13258,1.2581014105985513
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-08 10:35:00+00:00,-1,1.12726,0.000616849924621784,0.0034516849924621784,1.1316,1.12826,1.561662198391421
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-08 12:00:00+00:00,1,1.12836,0.0005304926002211258,0.0008960985200443528,1.1316,1.12826,1.441111923920995
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-08 12:00:00+00:00,1,1.12836,0.0005304926002211258,0.001593049260022239,1.1316,1.12826,1.441111923920995
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-08 12:15:00+00:00,1,1.1294,0.0005625992138067957,0.0026362599213807236,1.1316,1.12826,1.1702127659574466
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-08 13:50:00+00:00,-1,1.13113,0.0006934960994379515,0.0008386992198874399,1.1316,1.12826,1.5025194686211636
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-09 12:10:00+00:00,1,1.1293,0.0005831307413467387,0.0024883130741346626,1.1315,1.12838,1.2035615597175315
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-09 13:10:00+00:00,1,1.13077,0.0006159454461288062,0.0028615945446130997,1.1315,1.12838,1.0112721417069244
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-10 09:25:00+00:00,-1,1.13573,0.0005163475328820512,0.001881634753288175,1.13696,1.1332,1.077387573494359
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-10 10:45:00+00:00,-1,1.1363699999999999,0.0005503968431942237,0.0010400793686389243,1.13696,1.1332,1.3631112822487486
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-10 12:30:00+00:00,-1,1.13664,0.0005870270039008733,0.0009074054007800481,1.13696,1.1332,1.4353752668746922
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-11 11:15:00+00:00,-1,1.13622,0.0006306313817821009,0.002363063138178134,1.13952,1.1325,1.333731165149933
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-11 12:10:00+00:00,-1,1.13476,0.000634768046984394,0.0031234768046985995,1.13952,1.1325,1.42676944639103
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-11 13:15:00+00:00,1,1.13716,0.0007755662522211441,0.003617556625221896,1.13952,1.1325,1.012771678243334
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-11 14:10:00+00:00,-1,1.13919,0.000976116477107115,0.0010152232954214746,1.13952,1.1325,1.3842895648825568
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-11 15:35:00+00:00,-1,1.13686,0.0009846801505286964,0.003588468015052859,1.13952,1.1325,1.018343905366021
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-12 14:25:00+00:00,-1,1.12874,0.0008002238540403762,0.003630022385403997,1.13135,1.12765,1.0658976823667627
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-16 07:05:00+00:00,-1,1.1347,0.000604573365810248,0.0007309146731619975,1.13483,1.13274,1.9957537154989382
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-17 11:55:00+00:00,-1,1.12307,0.0006823458225277213,0.002458234582252583,1.12797,1.12549,1.5806769635228393
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-18 13:30:00+00:00,1,1.12277,0.0006452050516388655,0.0006390410103278565,1.12611,1.12248,1.5173210161662818
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-18 14:20:00+00:00,-1,1.12067,0.0007420924038341492,0.002564209240383253,1.12611,1.12248,1.1924510157470851
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-19 13:55:00+00:00,-1,1.12181,0.0007062194878065279,0.0034706219487807832,1.1217,1.11989,1.0916221810654756
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-19 14:30:00+00:00,-1,1.12155,0.0006889024676227592,0.0006377804935244757,1.1217,1.11989,1.292534281361097
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-22 11:15:00+00:00,-1,1.12041,0.00039758147994266936,0.0016897581479944357,1.12046,1.11737,1.1786646773591942
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-22 13:45:00+00:00,1,1.12421,0.0005713344254250776,0.0033771334425425348,1.12046,1.11737,2.6534231997162117
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-22 14:00:00+00:00,1,1.12476,0.000591166812193473,0.0039291166812194245,1.12046,1.11737,1.5028901734104045
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-22 14:20:00+00:00,1,1.12585,0.0006187501385635708,0.0037318750138564116,1.12046,1.11737,1.3828125
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-24 11:40:00+00:00,-1,1.12899,0.0005418117991262581,0.0021541811799126176,1.13257,1.13089,1.3905157755526167
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-24 12:05:00+00:00,-1,1.12791,0.000539364993627988,0.003233936499362766,1.13257,1.13089,1.348357524828113
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-24 13:30:00+00:00,-1,1.1266,0.0005516652606059438,0.0018451665260605932,1.13257,1.13089,1.4061384725196289
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-25 07:00:00+00:00,1,1.12412,0.0003657104386355114,0.0005531420877271653,1.12595,1.12399,1.8480243161094225
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-26 11:30:00+00:00,-1,1.12153,0.0004172298337466158,0.001921722983374785,1.12262,1.1208,1.2401574803149606
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-26 12:00:00+00:00,1,1.12126,0.00047623547939696693,0.000705247095879491,1.12262,1.1208,2.2529510961214165
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-29 07:00:00+00:00,-1,1.12549,0.0004550871977002897,0.0007310174395400715,1.1259299999999999,1.12198,2.261976955730746
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-06-29 13:30:00+00:00,-1,1.12718,0.00040008460671193345,0.001530008460671084,1.1259299999999999,1.12198,1.9009216589861753
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-29 14:00:00+00:00,-1,1.12568,0.00046211518882950875,0.0004924230377658656,1.1259299999999999,1.12198,1.5312573167876375
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-30 08:40:00+00:00,1,1.12251,0.00048496169996973274,0.0005569923399939558,1.12493,1.12246,1.2115732368896925
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-30 14:05:00+00:00,1,1.12248,0.0007373208868563017,0.0012974641773713103,1.12493,1.12246,1.3742897727272727
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-06-30 14:50:00+00:00,1,1.12269,0.0008996835913648746,0.0011299367182728837,1.12493,1.12246,1.7895015906680807
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-07-01 08:15:00+00:00,-1,1.12385,0.00041585400693675825,0.0006431708013872051,1.12405,1.1215,1.4310148232611175
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-01 11:30:00+00:00,-1,1.1189,0.0005541020865183087,0.002265410208651897,1.12405,1.1215,1.3140708490005937
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-01 12:45:00+00:00,1,1.12162,0.0005342477937243186,0.00320342477937241,1.12405,1.1215,1.0156692467434396
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-07-03 07:30:00+00:00,1,1.12301,0.0004174173428219228,0.0006634834685643742,1.12489,1.12275,2.6433430515063168
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-07-03 07:40:00+00:00,1,1.12334,0.0004775690353923636,0.0008355138070783585,1.12489,1.12275,1.6611661166116611
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-07-03 10:20:00+00:00,1,1.12296,0.0004624724127495873,0.0008224944825498959,1.12489,1.12275,1.3850251553714117
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-03 13:40:00+00:00,1,1.1238,0.0003404697425071531,0.0013440469742507233,1.12489,1.12275,1.2396694214876034
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-06 10:00:00+00:00,1,1.12961,0.00043009841054559374,0.00138300984105455,1.1293199999999999,1.12465,1.0189452124935996
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-07 12:55:00+00:00,1,1.12979,0.0004241998504877861,0.001422419985048995,1.13323,1.13023,1.0736514522821576
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-08 07:30:00+00:00,1,1.12934,0.0004119491292332365,0.002911194912923243,1.12824,1.1265,1.2464294988314724
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-09 09:05:00+00:00,-1,1.13238,0.0005408493930907579,0.002194084939309171,1.13706,1.13275,1.3174332765474164
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-09 10:50:00+00:00,-1,1.13184,0.00044762674926852425,0.0016247626749270605,1.13706,1.13275,1.2913907284768211
EURUSD,ASIAN_RANGE_SWEEP_RECLAIM,2020-07-09 14:00:00+00:00,1,1.13345,0.0007397177157941824,0.0011779435431589214,1.13706,1.13275,1.6413715570545249
EURUSD,BAR_RANGE_COMPRESSION_BREAKOUT,2020-07-10 11:45:00+00:00,-1,1.1287,0.0004021020980768374,0.001390210209807563,1.12888,1.12631,1.2242308912147162
