symbol,direction,entry_time,exit_time,gross_pips,net_a_pips,net_b_pips,family,exit_reason,leg_gross_json
BASKET,1,2018-08-08T00:00:00+00:00,2018-08-09T00:00:00+00:00,50.399999999999444,48.899999999999444,47.399999999999444,control,flat_signal,"{""EURUSD"": 83.10000000000039, ""GBPUSD"": 57.99999999999805, ""USDJPY"": 10.099999999999909}"
BASKET,1,2018-08-16T00:00:00+00:00,2018-08-17T00:00:00+00:00,-47.89999999999947,-49.39999999999947,-50.89999999999947,control,friday_flat,"{""EURUSD"": -62.29999999999958, ""GBPUSD"": -41.49999999999876, ""USDJPY"": -39.90000000000009}"
BASKET,1,2018-08-21T00:00:00+00:00,2018-08-22T00:00:00+00:00,-2.866666666666795,-4.366666666666795,-5.866666666666795,control,flat_signal,"{""EURUSD"": -25.800000000000267, ""GBPUSD"": -10.200000000000209, ""USDJPY"": 27.40000000000009}"
BASKET,1,2018-08-29T00:00:00+00:00,2018-08-30T00:00:00+00:00,-4.999999999999923,-6.499999999999923,-7.999999999999923,control,rebalance,"{""EURUSD"": 36.599999999999966, ""GBPUSD"": 18.800000000001038, ""USDJPY"": -70.40000000000077}"
BASKET,-1,2018-08-30T00:00:00+00:00,2018-08-31T00:00:00+00:00,-43.36666666666721,-44.86666666666721,-46.36666666666721,control,friday_flat,"{""EURUSD"": -67.60000000000099, ""GBPUSD"": -50.60000000000064, ""USDJPY"": -11.899999999999977}"
BASKET,-1,2018-09-03T00:00:00+00:00,2018-09-04T00:00:00+00:00,-27.799999999999603,-29.299999999999603,-30.799999999999603,control,rebalance,"{""EURUSD"": -37.59999999999985, ""GBPUSD"": -13.499999999999623, ""USDJPY"": -32.29999999999933}"
BASKET,1,2018-09-04T00:00:00+00:00,2018-09-05T00:00:00+00:00,-27.13333333333307,-28.63333333333307,-30.13333333333307,control,flat_signal,"{""EURUSD"": -48.500000000000206, ""GBPUSD"": -49.5000000000001, ""USDJPY"": 16.600000000001103}"
BASKET,-1,2018-09-10T00:00:00+00:00,2018-09-12T00:00:00+00:00,12.133333333333416,10.633333333333416,9.133333333333416,control,flat_signal,"{""EURUSD"": 32.2, ""GBPUSD"": 19.299999999999873, ""USDJPY"": -15.099999999999625}"
BASKET,-1,2018-09-18T00:00:00+00:00,2018-09-19T00:00:00+00:00,3.799999999999789,2.299999999999789,0.7999999999997888,control,flat_signal,"{""EURUSD"": 6.999999999999229, ""GBPUSD"": -4.899999999998794, ""USDJPY"": 9.299999999998931}"
BASKET,-1,2018-09-20T00:00:00+00:00,2018-09-21T00:00:00+00:00,-60.53826580068202,-62.03826580068202,-63.53826580068202,control,stop,"{""EURUSD"": -22.800000000000598, ""GBPUSD"": -155.91479740204582, ""USDJPY"": -2.899999999999636}"
BASKET,-1,2018-09-24T00:00:00+00:00,2018-09-27T00:00:00+00:00,-69.46666666666648,-70.96666666666648,-72.46666666666648,control,rebalance,"{""EURUSD"": -106.50000000000048, ""GBPUSD"": -45.89999999999872, ""USDJPY"": -56.00000000000023}"
BASKET,1,2018-09-27T00:00:00+00:00,2018-09-28T00:00:00+00:00,38.133333333333574,36.633333333333574,35.133333333333574,control,friday_flat,"{""EURUSD"": 38.69999999999818, ""GBPUSD"": 44.00000000000181, ""USDJPY"": 31.700000000000728}"
BASKET,1,2018-10-01T00:00:00+00:00,2018-10-02T00:00:00+00:00,23.533333333332546,22.033333333332546,20.533333333332546,control,flat_signal,"{""EURUSD"": 31.799999999999606, ""GBPUSD"": 64.09999999999805, ""USDJPY"": -25.30000000000001}"
BASKET,1,2018-10-03T00:00:00+00:00,2018-10-04T00:00:00+00:00,-68.9903456169348,-70.4903456169348,-71.9903456169348,control,stop,"{""EURUSD"": -36.79999999999905, ""GBPUSD"": -84.50000000000068, ""USDJPY"": -85.67103685080468}"
BASKET,1,2018-10-04T00:00:00+00:00,2018-10-05T00:00:00+00:00,-41.799999999999535,-43.299999999999535,-44.799999999999535,control,friday_flat,"{""EURUSD"": -9.999999999998899, ""GBPUSD"": -94.39999999999893, ""USDJPY"": -21.000000000000796}"
BASKET,1,2018-10-08T00:00:00+00:00,2018-10-10T00:00:00+00:00,-74.65586345495865,-76.15586345495865,-77.65586345495865,control,stop,"{""EURUSD"": -27.500000000000302, ""GBPUSD"": -101.99999999999986, ""USDJPY"": -94.46759036487578}"
BASKET,1,2018-10-17T00:00:00+00:00,2018-10-19T00:00:00+00:00,7.60000000000005,6.10000000000005,4.60000000000005,control,friday_flat,"{""EURUSD"": -14.299999999998203, ""GBPUSD"": 47.59999999999875, ""USDJPY"": -10.500000000000398}"
BASKET,1,2018-10-24T00:00:00+00:00,2018-10-26T00:00:00+00:00,2.7333333333335346,1.2333333333335343,-0.2666666666664656,control,friday_flat,"{""EURUSD"": -10.999999999998789, ""GBPUSD"": 55.899999999999835, ""USDJPY"": -36.70000000000044}"
BASKET,1,2018-10-31T00:00:00+00:00,2018-11-01T00:00:00+00:00,-91.00436028033312,-92.50436028033312,-94.00436028033312,control,stop,"{""EURUSD"": -87.89999999999853, ""GBPUSD"": -157.3130808410017, ""USDJPY"": -27.79999999999916}"
BASKET,1,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,-5.899999999999483,-7.399999999999483,-8.899999999999483,control,flat_signal,"{""EURUSD"": 0.5000000000010552, ""GBPUSD"": -24.899999999998812, ""USDJPY"": 6.6999999999993065}"
BASKET,1,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,-81.5301385549695,-83.0301385549695,-84.5301385549695,control,stop,"{""EURUSD"": -72.40000000000136, ""GBPUSD"": -168.89041566490846, ""USDJPY"": -3.299999999998704}"
BASKET,1,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,-18.633333333333635,-20.133333333333635,-21.633333333333635,control,flat_signal,"{""EURUSD"": -18.199999999999328, ""GBPUSD"": -18.700000000000383, ""USDJPY"": -19.000000000001194}"
BASKET,1,2018-11-20T00:00:00+00:00,2018-11-21T00:00:00+00:00,8.500000000000085,7.000000000000085,5.500000000000085,control,flat_signal,"{""EURUSD"": -14.800000000001479, ""GBPUSD"": 10.600000000000609, ""USDJPY"": 29.700000000001125}"
BASKET,1,2018-11-27T00:00:00+00:00,2018-11-28T00:00:00+00:00,-56.0333333333333,-57.5333333333333,-59.0333333333333,control,rebalance,"{""EURUSD"": -78.49999999999912, ""GBPUSD"": -79.29999999999993, ""USDJPY"": -10.300000000000864}"
BASKET,-1,2018-11-28T00:00:00+00:00,2018-11-29T00:00:00+00:00,3.666666666666915,2.166666666666915,0.6666666666669153,control,rebalance,"{""EURUSD"": 26.600000000001067, ""GBPUSD"": -35.00000000000058, ""USDJPY"": 19.40000000000026}"
BASKET,1,2018-11-29T00:00:00+00:00,2018-11-30T00:00:00+00:00,39.03333333333405,37.53333333333405,36.03333333333405,control,friday_flat,"{""EURUSD"": 77.0000000000004, ""GBPUSD"": 40.800000000000836, ""USDJPY"": -0.6999999999990791}"
BASKET,1,2018-12-03T00:00:00+00:00,2018-12-04T00:00:00+00:00,-22.04662480659447,-23.54662480659447,-25.04662480659447,control,stop,"{""EURUSD"": 11.099999999999444, ""GBPUSD"": 7.099999999999884, ""USDJPY"": -84.33987441978275}"
BASKET,1,2018-12-05T00:00:00+00:00,2018-12-06T00:00:00+00:00,-56.71715778391712,-58.21715778391712,-59.71715778391712,control,stop,"{""EURUSD"": -30.09999999999957, ""GBPUSD"": -50.200000000000244, ""USDJPY"": -89.85147335175157}"
BASKET,1,2018-12-06T00:00:00+00:00,2018-12-07T00:00:00+00:00,10.499999999999599,8.999999999999599,7.4999999999995985,control,friday_flat,"{""EURUSD"": -21.600000000001618, ""GBPUSD"": 51.49999999999988, ""USDJPY"": 1.6000000000005343}"
BASKET,1,2018-12-10T00:00:00+00:00,2018-12-12T00:00:00+00:00,-27.73333333333368,-29.23333333333368,-30.73333333333368,control,flat_signal,"{""EURUSD"": -12.799999999999478, ""GBPUSD"": -65.70000000000186, ""USDJPY"": -4.699999999999704}"
BASKET,1,2018-12-17T00:00:00+00:00,2018-12-20T00:00:00+00:00,-81.54587925361652,-83.04587925361652,-84.54587925361652,control,stop,"{""EURUSD"": -117.78690127440372, ""GBPUSD"": -34.49999999999953, ""USDJPY"": -92.3507364864463}"
BASKET,-1,2018-12-20T00:00:00+00:00,2018-12-21T00:00:00+00:00,-29.633333333332775,-31.133333333332775,-32.63333333333278,control,friday_flat,"{""EURUSD"": -78.70000000000043, ""GBPUSD"": -18.099999999998673, ""USDJPY"": 7.900000000000773}"
BASKET,-1,2018-12-24T00:00:00+00:00,2018-12-26T00:00:00+00:00,-78.91735629887769,-80.41735629887769,-81.91735629887769,control,stop,"{""EURUSD"": -64.4, ""GBPUSD"": -67.0000000000015, ""USDJPY"": -105.35206889663158}"
BASKET,-1,2018-12-26T00:00:00+00:00,2018-12-28T00:00:00+00:00,86.2333333333335,84.7333333333335,83.2333333333335,control,friday_flat,"{""EURUSD"": 87.8000000000001, ""GBPUSD"": 63.40000000000012, ""USDJPY"": 107.50000000000028}"
BASKET,-1,2018-12-31T00:00:00+00:00,2019-01-02T00:00:00+00:00,-60.947832804458606,-62.447832804458606,-63.947832804458606,control,stop,"{""EURUSD"": -117.54349841337496, ""GBPUSD"": -138.59999999999982, ""USDJPY"": 73.29999999999899}"
BASKET,-1,2019-01-02T00:00:00+00:00,2019-01-03T00:00:00+00:00,-1.6102498733197617,-3.1102498733197614,-4.610249873319762,control,stop,"{""EURUSD"": 49.199999999998134, ""GBPUSD"": -174.4307496199582, ""USDJPY"": 120.40000000000077}"
BASKET,-1,2019-01-03T00:00:00+00:00,2019-01-04T00:00:00+00:00,4.400000000000609,2.9000000000006083,1.4000000000006085,control,friday_flat,"{""EURUSD"": 2.60000000000149, ""GBPUSD"": 94.40000000000114, ""USDJPY"": -83.80000000000081}"
BASKET,-1,2019-01-07T00:00:00+00:00,2019-01-11T00:00:00+00:00,20.80000000000067,19.30000000000067,17.80000000000067,control,friday_flat,"{""EURUSD"": -11.299999999998533, ""GBPUSD"": 57.000000000000384, ""USDJPY"": 16.70000000000016}"
BASKET,-1,2019-01-14T00:00:00+00:00,2019-01-15T00:00:00+00:00,-94.46999608162075,-95.96999608162075,-97.46999608162075,control,stop,"{""EURUSD"": -55.39999999999878, ""GBPUSD"": -177.10998824486344, ""USDJPY"": -50.900000000000034}"
BASKET,-1,2019-01-15T00:00:00+00:00,2019-01-18T00:00:00+00:00,-47.36666666666704,-48.86666666666704,-50.36666666666704,control,friday_flat,"{""EURUSD"": -46.90000000000083, ""GBPUSD"": 15.199999999999658, ""USDJPY"": -110.39999999999992}"
BASKET,-1,2019-01-21T00:00:00+00:00,2019-01-24T00:00:00+00:00,37.46666666666636,35.96666666666636,34.46666666666636,control,flat_signal,"{""EURUSD"": -62.60000000000154, ""GBPUSD"": 172.60000000000053, ""USDJPY"": 2.400000000000091}"
BASKET,-1,2019-01-29T00:00:00+00:00,2019-02-01T00:00:00+00:00,8.933333333332824,7.433333333332823,5.933333333332823,control,friday_flat,"{""EURUSD"": 20.899999999999253, ""GBPUSD"": 15.600000000000058, ""USDJPY"": -9.700000000000841}"
BASKET,-1,2019-02-04T00:00:00+00:00,2019-02-06T00:00:00+00:00,-63.53333333333341,-65.0333333333334,-66.5333333333334,control,rebalance,"{""EURUSD"": -74.30000000000047, ""GBPUSD"": -106.59999999999891, ""USDJPY"": -9.700000000000841}"
BASKET,1,2019-02-06T00:00:00+00:00,2019-02-08T00:00:00+00:00,2.5333333333335566,1.0333333333335564,-0.4666666666664436,control,friday_flat,"{""EURUSD"": 39.00000000000014, ""GBPUSD"": -11.399999999999189, ""USDJPY"": -20.000000000000284}"
BASKET,1,2019-02-11T00:00:00+00:00,2019-02-15T00:00:00+00:00,-12.266666666666973,-13.766666666666973,-15.266666666666973,control,friday_flat,"{""EURUSD"": -15.699999999998493, ""GBPUSD"": -28.400000000001757, ""USDJPY"": 7.299999999999329}"
BASKET,1,2019-02-18T00:00:00+00:00,2019-02-19T00:00:00+00:00,-60.15325440888196,-61.653254408881956,-63.153254408881956,control,stop,"{""EURUSD"": -31.29999999999855, ""GBPUSD"": -151.55976322664742, ""USDJPY"": 2.400000000000091}"
BASKET,1,2019-02-19T00:00:00+00:00,2019-02-21T00:00:00+00:00,12.86666666666676,11.36666666666676,9.86666666666676,control,flat_signal,"{""EURUSD"": 6.399999999999739, ""GBPUSD"": 24.100000000000232, ""USDJPY"": 8.100000000000307}"
BASKET,1,2019-02-25T00:00:00+00:00,2019-02-26T00:00:00+00:00,-77.39639068277155,-78.89639068277155,-80.39639068277155,control,stop,"{""EURUSD"": -32.00000000000092, ""GBPUSD"": -151.9891720483124, ""USDJPY"": -48.20000000000135}"
BASKET,1,2019-02-26T00:00:00+00:00,2019-02-27T00:00:00+00:00,1.4666666666665347,-0.033333333333465255,-1.5333333333334653,control,flat_signal,"{""EURUSD"": 19.500000000001183, ""GBPUSD"": -56.600000000002204, ""USDJPY"": 41.500000000000625}"
BASKET,1,2019-03-04T00:00:00+00:00,2019-03-05T00:00:00+00:00,15.733333333334206,14.233333333334206,12.733333333334206,control,flat_signal,"{""EURUSD"": 31.70000000000117, ""GBPUSD"": 1.3000000000018552, ""USDJPY"": 14.19999999999959}"
BASKET,-1,2019-03-11T00:00:00+00:00,2019-03-12T00:00:00+00:00,-47.45066697661855,-48.95066697661855,-50.45066697661855,control,stop,"{""EURUSD"": 39.20000000000145, ""GBPUSD"": -168.75200092985708, ""USDJPY"": -12.800000000000011}"
BASKET,-1,2019-03-18T00:00:00+00:00,2019-03-21T00:00:00+00:00,-34.402606417248315,-35.902606417248315,-37.402606417248315,control,stop,"{""EURUSD"": 37.799999999998946, ""GBPUSD"": -200.1078192517447, ""USDJPY"": 59.10000000000082}"
BASKET,-1,2019-03-21T00:00:00+00:00,2019-03-22T00:00:00+00:00,31.71681245021585,30.21681245021585,28.71681245021585,control,stop,"{""EURUSD"": -92.64956264935175, ""GBPUSD"": 96.19999999999962, ""USDJPY"": 91.59999999999968}"
BASKET,-1,2019-03-25T00:00:00+00:00,2019-03-26T00:00:00+00:00,-31.966666666667365,-33.466666666667365,-34.966666666667365,control,rebalance,"{""EURUSD"": -42.60000000000152, ""GBPUSD"": 10.499999999999954, ""USDJPY"": -63.80000000000052}"
BASKET,1,2019-03-26T00:00:00+00:00,2019-03-29T00:00:00+00:00,83.19999999999972,81.69999999999972,80.19999999999972,control,friday_flat,"{""EURUSD"": 53.29999999999835, ""GBPUSD"": 176.400000000001, ""USDJPY"": 19.899999999999807}"
BASKET,1,2019-04-01T00:00:00+00:00,2019-04-04T00:00:00+00:00,17.300000000000153,15.800000000000153,14.300000000000153,control,rebalance,"{""EURUSD"": -7.399999999999629, ""GBPUSD"": 27.500000000000302, ""USDJPY"": 31.799999999999784}"
BASKET,-1,2019-04-04T00:00:00+00:00,2019-04-05T00:00:00+00:00,-16.56666666666693,-18.06666666666693,-19.56666666666693,control,friday_flat,"{""EURUSD"": -3.8999999999989043, ""GBPUSD"": -41.20000000000123, ""USDJPY"": -4.600000000000648}"
BASKET,1,2019-04-08T00:00:00+00:00,2019-04-09T00:00:00+00:00,-8.10000000000007,-9.60000000000007,-11.10000000000007,control,flat_signal,"{""EURUSD"": -0.0, ""GBPUSD"": 8.900000000000574, ""USDJPY"": -33.200000000000784}"
BASKET,1,2019-04-10T00:00:00+00:00,2019-04-11T00:00:00+00:00,40.56666666666695,39.06666666666695,37.56666666666695,control,flat_signal,"{""EURUSD"": 21.700000000000053, ""GBPUSD"": 35.70000000000073, ""USDJPY"": 64.30000000000007}"
BASKET,1,2019-04-16T00:00:00+00:00,2019-04-18T00:00:00+00:00,35.199999999999555,33.699999999999555,32.199999999999555,control,flat_signal,"{""EURUSD"": 49.399999999999444, ""GBPUSD"": 58.79999999999885, ""USDJPY"": -2.599999999999625}"
BASKET,1,2019-04-22T00:00:00+00:00,2019-04-25T00:00:00+00:00,58.53333333333345,57.03333333333345,55.53333333333345,control,flat_signal,"{""EURUSD"": 124.6999999999998, ""GBPUSD"": 81.99999999999984, ""USDJPY"": -31.099999999999284}"
BASKET,1,2019-04-30T00:00:00+00:00,2019-05-01T00:00:00+00:00,-0.8333333333335524,-2.3333333333335524,-3.8333333333335524,control,flat_signal,"{""EURUSD"": 19.899999999999363, ""GBPUSD"": -17.599999999999838, ""USDJPY"": -4.800000000000182}"
BASKET,1,2019-05-02T00:00:00+00:00,2019-05-03T00:00:00+00:00,-65.21890172964436,-66.71890172964436,-68.21890172964436,control,stop,"{""EURUSD"": -31.200000000000117, ""GBPUSD"": -123.35670518893282, ""USDJPY"": -41.100000000000136}"
BASKET,-1,2019-05-07T00:00:00+00:00,2019-05-08T00:00:00+00:00,-18.466666666666203,-19.966666666666203,-21.466666666666203,control,rebalance,"{""EURUSD"": -0.1999999999990898, ""GBPUSD"": -70.09999999999961, ""USDJPY"": 14.900000000000091}"
BASKET,1,2019-05-08T00:00:00+00:00,2019-05-09T00:00:00+00:00,-19.46666666666612,-20.96666666666612,-22.466666666666118,control,flat_signal,"{""EURUSD"": -22.400000000000198, ""GBPUSD"": -4.499999999998394, ""USDJPY"": -31.499999999999773}"
BASKET,-1,2019-05-14T00:00:00+00:00,2019-05-15T00:00:00+00:00,-20.99999999999955,-22.49999999999955,-23.999999999999556,control,rebalance,"{""EURUSD"": -2.7999999999983594, ""GBPUSD"": -61.40000000000034, ""USDJPY"": 1.2000000000000455}"
BASKET,1,2019-05-15T00:00:00+00:00,2019-05-16T00:00:00+00:00,32.600000000000435,31.100000000000435,29.600000000000435,control,flat_signal,"{""EURUSD"": 26.600000000001067, ""GBPUSD"": 46.39999999999977, ""USDJPY"": 24.800000000000466}"
BASKET,1,2019-05-27T00:00:00+00:00,2019-05-29T00:00:00+00:00,40.09999999999998,38.59999999999998,37.09999999999998,control,flat_signal,"{""EURUSD"": 60.600000000001764, ""GBPUSD"": 52.69999999999886, ""USDJPY"": 6.999999999999318}"
BASKET,1,2019-06-03T00:00:00+00:00,2019-06-07T00:00:00+00:00,-45.73520695165384,-47.23520695165384,-48.73520695165384,control,stop,"{""EURUSD"": -75.30562085495961, ""GBPUSD"": -75.40000000000101, ""USDJPY"": 13.49999999999909}"
BASKET,1,2019-06-10T00:00:00+00:00,2019-06-11T00:00:00+00:00,-15.700000000000506,-17.200000000000504,-18.700000000000504,control,rebalance,"{""EURUSD"": -14.300000000000423, ""GBPUSD"": -40.40000000000043, ""USDJPY"": 7.599999999999341}"
BASKET,-1,2019-06-11T00:00:00+00:00,2019-06-13T00:00:00+00:00,-28.966666666666807,-30.466666666666807,-31.966666666666807,control,flat_signal,"{""EURUSD"": -49.20000000000035, ""GBPUSD"": -50.09999999999959, ""USDJPY"": 12.399999999999523}"
BASKET,-1,2019-06-17T00:00:00+00:00,2019-06-19T00:00:00+00:00,52.53333333333385,51.03333333333385,49.53333333333385,control,flat_signal,"{""EURUSD"": 8.099999999999774, ""GBPUSD"": 105.50000000000058, ""USDJPY"": 44.000000000001194}"
BASKET,-1,2019-06-20T00:00:00+00:00,2019-06-21T00:00:00+00:00,38.99999999999975,37.49999999999975,35.99999999999975,control,friday_flat,"{""EURUSD"": 78.30000000000003, ""GBPUSD"": 42.1999999999989, ""USDJPY"": -3.499999999999659}"
BASKET,-1,2019-06-24T00:00:00+00:00,2019-06-25T00:00:00+00:00,-24.200000000000117,-25.700000000000117,-27.200000000000117,control,flat_signal,"{""EURUSD"": -32.30000000000066, ""GBPUSD"": -51.999999999998714, ""USDJPY"": 11.699999999999022}"
BASKET,1,2019-07-01T00:00:00+00:00,2019-07-03T00:00:00+00:00,-3.2698348920282485,-4.769834892028249,-6.269834892028249,control,stop,"{""EURUSD"": 7.699999999999374, ""GBPUSD"": 66.89999999999863, ""USDJPY"": -84.40950467608275}"
BASKET,-1,2019-07-03T00:00:00+00:00,2019-07-04T00:00:00+00:00,4.400000000000552,2.9000000000005515,1.4000000000005517,control,rebalance,"{""EURUSD"": 7.300000000001194, ""GBPUSD"": 6.099999999999994, ""USDJPY"": -0.19999999999953388}"
BASKET,1,2019-07-04T00:00:00+00:00,2019-07-05T00:00:00+00:00,60.233333333333825,58.733333333333825,57.233333333333825,control,friday_flat,"{""EURUSD"": 59.90000000000162, ""GBPUSD"": 56.30000000000024, ""USDJPY"": 64.4999999999996}"
BASKET,1,2019-07-08T00:00:00+00:00,2019-07-11T00:00:00+00:00,-43.43966038437381,-44.93966038437381,-46.43966038437381,control,stop,"{""EURUSD"": -38.999999999997925, ""GBPUSD"": -8.60000000000083, ""USDJPY"": -82.71898115312268}"
BASKET,1,2019-07-11T00:00:00+00:00,2019-07-12T00:00:00+00:00,-43.333333333333535,-44.833333333333535,-46.333333333333535,control,friday_flat,"{""EURUSD"": -16.700000000000603, ""GBPUSD"": -53.300000000000566, ""USDJPY"": -59.99999999999943}"
BASKET,-1,2019-07-15T00:00:00+00:00,2019-07-16T00:00:00+00:00,-62.783206858394266,-64.28320685839427,-65.78320685839427,control,stop,"{""EURUSD"": -47.399999999999665, ""GBPUSD"": -107.74962057518377, ""USDJPY"": -33.19999999999936}"
BASKET,1,2019-07-16T00:00:00+00:00,2019-07-18T00:00:00+00:00,-87.36537273441958,-88.86537273441958,-90.36537273441958,control,stop,"{""EURUSD"": -66.2000000000007, ""GBPUSD"": -113.36036196267106, ""USDJPY"": -82.53575624058698}"
BASKET,1,2019-07-18T00:00:00+00:00,2019-07-19T00:00:00+00:00,47.266666666666765,45.766666666666765,44.266666666666765,control,friday_flat,"{""EURUSD"": 57.10000000000104, ""GBPUSD"": 43.999999999999595, ""USDJPY"": 40.69999999999965}"
BASKET,1,2019-07-22T00:00:00+00:00,2019-07-23T00:00:00+00:00,43.56666666666671,42.06666666666671,40.56666666666671,control,flat_signal,"{""EURUSD"": 57.70000000000053, ""GBPUSD"": 37.4999999999992, ""USDJPY"": 35.5000000000004}"
BASKET,1,2019-08-01T00:00:00+00:00,2019-08-02T00:00:00+00:00,-40.133333333332935,-41.633333333332935,-43.133333333332935,control,friday_flat,"{""EURUSD"": -20.299999999999763, ""GBPUSD"": -26.299999999999102, ""USDJPY"": -73.79999999999995}"
BASKET,1,2019-08-05T00:00:00+00:00,2019-08-06T00:00:00+00:00,11.300000000000368,9.800000000000368,8.300000000000368,control,flat_signal,"{""EURUSD"": 5.300000000001415, ""GBPUSD"": -24.200000000000887, ""USDJPY"": 52.80000000000058}"
BASKET,1,2019-08-12T00:00:00+00:00,2019-08-14T00:00:00+00:00,52.333333333333485,50.833333333333485,49.333333333333485,control,flat_signal,"{""EURUSD"": 75.40000000000101, ""GBPUSD"": 20.599999999999508, ""USDJPY"": 60.99999999999994}"
BASKET,1,2019-08-19T00:00:00+00:00,2019-08-22T00:00:00+00:00,-49.82118840707468,-51.32118840707468,-52.82118840707468,control,stop,"{""EURUSD"": -2.100000000000435, ""GBPUSD"": -128.1635652212243, ""USDJPY"": -19.199999999999307}"
BASKET,1,2019-08-22T00:00:00+00:00,2019-08-23T00:00:00+00:00,-66.70483180262086,-68.20483180262086,-69.70483180262086,control,stop,"{""EURUSD"": -58.700000000000415, ""GBPUSD"": -31.399999999999206, ""USDJPY"": -110.01449540786297}"
BASKET,-1,2019-08-26T00:00:00+00:00,2019-08-30T00:00:00+00:00,-51.63585621297963,-53.13585621297963,-54.63585621297963,control,stop,"{""EURUSD"": -86.90756863893867, ""GBPUSD"": -54.6000000000002, ""USDJPY"": -13.400000000000034}"
BASKET,1,2019-09-02T00:00:00+00:00,2019-09-04T00:00:00+00:00,-63.67403666222963,-65.17403666222962,-66.67403666222962,control,stop,"{""EURUSD"": -65.20000000000081, ""GBPUSD"": -142.9221099866873, ""USDJPY"": 17.099999999999227}"
BASKET,1,2019-09-04T00:00:00+00:00,2019-09-06T00:00:00+00:00,9.733333333334274,8.233333333334274,6.733333333334275,control,friday_flat,"{""EURUSD"": 10.300000000000864, ""GBPUSD"": -32.999999999998586, ""USDJPY"": 51.900000000000546}"
BASKET,1,2019-09-09T00:00:00+00:00,2019-09-10T00:00:00+00:00,8.833333333333767,7.3333333333337665,5.8333333333337665,control,rebalance,"{""EURUSD"": 4.500000000000615, ""GBPUSD"": -8.399999999999519, ""USDJPY"": 30.400000000000205}"
BASKET,-1,2019-09-10T00:00:00+00:00,2019-09-11T00:00:00+00:00,-28.06666666666615,-29.56666666666615,-31.06666666666615,control,rebalance,"{""EURUSD"": -32.999999999998586, ""GBPUSD"": -24.299999999999322, ""USDJPY"": -26.900000000000546}"
BASKET,1,2019-09-11T00:00:00+00:00,2019-09-12T00:00:00+00:00,-10.233333333333198,-11.733333333333198,-13.233333333333198,control,flat_signal,"{""EURUSD"": -54.09999999999915, ""GBPUSD"": -5.1000000000001044, ""USDJPY"": 28.49999999999966}"
BASKET,-1,2019-09-17T00:00:00+00:00,2019-09-20T00:00:00+00:00,-9.633333333334301,-11.1333333333343,-12.6333333333343,control,friday_flat,"{""EURUSD"": -53.800000000001624, ""GBPUSD"": -31.000000000001027, ""USDJPY"": 55.89999999999975}"
BASKET,1,2019-09-23T00:00:00+00:00,2019-09-27T00:00:00+00:00,77.53333333333423,76.03333333333423,74.53333333333423,control,friday_flat,"{""EURUSD"": 51.40000000000144, ""GBPUSD"": 142.2000000000012, ""USDJPY"": 39.00000000000006}"
BASKET,1,2019-10-02T00:00:00+00:00,2019-10-04T00:00:00+00:00,-26.59999999999988,-28.09999999999988,-29.59999999999988,control,friday_flat,"{""EURUSD"": -18.199999999999328, ""GBPUSD"": -34.000000000000696, ""USDJPY"": -27.599999999999625}"
BASKET,1,2019-10-08T00:00:00+00:00,2019-10-10T00:00:00+00:00,-37.272975194636054,-38.772975194636054,-40.272975194636054,control,stop,"{""EURUSD"": -49.000000000001265, ""GBPUSD"": -151.21892558390692, ""USDJPY"": 88.40000000000003}"
BASKET,-1,2019-10-10T00:00:00+00:00,2019-10-11T00:00:00+00:00,65.5999999999997,64.0999999999997,62.5999999999997,control,friday_flat,"{""EURUSD"": 30.999999999998806, ""GBPUSD"": 212.20000000000016, ""USDJPY"": -46.399999999999864}"
BASKET,-1,2019-10-30T00:00:00+00:00,2019-11-01T00:00:00+00:00,38.633333333332615,37.133333333332615,35.633333333332615,control,friday_flat,"{""EURUSD"": 13.199999999999878, ""GBPUSD"": 34.29999999999822, ""USDJPY"": 68.39999999999975}"
BASKET,-1,2019-11-04T00:00:00+00:00,2019-11-07T00:00:00+00:00,-73.95323219687529,-75.45323219687529,-76.95323219687529,control,stop,"{""EURUSD"": -78.49287489422929, ""GBPUSD"": -63.80000000000052, ""USDJPY"": -79.56682169639606}"
BASKET,-1,2019-11-07T00:00:00+00:00,2019-11-08T00:00:00+00:00,-22.23333333333294,-23.73333333333294,-25.23333333333294,control,friday_flat,"{""EURUSD"": -30.799999999999716, ""GBPUSD"": -41.999999999999815, ""USDJPY"": 6.100000000000705}"
BASKET,-1,2019-11-11T00:00:00+00:00,2019-11-13T00:00:00+00:00,-2.8333333333325625,-4.333333333332562,-5.833333333332562,control,rebalance,"{""EURUSD"": -26.999999999999247, ""GBPUSD"": -4.299999999999304, ""USDJPY"": 22.800000000000864}"
BASKET,1,2019-11-13T00:00:00+00:00,2019-11-15T00:00:00+00:00,-33.56666666666657,-35.06666666666657,-36.56666666666657,control,friday_flat,"{""EURUSD"": -46.200000000000685, ""GBPUSD"": -50.39999999999933, ""USDJPY"": -4.099999999999682}"
BASKET,1,2019-11-18T00:00:00+00:00,2019-11-21T00:00:00+00:00,17.933333333333046,16.433333333333046,14.933333333333046,control,rebalance,"{""EURUSD"": 13.700000000000934, ""GBPUSD"": 45.999999999999375, ""USDJPY"": -5.900000000001171}"
