family,symbol,direction,entry_time,exit_time,gross_pips,net_a_pips,net_b_pips,exit_reason,leg_gross_json
equity_only_control,BASKET,1,2023-06-26T00:00:00+00:00,2023-06-28T00:00:00+00:00,55.69999999999962,54.19999999999962,52.69999999999962,rebalance,"{""EURUSD"": -7.099999999999884, ""GBPUSD"": 76.30000000000025, ""USDJPY"": 97.8999999999985}"
equity_only_control,BASKET,-1,2023-06-28T00:00:00+00:00,2023-06-29T00:00:00+00:00,-32.36666666666634,-33.86666666666634,-35.36666666666634,flat_signal,"{""EURUSD"": -49.29999999999879, ""GBPUSD"": -22.599999999999287, ""USDJPY"": -25.200000000000955}"
equity_only_control,BASKET,-1,2023-07-03T00:00:00+00:00,2023-07-04T00:00:00+00:00,1.999999999999898,0.49999999999989814,-1.000000000000102,flat_signal,"{""EURUSD"": -31.90000000000026, ""GBPUSD"": 18.400000000000638, ""USDJPY"": 19.499999999999318}"
equity_only_control,BASKET,-1,2023-07-13T00:00:00+00:00,2023-07-14T00:00:00+00:00,-36.33333333333291,-37.83333333333291,-39.33333333333291,friday_flat,"{""EURUSD"": 5.1000000000001044, ""GBPUSD"": -36.89999999999971, ""USDJPY"": -77.19999999999914}"
equity_only_control,BASKET,-1,2023-07-19T00:00:00+00:00,2023-07-20T00:00:00+00:00,-61.766666666666715,-63.266666666666715,-64.76666666666672,flat_signal,"{""EURUSD"": -69.60000000000078, ""GBPUSD"": -72.59999999999822, ""USDJPY"": -43.10000000000116}"
equity_only_control,BASKET,-1,2023-07-31T00:00:00+00:00,2023-08-01T00:00:00+00:00,-58.966666666666015,-60.466666666666015,-61.966666666666015,flat_signal,"{""EURUSD"": -12.199999999999989, ""GBPUSD"": -60.2999999999998, ""USDJPY"": -104.39999999999827}"
equity_only_control,BASKET,1,2023-08-03T00:00:00+00:00,2023-08-04T00:00:00+00:00,-59.90000000000017,-61.40000000000017,-62.90000000000017,friday_flat,"{""EURUSD"": -57.49999999999922, ""GBPUSD"": -36.40000000000087, ""USDJPY"": -85.80000000000041}"
equity_only_control,BASKET,1,2023-08-07T00:00:00+00:00,2023-08-08T00:00:00+00:00,56.86666666666573,55.36666666666573,53.86666666666573,rebalance,"{""EURUSD"": 46.49999999999821, ""GBPUSD"": 35.49999999999942, ""USDJPY"": 88.59999999999957}"
equity_only_control,BASKET,-1,2023-08-08T00:00:00+00:00,2023-08-09T00:00:00+00:00,-15.400000000000643,-16.90000000000064,-18.40000000000064,rebalance,"{""EURUSD"": 17.799999999998928, ""GBPUSD"": -29.100000000001902, ""USDJPY"": -34.899999999998954}"
equity_only_control,BASKET,1,2023-08-09T00:00:00+00:00,2023-08-11T00:00:00+00:00,59.16666666666644,57.66666666666644,56.16666666666644,friday_flat,"{""EURUSD"": 28.29999999999888, ""GBPUSD"": 26.299999999999102, ""USDJPY"": 122.90000000000134}"
equity_only_control,BASKET,1,2023-08-16T00:00:00+00:00,2023-08-18T00:00:00+00:00,-29.36666666666744,-30.86666666666744,-32.36666666666744,friday_flat,"{""EURUSD"": 9.200000000000319, ""GBPUSD"": -0.40000000000040004, ""USDJPY"": -96.90000000000225}"
equity_only_control,BASKET,-1,2023-08-22T00:00:00+00:00,2023-08-23T00:00:00+00:00,38.999999999999794,37.499999999999794,35.999999999999794,flat_signal,"{""EURUSD"": 17.500000000001403, ""GBPUSD"": -6.300000000001305, ""USDJPY"": 105.79999999999927}"
equity_only_control,BASKET,-1,2023-08-24T00:00:00+00:00,2023-08-25T00:00:00+00:00,-32.33333333333374,-33.83333333333374,-35.33333333333374,friday_flat,"{""EURUSD"": -15.199999999999658, ""GBPUSD"": -23.699999999999832, ""USDJPY"": -58.10000000000173}"
equity_only_control,BASKET,-1,2023-08-28T00:00:00+00:00,2023-08-31T00:00:00+00:00,65.86666666666675,64.36666666666675,62.86666666666675,flat_signal,"{""EURUSD"": 24.500000000000632, ""GBPUSD"": 72.39999999999912, ""USDJPY"": 100.7000000000005}"
equity_only_control,BASKET,1,2023-09-06T00:00:00+00:00,2023-09-08T00:00:00+00:00,27.66666666666735,26.16666666666735,24.66666666666735,friday_flat,"{""EURUSD"": 27.500000000000302, ""GBPUSD"": 41.999999999999815, ""USDJPY"": 13.500000000001933}"
equity_only_control,BASKET,-1,2023-09-12T00:00:00+00:00,2023-09-13T00:00:00+00:00,-18.76666666666728,-20.26666666666728,-21.766666666667277,rebalance,"{""EURUSD"": -24.600000000001288, ""GBPUSD"": 4.8000000000003595, ""USDJPY"": -36.50000000000091}"
equity_only_control,BASKET,1,2023-09-13T00:00:00+00:00,2023-09-14T00:00:00+00:00,56.76666666666667,55.26666666666667,53.76666666666667,flat_signal,"{""EURUSD"": 86.29999999999914, ""GBPUSD"": 81.99999999999984, ""USDJPY"": 2.000000000001023}"
equity_only_control,BASKET,1,2023-09-18T00:00:00+00:00,2023-09-19T00:00:00+00:00,9.53333333333329,8.03333333333329,6.53333333333329,flat_signal,"{""EURUSD"": 11.699999999998933, ""GBPUSD"": -9.500000000000064, ""USDJPY"": 26.400000000001}"
equity_only_control,BASKET,1,2023-09-21T00:00:00+00:00,2023-09-22T00:00:00+00:00,52.6666666666672,51.1666666666672,49.6666666666672,friday_flat,"{""EURUSD"": 17.599999999999838, ""GBPUSD"": 59.59999999999965, ""USDJPY"": 80.80000000000211}"
equity_only_control,BASKET,1,2023-09-27T00:00:00+00:00,2023-09-28T00:00:00+00:00,-54.26666666666699,-55.76666666666699,-57.26666666666699,flat_signal,"{""EURUSD"": -62.50000000000089, ""GBPUSD"": -68.09999999999982, ""USDJPY"": -32.20000000000027}"
equity_only_control,BASKET,1,2023-10-04T00:00:00+00:00,2023-10-05T00:00:00+00:00,-54.86666666666667,-56.36666666666667,-57.86666666666667,rebalance,"{""EURUSD"": -45.20000000000079, ""GBPUSD"": -58.400000000000674, ""USDJPY"": -60.99999999999852}"
equity_only_control,BASKET,-1,2023-10-05T00:00:00+00:00,2023-10-06T00:00:00+00:00,1.1333333333329705,-0.3666666666670295,-1.8666666666670295,friday_flat,"{""EURUSD"": 36.299999999998, ""GBPUSD"": 42.89999999999905, ""USDJPY"": -75.79999999999814}"
equity_only_control,BASKET,-1,2023-10-09T00:00:00+00:00,2023-10-12T00:00:00+00:00,-77.5999999999996,-79.0999999999996,-80.5999999999996,flat_signal,"{""EURUSD"": -38.49999999999909, ""GBPUSD"": -63.299999999999464, ""USDJPY"": -131.00000000000023}"
equity_only_control,BASKET,-1,2023-10-17T00:00:00+00:00,2023-10-18T00:00:00+00:00,-31.76666666666706,-33.26666666666706,-34.76666666666706,flat_signal,"{""EURUSD"": -41.50000000000098, ""GBPUSD"": -41.600000000001636, ""USDJPY"": -12.199999999998568}"
equity_only_control,BASKET,1,2023-10-19T00:00:00+00:00,2023-10-20T00:00:00+00:00,-8.333333333333067,-9.833333333333067,-11.333333333333067,friday_flat,"{""EURUSD"": -11.699999999998933, ""GBPUSD"": -20.199999999999108, ""USDJPY"": 6.89999999999884}"
equity_only_control,BASKET,1,2023-10-23T00:00:00+00:00,2023-10-24T00:00:00+00:00,63.4000000000003,61.9000000000003,60.4000000000003,flat_signal,"{""EURUSD"": 80.70000000000022, ""GBPUSD"": 89.20000000000039, ""USDJPY"": 20.300000000000296}"
equity_only_control,BASKET,-1,2023-10-25T00:00:00+00:00,2023-10-26T00:00:00+00:00,-0.5000000000005814,-2.0000000000005813,-3.5000000000005813,rebalance,"{""EURUSD"": -4.900000000001015, ""GBPUSD"": 16.499999999999293, ""USDJPY"": -13.100000000000023}"
equity_only_control,BASKET,1,2023-10-26T00:00:00+00:00,2023-10-27T00:00:00+00:00,-22.399999999999846,-23.899999999999846,-25.399999999999846,friday_flat,"{""EURUSD"": -2.500000000000835, ""GBPUSD"": 11.099999999999444, ""USDJPY"": -75.79999999999814}"
equity_only_control,BASKET,-1,2023-10-31T00:00:00+00:00,2023-11-03T00:00:00+00:00,204.16666666666677,202.66666666666677,201.16666666666677,friday_flat,"{""EURUSD"": 154.0000000000008, ""GBPUSD"": 231.90000000000043, ""USDJPY"": 226.5999999999991}"
equity_only_control,BASKET,-1,2023-11-06T00:00:00+00:00,2023-11-07T00:00:00+00:00,-29.233333333332883,-30.733333333332883,-32.23333333333289,flat_signal,"{""EURUSD"": -17.499999999999183, ""GBPUSD"": -44.800000000000395, ""USDJPY"": -25.399999999999068}"
equity_only_control,BASKET,-1,2023-11-13T00:00:00+00:00,2023-11-14T00:00:00+00:00,178.56666666666698,177.06666666666698,175.56666666666698,flat_signal,"{""EURUSD"": 180.10000000000082, ""GBPUSD"": 221.70000000000022, ""USDJPY"": 133.89999999999986}"
equity_only_control,BASKET,-1,2023-11-15T00:00:00+00:00,2023-11-16T00:00:00+00:00,22.89999999999912,21.39999999999912,19.89999999999912,flat_signal,"{""EURUSD"": 5.199999999998539, ""GBPUSD"": -1.5999999999993797, ""USDJPY"": 65.0999999999982}"
equity_only_control,BASKET,-1,2023-11-21T00:00:00+00:00,2023-11-22T00:00:00+00:00,-59.96666666666798,-61.46666666666798,-62.96666666666798,flat_signal,"{""EURUSD"": -21.900000000001363, ""GBPUSD"": -44.50000000000065, ""USDJPY"": -113.50000000000193}"
equity_only_control,BASKET,-1,2023-12-14T00:00:00+00:00,2023-12-15T00:00:00+00:00,-69.76666666666631,-71.26666666666631,-72.76666666666631,friday_flat,"{""EURUSD"": -97.79999999999899, ""GBPUSD"": -87.09999999999995, ""USDJPY"": -24.399999999999977}"
equity_only_control,BASKET,1,2023-12-21T00:00:00+00:00,2023-12-22T00:00:00+00:00,6.033333333334016,4.533333333334016,3.033333333334016,friday_flat,"{""EURUSD"": -3.4000000000000696, ""GBPUSD"": -7.299999999998974, ""USDJPY"": 28.80000000000109}"
equity_only_control,BASKET,1,2024-01-03T00:00:00+00:00,2024-01-05T00:00:00+00:00,17.999999999999854,16.499999999999854,14.999999999999853,friday_flat,"{""EURUSD"": -19.599999999999618, ""GBPUSD"": -53.399999999999004, ""USDJPY"": 126.99999999999818}"
equity_only_control,BASKET,-1,2024-01-09T00:00:00+00:00,2024-01-10T00:00:00+00:00,-17.466666666666907,-18.966666666666907,-20.466666666666907,flat_signal,"{""EURUSD"": 41.29999999999967, ""GBPUSD"": 34.79999999999927, ""USDJPY"": -128.49999999999966}"
equity_only_control,BASKET,1,2024-01-18T00:00:00+00:00,2024-01-19T00:00:00+00:00,-7.799999999999792,-9.299999999999793,-10.799999999999793,friday_flat,"{""EURUSD"": -21.100000000000563, ""GBPUSD"": 1.900000000001345, ""USDJPY"": -4.200000000000159}"
equity_only_control,BASKET,-1,2024-01-22T00:00:00+00:00,2024-01-23T00:00:00+00:00,-24.366666666666248,-25.866666666666248,-27.366666666666248,flat_signal,"{""EURUSD"": -27.800000000000047, ""GBPUSD"": -22.400000000000198, ""USDJPY"": -22.8999999999985}"
equity_only_control,BASKET,-1,2024-01-30T00:00:00+00:00,2024-01-31T00:00:00+00:00,10.333333333332165,8.833333333332165,7.333333333332166,flat_signal,"{""EURUSD"": -27.700000000001612, ""GBPUSD"": -11.300000000000754, ""USDJPY"": 69.99999999999886}"
equity_only_control,BASKET,1,2024-02-01T00:00:00+00:00,2024-02-02T00:00:00+00:00,130.23333333333235,128.73333333333235,127.23333333333237,friday_flat,"{""EURUSD"": 85.09999999999795, ""GBPUSD"": 112.69999999999891, ""USDJPY"": 192.9000000000002}"
equity_only_control,BASKET,-1,2024-02-05T00:00:00+00:00,2024-02-06T00:00:00+00:00,48.43333333333435,46.93333333333435,45.43333333333435,rebalance,"{""EURUSD"": 11.800000000001809, ""GBPUSD"": 59.899999999999395, ""USDJPY"": 73.60000000000184}"
equity_only_control,BASKET,1,2024-02-06T00:00:00+00:00,2024-02-07T00:00:00+00:00,-7.1999999999997994,-8.699999999999799,-10.199999999999799,flat_signal,"{""EURUSD"": -17.199999999999438, ""GBPUSD"": -28.799999999999937, ""USDJPY"": 24.399999999999977}"
equity_only_control,BASKET,-1,2024-02-08T00:00:00+00:00,2024-02-09T00:00:00+00:00,7.733333333332659,6.233333333332659,4.733333333332659,friday_flat,"{""EURUSD"": 7.500000000000284, ""GBPUSD"": 9.999999999998899, ""USDJPY"": 5.699999999998795}"
equity_only_control,BASKET,1,2024-02-14T00:00:00+00:00,2024-02-15T00:00:00+00:00,-49.300000000000004,-50.800000000000004,-52.300000000000004,rebalance,"{""EURUSD"": -45.699999999999626, ""GBPUSD"": -37.400000000000766, ""USDJPY"": -64.79999999999961}"
equity_only_control,BASKET,-1,2024-02-15T00:00:00+00:00,2024-02-16T00:00:00+00:00,-7.333333333333029,-8.833333333333028,-10.333333333333028,friday_flat,"{""EURUSD"": 5.5000000000005045, ""GBPUSD"": 0.1999999999990898, ""USDJPY"": -27.69999999999868}"
equity_only_control,BASKET,1,2024-02-19T00:00:00+00:00,2024-02-22T00:00:00+00:00,-38.61283741264465,-40.11283741264465,-41.61283741264465,stop,"{""EURUSD"": -90.3385122379352, ""GBPUSD"": -66.59999999999889, ""USDJPY"": 41.100000000000136}"
equity_only_control,BASKET,1,2024-02-27T00:00:00+00:00,2024-02-28T00:00:00+00:00,16.100000000000076,14.600000000000078,13.100000000000078,flat_signal,"{""EURUSD"": 6.199999999998429, ""GBPUSD"": 22.800000000000598, ""USDJPY"": 19.300000000001205}"
equity_only_control,BASKET,-1,2024-03-04T00:00:00+00:00,2024-03-05T00:00:00+00:00,20.73333333333333,19.23333333333333,17.73333333333333,flat_signal,"{""EURUSD"": 1.500000000000945, ""GBPUSD"": 15.399999999998748, ""USDJPY"": 45.300000000000296}"
equity_only_control,BASKET,1,2024-03-06T00:00:00+00:00,2024-03-07T00:00:00+00:00,-87.22769286275822,-88.72769286275822,-90.22769286275822,stop,"{""EURUSD"": -49.199999999998134, ""GBPUSD"": -77.49999999999923, ""USDJPY"": -134.9830785882773}"
equity_only_control,BASKET,1,2024-03-11T00:00:00+00:00,2024-03-12T00:00:00+00:00,29.23333333333232,27.73333333333232,26.23333333333232,flat_signal,"{""EURUSD"": -1.2000000000012, ""GBPUSD"": 23.499999999998522, ""USDJPY"": 65.39999999999964}"
equity_only_control,BASKET,-1,2024-03-13T00:00:00+00:00,2024-03-14T00:00:00+00:00,-57.26666666666699,-58.76666666666699,-60.26666666666699,flat_signal,"{""EURUSD"": -62.80000000000063, ""GBPUSD"": -43.199999999998795, ""USDJPY"": -65.80000000000155}"
equity_only_control,BASKET,1,2024-03-18T00:00:00+00:00,2024-03-19T00:00:00+00:00,60.40000000000119,58.90000000000119,57.40000000000119,flat_signal,"{""EURUSD"": 8.300000000001084, ""GBPUSD"": 5.9000000000009045, ""USDJPY"": 167.0000000000016}"
equity_only_control,BASKET,-1,2024-03-21T00:00:00+00:00,2024-03-22T00:00:00+00:00,-30.900000000000574,-32.400000000000574,-33.900000000000574,friday_flat,"{""EURUSD"": -53.40000000000122, ""GBPUSD"": -56.100000000001145, ""USDJPY"": 16.800000000000637}"
equity_only_control,BASKET,-1,2024-03-28T00:00:00+00:00,2024-03-29T00:00:00+00:00,2.066666666667446,0.5666666666674457,-0.9333333333325543,friday_flat,"{""EURUSD"": 3.5999999999991594, ""GBPUSD"": -2.3999999999979593, ""USDJPY"": 5.000000000001137}"
equity_only_control,BASKET,1,2024-04-03T00:00:00+00:00,2024-04-04T00:00:00+00:00,-8.499999999999671,-9.999999999999671,-11.499999999999671,flat_signal,"{""EURUSD"": -0.700000000000145, ""GBPUSD"": 10.40000000000152, ""USDJPY"": -35.20000000000039}"
equity_only_control,BASKET,-1,2024-04-08T00:00:00+00:00,2024-04-09T00:00:00+00:00,8.400000000001326,6.900000000001325,5.400000000001325,flat_signal,"{""EURUSD"": -2.1999999999988695, ""GBPUSD"": 22.900000000001253, ""USDJPY"": 4.500000000001592}"
equity_only_control,BASKET,1,2024-04-11T00:00:00+00:00,2024-04-12T00:00:00+00:00,62.566666666666805,61.066666666666805,59.566666666666805,friday_flat,"{""EURUSD"": 84.59999999999911, ""GBPUSD"": 101.80000000000078, ""USDJPY"": 1.300000000000523}"
equity_only_control,BASKET,1,2024-04-15T00:00:00+00:00,2024-04-17T00:00:00+00:00,-15.233333333332972,-16.733333333332972,-18.233333333332972,flat_signal,"{""EURUSD"": -48.299999999998896, ""GBPUSD"": -8.20000000000043, ""USDJPY"": 10.80000000000041}"
equity_only_control,BASKET,1,2024-04-18T00:00:00+00:00,2024-04-19T00:00:00+00:00,17.900000000000205,16.400000000000205,14.900000000000205,friday_flat,"{""EURUSD"": -13.199999999999878, ""GBPUSD"": 67.60000000000099, ""USDJPY"": -0.7000000000005002}"
equity_only_control,BASKET,1,2024-04-22T00:00:00+00:00,2024-04-23T00:00:00+00:00,-48.89999999999943,-50.39999999999943,-51.89999999999943,rebalance,"{""EURUSD"": -46.69999999999952, ""GBPUSD"": -98.69999999999823, ""USDJPY"": -1.300000000000523}"
equity_only_control,BASKET,-1,2024-04-23T00:00:00+00:00,2024-04-25T00:00:00+00:00,3.633333333333686,2.133333333333686,0.6333333333336858,flat_signal,"{""EURUSD"": 28.399999999999537, ""GBPUSD"": 64.60000000000132, ""USDJPY"": -82.0999999999998}"
equity_only_control,BASKET,-1,2024-04-29T00:00:00+00:00,2024-04-30T00:00:00+00:00,-90.23333333333353,-91.73333333333353,-93.23333333333353,flat_signal,"{""EURUSD"": -54.50000000000177, ""GBPUSD"": -71.0999999999995, ""USDJPY"": -145.09999999999934}"
equity_only_control,BASKET,1,2024-05-01T00:00:00+00:00,2024-05-02T00:00:00+00:00,-38.50000000000022,-40.00000000000022,-41.50000000000022,flat_signal,"{""EURUSD"": -15.600000000000058, ""GBPUSD"": -8.20000000000043, ""USDJPY"": -91.70000000000016}"
equity_only_control,BASKET,-1,2024-05-06T00:00:00+00:00,2024-05-08T00:00:00+00:00,-83.0999999999996,-84.5999999999996,-86.09999999999958,flat_signal,"{""EURUSD"": -20.000000000000018, ""GBPUSD"": -63.99999999999961, ""USDJPY"": -165.29999999999916}"
equity_only_control,BASKET,-1,2024-05-16T00:00:00+00:00,2024-05-17T00:00:00+00:00,2.766666666668035,1.2666666666680346,-0.2333333333319653,friday_flat,"{""EURUSD"": 2.20000000000109, ""GBPUSD"": 31.500000000002082, ""USDJPY"": -25.399999999999068}"
equity_only_control,BASKET,-1,2024-05-27T00:00:00+00:00,2024-05-29T00:00:00+00:00,-66.73333333333395,-68.23333333333395,-69.73333333333395,flat_signal,"{""EURUSD"": -57.79999999999896, ""GBPUSD"": -67.60000000000099, ""USDJPY"": -74.80000000000189}"
equity_only_control,BASKET,1,2024-05-30T00:00:00+00:00,2024-05-31T00:00:00+00:00,6.666666666666347,5.166666666666347,3.6666666666663468,friday_flat,"{""EURUSD"": -16.100000000001113, ""GBPUSD"": -9.099999999999664, ""USDJPY"": 45.19999999999982}"
equity_only_control,BASKET,-1,2024-06-03T00:00:00+00:00,2024-06-04T00:00:00+00:00,18.333333333333595,16.833333333333595,15.333333333333593,flat_signal,"{""EURUSD"": -25.100000000000122, ""GBPUSD"": -37.0999999999988, ""USDJPY"": 117.1999999999997}"
equity_only_control,BASKET,-1,2024-06-06T00:00:00+00:00,2024-06-07T00:00:00+00:00,-89.57537000766341,-91.07537000766341,-92.57537000766341,stop,"{""EURUSD"": -77.12611002299141, ""GBPUSD"": -74.49999999999956, ""USDJPY"": -117.09999999999923}"
equity_only_control,BASKET,-1,2024-06-13T00:00:00+00:00,2024-06-14T00:00:00+00:00,-48.26666666666682,-49.76666666666682,-51.26666666666682,friday_flat,"{""EURUSD"": -34.50000000000175, ""GBPUSD"": -76.49999999999935, ""USDJPY"": -33.799999999999386}"
equity_only_control,BASKET,-1,2024-06-18T00:00:00+00:00,2024-06-19T00:00:00+00:00,-4.033333333332993,-5.533333333332993,-7.033333333332993,flat_signal,"{""EURUSD"": 2.2999999999995246, ""GBPUSD"": 8.399999999999519, ""USDJPY"": -22.799999999998022}"
equity_only_control,BASKET,1,2024-07-01T00:00:00+00:00,2024-07-02T00:00:00+00:00,16.500000000000416,15.000000000000417,13.500000000000417,flat_signal,"{""EURUSD"": 19.500000000001183, ""GBPUSD"": 17.100000000001003, ""USDJPY"": 12.899999999999068}"
equity_only_control,BASKET,-1,2024-07-03T00:00:00+00:00,2024-07-04T00:00:00+00:00,28.899999999999647,27.399999999999647,25.899999999999647,flat_signal,"{""EURUSD"": 28.999999999999027, ""GBPUSD"": 16.499999999999293, ""USDJPY"": 41.200000000000614}"
equity_only_control,BASKET,-1,2024-07-11T00:00:00+00:00,2024-07-12T00:00:00+00:00,69.90000000000022,68.40000000000022,66.90000000000022,friday_flat,"{""EURUSD"": 37.799999999998946, ""GBPUSD"": 73.79999999999941, ""USDJPY"": 98.1000000000023}"
equity_only_control,BASKET,-1,2024-07-17T00:00:00+00:00,2024-07-18T00:00:00+00:00,-74.59999999999981,-76.09999999999981,-77.59999999999981,rebalance,"{""EURUSD"": -42.89999999999905, ""GBPUSD"": -65.60000000000122, ""USDJPY"": -115.29999999999916}"
equity_only_control,BASKET,1,2024-07-18T00:00:00+00:00,2024-07-19T00:00:00+00:00,17.533333333333236,16.033333333333236,14.533333333333237,friday_flat,"{""EURUSD"": 12.000000000000899, ""GBPUSD"": 31.69999999999895, ""USDJPY"": 8.899999999999864}"
equity_only_control,BASKET,1,2024-07-22T00:00:00+00:00,2024-07-23T00:00:00+00:00,-26.999999999999044,-28.499999999999044,-29.999999999999044,rebalance,"{""EURUSD"": 37.20000000000167, ""GBPUSD"": 25.300000000001432, ""USDJPY"": -143.50000000000023}"
equity_only_control,BASKET,-1,2024-07-23T00:00:00+00:00,2024-07-24T00:00:00+00:00,52.400000000000716,50.900000000000716,49.400000000000716,flat_signal,"{""EURUSD"": -13.699999999998713, ""GBPUSD"": -0.5999999999994898, ""USDJPY"": 171.50000000000034}"
equity_only_control,BASKET,1,2024-07-25T00:00:00+00:00,2024-07-26T00:00:00+00:00,-15.100000000000335,-16.600000000000335,-18.100000000000335,friday_flat,"{""EURUSD"": -10.600000000000609, ""GBPUSD"": -13.300000000000534, ""USDJPY"": -21.399999999999864}"
equity_only_control,BASKET,-1,2024-07-29T00:00:00+00:00,2024-07-30T00:00:00+00:00,31.166666666666625,29.666666666666625,28.166666666666625,flat_signal,"{""EURUSD"": -6.500000000000394, ""GBPUSD"": -26.599999999998847, ""USDJPY"": 126.59999999999911}"
equity_only_control,BASKET,1,2024-07-31T00:00:00+00:00,2024-08-01T00:00:00+00:00,29.833333333333997,28.333333333333997,26.833333333333997,rebalance,"{""EURUSD"": 33.8000000000016, ""GBPUSD"": 118.3999999999985, ""USDJPY"": -62.69999999999811}"
equity_only_control,BASKET,-1,2024-08-01T00:00:00+00:00,2024-08-02T00:00:00+00:00,157.3333333333338,155.8333333333338,154.3333333333338,friday_flat,"{""EURUSD"": 119.30000000000217, ""GBPUSD"": 66.99999999999928, ""USDJPY"": 285.69999999999993}"
equity_only_control,BASKET,1,2024-08-05T00:00:00+00:00,2024-08-07T00:00:00+00:00,120.3666666666666,118.8666666666666,117.3666666666666,rebalance,"{""EURUSD"": 30.09999999999957, ""GBPUSD"": 83.5000000000008, ""USDJPY"": 247.49999999999943}"
equity_only_control,BASKET,-1,2024-08-07T00:00:00+00:00,2024-08-08T00:00:00+00:00,-0.7000000000015957,-2.200000000001596,-3.700000000001596,rebalance,"{""EURUSD"": -2.60000000000149, ""GBPUSD"": 58.19999999999936, ""USDJPY"": -57.70000000000266}"
equity_only_control,BASKET,1,2024-08-08T00:00:00+00:00,2024-08-09T00:00:00+00:00,-23.76666666666735,-25.26666666666735,-26.76666666666735,friday_flat,"{""EURUSD"": 2.5999999999992696, ""GBPUSD"": -9.00000000000123, ""USDJPY"": -64.90000000000009}"
equity_only_control,BASKET,-1,2024-08-14T00:00:00+00:00,2024-08-15T00:00:00+00:00,-71.0,-72.5,-74.0,flat_signal,"{""EURUSD"": -40.000000000000036, ""GBPUSD"": 23.299999999999432, ""USDJPY"": -196.2999999999994}"
equity_only_control,BASKET,-1,2024-08-20T00:00:00+00:00,2024-08-21T00:00:00+00:00,26.53333333333337,25.03333333333337,23.53333333333337,flat_signal,"{""EURUSD"": 20.599999999999508, ""GBPUSD"": 55.099999999999035, ""USDJPY"": 3.900000000001569}"
equity_only_control,BASKET,-1,2024-08-26T00:00:00+00:00,2024-08-27T00:00:00+00:00,51.46666666666647,49.96666666666647,48.46666666666647,flat_signal,"{""EURUSD"": 22.699999999999942, ""GBPUSD"": 74.29999999999825, ""USDJPY"": 57.40000000000123}"
equity_only_control,BASKET,1,2024-08-29T00:00:00+00:00,2024-08-30T00:00:00+00:00,63.3666666666677,61.8666666666677,60.3666666666677,friday_flat,"{""EURUSD"": 29.700000000001392, ""GBPUSD"": 43.400000000000105, ""USDJPY"": 117.00000000000159}"
equity_only_control,BASKET,-1,2024-09-02T00:00:00+00:00,2024-09-04T00:00:00+00:00,109.63333333333343,108.13333333333343,106.63333333333343,rebalance,"{""EURUSD"": 11.399999999999189, ""GBPUSD"": -1.4999999999987246, ""USDJPY"": 318.9999999999998}"
equity_only_control,BASKET,1,2024-09-04T00:00:00+00:00,2024-09-05T00:00:00+00:00,-30.533333333332664,-32.03333333333266,-33.53333333333266,flat_signal,"{""EURUSD"": -27.69999999999939, ""GBPUSD"": -34.59999999999796, ""USDJPY"": -29.300000000000637}"
equity_only_control,BASKET,1,2024-09-09T00:00:00+00:00,2024-09-10T00:00:00+00:00,-21.133333333333464,-22.633333333333464,-24.133333333333464,rebalance,"{""EURUSD"": 14.600000000000168, ""GBPUSD"": -6.399999999999739, ""USDJPY"": -71.60000000000082}"
equity_only_control,BASKET,-1,2024-09-10T00:00:00+00:00,2024-09-11T00:00:00+00:00,-11.433333333333806,-12.933333333333806,-14.433333333333806,flat_signal,"{""EURUSD"": -7.200000000000539, ""GBPUSD"": -37.59999999999985, ""USDJPY"": 10.499999999998977}"
equity_only_control,BASKET,-1,2024-09-12T00:00:00+00:00,2024-09-13T00:00:00+00:00,33.89999999999906,32.39999999999906,30.899999999999064,friday_flat,"{""EURUSD"": 1.5999999999993797, ""GBPUSD"": -0.8000000000008001, ""USDJPY"": 100.89999999999861}"
equity_only_control,BASKET,1,2024-10-02T00:00:00+00:00,2024-10-03T00:00:00+00:00,67.20000000000044,65.70000000000044,64.20000000000044,flat_signal,"{""EURUSD"": 12.600000000000389, ""GBPUSD"": 143.2000000000011, ""USDJPY"": 45.79999999999984}"
equity_only_control,BASKET,-1,2024-10-07T00:00:00+00:00,2024-10-08T00:00:00+00:00,6.566666666666698,5.066666666666698,3.5666666666666984,rebalance,"{""EURUSD"": -1.80000000000069, ""GBPUSD"": 21.400000000000308, ""USDJPY"": 0.10000000000047748}"
equity_only_control,BASKET,1,2024-10-08T00:00:00+00:00,2024-10-09T00:00:00+00:00,60.166666666667396,58.666666666667396,57.166666666667396,rebalance,"{""EURUSD"": 34.89999999999993, ""GBPUSD"": 34.10000000000135, ""USDJPY"": 111.50000000000091}"
equity_only_control,BASKET,-1,2024-10-09T00:00:00+00:00,2024-10-10T00:00:00+00:00,19.43333333333402,17.93333333333402,16.43333333333402,flat_signal,"{""EURUSD"": -2.5999999999992696, ""GBPUSD"": -12.399999999999078, ""USDJPY"": 73.30000000000041}"
equity_only_control,BASKET,1,2024-10-16T00:00:00+00:00,2024-10-17T00:00:00+00:00,22.600000000000353,21.100000000000353,19.600000000000353,flat_signal,"{""EURUSD"": 30.49999999999997, ""GBPUSD"": -19.799999999998708, ""USDJPY"": 57.099999999999795}"
equity_only_control,BASKET,1,2024-10-24T00:00:00+00:00,2024-10-25T00:00:00+00:00,31.233333333333135,29.733333333333135,28.233333333333135,friday_flat,"{""EURUSD"": 31.399999999999206, ""GBPUSD"": 14.399999999998858, ""USDJPY"": 47.90000000000134}"
