symbol,direction,entry_time,exit_time,gross_pips,net_a_pips,net_b_pips,family,carry
EURUSD,-1,2023-03-15T00:00:00+00:00,2023-03-15T08:00:00+00:00,60.00000000000005,58.50000000000005,57.00000000000005,candidate,-2.05
EURUSD,-1,2023-03-16T00:00:00+00:00,2023-03-16T08:00:00+00:00,-23.599999999999177,-25.099999999999177,-26.599999999999177,candidate,-2.08
EURUSD,-1,2023-03-17T00:00:00+00:00,2023-03-17T08:00:00+00:00,-20.999999999999908,-22.499999999999908,-23.999999999999908,candidate,-2.0700000000000003
EURUSD,-1,2023-03-20T00:00:00+00:00,2023-03-20T08:00:00+00:00,0.2999999999997449,-1.200000000000255,-2.700000000000255,candidate,-2.08
EURUSD,-1,2023-03-21T00:00:00+00:00,2023-03-21T08:00:00+00:00,-29.29999999999877,-30.79999999999877,-32.299999999998775,candidate,-2.05
EURUSD,-1,2023-03-22T00:00:00+00:00,2023-03-22T08:00:00+00:00,-14.100000000001334,-15.600000000001334,-17.100000000001334,candidate,-2.05
EURUSD,-1,2023-03-23T00:00:00+00:00,2023-03-23T08:00:00+00:00,0.4999999999988347,-1.0000000000011653,-2.5000000000011653,candidate,-1.5499999999999998
EURUSD,-1,2023-03-24T00:00:00+00:00,2023-03-24T08:00:00+00:00,99.19999999999928,97.69999999999928,96.19999999999928,candidate,-1.7999999999999998
EURUSD,-1,2023-03-27T00:00:00+00:00,2023-03-27T08:00:00+00:00,-5.699999999999594,-7.199999999999594,-8.699999999999594,candidate,-1.83
EURUSD,-1,2023-03-28T00:00:00+00:00,2023-03-28T08:00:00+00:00,3.4000000000000696,1.9000000000000696,0.40000000000006963,candidate,-1.8099999999999996
EURUSD,-1,2023-03-29T00:00:00+00:00,2023-03-29T08:00:00+00:00,14.199999999999768,12.699999999999768,11.199999999999768,candidate,-1.8399999999999999
EURUSD,-1,2023-03-30T00:00:00+00:00,2023-03-30T08:00:00+00:00,-35.60000000000007,-37.10000000000007,-38.60000000000007,candidate,-1.83
EURUSD,-1,2023-03-31T00:00:00+00:00,2023-03-31T08:00:00+00:00,26.199999999998447,24.699999999998447,23.199999999998447,candidate,-1.8200000000000003
EURUSD,-1,2023-04-03T00:00:00+00:00,2023-04-03T08:00:00+00:00,-29.09999999999968,-30.59999999999968,-32.09999999999968,candidate,-1.83
EURUSD,-1,2023-04-04T00:00:00+00:00,2023-04-04T08:00:00+00:00,-16.099999999998893,-17.599999999998893,-19.099999999998893,candidate,-1.8399999999999999
EURUSD,-1,2023-04-05T00:00:00+00:00,2023-04-05T08:00:00+00:00,9.300000000000974,7.800000000000974,6.300000000000974,candidate,-1.83
EURUSD,-1,2023-04-06T00:00:00+00:00,2023-04-06T08:00:00+00:00,-5.599999999998939,-7.099999999998939,-8.59999999999894,candidate,-1.8099999999999996
EURUSD,-1,2023-04-07T00:00:00+00:00,2023-04-07T08:00:00+00:00,-0.10000000000065512,-1.6000000000006551,-3.100000000000655,candidate,-1.8099999999999996
EURUSD,-1,2023-04-10T00:00:00+00:00,2023-04-10T08:00:00+00:00,-8.599999999998609,-10.099999999998609,-11.599999999998609,candidate,-1.83
EURUSD,-1,2023-04-11T00:00:00+00:00,2023-04-11T08:00:00+00:00,-29.399999999999427,-30.899999999999427,-32.39999999999942,candidate,-1.8099999999999996
EURUSD,-1,2023-04-12T00:00:00+00:00,2023-04-12T08:00:00+00:00,1.500000000000945,9.450218385609332e-13,-1.499999999999055,candidate,-1.7999999999999998
EURUSD,-1,2023-04-13T00:00:00+00:00,2023-04-13T08:00:00+00:00,-12.700000000001044,-14.200000000001044,-15.700000000001044,candidate,-1.7999999999999998
EURUSD,-1,2023-04-14T00:00:00+00:00,2023-04-14T08:00:00+00:00,-4.599999999999049,-6.099999999999049,-7.599999999999049,candidate,-1.7999999999999998
EURUSD,-1,2023-04-17T00:00:00+00:00,2023-04-17T08:00:00+00:00,7.699999999999374,6.199999999999374,4.699999999999374,candidate,-1.83
EURUSD,-1,2023-04-18T00:00:00+00:00,2023-04-18T08:00:00+00:00,-56.00000000000049,-57.50000000000049,-59.00000000000049,candidate,-1.7999999999999998
EURUSD,-1,2023-04-19T00:00:00+00:00,2023-04-19T08:00:00+00:00,27.300000000001212,25.800000000001212,24.300000000001212,candidate,-1.7999999999999998
EURUSD,-1,2023-04-20T00:00:00+00:00,2023-04-20T08:00:00+00:00,-14.700000000000824,-16.200000000000824,-17.700000000000824,candidate,-1.7999999999999998
EURUSD,-1,2023-04-21T00:00:00+00:00,2023-04-21T08:00:00+00:00,10.600000000000609,9.100000000000609,7.600000000000609,candidate,-1.7999999999999998
EURUSD,-1,2023-04-24T00:00:00+00:00,2023-04-24T08:00:00+00:00,-13.799999999999368,-15.299999999999368,-16.79999999999937,candidate,-1.83
EURUSD,-1,2023-04-25T00:00:00+00:00,2023-04-25T08:00:00+00:00,19.500000000001183,18.000000000001183,16.500000000001183,candidate,-1.7999999999999998
EURUSD,-1,2023-04-26T00:00:00+00:00,2023-04-26T08:00:00+00:00,-63.69999999999987,-65.19999999999987,-66.69999999999987,candidate,-1.7999999999999998
EURUSD,-1,2023-04-27T00:00:00+00:00,2023-04-27T08:00:00+00:00,-7.200000000000539,-8.70000000000054,-10.20000000000054,candidate,-1.7999999999999998
EURUSD,-1,2023-04-28T00:00:00+00:00,2023-04-28T08:00:00+00:00,43.20000000000101,41.70000000000101,40.20000000000101,candidate,-1.8099999999999996
EURUSD,-1,2023-05-01T00:00:00+00:00,2023-05-01T08:00:00+00:00,13.299999999998313,11.799999999998313,10.299999999998313,candidate,-1.83
EURUSD,-1,2023-05-02T00:00:00+00:00,2023-05-02T08:00:00+00:00,7.200000000000539,5.700000000000539,4.200000000000539,candidate,-1.8099999999999996
EURUSD,-1,2023-05-03T00:00:00+00:00,2023-05-03T08:00:00+00:00,-22.399999999997977,-23.899999999997977,-25.399999999997977,candidate,-1.8099999999999996
EURUSD,-1,2023-05-04T00:00:00+00:00,2023-05-04T08:00:00+00:00,35.70000000000073,34.20000000000073,32.70000000000073,candidate,-1.8099999999999996
EURUSD,-1,2023-05-05T00:00:00+00:00,2023-05-05T08:00:00+00:00,-3.2999999999994145,-4.7999999999994145,-6.2999999999994145,candidate,-2.0599999999999996
EURUSD,-1,2023-05-08T00:00:00+00:00,2023-05-08T08:00:00+00:00,-12.000000000000899,-13.500000000000899,-15.000000000000899,candidate,-2.08
EURUSD,-1,2023-05-09T00:00:00+00:00,2023-05-09T08:00:00+00:00,10.900000000000354,9.400000000000354,7.900000000000354,candidate,-2.0599999999999996
EURUSD,-1,2023-05-10T00:00:00+00:00,2023-05-10T08:00:00+00:00,17.099999999998783,15.599999999998783,14.099999999998783,candidate,-2.0599999999999996
EURUSD,-1,2023-05-11T00:00:00+00:00,2023-05-11T08:00:00+00:00,64.1999999999987,62.699999999998695,61.199999999998695,candidate,-1.8099999999999996
EURUSD,-1,2023-05-12T00:00:00+00:00,2023-05-12T08:00:00+00:00,7.900000000000684,6.400000000000684,4.900000000000684,candidate,-1.7999999999999998
EURUSD,-1,2023-05-15T00:00:00+00:00,2023-05-15T08:00:00+00:00,-15.600000000000058,-17.10000000000006,-18.60000000000006,candidate,-1.83
EURUSD,-1,2023-05-16T00:00:00+00:00,2023-05-16T08:00:00+00:00,-9.300000000000974,-10.800000000000974,-12.300000000000974,candidate,-1.8099999999999996
EURUSD,-1,2023-05-17T00:00:00+00:00,2023-05-17T08:00:00+00:00,41.400000000000325,39.900000000000325,38.400000000000325,candidate,-1.7999999999999998
EURUSD,-1,2023-05-18T00:00:00+00:00,2023-05-18T08:00:00+00:00,25.599999999998957,24.099999999998957,22.599999999998957,candidate,-1.7999999999999998
EURUSD,-1,2023-05-19T00:00:00+00:00,2023-05-19T08:00:00+00:00,-14.299999999998203,-15.799999999998203,-17.299999999998203,candidate,-1.7999999999999998
EURUSD,-1,2023-05-22T00:00:00+00:00,2023-05-22T08:00:00+00:00,13.099999999999223,11.599999999999223,10.099999999999223,candidate,-1.83
EURUSD,-1,2023-05-23T00:00:00+00:00,2023-05-23T08:00:00+00:00,8.299999999998864,6.799999999998864,5.299999999998864,candidate,-1.7999999999999998
EURUSD,-1,2023-05-24T00:00:00+00:00,2023-05-24T08:00:00+00:00,-5.20000000000076,-6.70000000000076,-8.20000000000076,candidate,-1.7999999999999998
EURUSD,-1,2023-05-25T00:00:00+00:00,2023-05-25T08:00:00+00:00,27.500000000000302,26.000000000000302,24.500000000000302,candidate,-1.7999999999999998
EURUSD,-1,2023-05-26T00:00:00+00:00,2023-05-26T08:00:00+00:00,-6.299999999999084,-7.799999999999084,-9.299999999999084,candidate,-1.8099999999999996
EURUSD,-1,2023-05-29T00:00:00+00:00,2023-05-29T08:00:00+00:00,-4.300000000001525,-5.800000000001525,-7.300000000001525,candidate,-1.83
EURUSD,-1,2023-05-30T00:00:00+00:00,2023-05-30T08:00:00+00:00,8.999999999999009,7.499999999999009,5.999999999999009,candidate,-1.83
EURUSD,-1,2023-05-31T00:00:00+00:00,2023-05-31T08:00:00+00:00,75.30000000000037,73.80000000000037,72.30000000000037,candidate,-1.8099999999999996
EURUSD,-1,2023-06-01T00:00:00+00:00,2023-06-01T08:00:00+00:00,-0.09999999999843467,-1.5999999999984347,-3.0999999999984347,candidate,-1.83
EURUSD,-1,2023-06-02T00:00:00+00:00,2023-06-02T08:00:00+00:00,-12.500000000001954,-14.000000000001954,-15.500000000001954,candidate,-1.83
EURUSD,-1,2023-06-05T00:00:00+00:00,2023-06-05T08:00:00+00:00,-2.4000000000001798,-3.9000000000001798,-5.40000000000018,candidate,-1.83
EURUSD,-1,2023-06-06T00:00:00+00:00,2023-06-06T08:00:00+00:00,16.700000000000603,15.200000000000603,13.700000000000603,candidate,-1.8099999999999996
EURUSD,-1,2023-06-07T00:00:00+00:00,2023-06-07T08:00:00+00:00,7.300000000001194,5.800000000001194,4.300000000001194,candidate,-1.7999999999999998
EURUSD,-1,2023-06-08T00:00:00+00:00,2023-06-08T08:00:00+00:00,-18.299999999999983,-19.799999999999983,-21.299999999999983,candidate,-1.7999999999999998
EURUSD,-1,2023-06-09T00:00:00+00:00,2023-06-09T08:00:00+00:00,18.599999999999728,17.099999999999728,15.599999999999728,candidate,-1.7999999999999998
EURUSD,-1,2023-06-12T00:00:00+00:00,2023-06-12T08:00:00+00:00,-31.799999999999606,-33.299999999999606,-34.799999999999606,candidate,-1.83
EURUSD,-1,2023-06-13T00:00:00+00:00,2023-06-13T08:00:00+00:00,-46.800000000000175,-48.300000000000175,-49.800000000000175,candidate,-1.7999999999999998
EURUSD,-1,2023-06-14T00:00:00+00:00,2023-06-14T08:00:00+00:00,-12.000000000000899,-13.500000000000899,-15.000000000000899,candidate,-1.7999999999999998
EURUSD,-1,2023-06-15T00:00:00+00:00,2023-06-15T08:00:00+00:00,5.199999999998539,3.699999999998539,2.199999999998539,candidate,-1.7999999999999998
EURUSD,-1,2023-06-16T00:00:00+00:00,2023-06-16T08:00:00+00:00,-8.60000000000083,-10.10000000000083,-11.60000000000083,candidate,-1.8099999999999996
EURUSD,-1,2023-06-19T00:00:00+00:00,2023-06-19T08:00:00+00:00,7.299999999998974,5.799999999998974,4.299999999998974,candidate,-1.83
EURUSD,-1,2023-06-20T00:00:00+00:00,2023-06-20T08:00:00+00:00,-17.699999999998273,-19.199999999998273,-20.699999999998273,candidate,-1.83
EURUSD,-1,2023-06-21T00:00:00+00:00,2023-06-21T08:00:00+00:00,-8.900000000000574,-10.400000000000574,-11.900000000000574,candidate,-1.7999999999999998
EURUSD,-1,2023-06-22T00:00:00+00:00,2023-06-22T08:00:00+00:00,-4.3999999999999595,-5.8999999999999595,-7.3999999999999595,candidate,-1.5499999999999998
EURUSD,-1,2023-06-23T00:00:00+00:00,2023-06-23T08:00:00+00:00,106.00000000000165,104.50000000000165,103.00000000000165,candidate,-1.5499999999999998
EURUSD,-1,2023-06-26T00:00:00+00:00,2023-06-26T08:00:00+00:00,13.199999999999878,11.699999999999878,10.199999999999878,candidate,-1.5700000000000003
EURUSD,-1,2023-06-27T00:00:00+00:00,2023-06-27T08:00:00+00:00,-35.09999999999902,-36.59999999999902,-38.09999999999902,candidate,-1.5499999999999998
EURUSD,-1,2023-06-28T00:00:00+00:00,2023-06-28T08:00:00+00:00,1.7000000000000348,0.20000000000003482,-1.2999999999999652,candidate,-1.5499999999999998
EURUSD,-1,2023-06-29T00:00:00+00:00,2023-06-29T08:00:00+00:00,-7.299999999998974,-8.799999999998974,-10.299999999998974,candidate,-1.5599999999999996
