symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family,d_spec_oi,exit_reason
GBPUSD,-1,2024-04-08,2024-04-12,176.89999999999984,175.39999999999984,173.89999999999984,candidate,-0.02328265868525751,friday_flat
USDJPY,1,2024-04-08,2024-04-12,162.2000000000014,160.7000000000014,159.2000000000014,candidate,-0.03221499389221897,friday_flat
EURUSD,-1,2024-04-15,2024-04-19,-19.699999999998052,-21.199999999998052,-22.699999999998052,candidate,-0.0256926304971524,friday_flat
GBPUSD,-1,2024-04-15,2024-04-19,76.6,75.1,73.6,candidate,-0.05720208627168861,friday_flat
USDJPY,1,2024-04-15,2024-04-19,157.49999999999886,155.99999999999886,154.49999999999886,candidate,-0.06116266383957051,friday_flat
EURUSD,-1,2024-04-22,2024-04-26,-96.28928571428607,-97.78928571428607,-99.28928571428607,candidate,-0.015622931285581888,stop
GBPUSD,-1,2024-04-22,2024-04-25,-119.9035714285701,-121.4035714285701,-122.9035714285701,candidate,-0.11080986836369977,stop
USDJPY,1,2024-04-22,2024-04-26,385.3999999999985,383.8999999999985,382.3999999999985,candidate,-0.02961251547823986,friday_flat
GBPUSD,-1,2024-04-29,2024-05-03,-135.11785714285685,-136.61785714285685,-138.11785714285685,candidate,-0.12973754329320775,stop
USDJPY,1,2024-04-29,2024-04-29,-145.17857142857054,-146.67857142857054,-148.17857142857054,candidate,-0.029878007061966225,stop
EURUSD,-1,2024-05-06,2024-05-10,-6.399999999999739,-7.899999999999739,-9.39999999999974,candidate,-0.04706894989580502,friday_flat
GBPUSD,-1,2024-05-06,2024-05-10,20.599999999999508,19.099999999999508,17.599999999999508,candidate,-0.02389966470014006,friday_flat
USDJPY,-1,2024-05-06,2024-05-09,-282.5571428571436,-284.0571428571436,-285.5571428571436,candidate,0.028804114105504586,stop
EURUSD,1,2024-05-13,2024-05-17,99.90000000000165,98.40000000000165,96.90000000000165,candidate,0.21849645030425963,friday_flat
GBPUSD,1,2024-05-13,2024-05-17,186.10000000000014,184.60000000000014,183.10000000000014,candidate,0.08141956822956242,friday_flat
USDJPY,-1,2024-05-13,2024-05-17,12.899999999999068,11.399999999999068,9.899999999999068,candidate,0.12419837323542064,friday_flat
EURUSD,1,2024-05-27,2024-05-31,-0.5999999999994898,-2.09999999999949,-3.59999999999949,candidate,0.03984328098834086,friday_flat
GBPUSD,1,2024-05-27,2024-05-31,6.699999999999484,5.199999999999484,3.699999999999484,candidate,0.19248044433332143,friday_flat
USDJPY,1,2024-05-27,2024-05-31,28.000000000000114,26.500000000000114,25.000000000000114,candidate,-0.06258234737732937,friday_flat
EURUSD,1,2024-06-03,2024-06-07,-50.60000000000064,-52.10000000000064,-53.60000000000064,candidate,0.028266767619408165,friday_flat
GBPUSD,1,2024-06-03,2024-06-07,-18.599999999999728,-20.099999999999728,-21.599999999999728,candidate,0.09935292782484773,friday_flat
USDJPY,1,2024-06-03,2024-06-04,-133.10357142857185,-134.60357142857185,-136.10357142857185,candidate,-0.06068302222112898,stop
EURUSD,-1,2024-06-10,2024-06-14,72.20000000000005,70.70000000000005,69.20000000000005,candidate,-0.33963295232023316,friday_flat
GBPUSD,1,2024-06-10,2024-06-14,-41.49999999999876,-42.99999999999876,-44.49999999999876,candidate,0.09885714285714285,friday_flat
USDJPY,-1,2024-06-10,2024-06-14,-155.35714285714164,-156.85714285714164,-158.35714285714164,candidate,0.10026764881571175,stop
EURUSD,1,2024-06-17,2024-06-21,-11.999999999998678,-13.499999999998678,-14.999999999998678,candidate,0.05529861250754072,friday_flat
USDJPY,1,2024-06-17,2024-06-21,248.79999999999995,247.29999999999995,245.79999999999995,candidate,-0.05994537607196326,friday_flat
EURUSD,-1,2024-06-24,2024-06-28,-26.599999999998847,-28.099999999998847,-29.599999999998847,candidate,-0.03745865970409051,friday_flat
GBPUSD,-1,2024-06-24,2024-06-28,-3.1999999999987594,-4.699999999998759,-6.199999999998759,candidate,-0.030052628278413724,friday_flat
USDJPY,1,2024-06-24,2024-06-28,106.60000000000025,105.10000000000025,103.60000000000025,candidate,-0.03989000965949441,friday_flat
EURUSD,1,2024-07-01,2024-07-05,94.70000000000088,93.20000000000088,91.70000000000088,candidate,0.16362333056666414,friday_flat
GBPUSD,-1,2024-07-01,2024-07-03,-97.72499999999961,-99.22499999999961,-100.72499999999961,candidate,-0.04695301328377396,stop
USDJPY,1,2024-07-01,2024-07-05,-2.0999999999986585,-3.5999999999986585,-5.0999999999986585,candidate,-0.09086607276692424,friday_flat
EURUSD,-1,2024-07-08,2024-07-11,-75.47142857142974,-76.97142857142974,-78.47142857142974,candidate,-0.033242308392499545,stop
GBPUSD,1,2024-07-08,2024-07-12,191.5,190.0,188.5,candidate,0.059459213906793394,friday_flat
EURUSD,1,2024-07-15,2024-07-19,-2.100000000000435,-3.600000000000435,-5.100000000000435,candidate,0.04751131221719457,friday_flat
GBPUSD,1,2024-07-15,2024-07-19,-52.39999999999911,-53.89999999999911,-55.39999999999911,candidate,0.10306050076055295,friday_flat
USDJPY,-1,2024-07-15,2024-07-19,62.80000000000143,61.30000000000143,59.80000000000143,candidate,0.027404758220281183,friday_flat
GBPUSD,1,2024-07-22,2024-07-26,-55.19999999999969,-56.69999999999969,-58.19999999999969,candidate,0.17203864259166213,friday_flat
USDJPY,-1,2024-07-22,2024-07-26,370.69999999999936,369.19999999999936,367.69999999999936,candidate,0.19317393922624956,friday_flat
EURUSD,-1,2024-07-29,2024-08-02,-60.71785714285793,-62.21785714285793,-63.71785714285793,candidate,-0.01671676809150231,stop
GBPUSD,1,2024-07-29,2024-08-01,-88.79999999999998,-90.29999999999998,-91.79999999999998,candidate,0.044575284969973136,stop
USDJPY,-1,2024-07-29,2024-08-02,718.9999999999998,717.4999999999998,715.9999999999998,candidate,0.09366729278638466,friday_flat
GBPUSD,-1,2024-08-05,2024-08-09,43.69999999999985,42.19999999999985,40.69999999999985,candidate,-0.1023481311021247,friday_flat
USDJPY,-1,2024-08-05,2024-08-09,-20.400000000000773,-21.900000000000773,-23.400000000000773,candidate,0.033880805275258864,friday_flat
EURUSD,-1,2024-08-12,2024-08-14,-86.64642857142856,-88.14642857142856,-89.64642857142856,candidate,-0.07599118942731277,stop
GBPUSD,-1,2024-08-12,2024-08-16,-116.34642857142774,-117.84642857142774,-119.34642857142774,candidate,-0.17687754974513709,stop
USDJPY,-1,2024-08-12,2024-08-16,-104.6999999999997,-106.1999999999997,-107.6999999999997,candidate,0.19919581717887047,friday_flat
EURUSD,1,2024-08-19,2024-08-23,165.30000000000155,163.80000000000155,162.30000000000155,candidate,0.06985128436232538,friday_flat
GBPUSD,-1,2024-08-19,2024-08-21,-127.84285714285691,-129.34285714285693,-130.84285714285693,candidate,-0.06518979028939188,stop
USDJPY,-1,2024-08-19,2024-08-23,324.09999999999854,322.59999999999854,321.09999999999854,candidate,0.11510823307054653,friday_flat
GBPUSD,1,2024-08-26,2024-08-30,-82.80000000000065,-84.30000000000065,-85.80000000000065,candidate,0.1258605861277622,friday_flat
EURUSD,1,2024-09-02,2024-09-06,38.89999999999949,37.39999999999949,35.89999999999949,candidate,0.04950967789326771,friday_flat
GBPUSD,1,2024-09-02,2024-09-06,-4.3999999999999595,-5.8999999999999595,-7.3999999999999595,candidate,0.1263971701037507,friday_flat
GBPUSD,1,2024-09-09,2024-09-13,3.4999999999985043,1.9999999999985043,0.4999999999985043,candidate,0.07005860695506566,friday_flat
USDJPY,-1,2024-09-09,2024-09-13,142.69999999999925,141.19999999999925,139.69999999999925,candidate,0.04661944032191435,friday_flat
GBPUSD,-1,2024-09-16,2024-09-18,-116.14285714285576,-117.64285714285576,-119.14285714285576,candidate,-0.0637337700487633,stop
USDJPY,-1,2024-09-16,2024-09-19,-242.8607142857146,-244.3607142857146,-245.8607142857146,candidate,0.026131830423304313,stop
EURUSD,1,2024-09-23,2024-09-27,1.40000000000029,-0.0999999999997101,-1.59999999999971,candidate,0.0418830511903959,friday_flat
GBPUSD,-1,2024-09-23,2024-09-27,-53.19999999999991,-54.69999999999991,-56.19999999999991,candidate,-0.12427855782120935,friday_flat
EURUSD,-1,2024-09-30,2024-10-04,186.30000000000146,184.80000000000146,183.30000000000146,candidate,-0.01756863260212794,friday_flat
GBPUSD,1,2024-09-30,2024-10-03,-146.94642857142836,-148.44642857142836,-149.94642857142836,candidate,0.10987080801618178,stop
USDJPY,-1,2024-09-30,2024-10-02,-291.09642857142717,-292.59642857142717,-294.09642857142717,candidate,0.05629700243618261,stop
USDJPY,-1,2024-10-07,2024-10-11,-46.299999999999386,-47.799999999999386,-49.299999999999386,candidate,0.023007135575942916,friday_flat
GBPUSD,-1,2024-10-21,2024-10-25,86.89999999999864,85.39999999999864,83.89999999999864,candidate,-0.03751349190485709,friday_flat
USDJPY,1,2024-10-21,2024-10-25,279.6999999999997,278.1999999999997,276.6999999999997,candidate,-0.044498688539503006,friday_flat
GBPUSD,-1,2024-10-28,2024-11-01,47.20000000000057,45.70000000000057,44.20000000000057,candidate,-0.08624255855386086,friday_flat
USDJPY,1,2024-10-28,2024-11-01,5.299999999999727,3.799999999999727,2.299999999999727,candidate,-0.15194513306774446,friday_flat
GBPUSD,-1,2024-11-04,2024-11-08,49.29999999999879,47.79999999999879,46.29999999999879,candidate,-0.04842575665244769,friday_flat
USDJPY,1,2024-11-04,2024-11-08,32.59999999999934,31.09999999999934,29.59999999999934,candidate,-0.1050315634766749,friday_flat
EURUSD,-1,2024-11-11,2024-11-15,169.0999999999998,167.5999999999998,166.0999999999998,candidate,-0.015359212411988286,friday_flat
GBPUSD,-1,2024-11-11,2024-11-15,290.7000000000015,289.2000000000015,287.7000000000015,candidate,-0.0503963940197492,friday_flat
USDJPY,1,2024-11-11,2024-11-15,169.89999999999839,168.39999999999839,166.89999999999839,candidate,-0.07753582002188648,friday_flat
GBPUSD,1,2024-11-18,2024-11-22,-88.89999999999841,-90.39999999999841,-91.89999999999841,candidate,0.016265982245873462,friday_flat
USDJPY,1,2024-11-18,2024-11-22,50.40000000000191,48.90000000000191,47.40000000000191,candidate,-0.0998416689950638,friday_flat
EURUSD,1,2024-11-25,2024-11-29,95.60000000000012,94.10000000000012,92.60000000000012,candidate,0.01698083813678143,friday_flat
GBPUSD,-1,2024-11-25,2024-11-29,-159.41785714285837,-160.91785714285837,-162.41785714285837,candidate,-0.10247356221932494,stop
USDJPY,-1,2024-11-25,2024-11-29,447.3000000000013,445.8000000000013,444.3000000000013,candidate,0.024444383223069265,friday_flat
EURUSD,-1,2024-12-02,2024-12-06,3.4999999999985043,1.9999999999985043,0.4999999999985043,candidate,-0.01984102532503543,friday_flat
GBPUSD,-1,2024-12-02,2024-12-06,-8.500000000000174,-10.000000000000174,-11.500000000000174,candidate,-0.07969062418954079,friday_flat
USDJPY,-1,2024-12-02,2024-12-06,-37.5,-39.0,-40.5,candidate,0.08377306105708178,friday_flat
EURUSD,1,2024-12-09,2024-12-13,-53.19999999999991,-54.69999999999991,-56.19999999999991,candidate,0.018448067632850243,friday_flat
USDJPY,-1,2024-12-09,2024-12-11,-229.80000000000018,-231.30000000000018,-232.80000000000018,candidate,0.08532639800038155,stop
GBPUSD,1,2024-12-16,2024-12-20,-128.5071428571438,-130.0071428571438,-131.5071428571438,candidate,0.04556259523618574,stop
USDJPY,-1,2024-12-16,2024-12-19,-234.9642857142868,-236.4642857142868,-237.9642857142868,candidate,0.0463261459644731,stop
EURUSD,1,2024-12-23,2024-12-27,-2.8999999999990145,-4.3999999999990145,-5.8999999999990145,candidate,0.1534066795076883,friday_flat
USDJPY,1,2024-12-23,2024-12-27,147.29999999999848,145.79999999999848,144.29999999999848,candidate,-0.13525950471451453,friday_flat
GBPUSD,-1,2024-12-30,2025-01-03,154.7999999999994,153.2999999999994,151.7999999999994,candidate,-0.028960411768443797,friday_flat
USDJPY,1,2024-12-30,2025-01-03,-46.399999999999864,-47.899999999999864,-49.399999999999864,candidate,-0.02246412913511359,friday_flat
GBPUSD,1,2025-01-06,2025-01-09,-142.40357142857096,-143.90357142857096,-145.40357142857096,candidate,0.016687932485877202,stop
USDJPY,1,2025-01-06,2025-01-10,56.49999999999977,54.99999999999977,53.49999999999977,candidate,-0.01678012861705263,friday_flat
GBPUSD,-1,2025-01-13,2025-01-17,31.599999999998296,30.099999999998296,28.599999999998296,candidate,-0.02622768448376331,friday_flat
USDJPY,1,2025-01-13,2025-01-15,-141.96428571428612,-143.46428571428612,-144.96428571428612,candidate,-0.055978649696878414,stop
GBPUSD,-1,2025-01-20,2025-01-20,-175.49999999999955,-176.99999999999955,-178.49999999999955,candidate,-0.04773286327467559,stop
USDJPY,1,2025-01-20,2025-01-24,-29.699999999999704,-31.199999999999704,-32.699999999999704,candidate,-0.0435316496392084,friday_flat
GBPUSD,-1,2025-01-27,2025-01-31,72.79999999999953,71.29999999999953,69.79999999999953,candidate,-0.05138042578800873,friday_flat
USDJPY,-1,2025-01-27,2025-01-31,30.799999999999272,29.299999999999272,27.799999999999272,candidate,0.09284094130989509,friday_flat
GBPUSD,-1,2025-02-03,2025-02-03,-156.25714285714352,-157.75714285714352,-159.25714285714352,candidate,-0.08896098558657003,stop
USDJPY,-1,2025-02-03,2025-02-07,341.3999999999987,339.8999999999987,338.3999999999987,candidate,0.07774876838201376,friday_flat
GBPUSD,1,2025-02-10,2025-02-14,215.39999999999893,213.89999999999893,212.39999999999893,candidate,0.03667344266140224,friday_flat
USDJPY,-1,2025-02-10,2025-02-12,-235.2428571428561,-236.7428571428561,-238.2428571428561,candidate,0.0888056193970963,stop
EURUSD,-1,2025-02-17,2025-02-21,27.400000000001867,25.900000000001867,24.400000000001867,candidate,-0.0316114576394356,friday_flat
GBPUSD,1,2025-02-17,2025-02-21,54.400000000001114,52.900000000001114,51.400000000001114,candidate,0.027549029970500342,friday_flat
USDJPY,-1,2025-02-17,2025-02-21,320.4999999999984,318.9999999999984,317.4999999999984,candidate,0.0793519541626115,friday_flat
GBPUSD,1,2025-02-24,2025-02-28,-52.39999999999911,-53.89999999999911,-55.39999999999911,candidate,0.07263116487190835,friday_flat
USDJPY,-1,2025-02-24,2025-02-28,-148.599999999999,-150.099999999999,-151.599999999999,candidate,0.03122388080935258,friday_flat
EURUSD,1,2025-03-03,2025-03-07,430.0000000000015,428.5000000000015,427.0000000000015,candidate,0.01556305106811054,friday_flat
GBPUSD,1,2025-03-03,2025-03-07,338.4999999999993,336.9999999999993,335.4999999999993,candidate,0.03213480455733583,friday_flat
USDJPY,-1,2025-03-03,2025-03-07,259.2000000000013,257.7000000000013,256.2000000000013,candidate,0.1366036222682617,friday_flat
GBPUSD,1,2025-03-10,2025-03-14,21.499999999998742,19.999999999998742,18.499999999998742,candidate,0.021636412572146296,friday_flat
USDJPY,-1,2025-03-10,2025-03-14,-103.49999999999966,-104.99999999999966,-106.49999999999966,candidate,0.07414189580012133,friday_flat
GBPUSD,1,2025-03-17,2025-03-21,-9.699999999999154,-11.199999999999154,-12.699999999999154,candidate,0.05381212845683559,friday_flat
EURUSD,1,2025-03-24,2025-03-28,9.200000000000319,7.700000000000319,6.200000000000319,candidate,0.09219435736677116,friday_flat
GBPUSD,1,2025-03-24,2025-03-28,30.09999999999957,28.59999999999957,27.09999999999957,candidate,0.09039432429592847,friday_flat
USDJPY,1,2025-03-24,2025-03-28,47.199999999998,45.699999999998,44.199999999998,candidate,-0.035715369545499,friday_flat
EURUSD,1,2025-03-31,2025-04-04,141.9999999999999,140.4999999999999,138.9999999999999,candidate,0.031390410537329966,friday_flat
GBPUSD,1,2025-03-31,2025-04-04,-44.69999999999974,-46.19999999999974,-47.69999999999974,candidate,0.08622889776792252,friday_flat
USDJPY,-1,2025-03-31,2025-04-04,282.5000000000017,281.0000000000017,279.5000000000017,candidate,0.019132392734167714,friday_flat
USDJPY,-1,2025-04-07,2025-04-07,-232.55357142857065,-234.05357142857065,-235.55357142857065,candidate,0.024861647630494726,stop
GBPUSD,-1,2025-04-14,2025-04-18,-206.08928571428598,-207.58928571428598,-209.08928571428598,candidate,-0.04386411169521225,stop
USDJPY,-1,2025-04-14,2025-04-18,184.59999999999752,183.09999999999752,181.59999999999752,candidate,0.1067814364723561,friday_flat
EURUSD,1,2025-04-21,2025-04-25,-34.600000000000186,-36.100000000000186,-37.600000000000186,candidate,0.03716024340770791,friday_flat
GBPUSD,-1,2025-04-21,2025-04-25,-35.30000000000033,-36.80000000000033,-38.30000000000033,candidate,-0.05150672858547168,friday_flat
USDJPY,-1,2025-04-21,2025-04-25,-151.00000000000193,-152.50000000000193,-154.00000000000193,candidate,0.03200540653801546,friday_flat
GBPUSD,1,2025-04-28,2025-05-02,-41.400000000000325,-42.900000000000325,-44.400000000000325,candidate,0.04565175016011807,friday_flat
USDJPY,-1,2025-04-28,2025-05-02,-131.99999999999932,-133.49999999999932,-134.99999999999932,candidate,0.018273134676817775,friday_flat
USDJPY,-1,2025-05-05,2025-05-09,-69.50000000000216,-71.00000000000216,-72.50000000000216,candidate,0.020368823140730546,friday_flat
EURUSD,-1,2025-05-12,2025-05-16,32.90000000000015,31.400000000000148,29.900000000000148,candidate,-0.016630856377486954,friday_flat
USDJPY,1,2025-05-19,2025-05-23,-267.417857142857,-268.917857142857,-270.417857142857,candidate,-0.016524764895513754,stop
EURUSD,1,2025-06-02,2025-06-06,47.399999999999665,45.899999999999665,44.399999999999665,candidate,0.0230840534641031,friday_flat
GBPUSD,1,2025-06-02,2025-06-06,64.50000000000067,63.00000000000067,61.50000000000067,candidate,0.05565791418296468,friday_flat
USDJPY,1,2025-06-02,2025-06-06,102.69999999999868,101.19999999999868,99.69999999999868,candidate,-0.029659612053759703,friday_flat
EURUSD,1,2025-06-09,2025-06-13,153.49999999999974,151.99999999999974,150.49999999999974,candidate,0.035989388563940294,friday_flat
EURUSD,-1,2025-06-16,2025-06-20,5.599999999998939,4.099999999998939,2.599999999998939,candidate,-0.01599215710302993,friday_flat
GBPUSD,1,2025-06-16,2025-06-17,-129.97499999999994,-131.47499999999994,-132.97499999999994,candidate,0.023660839487706833,stop
EURUSD,-1,2025-06-23,2025-06-24,-130.70357142857202,-132.20357142857202,-133.70357142857202,candidate,-0.048465971032549446,stop
GBPUSD,-1,2025-06-23,2025-06-24,-136.6178571428578,-138.1178571428578,-139.6178571428578,candidate,-0.09843186876504016,stop
USDJPY,1,2025-06-23,2025-06-24,-196.40357142857,-197.90357142857,-199.40357142857,candidate,-0.06202070401199283,stop
EURUSD,1,2025-06-30,2025-07-04,38.3,36.8,35.3,candidate,0.016382740611788113,friday_flat
GBPUSD,-1,2025-07-07,2025-07-11,158.89999999999958,157.39999999999958,155.89999999999958,candidate,-0.02735718563350275,friday_flat
USDJPY,1,2025-07-14,2025-07-18,169.70000000000027,168.20000000000027,166.70000000000027,candidate,-0.040713366880413195,friday_flat
EURUSD,-1,2025-07-21,2025-07-22,-116.22857142857157,-117.72857142857157,-119.22857142857157,candidate,-0.029234155426378465,stop
GBPUSD,-1,2025-07-21,2025-07-23,-134.09999999999923,-135.59999999999923,-137.09999999999923,candidate,-0.01672940862368175,stop
USDJPY,1,2025-07-21,2025-07-24,-193.21071428571486,-194.71071428571486,-196.21071428571486,candidate,-0.10305585809864634,stop
EURUSD,1,2025-07-28,2025-07-28,-117.00000000000043,-118.50000000000043,-120.00000000000043,candidate,0.022079975121154793,stop
GBPUSD,-1,2025-07-28,2025-08-01,146.20000000000076,144.70000000000076,143.20000000000076,candidate,-0.1386320964664112,friday_flat
GBPUSD,-1,2025-08-04,2025-08-07,-143.56071428571536,-145.06071428571536,-146.56071428571536,candidate,-0.0536802659239269,stop
USDJPY,1,2025-08-04,2025-08-08,41.499999999999204,39.999999999999204,38.499999999999204,candidate,-0.04139586466736551,friday_flat
GBPUSD,-1,2025-08-11,2025-08-13,-137.0249999999995,-138.5249999999995,-140.0249999999995,candidate,-0.12343033347232053,stop
USDJPY,1,2025-08-11,2025-08-15,-33.099999999998886,-34.599999999998886,-36.099999999998886,candidate,-0.04206854033161617,friday_flat
USDJPY,1,2025-08-18,2025-08-22,-23.399999999998045,-24.899999999998045,-26.399999999998045,candidate,-0.034710376662689404,friday_flat
EURUSD,-1,2025-09-01,2025-09-05,-22.400000000000198,-23.900000000000198,-25.400000000000198,candidate,-1.040813794814539,friday_flat
