symbol,direction,entry_time,exit_time,gross_pips,net_a_pips,net_b_pips,family,delta_carry
EURUSD,-1,2025-10-16T00:00:00+00:00,2025-10-17T16:00:00+00:00,-7.099999999999884,-8.599999999999884,-10.099999999999884,candidate,-0.09000000000000075
EURUSD,-1,2025-10-20T00:00:00+00:00,2025-10-22T00:00:00+00:00,61.20000000000125,59.70000000000125,58.20000000000125,candidate,0.1200000000000001
EURUSD,-1,2025-10-23T00:00:00+00:00,2025-10-24T16:00:00+00:00,-21.400000000000308,-22.900000000000308,-24.400000000000308,candidate,-0.07000000000000028
EURUSD,-1,2025-10-27T00:00:00+00:00,2025-10-29T00:00:00+00:00,-8.300000000001084,-9.800000000001084,-11.300000000001084,candidate,0.1299999999999999
EURUSD,-1,2025-11-03T00:00:00+00:00,2025-11-05T00:00:00+00:00,38.19999999999934,36.69999999999934,35.19999999999934,candidate,0.22999999999999954
EURUSD,-1,2025-11-06T00:00:00+00:00,2025-11-07T16:00:00+00:00,-72.90000000000019,-74.40000000000019,-75.90000000000019,candidate,0.1299999999999999
EURUSD,-1,2025-11-10T00:00:00+00:00,2025-11-12T00:00:00+00:00,-17.300000000000093,-18.800000000000093,-20.300000000000093,candidate,0.06000000000000005
EURUSD,-1,2025-11-13T00:00:00+00:00,2025-11-14T16:00:00+00:00,-25.299999999999212,-26.799999999999212,-28.299999999999212,candidate,0.08000000000000007
EURUSD,-1,2025-11-17T00:00:00+00:00,2025-11-19T00:00:00+00:00,29.799999999999827,28.299999999999827,26.799999999999827,candidate,0.07000000000000028
EURUSD,-1,2025-11-20T00:00:00+00:00,2025-11-21T16:00:00+00:00,16.399999999998638,14.899999999998638,13.399999999998638,candidate,0.06000000000000005
EURUSD,-1,2025-11-24T00:00:00+00:00,2025-11-26T00:00:00+00:00,-66.59999999999889,-68.09999999999889,-69.59999999999889,candidate,0.050000000000000266
EURUSD,-1,2025-12-01T00:00:00+00:00,2025-12-03T00:00:00+00:00,-31.29999999999855,-32.79999999999855,-34.29999999999855,candidate,0.16999999999999993
EURUSD,-1,2025-12-04T00:00:00+00:00,2025-12-05T16:00:00+00:00,19.400000000000528,17.900000000000528,16.400000000000528,candidate,0.11000000000000032
EURUSD,-1,2025-12-10T00:00:00+00:00,2025-12-12T00:00:00+00:00,-110.50000000000004,-112.00000000000004,-113.50000000000004,candidate,-0.06000000000000005
EURUSD,-1,2025-12-15T00:00:00+00:00,2025-12-17T00:00:00+00:00,-5.800000000000249,-7.300000000000249,-8.80000000000025,candidate,0.23999999999999977
EURUSD,-1,2025-12-18T00:00:00+00:00,2025-12-19T16:00:00+00:00,19.199999999999218,17.699999999999218,16.199999999999218,candidate,0.06000000000000005
EURUSD,-1,2025-12-29T00:00:00+00:00,2025-12-31T00:00:00+00:00,41.59999999999941,40.09999999999941,38.59999999999941,candidate,-0.11999999999999966
EURUSD,-1,2026-01-02T00:00:00+00:00,2026-01-02T16:00:00+00:00,30.200000000000227,28.700000000000227,27.200000000000227,candidate,0.06000000000000005
EURUSD,-1,2026-01-05T00:00:00+00:00,2026-01-07T00:00:00+00:00,4.60000000000127,3.1000000000012697,1.6000000000012697,candidate,0.22999999999999998
EURUSD,-1,2026-02-19T00:00:00+00:00,2026-02-20T16:00:00+00:00,14.300000000000423,12.800000000000423,11.300000000000423,candidate,-0.06999999999999984
EURUSD,-1,2026-02-23T00:00:00+00:00,2026-02-25T00:00:00+00:00,47.80000000000006,46.30000000000006,44.80000000000006,candidate,0.06000000000000005
EURUSD,-1,2026-03-04T00:00:00+00:00,2026-03-06T00:00:00+00:00,-21.299999999999653,-22.799999999999653,-24.299999999999653,candidate,-0.06999999999999984
EURUSD,-1,2026-03-18T00:00:00+00:00,2026-03-20T00:00:00+00:00,-31.30000000000077,-32.80000000000077,-34.30000000000077,candidate,-0.06000000000000005
EURUSD,-1,2026-04-02T00:00:00+00:00,2026-04-03T16:00:00+00:00,76.6,75.1,73.6,candidate,-0.050000000000000266
EURUSD,-1,2026-04-17T00:00:00+00:00,2026-04-17T16:00:00+00:00,-19.699999999998052,-21.199999999998052,-22.699999999998052,candidate,-0.06000000000000005
EURUSD,-1,2026-04-20T00:00:00+00:00,2026-04-22T00:00:00+00:00,10.700000000001264,9.200000000001264,7.700000000001264,candidate,0.050000000000000266
EURUSD,-1,2026-05-18T00:00:00+00:00,2026-05-20T00:00:00+00:00,10.900000000000354,9.400000000000354,7.900000000000354,candidate,-0.08000000000000007
EURUSD,-1,2026-05-25T00:00:00+00:00,2026-05-27T00:00:00+00:00,-1.3000000000018552,-2.8000000000018552,-4.300000000001855,candidate,-0.07000000000000028
EURUSD,-1,2026-06-17T00:00:00+00:00,2026-06-19T00:00:00+00:00,153.0000000000009,151.5000000000009,150.0000000000009,candidate,-0.06999999999999984
GBPUSD,-1,2018-02-02T00:00:00+00:00,2018-02-02T16:00:00+00:00,108.20000000000051,106.70000000000051,105.20000000000051,candidate,0.07999999999999985
GBPUSD,-1,2018-02-05T00:00:00+00:00,2018-02-07T00:00:00+00:00,147.1,145.6,144.1,candidate,-0.07999999999999985
GBPUSD,-1,2018-03-02T00:00:00+00:00,2018-03-02T16:00:00+00:00,15.900000000002024,14.400000000002024,12.900000000002024,candidate,0.06999999999999984
GBPUSD,-1,2018-03-05T00:00:00+00:00,2018-03-07T00:00:00+00:00,-96.10000000000117,-97.60000000000117,-99.10000000000117,candidate,-0.06999999999999984
GBPUSD,-1,2018-03-26T00:00:00+00:00,2018-03-28T00:00:00+00:00,-15.500000000001624,-17.000000000001624,-18.500000000001624,candidate,-0.24
GBPUSD,-1,2018-04-05T00:00:00+00:00,2018-04-06T16:00:00+00:00,9.099999999999664,7.599999999999664,6.099999999999664,candidate,-0.15000000000000013
GBPUSD,-1,2018-04-09T00:00:00+00:00,2018-04-11T00:00:00+00:00,-83.90000000000119,-85.40000000000119,-86.90000000000119,candidate,0.06000000000000005
GBPUSD,-1,2018-04-18T00:00:00+00:00,2018-04-20T00:00:00+00:00,211.30000000000092,209.80000000000092,208.30000000000092,candidate,-0.08000000000000007
GBPUSD,-1,2018-05-02T00:00:00+00:00,2018-05-04T00:00:00+00:00,28.69999999999928,27.19999999999928,25.69999999999928,candidate,-0.07000000000000006
GBPUSD,-1,2018-05-16T00:00:00+00:00,2018-05-18T00:00:00+00:00,-12.099999999999334,-13.599999999999334,-15.099999999999334,candidate,-0.050000000000000044
GBPUSD,-1,2018-05-28T00:00:00+00:00,2018-05-30T00:00:00+00:00,65.59999999999899,64.09999999999899,62.599999999998985,candidate,-0.07000000000000006
GBPUSD,-1,2018-06-04T00:00:00+00:00,2018-06-06T00:00:00+00:00,-41.49999999999876,-42.99999999999876,-44.49999999999876,candidate,-0.09000000000000008
GBPUSD,-1,2018-06-07T00:00:00+00:00,2018-06-08T16:00:00+00:00,21.299999999999653,19.799999999999653,18.299999999999653,candidate,0.050000000000000044
GBPUSD,-1,2018-06-18T00:00:00+00:00,2018-06-20T00:00:00+00:00,103.00000000000198,101.50000000000198,100.00000000000198,candidate,-0.18999999999999995
GBPUSD,-1,2018-07-02T00:00:00+00:00,2018-07-04T00:00:00+00:00,-15.600000000000058,-17.10000000000006,-18.60000000000006,candidate,-0.19000000000000017
GBPUSD,-1,2018-07-06T00:00:00+00:00,2018-07-06T16:00:00+00:00,-47.80000000000006,-49.30000000000006,-50.80000000000006,candidate,0.09000000000000008
GBPUSD,-1,2018-07-09T00:00:00+00:00,2018-07-11T00:00:00+00:00,32.59999999999818,31.099999999998182,29.599999999998182,candidate,-0.06000000000000005
GBPUSD,-1,2018-08-02T00:00:00+00:00,2018-08-03T16:00:00+00:00,102.79999999999845,101.29999999999845,99.79999999999845,candidate,-0.050000000000000044
GBPUSD,-1,2018-08-06T00:00:00+00:00,2018-08-08T00:00:00+00:00,62.99999999999972,61.49999999999972,59.99999999999972,candidate,0.21999999999999997
GBPUSD,-1,2018-08-17T00:00:00+00:00,2018-08-17T16:00:00+00:00,-12.900000000000134,-14.400000000000134,-15.900000000000134,candidate,-0.050000000000000044
GBPUSD,-1,2018-08-20T00:00:00+00:00,2018-08-22T00:00:00+00:00,-161.50000000000108,-163.00000000000108,-164.50000000000108,candidate,0.09000000000000008
GBPUSD,-1,2018-09-03T00:00:00+00:00,2018-09-05T00:00:00+00:00,70.29999999999869,68.79999999999869,67.29999999999869,candidate,0.06000000000000005
GBPUSD,-1,2018-09-19T00:00:00+00:00,2018-09-21T00:00:00+00:00,-125.99999999999945,-127.49999999999945,-128.99999999999943,candidate,-0.08000000000000007
GBPUSD,-1,2018-10-01T00:00:00+00:00,2018-10-03T00:00:00+00:00,64.29999999999936,62.79999999999936,61.29999999999936,candidate,-0.2400000000000002
GBPUSD,-1,2018-11-05T00:00:00+00:00,2018-11-07T00:00:00+00:00,-101.50000000000102,-103.00000000000102,-104.50000000000102,candidate,0.06000000000000005
GBPUSD,-1,2018-11-19T00:00:00+00:00,2018-11-21T00:00:00+00:00,51.20000000000013,49.70000000000013,48.20000000000013,candidate,-0.07999999999999963
GBPUSD,-1,2018-12-03T00:00:00+00:00,2018-12-05T00:00:00+00:00,54.30000000000046,52.80000000000046,51.30000000000046,candidate,-0.050000000000000266
GBPUSD,-1,2018-12-07T00:00:00+00:00,2018-12-07T16:00:00+00:00,45.100000000000136,43.600000000000136,42.100000000000136,candidate,0.06999999999999984
GBPUSD,-1,2018-12-10T00:00:00+00:00,2018-12-12T00:00:00+00:00,242.10000000000065,240.60000000000065,239.10000000000065,candidate,-0.13999999999999968
GBPUSD,-1,2018-12-19T00:00:00+00:00,2018-12-21T00:00:00+00:00,-2.4000000000001798,-3.9000000000001798,-5.40000000000018,candidate,-0.1200000000000001
GBPUSD,-1,2018-12-24T00:00:00+00:00,2018-12-27T04:00:00+00:00,3.8000000000004697,2.3000000000004697,0.8000000000004697,candidate,-0.11000000000000032
GBPUSD,-1,2018-12-31T00:00:00+00:00,2019-01-03T04:00:00+00:00,139.1999999999993,137.6999999999993,136.1999999999993,candidate,0.06000000000000005
GBPUSD,-1,2019-01-04T00:00:00+00:00,2019-01-04T16:00:00+00:00,-84.80000000000042,-86.30000000000042,-87.80000000000042,candidate,-0.75
GBPUSD,-1,2019-01-07T00:00:00+00:00,2019-01-09T00:00:00+00:00,4.100000000000215,2.6000000000002146,1.1000000000002146,candidate,0.44999999999999973
GBPUSD,-1,2019-01-17T00:00:00+00:00,2019-01-18T16:00:00+00:00,-1.4999999999987246,-2.9999999999987246,-4.499999999998725,candidate,-0.06000000000000005
GBPUSD,-1,2019-02-04T00:00:00+00:00,2019-02-06T00:00:00+00:00,125.2999999999993,123.7999999999993,122.2999999999993,candidate,-0.18999999999999995
GBPUSD,-1,2019-03-04T00:00:00+00:00,2019-03-06T00:00:00+00:00,86.80000000000021,85.30000000000021,83.80000000000021,candidate,-0.20999999999999996
GBPUSD,-1,2019-03-18T00:00:00+00:00,2019-03-20T00:00:00+00:00,31.49999999999986,29.99999999999986,28.49999999999986,candidate,0.06000000000000005
GBPUSD,-1,2019-03-22T00:00:00+00:00,2019-03-22T16:00:00+00:00,-65.50000000000055,-67.00000000000055,-68.50000000000055,candidate,-0.050000000000000266
GBPUSD,-1,2019-04-01T00:00:00+00:00,2019-04-03T00:00:00+00:00,-111.79999999999967,-113.29999999999967,-114.79999999999967,candidate,-0.21999999999999975
GBPUSD,-1,2019-04-17T00:00:00+00:00,2019-04-19T00:00:00+00:00,51.399999999999224,49.899999999999224,48.399999999999224,candidate,-0.06000000000000005
GBPUSD,-1,2019-04-22T00:00:00+00:00,2019-04-24T00:00:00+00:00,46.200000000000685,44.700000000000685,43.200000000000685,candidate,0.06000000000000005
GBPUSD,-1,2019-05-02T00:00:00+00:00,2019-05-03T16:00:00+00:00,-90.79999999999977,-92.29999999999977,-93.79999999999977,candidate,-0.2799999999999998
GBPUSD,-1,2019-05-06T00:00:00+00:00,2019-05-08T00:00:00+00:00,72.20000000000005,70.70000000000005,69.20000000000005,candidate,0.06999999999999984
GBPUSD,-1,2019-05-17T00:00:00+00:00,2019-05-17T16:00:00+00:00,54.30000000000046,52.80000000000046,51.30000000000046,candidate,-0.08999999999999986
GBPUSD,-1,2019-06-03T00:00:00+00:00,2019-06-05T00:00:00+00:00,-56.700000000000635,-58.200000000000635,-59.700000000000635,candidate,-0.0900000000000003
GBPUSD,-1,2019-06-19T00:00:00+00:00,2019-06-21T00:00:00+00:00,-145.8999999999988,-147.3999999999988,-148.8999999999988,candidate,-0.050000000000000266
GBPUSD,-1,2019-07-01T00:00:00+00:00,2019-07-03T00:00:00+00:00,89.4000000000017,87.9000000000017,86.4000000000017,candidate,-0.08000000000000007
GBPUSD,-1,2019-07-04T00:00:00+00:00,2019-07-05T16:00:00+00:00,69.60000000000078,68.10000000000078,66.60000000000078,candidate,-0.08999999999999986
GBPUSD,-1,2019-07-08T00:00:00+00:00,2019-07-10T00:00:00+00:00,67.80000000000008,66.30000000000008,64.80000000000008,candidate,0.1499999999999999
GBPUSD,-1,2019-07-15T00:00:00+00:00,2019-07-17T00:00:00+00:00,160.5000000000012,159.0000000000012,157.5000000000012,candidate,0.050000000000000266
GBPUSD,-1,2019-08-02T00:00:00+00:00,2019-08-02T16:00:00+00:00,-5.699999999999594,-7.199999999999594,-8.699999999999594,candidate,-0.1599999999999997
GBPUSD,-1,2019-08-05T00:00:00+00:00,2019-08-07T00:00:00+00:00,-2.4000000000001798,-3.9000000000001798,-5.40000000000018,candidate,0.3599999999999999
GBPUSD,-1,2019-08-19T00:00:00+00:00,2019-08-21T00:00:00+00:00,-20.200000000001328,-21.700000000001328,-23.200000000001328,candidate,-0.050000000000000266
GBPUSD,-1,2019-09-09T00:00:00+00:00,2019-09-11T00:00:00+00:00,-71.20000000000014,-72.70000000000014,-74.20000000000014,candidate,0.06000000000000005
GBPUSD,-1,2019-09-16T00:00:00+00:00,2019-09-18T00:00:00+00:00,0.5999999999994898,-0.9000000000005102,-2.40000000000051,candidate,-0.050000000000000266
GBPUSD,-1,2019-09-19T00:00:00+00:00,2019-09-20T16:00:00+00:00,-18.299999999999983,-19.799999999999983,-21.299999999999983,candidate,-2.82
GBPUSD,-1,2019-09-23T00:00:00+00:00,2019-09-25T00:00:00+00:00,-0.10000000000065512,-1.6000000000006551,-3.100000000000655,candidate,0.5999999999999999
GBPUSD,-1,2019-09-26T00:00:00+00:00,2019-09-27T16:00:00+00:00,48.700000000001516,47.200000000001516,45.700000000001516,candidate,-0.10999999999999988
GBPUSD,-1,2019-09-30T00:00:00+00:00,2019-10-02T00:00:00+00:00,-3.5000000000007248,-5.000000000000725,-6.500000000000725,candidate,0.1599999999999997
GBPUSD,-1,2019-10-03T00:00:00+00:00,2019-10-04T16:00:00+00:00,-30.599999999998406,-32.0999999999984,-33.5999999999984,candidate,0.4700000000000002
GBPUSD,-1,2019-10-17T00:00:00+00:00,2019-10-18T16:00:00+00:00,-102.40000000000026,-103.90000000000026,-105.40000000000026,candidate,-0.17999999999999994
GBPUSD,-1,2019-10-21T00:00:00+00:00,2019-10-23T00:00:00+00:00,49.399999999999444,47.899999999999444,46.399999999999444,candidate,0.09999999999999987
GBPUSD,-1,2019-11-04T00:00:00+00:00,2019-11-06T00:00:00+00:00,53.89999999999784,52.39999999999784,50.89999999999784,candidate,0.06000000000000005
GBPUSD,-1,2019-12-02T00:00:00+00:00,2019-12-04T00:00:00+00:00,-86.00000000000162,-87.50000000000162,-89.00000000000162,candidate,-0.09999999999999987
GBPUSD,-1,2019-12-05T00:00:00+00:00,2019-12-06T16:00:00+00:00,-20.599999999999508,-22.099999999999508,-23.599999999999508,candidate,0.07999999999999985
GBPUSD,-1,2019-12-18T00:00:00+00:00,2019-12-20T00:00:00+00:00,76.39999999999868,74.89999999999868,73.39999999999868,candidate,-0.07000000000000006
GBPUSD,-1,2020-02-03T00:00:00+00:00,2020-02-05T00:00:00+00:00,153.09999999999934,151.59999999999934,150.09999999999934,candidate,-0.050000000000000044
GBPUSD,-1,2020-03-06T00:00:00+00:00,2020-03-06T16:00:00+00:00,-39.80000000000094,-41.30000000000094,-42.80000000000094,candidate,0.4099999999999999
GBPUSD,-1,2020-03-09T00:00:00+00:00,2020-03-11T00:00:00+00:00,173.7999999999995,172.2999999999995,170.7999999999995,candidate,0.10999999999999988
GBPUSD,-1,2020-03-13T00:00:00+00:00,2020-03-13T16:00:00+00:00,194.40000000000123,192.90000000000123,191.40000000000123,candidate,-0.5399999999999998
GBPUSD,-1,2020-03-16T00:00:00+00:00,2020-03-18T00:00:00+00:00,181.40000000000043,179.90000000000043,178.40000000000043,candidate,-0.050000000000000044
GBPUSD,-1,2020-03-19T00:00:00+00:00,2020-03-20T16:00:00+00:00,-134.39999999999895,-135.89999999999895,-137.39999999999895,candidate,-0.28
GBPUSD,1,2020-03-23T00:00:00+00:00,2020-03-25T00:00:00+00:00,165.69999999999973,164.19999999999973,162.69999999999973,candidate,-0.10999999999999999
GBPUSD,1,2020-04-01T00:00:00+00:00,2020-04-03T00:00:00+00:00,-30.700000000001282,-32.20000000000128,-33.70000000000128,candidate,0.09000000000000001
GBPUSD,1,2021-02-08T00:00:00+00:00,2021-02-10T00:00:00+00:00,83.20000000000104,81.70000000000104,80.20000000000104,candidate,-0.06
GBPUSD,1,2021-02-22T00:00:00+00:00,2021-02-24T00:00:00+00:00,143.69999999999993,142.19999999999993,140.69999999999993,candidate,-0.05
GBPUSD,1,2021-03-01T00:00:00+00:00,2021-03-03T00:00:00+00:00,-24.500000000000632,-26.000000000000632,-27.500000000000632,candidate,-0.06000000000000001
GBPUSD,1,2021-03-08T00:00:00+00:00,2021-03-10T00:00:00+00:00,19.799999999998708,18.299999999998708,16.799999999998708,candidate,-0.05
GBPUSD,1,2021-03-15T00:00:00+00:00,2021-03-17T00:00:00+00:00,-50.400000000001555,-51.900000000001555,-53.400000000001555,candidate,-0.06000000000000001
GBPUSD,1,2021-03-22T00:00:00+00:00,2021-03-24T00:00:00+00:00,-92.30000000000071,-93.80000000000071,-95.30000000000071,candidate,-0.06000000000000001
GBPUSD,1,2021-03-29T00:00:00+00:00,2021-03-31T00:00:00+00:00,-31.799999999999606,-33.299999999999606,-34.799999999999606,candidate,-0.06000000000000001
GBPUSD,1,2021-04-05T00:00:00+00:00,2021-04-07T00:00:00+00:00,4.199999999998649,2.6999999999986493,1.1999999999986493,candidate,-0.06000000000000001
GBPUSD,1,2021-04-12T00:00:00+00:00,2021-04-14T00:00:00+00:00,43.20000000000101,41.70000000000101,40.20000000000101,candidate,-0.06000000000000001
GBPUSD,1,2021-04-19T00:00:00+00:00,2021-04-21T00:00:00+00:00,120.39999999999829,118.89999999999829,117.39999999999829,candidate,-0.06000000000000001
GBPUSD,1,2021-04-26T00:00:00+00:00,2021-04-28T00:00:00+00:00,0.20000000000131024,-1.2999999999986898,-2.7999999999986898,candidate,-0.06000000000000001
GBPUSD,1,2021-05-10T00:00:00+00:00,2021-05-12T00:00:00+00:00,98.4000000000007,96.9000000000007,95.4000000000007,candidate,-0.05
GBPUSD,1,2021-05-17T00:00:00+00:00,2021-05-19T00:00:00+00:00,106.29999999999917,104.79999999999917,103.29999999999917,candidate,-0.05
GBPUSD,1,2021-05-24T00:00:00+00:00,2021-05-26T00:00:00+00:00,7.799999999997809,6.299999999997809,4.799999999997809,candidate,-0.05
GBPUSD,1,2021-06-07T00:00:00+00:00,2021-06-09T00:00:00+00:00,-1.500000000000945,-3.000000000000945,-4.500000000000945,candidate,-0.05
GBPUSD,1,2021-06-14T00:00:00+00:00,2021-06-16T00:00:00+00:00,-29.700000000001392,-31.200000000001392,-32.700000000001396,candidate,-0.05
GBPUSD,1,2021-06-23T00:00:00+00:00,2021-06-25T00:00:00+00:00,-24.200000000000887,-25.700000000000887,-27.200000000000887,candidate,0.05
GBPUSD,1,2021-06-30T00:00:00+00:00,2021-07-02T00:00:00+00:00,-92.40000000000137,-93.90000000000137,-95.40000000000137,candidate,0.05
GBPUSD,1,2021-07-08T00:00:00+00:00,2021-07-09T16:00:00+00:00,68.50000000000023,67.00000000000023,65.50000000000023,candidate,0.05
GBPUSD,1,2021-07-14T00:00:00+00:00,2021-07-16T00:00:00+00:00,24.699999999999722,23.199999999999722,21.699999999999722,candidate,0.05
GBPUSD,1,2021-07-21T00:00:00+00:00,2021-07-23T00:00:00+00:00,139.90000000000168,138.40000000000168,136.90000000000168,candidate,0.05
GBPUSD,1,2021-07-28T00:00:00+00:00,2021-07-30T00:00:00+00:00,72.3000000000007,70.8000000000007,69.3000000000007,candidate,0.05
GBPUSD,1,2021-08-11T00:00:00+00:00,2021-08-13T00:00:00+00:00,-13.599999999998058,-15.099999999998058,-16.599999999998058,candidate,0.05
GBPUSD,1,2021-08-18T00:00:00+00:00,2021-08-20T00:00:00+00:00,-100.79999999999866,-102.29999999999866,-103.79999999999866,candidate,0.05
GBPUSD,1,2021-12-20T00:00:00+00:00,2021-12-22T00:00:00+00:00,43.89999999999894,42.39999999999894,40.89999999999894,candidate,0.15000000000000002
GBPUSD,1,2022-02-07T00:00:00+00:00,2022-02-09T00:00:00+00:00,21.999999999999797,20.499999999999797,18.999999999999797,candidate,0.25
GBPUSD,1,2022-04-25T00:00:00+00:00,2022-04-27T00:00:00+00:00,-240.10000000000085,-241.60000000000085,-243.10000000000085,candidate,-0.06
GBPUSD,1,2022-05-09T00:00:00+00:00,2022-05-11T00:00:00+00:00,14.100000000001334,12.600000000001334,11.100000000001334,candidate,-0.24000000000000005
GBPUSD,1,2022-06-13T00:00:00+00:00,2022-06-15T00:00:00+00:00,-257.2999999999981,-258.7999999999981,-260.2999999999981,candidate,-0.07999999999999996
GBPUSD,-1,2022-06-20T00:00:00+00:00,2022-06-22T00:00:00+00:00,-22.100000000000453,-23.600000000000453,-25.100000000000453,candidate,-0.5
GBPUSD,-1,2022-06-23T00:00:00+00:00,2022-06-24T16:00:00+00:00,-8.299999999998864,-9.799999999998864,-11.299999999998864,candidate,0.13000000000000012
GBPUSD,-1,2022-06-27T00:00:00+00:00,2022-06-29T00:00:00+00:00,78.30000000000003,76.80000000000003,75.30000000000003,candidate,-0.1200000000000001
GBPUSD,-1,2022-07-04T00:00:00+00:00,2022-07-06T00:00:00+00:00,141.30000000000197,139.80000000000197,138.30000000000197,candidate,-0.06000000000000005
GBPUSD,-1,2022-07-11T00:00:00+00:00,2022-07-13T00:00:00+00:00,129.20000000000041,127.70000000000041,126.20000000000041,candidate,-0.050000000000000044
GBPUSD,-1,2022-07-25T00:00:00+00:00,2022-07-27T00:00:00+00:00,-81.39999999999813,-82.89999999999813,-84.39999999999813,candidate,-0.06000000000000005
GBPUSD,-1,2022-08-01T00:00:00+00:00,2022-08-03T00:00:00+00:00,26.299999999999102,24.799999999999102,23.299999999999102,candidate,-0.7499999999999998
GBPUSD,-1,2022-08-08T00:00:00+00:00,2022-08-10T00:00:00+00:00,-12.399999999999078,-13.899999999999078,-15.399999999999078,candidate,0.5
GBPUSD,-1,2022-08-15T00:00:00+00:00,2022-08-17T00:00:00+00:00,34.600000000000186,33.100000000000186,31.600000000000186,candidate,-0.050000000000000266
GBPUSD,-1,2022-08-22T00:00:00+00:00,2022-08-24T00:00:00+00:00,-6.099999999999994,-7.599999999999994,-9.099999999999994,candidate,-0.050000000000000266
GBPUSD,-1,2022-08-29T00:00:00+00:00,2022-08-31T00:00:00+00:00,11.499999999999844,9.999999999999844,8.499999999999844,candidate,-0.050000000000000266
GBPUSD,-1,2022-09-12T00:00:00+00:00,2022-09-14T00:00:00+00:00,109.7999999999999,108.2999999999999,106.7999999999999,candidate,-0.050000000000000266
GBPUSD,-1,2022-09-19T00:00:00+00:00,2022-09-21T00:00:00+00:00,52.499999999999766,50.999999999999766,49.499999999999766,candidate,-0.06000000000000005
GBPUSD,-1,2022-09-26T00:00:00+00:00,2022-09-28T00:00:00+00:00,-291.80000000000206,-293.30000000000206,-294.80000000000206,candidate,-0.2400000000000002
GBPUSD,-1,2022-10-03T00:00:00+00:00,2022-10-05T00:00:00+00:00,-311.6999999999992,-313.1999999999992,-314.6999999999992,candidate,-0.10000000000000009
GBPUSD,-1,2022-10-24T00:00:00+00:00,2022-10-26T00:00:00+00:00,-110.60000000000069,-112.10000000000069,-113.60000000000069,candidate,-0.06000000000000005
GBPUSD,-1,2022-11-09T00:00:00+00:00,2022-11-11T00:00:00+00:00,-120.29999999999984,-121.79999999999984,-123.29999999999984,candidate,0.050000000000000266
GBPUSD,-1,2022-11-14T00:00:00+00:00,2022-11-16T00:00:00+00:00,-55.699999999998525,-57.199999999998525,-58.699999999998525,candidate,-0.050000000000000266
GBPUSD,-1,2023-02-06T00:00:00+00:00,2023-02-08T00:00:00+00:00,-5.300000000001415,-6.800000000001415,-8.300000000001415,candidate,0.25
GBPUSD,-1,2023-05-08T00:00:00+00:00,2023-05-10T00:00:00+00:00,6.200000000000649,4.700000000000649,3.2000000000006494,candidate,-0.25
GBPUSD,-1,2023-05-15T00:00:00+00:00,2023-05-17T00:00:00+00:00,-35.49999999999942,-36.99999999999942,-38.49999999999942,candidate,0.2599999999999998
GBPUSD,-1,2023-06-26T00:00:00+00:00,2023-06-28T00:00:00+00:00,-9.999999999998899,-11.499999999998899,-12.999999999998899,candidate,0.5
GBPUSD,-1,2023-07-31T00:00:00+00:00,2023-08-02T00:00:00+00:00,76.79999999999909,75.29999999999909,73.79999999999909,candidate,-0.25
GBPUSD,-1,2023-08-07T00:00:00+00:00,2023-08-09T00:00:00+00:00,17.399999999998528,15.899999999998528,14.399999999998528,candidate,0.25
GBPUSD,-1,2023-12-04T00:00:00+00:00,2023-12-06T00:00:00+00:00,73.90000000000008,72.40000000000008,70.90000000000008,candidate,-0.05999999999999961
GBPUSD,-1,2024-01-04T00:00:00+00:00,2024-01-05T16:00:00+00:00,-61.19999999999903,-62.69999999999903,-64.19999999999902,candidate,-0.07000000000000028
GBPUSD,-1,2024-01-08T00:00:00+00:00,2024-01-10T00:00:00+00:00,10.199999999997988,8.699999999997988,7.1999999999979885,candidate,0.0699999999999994
GBPUSD,-1,2024-07-03T00:00:00+00:00,2024-07-05T00:00:00+00:00,-75.70000000000076,-77.20000000000076,-78.70000000000076,candidate,-0.07000000000000028
GBPUSD,-1,2024-08-05T00:00:00+00:00,2024-08-07T00:00:00+00:00,81.09999999999839,79.59999999999839,78.09999999999839,candidate,-0.21999999999999975
GBPUSD,1,2024-09-23T00:00:00+00:00,2024-09-25T00:00:00+00:00,112.60000000000048,111.10000000000048,109.60000000000048,candidate,0.5099999999999998
GBPUSD,1,2024-10-02T00:00:00+00:00,2024-10-04T00:00:00+00:00,-145.8999999999988,-147.3999999999988,-148.8999999999988,candidate,-0.1299999999999999
GBPUSD,1,2024-10-07T00:00:00+00:00,2024-10-09T00:00:00+00:00,-22.299999999999542,-23.799999999999542,-25.299999999999542,candidate,0.07000000000000028
GBPUSD,1,2024-11-04T00:00:00+00:00,2024-11-06T00:00:00+00:00,-8.099999999999774,-9.599999999999774,-11.099999999999774,candidate,-0.09000000000000075
GBPUSD,-1,2024-11-11T00:00:00+00:00,2024-11-13T00:00:00+00:00,168.3000000000012,166.8000000000012,165.3000000000012,candidate,-0.2600000000000007
GBPUSD,1,2024-12-04T00:00:00+00:00,2024-12-06T00:00:00+00:00,76.89999999999974,75.39999999999974,73.89999999999974,candidate,-0.05999999999999961
GBPUSD,1,2024-12-18T00:00:00+00:00,2024-12-20T00:00:00+00:00,-220.8999999999994,-222.3999999999994,-223.8999999999994,candidate,-0.07000000000000028
GBPUSD,1,2024-12-23T00:00:00+00:00,2024-12-25T00:00:00+00:00,-50.09999999999959,-51.59999999999959,-53.09999999999959,candidate,0.27000000000000046
