symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family
GBPUSD,-1,2023-04-21,2023-04-27,-55.10000000000126,-56.60000000000126,-58.10000000000126,control
USDJPY,1,2023-04-26,2023-04-27,31.19999999999834,29.69999999999834,28.19999999999834,control
EURUSD,1,2023-04-27,2023-04-28,-12.099999999999334,-13.599999999999334,-15.099999999999334,control
USDJPY,-1,2023-04-27,2023-04-28,-229.09999999999968,-230.59999999999968,-232.09999999999968,control
EURUSD,-1,2023-05-01,2023-05-02,-23.400000000000087,-24.900000000000087,-26.400000000000087,control
GBPUSD,-1,2023-05-02,2023-05-05,-163.10000000000045,-164.60000000000045,-166.10000000000045,control
USDJPY,1,2023-05-01,2023-05-09,-222.79999999999802,-224.29999999999802,-225.79999999999802,control
EURUSD,-1,2023-05-05,2023-05-09,57.800000000001184,56.300000000001184,54.800000000001184,control
USDJPY,-1,2023-05-09,2023-05-10,85.20000000000039,83.70000000000039,82.20000000000039,control
GBPUSD,1,2023-05-09,2023-05-12,-173.09999999999937,-174.59999999999937,-176.09999999999937,control
USDJPY,1,2023-05-12,2023-05-16,67.29999999999734,65.79999999999734,64.29999999999734,control
GBPUSD,1,2023-05-16,2023-05-17,2.4000000000001798,0.9000000000001798,-0.5999999999998202,control
EURUSD,-1,2023-05-10,2023-06-16,42.40000000000021,40.90000000000021,39.40000000000021,control
USDJPY,1,2023-05-17,2023-06-16,427.19999999999914,425.69999999999914,424.19999999999914,control
USDJPY,-1,2023-06-16,2023-06-19,-10.499999999998977,-11.999999999998977,-13.499999999998977,control
EURUSD,-1,2023-06-19,2023-06-22,-32.600000000000406,-34.100000000000406,-35.600000000000406,control
USDJPY,-1,2023-06-22,2023-06-23,-58.69999999999891,-60.19999999999891,-61.69999999999891,control
GBPUSD,1,2023-06-16,2023-06-28,-185.69999999999973,-187.19999999999973,-188.69999999999973,control
EURUSD,-1,2023-06-23,2023-06-29,26.699999999999502,25.199999999999502,23.699999999999502,control
GBPUSD,-1,2023-06-29,2023-07-03,-78.79999999999886,-80.29999999999886,-81.79999999999886,control
USDJPY,1,2023-06-28,2023-07-10,-318.1999999999988,-319.6999999999988,-321.1999999999988,control
EURUSD,-1,2023-07-03,2023-07-10,-90.40000000000158,-91.90000000000158,-93.40000000000158,control
GBPUSD,1,2023-07-11,2023-07-13,204.80000000000052,203.30000000000052,201.80000000000052,control
EURUSD,1,2023-07-13,2023-07-14,5.1000000000001044,3.6000000000001044,2.1000000000001044,control
GBPUSD,1,2023-07-14,2023-07-17,-25.399999999999867,-26.899999999999867,-28.399999999999867,control
EURUSD,1,2023-07-17,2023-07-26,-146.20000000000076,-147.70000000000076,-149.20000000000076,control
GBPUSD,1,2023-07-26,2023-08-02,-231.50000000000003,-233.00000000000003,-234.50000000000003,control
USDJPY,-1,2023-07-11,2023-08-07,-212.5,-214.0,-215.5,control
EURUSD,1,2023-08-02,2023-08-08,17.700000000000493,16.200000000000493,14.700000000000493,control
GBPUSD,-1,2023-08-07,2023-08-16,52.200000000000024,50.700000000000024,49.200000000000024,control
EURUSD,-1,2023-08-16,2023-08-25,84.40000000000002,82.90000000000002,81.40000000000002,control
GBPUSD,-1,2023-08-25,2023-08-31,-96.59999999999779,-98.09999999999779,-99.59999999999779,control
EURUSD,-1,2023-08-31,2023-09-13,114.40000000000116,112.90000000000116,111.40000000000116,control
USDJPY,1,2023-08-08,2023-10-24,653.1000000000006,651.6000000000006,650.1000000000006,control
EURUSD,1,2023-10-24,2023-10-25,-22.199999999998887,-23.699999999998887,-25.199999999998887,control
USDJPY,1,2023-10-25,2023-10-26,13.100000000000023,11.600000000000023,10.100000000000023,control
EURUSD,1,2023-10-26,2023-10-27,2.500000000000835,1.0000000000008349,-0.4999999999991651,control
GBPUSD,-1,2023-09-13,2023-10-31,342.79999999999865,341.29999999999865,339.79999999999865,control
USDJPY,1,2023-10-27,2023-10-31,201.39999999999816,199.89999999999816,198.39999999999816,control
EURUSD,1,2023-10-31,2023-11-01,-6.500000000000394,-8.000000000000394,-9.500000000000394,control
USDJPY,-1,2023-10-31,2023-11-01,71.60000000000082,70.10000000000082,68.60000000000082,control
USDJPY,1,2023-11-01,2023-11-06,-83.39999999999748,-84.89999999999748,-86.39999999999748,control
GBPUSD,-1,2023-11-01,2023-11-06,-195.49999999999955,-196.99999999999955,-198.49999999999955,control
USDJPY,-1,2023-11-06,2023-11-07,-25.399999999999068,-26.899999999999068,-28.399999999999068,control
EURUSD,1,2023-11-06,2023-11-08,-8.500000000000174,-10.000000000000174,-11.500000000000174,control
USDJPY,1,2023-11-08,2023-11-10,56.09999999999786,54.59999999999786,53.09999999999786,control
EURUSD,1,2023-11-10,2023-11-14,193.7000000000011,192.2000000000011,190.7000000000011,control
GBPUSD,-1,2023-11-07,2023-11-15,-115.89999999999989,-117.39999999999989,-118.89999999999989,control
USDJPY,1,2023-11-14,2023-11-15,98.599999999999,97.099999999999,95.599999999999,control
EURUSD,1,2023-11-15,2023-11-22,42.099999999998246,40.599999999998246,39.099999999998246,control
