symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family,d_spec_oi
USDJPY,1,2024-04-12,2024-04-19,136.29999999999995,134.79999999999995,133.29999999999995,candidate,0.06116266383957051
USDJPY,1,2024-04-19,2024-04-26,370.79999999999984,369.29999999999984,367.79999999999984,candidate,0.02961251547823986
USDJPY,1,2024-04-26,2024-04-29,-145.17857142857054,-146.67857142857054,-148.17857142857054,candidate,0.029878007061966225
USDJPY,-1,2024-05-03,2024-05-09,-282.5571428571436,-284.0571428571436,-285.5571428571436,candidate,0.028804114105504586
USDJPY,-1,2024-05-10,2024-05-17,13.800000000000523,12.300000000000523,10.800000000000523,candidate,0.12419837323542064
USDJPY,1,2024-05-24,2024-05-31,23.30000000000041,21.80000000000041,20.30000000000041,candidate,0.06258234737732937
USDJPY,1,2024-05-31,2024-06-04,-133.10357142857185,-134.60357142857185,-136.10357142857185,candidate,0.06068302222112898
USDJPY,-1,2024-06-07,2024-06-14,-59.29999999999893,-60.79999999999893,-62.29999999999893,candidate,0.10026764881571175
USDJPY,1,2024-06-14,2024-06-21,242.79999999999973,241.29999999999973,239.79999999999973,candidate,0.05994537607196326
USDJPY,1,2024-06-21,2024-06-28,104.30000000000064,102.80000000000064,101.30000000000064,candidate,0.03989000965949441
USDJPY,1,2024-06-28,2024-07-05,-8.699999999998909,-10.199999999998909,-11.699999999998909,candidate,0.09086607276692424
USDJPY,-1,2024-07-12,2024-07-19,41.59999999999968,40.09999999999968,38.59999999999968,candidate,0.027404758220281183
USDJPY,-1,2024-07-19,2024-07-26,372.199999999998,370.699999999998,369.199999999998,candidate,0.19317393922624956
USDJPY,-1,2024-07-26,2024-08-02,723.8,722.3,720.8,candidate,0.09366729278638466
USDJPY,-1,2024-08-02,2024-08-09,-10.099999999999909,-11.599999999999909,-13.099999999999909,candidate,0.033880805275258864
USDJPY,-1,2024-08-09,2024-08-16,-100.39999999999907,-101.89999999999907,-103.39999999999907,candidate,0.19919581717887047
USDJPY,-1,2024-08-16,2024-08-23,325.39999999999907,323.89999999999907,322.39999999999907,candidate,0.11510823307054653
USDJPY,-1,2024-09-06,2024-09-13,146.39999999999986,144.89999999999986,143.39999999999986,candidate,0.04661944032191435
USDJPY,-1,2024-09-13,2024-09-19,-242.8607142857146,-244.3607142857146,-245.8607142857146,candidate,0.026131830423304313
USDJPY,-1,2024-09-27,2024-10-02,-291.09642857142717,-292.59642857142717,-294.09642857142717,candidate,0.05629700243618261
USDJPY,-1,2024-10-04,2024-10-11,-44.10000000000025,-45.60000000000025,-47.10000000000025,candidate,0.023007135575942916
USDJPY,1,2024-10-18,2024-10-25,279.90000000000066,278.40000000000066,276.90000000000066,candidate,0.044498688539503006
USDJPY,1,2024-10-25,2024-11-01,66.29999999999825,64.79999999999825,63.29999999999825,candidate,0.15194513306774446
USDJPY,1,2024-11-01,2024-11-08,-33.19999999999936,-34.69999999999936,-36.19999999999936,candidate,0.1050315634766749
USDJPY,1,2024-11-08,2024-11-15,168.99999999999977,167.49999999999977,165.99999999999977,candidate,0.07753582002188648
USDJPY,1,2024-11-15,2024-11-22,39.6000000000015,38.1000000000015,36.6000000000015,candidate,0.0998416689950638
USDJPY,-1,2024-11-22,2024-11-29,504.4000000000011,502.9000000000011,501.4000000000011,candidate,0.024444383223069265
USDJPY,-1,2024-11-29,2024-12-06,-36.50000000000091,-38.00000000000091,-39.50000000000091,candidate,0.08377306105708178
USDJPY,-1,2024-12-06,2024-12-11,-229.80000000000018,-231.30000000000018,-232.80000000000018,candidate,0.08532639800038155
USDJPY,-1,2024-12-13,2024-12-19,-234.9642857142868,-236.4642857142868,-237.9642857142868,candidate,0.0463261459644731
USDJPY,1,2024-12-20,2024-12-27,136.19999999999948,134.69999999999948,133.19999999999948,candidate,0.13525950471451453
USDJPY,1,2024-12-27,2025-01-03,-52.40000000000009,-53.90000000000009,-55.40000000000009,candidate,0.02246412913511359
USDJPY,1,2025-01-03,2025-01-10,43.39999999999975,41.89999999999975,40.39999999999975,candidate,0.01678012861705263
USDJPY,1,2025-01-10,2025-01-15,-141.96428571428612,-143.46428571428612,-144.96428571428612,candidate,0.055978649696878414
USDJPY,1,2025-01-17,2025-01-24,-29.599999999999227,-31.099999999999227,-32.59999999999923,candidate,0.0435316496392084
USDJPY,-1,2025-01-24,2025-01-31,78.2999999999987,76.7999999999987,75.2999999999987,candidate,0.09284094130989509
USDJPY,-1,2025-01-31,2025-02-07,379.0999999999997,377.5999999999997,376.0999999999997,candidate,0.07774876838201376
USDJPY,-1,2025-02-07,2025-02-12,-235.2428571428561,-236.7428571428561,-238.2428571428561,candidate,0.0888056193970963
USDJPY,-1,2025-02-14,2025-02-21,303.1999999999982,301.6999999999982,300.1999999999982,candidate,0.0793519541626115
USDJPY,-1,2025-02-21,2025-02-28,-136.099999999999,-137.599999999999,-139.099999999999,candidate,0.03122388080935258
USDJPY,-1,2025-02-28,2025-03-07,257.30000000000075,255.80000000000075,254.30000000000075,candidate,0.1366036222682617
USDJPY,-1,2025-03-07,2025-03-14,-58.60000000000127,-60.10000000000127,-61.60000000000127,candidate,0.07414189580012133
USDJPY,1,2025-03-21,2025-03-28,52.09999999999866,50.59999999999866,49.09999999999866,candidate,0.035715369545499
USDJPY,-1,2025-03-28,2025-04-04,287.3999999999995,285.8999999999995,284.3999999999995,candidate,0.019132392734167714
USDJPY,-1,2025-04-04,2025-04-11,350.1999999999981,348.6999999999981,347.1999999999981,candidate,0.024861647630494726
USDJPY,-1,2025-04-11,2025-04-18,136.89999999999998,135.39999999999998,133.89999999999998,candidate,0.1067814364723561
USDJPY,-1,2025-04-18,2025-04-25,-154.6999999999997,-156.1999999999997,-157.6999999999997,candidate,0.03200540653801546
USDJPY,-1,2025-04-25,2025-05-02,-130.89999999999975,-132.39999999999975,-133.89999999999975,candidate,0.018273134676817775
USDJPY,-1,2025-05-02,2025-05-09,-42.900000000000205,-44.400000000000205,-45.900000000000205,candidate,0.020368823140730546
USDJPY,1,2025-05-16,2025-05-22,-267.417857142857,-268.917857142857,-270.417857142857,candidate,0.016524764895513754
USDJPY,1,2025-05-30,2025-06-06,79.49999999999875,77.99999999999875,76.49999999999875,candidate,0.029659612053759703
USDJPY,1,2025-06-20,2025-06-26,-196.40357142857,-197.90357142857,-199.40357142857,candidate,0.06202070401199283
USDJPY,1,2025-07-11,2025-07-18,140.70000000000107,139.20000000000107,137.70000000000107,candidate,0.040713366880413195
USDJPY,1,2025-07-18,2025-07-22,-193.21071428571486,-194.71071428571486,-196.21071428571486,candidate,0.10305585809864634
USDJPY,1,2025-08-01,2025-08-08,31.399999999999295,29.899999999999295,28.399999999999295,candidate,0.04139586466736551
USDJPY,1,2025-08-08,2025-08-15,-51.09999999999957,-52.59999999999957,-54.09999999999957,candidate,0.04206854033161617
USDJPY,1,2025-08-15,2025-08-22,-23.199999999999932,-24.699999999999932,-26.199999999999932,candidate,0.034710376662689404
USDJPY,-1,2025-08-29,2025-09-02,-163.66071428571445,-165.16071428571445,-166.66071428571445,candidate,0.021221940531555884
USDJPY,1,2025-09-05,2025-09-12,26.69999999999959,25.19999999999959,23.69999999999959,candidate,0.03442132630374485
USDJPY,-1,2025-09-12,2025-09-19,-31.89999999999884,-33.39999999999884,-34.89999999999884,candidate,0.06001231745939012
USDJPY,1,2025-09-19,2025-09-26,154.6999999999997,153.1999999999997,151.6999999999997,candidate,0.0830418530138175
USDJPY,-1,2025-09-26,2025-10-03,201.6999999999996,200.1999999999996,198.6999999999996,candidate,0.01792231512167103
USDJPY,1,2025-10-03,2025-10-10,368.0000000000007,366.5000000000007,365.0000000000007,candidate,0.023545112868035498
USDJPY,-1,2025-10-24,2025-10-31,-109.70000000000084,-111.20000000000084,-112.70000000000084,candidate,0.06579986929762102
USDJPY,1,2025-11-07,2025-11-13,111.89999999999998,110.39999999999998,108.89999999999998,candidate,0.043922467296858586
USDJPY,1,2025-11-21,2025-11-28,-21.90000000000225,-23.40000000000225,-24.90000000000225,candidate,0.03921009178767423
USDJPY,-1,2025-11-28,2025-12-05,80.59999999999832,79.09999999999832,77.59999999999832,candidate,0.028764299401893036
USDJPY,1,2025-12-05,2025-12-12,48.099999999999454,46.599999999999454,45.099999999999454,candidate,0.01523075325622564
USDJPY,1,2025-12-12,2025-12-19,189.50000000000102,188.00000000000102,186.50000000000102,candidate,0.04869622015573165
USDJPY,1,2025-12-19,2025-12-23,-166.41428571428492,-167.91428571428492,-169.41428571428492,candidate,0.03089978639851032
USDJPY,1,2025-12-26,2026-01-02,29.800000000000182,28.300000000000182,26.800000000000182,candidate,0.020741255208991033
USDJPY,-1,2026-01-02,2026-01-09,-108.89999999999986,-110.39999999999986,-111.89999999999986,candidate,0.03184544196384885
EURUSD,-1,2022-01-21,2022-01-28,195.19999999999982,193.69999999999982,192.19999999999982,control,0.0
EURUSD,1,2022-02-04,2022-02-11,-119.81785714285874,-121.31785714285874,-122.81785714285874,control,0.0
EURUSD,-1,2022-02-11,2022-02-18,24.999999999999467,23.499999999999467,21.999999999999467,control,0.0
EURUSD,-1,2022-03-11,2022-03-17,-195.43928571428725,-196.93928571428725,-198.43928571428725,control,0.0
EURUSD,1,2022-03-18,2022-03-25,-64.89999999999884,-66.39999999999884,-67.89999999999884,control,0.0
EURUSD,1,2022-04-01,2022-04-05,-134.1535714285702,-135.6535714285702,-137.1535714285702,control,0.0
EURUSD,1,2022-04-22,2022-04-26,-116.86071428571364,-118.36071428571364,-119.86071428571364,control,0.0
EURUSD,-1,2022-04-29,2022-05-06,2.100000000000435,0.6000000000004349,-0.8999999999995651,control,0.0
EURUSD,1,2022-05-06,2022-05-12,-154.39285714285765,-155.89285714285765,-157.39285714285765,control,0.0
EURUSD,-1,2022-05-13,2022-05-19,-157.4464285714283,-158.9464285714283,-160.4464285714283,control,0.0
EURUSD,1,2022-05-27,2022-06-03,-14.400000000001079,-15.900000000001079,-17.40000000000108,control,0.0
EURUSD,1,2022-06-03,2022-06-10,-144.84642857142794,-146.34642857142794,-147.84642857142794,control,0.0
EURUSD,-1,2022-06-10,2022-06-17,24.500000000000632,23.000000000000632,21.500000000000632,control,0.0
EURUSD,-1,2022-06-17,2022-06-24,-57.19999999999947,-58.69999999999947,-60.19999999999947,control,0.0
EURUSD,-1,2022-07-01,2022-07-08,242.99999999999986,241.49999999999986,239.99999999999986,control,0.0
EURUSD,-1,2022-07-15,2022-07-19,-166.0499999999998,-167.5499999999998,-169.0499999999998,control,0.0
EURUSD,1,2022-07-22,2022-07-29,14.899999999999913,13.399999999999913,11.899999999999913,control,0.0
EURUSD,1,2022-08-05,2022-08-12,78.40000000000069,76.90000000000069,75.40000000000069,control,0.0
EURUSD,-1,2022-08-26,2022-09-02,7.500000000000284,6.000000000000284,4.500000000000284,control,0.0
EURUSD,-1,2022-09-02,2022-09-09,-149.36785714285804,-150.86785714285804,-152.36785714285804,control,0.0
EURUSD,-1,2022-09-16,2022-09-23,324.90000000000015,323.40000000000015,321.90000000000015,control,0.0
EURUSD,-1,2022-09-30,2022-10-04,-195.25714285714255,-196.75714285714255,-198.25714285714255,control,0.0
EURUSD,1,2022-10-21,2022-10-28,103.0999999999993,101.5999999999993,100.0999999999993,control,0.0
EURUSD,1,2022-10-28,2022-11-03,-170.19642857142858,-171.69642857142858,-173.19642857142858,control,0.0
EURUSD,-1,2022-11-04,2022-11-10,-182.20714285714257,-183.70714285714257,-185.20714285714257,control,0.0
EURUSD,1,2022-11-18,2022-11-25,73.90000000000008,72.40000000000008,70.90000000000008,control,0.0
EURUSD,1,2022-11-25,2022-12-02,146.80000000000027,145.30000000000027,143.80000000000027,control,0.0
EURUSD,1,2022-12-16,2022-12-23,27.200000000000557,25.700000000000557,24.200000000000557,control,0.0
EURUSD,1,2023-01-13,2023-01-20,23.400000000000087,21.900000000000087,20.400000000000087,control,0.0
EURUSD,-1,2023-01-20,2023-01-27,-11.600000000000499,-13.100000000000499,-14.600000000000499,control,0.0
EURUSD,1,2023-01-27,2023-02-03,-74.09999999999917,-75.59999999999917,-77.09999999999917,control,0.0
EURUSD,1,2023-02-03,2023-02-10,-115.00000000000065,-116.50000000000065,-118.00000000000065,control,0.0
EURUSD,1,2023-03-17,2023-03-24,94.79999999999933,93.29999999999933,91.79999999999933,control,0.0
EURUSD,1,2023-04-14,2023-04-21,-5.20000000000076,-6.70000000000076,-8.20000000000076,control,0.0
EURUSD,-1,2023-05-26,2023-06-02,19.800000000000928,18.300000000000928,16.800000000000928,control,0.0
EURUSD,1,2023-06-09,2023-06-16,191.0999999999996,189.5999999999996,188.0999999999996,control,0.0
EURUSD,1,2023-06-16,2023-06-23,-50.799999999999734,-52.299999999999734,-53.799999999999734,control,0.0
EURUSD,-1,2023-07-21,2023-07-28,110.50000000000004,109.00000000000004,107.50000000000004,control,0.0
EURUSD,-1,2023-08-25,2023-08-30,-104.51785714285843,-106.01785714285843,-107.51785714285843,control,0.0
EURUSD,1,2023-09-01,2023-09-08,-73.49999999999967,-74.99999999999967,-76.49999999999967,control,0.0
EURUSD,-1,2023-09-08,2023-09-15,40.200000000001346,38.700000000001346,37.200000000001346,control,0.0
EURUSD,-1,2023-09-15,2023-09-22,16.299999999997983,14.799999999997983,13.299999999997983,control,0.0
EURUSD,1,2023-09-22,2023-09-27,-94.87500000000092,-96.37500000000092,-97.87500000000092,control,0.0
EURUSD,-1,2023-10-27,2023-10-31,-105.54642857142804,-107.04642857142804,-108.54642857142804,control,0.0
EURUSD,1,2023-11-24,2023-12-01,-102.321428571428,-103.821428571428,-105.321428571428,control,0.0
EURUSD,-1,2023-12-01,2023-12-08,124.99999999999955,123.49999999999955,121.99999999999955,control,0.0
EURUSD,-1,2023-12-08,2023-12-13,-100.43571428571373,-101.93571428571373,-103.43571428571373,control,0.0
EURUSD,1,2023-12-15,2023-12-22,119.29999999999995,117.79999999999995,116.29999999999995,control,0.0
EURUSD,1,2023-12-22,2023-12-29,22.799999999998377,21.299999999998377,19.799999999998377,control,0.0
EURUSD,-1,2024-01-05,2024-01-12,-8.900000000000574,-10.400000000000574,-11.900000000000574,control,0.0
EURUSD,-1,2024-01-19,2024-01-26,43.50000000000076,42.00000000000076,40.50000000000076,control,0.0
EURUSD,-1,2024-01-26,2024-02-02,67.49999999999811,65.99999999999811,64.49999999999811,control,0.0
EURUSD,1,2024-02-02,2024-02-09,-1.40000000000029,-2.90000000000029,-4.40000000000029,control,0.0
EURUSD,-1,2024-02-09,2024-02-16,7.500000000000284,6.000000000000284,4.500000000000284,control,0.0
EURUSD,-1,2024-03-22,2024-03-29,14.499999999999513,12.999999999999513,11.499999999999513,control,0.0
EURUSD,-1,2024-03-29,2024-04-04,-75.92142857142825,-77.42142857142825,-78.92142857142825,control,0.0
EURUSD,1,2024-04-05,2024-04-10,-83.6250000000005,-85.1250000000005,-86.6250000000005,control,0.0
EURUSD,-1,2024-04-12,2024-04-19,-15.099999999999003,-16.599999999999003,-18.099999999999003,control,0.0
EURUSD,-1,2024-04-19,2024-04-26,-96.28928571428607,-97.78928571428607,-99.28928571428607,control,0.0
EURUSD,1,2024-04-26,2024-05-03,68.8999999999984,67.3999999999984,65.8999999999984,control,0.0
EURUSD,1,2024-05-10,2024-05-17,99.10000000000085,97.60000000000085,96.10000000000085,control,0.0
EURUSD,1,2024-05-17,2024-05-24,-22.800000000000598,-24.300000000000598,-25.800000000000598,control,0.0
EURUSD,-1,2024-05-24,2024-05-31,-1.7000000000000348,-3.200000000000035,-4.700000000000035,control,0.0
EURUSD,1,2024-05-31,2024-06-07,-48.00000000000137,-49.50000000000137,-51.00000000000137,control,0.0
EURUSD,1,2024-06-07,2024-06-14,-80.47499999999985,-81.97499999999985,-83.47499999999985,control,0.0
EURUSD,-1,2024-06-14,2024-06-21,10.299999999998644,8.799999999998644,7.299999999998644,control,0.0
EURUSD,-1,2024-06-21,2024-06-28,-20.099999999998452,-21.599999999998452,-23.099999999998452,control,0.0
EURUSD,1,2024-06-28,2024-07-05,128.1000000000021,126.6000000000021,125.1000000000021,control,0.0
EURUSD,1,2024-07-05,2024-07-12,65.79999999999808,64.29999999999808,62.79999999999808,control,0.0
EURUSD,1,2024-07-12,2024-07-19,-21.599999999999397,-23.099999999999397,-24.599999999999397,control,0.0
EURUSD,1,2024-07-19,2024-07-26,-28.69999999999928,-30.19999999999928,-31.69999999999928,control,0.0
EURUSD,-1,2024-07-26,2024-08-02,-60.71785714285793,-62.21785714285793,-63.71785714285793,control,0.0
EURUSD,-1,2024-08-02,2024-08-05,-75.68571428571369,-77.18571428571369,-78.68571428571369,control,0.0
EURUSD,1,2024-08-09,2024-08-16,112.00000000000098,110.50000000000098,109.00000000000098,control,0.0
EURUSD,1,2024-08-23,2024-08-29,-91.11428571428658,-92.61428571428658,-94.11428571428658,control,0.0
EURUSD,-1,2024-08-30,2024-09-06,-102.01071428571406,-103.51071428571406,-105.01071428571406,control,0.0
EURUSD,-1,2024-09-13,2024-09-18,-84.02142857142802,-85.52142857142802,-87.02142857142802,control,0.0
EURUSD,1,2024-09-20,2024-09-27,0.0,-1.5,-3.0,control,0.0
EURUSD,-1,2024-10-04,2024-10-11,37.4999999999992,35.9999999999992,34.4999999999992,control,0.0
EURUSD,-1,2024-10-18,2024-10-25,71.39999999999924,69.89999999999924,68.39999999999924,control,0.0
EURUSD,-1,2024-10-25,2024-10-30,-72.835714285715,-74.335714285715,-75.835714285715,control,0.0
EURUSD,1,2024-11-01,2024-11-06,-78.4285714285704,-79.9285714285704,-81.4285714285704,control,0.0
EURUSD,-1,2024-11-08,2024-11-15,179.00000000000026,177.50000000000026,176.00000000000026,control,0.0
EURUSD,-1,2024-11-22,2024-11-27,-159.92142857142787,-161.42142857142787,-162.92142857142787,control,0.0
EURUSD,1,2024-12-06,2024-12-13,-64.00000000000183,-65.50000000000183,-67.00000000000183,control,0.0
EURUSD,-1,2025-01-31,2025-02-07,37.799999999998946,36.299999999998946,34.799999999998946,control,0.0
EURUSD,1,2025-02-21,2025-02-28,-82.79999999999842,-84.29999999999842,-85.79999999999842,control,0.0
EURUSD,-1,2025-02-28,2025-03-03,-108.15000000000019,-109.65000000000019,-111.15000000000019,control,0.0
EURUSD,1,2025-03-07,2025-03-14,42.599999999999305,41.099999999999305,39.599999999999305,control,0.0
EURUSD,1,2025-03-14,2025-03-21,-62.19999999999892,-63.69999999999892,-65.19999999999892,control,0.0
EURUSD,1,2025-03-21,2025-03-28,14.699999999998603,13.199999999998603,11.699999999998603,control,0.0
EURUSD,-1,2025-03-28,2025-04-03,-114.73928571428482,-116.23928571428482,-117.73928571428482,control,0.0
EURUSD,1,2025-04-11,2025-04-18,30.800000000001937,29.300000000001937,27.800000000001937,control,0.0
EURUSD,-1,2025-05-16,2025-05-21,-144.21428571428584,-145.71428571428584,-147.21428571428584,control,0.0
EURUSD,1,2025-05-23,2025-05-30,-13.199999999999878,-14.699999999999878,-16.19999999999988,control,0.0
EURUSD,1,2025-06-13,2025-06-20,-27.399999999999647,-28.899999999999647,-30.399999999999647,control,0.0
EURUSD,-1,2025-06-20,2025-06-25,-130.70357142857202,-132.20357142857202,-133.70357142857202,control,0.0
EURUSD,-1,2025-07-11,2025-07-18,63.99999999999961,62.49999999999961,60.99999999999961,control,0.0
EURUSD,-1,2025-07-18,2025-07-22,-116.22857142857157,-117.72857142857157,-119.22857142857157,control,0.0
EURUSD,-1,2025-08-01,2025-08-08,-52.39999999999911,-53.89999999999911,-55.39999999999911,control,0.0
EURUSD,-1,2025-08-15,2025-08-22,-14.199999999999768,-15.699999999999768,-17.19999999999977,control,0.0
EURUSD,1,2025-10-17,2025-10-24,-24.899999999998812,-26.399999999998812,-27.899999999998812,control,0.0
EURUSD,-1,2025-11-07,2025-11-13,-80.53928571428503,-82.03928571428503,-83.53928571428503,control,0.0
EURUSD,-1,2025-11-21,2025-11-26,-80.05714285714171,-81.55714285714171,-83.05714285714171,control,0.0
EURUSD,1,2025-12-05,2025-12-12,97.80000000000122,96.30000000000122,94.80000000000122,control,0.0
EURUSD,1,2025-12-12,2025-12-19,-31.09999999999946,-32.59999999999946,-34.09999999999946,control,0.0
EURUSD,1,2025-12-26,2026-01-02,-51.49999999999988,-52.99999999999988,-54.49999999999988,control,0.0
GBPUSD,1,2022-01-14,2022-01-21,-116.74285714285747,-118.24285714285747,-119.74285714285747,control,0.0
GBPUSD,-1,2022-01-21,2022-01-28,157.00000000000045,155.50000000000045,154.00000000000045,control,0.0
GBPUSD,-1,2022-01-28,2022-02-01,-118.84285714285791,-120.34285714285791,-121.84285714285791,control,0.0
GBPUSD,1,2022-02-04,2022-02-11,32.600000000000406,31.100000000000406,29.600000000000406,control,0.0
GBPUSD,-1,2022-02-11,2022-02-18,-32.2,-33.7,-35.2,control,0.0
GBPUSD,1,2022-02-18,2022-02-24,-122.75357142857101,-124.25357142857101,-125.75357142857101,control,0.0
GBPUSD,-1,2022-02-25,2022-03-04,176.49999999999943,174.99999999999943,173.49999999999943,control,0.0
GBPUSD,-1,2022-03-04,2022-03-11,196.7999999999992,195.2999999999992,193.7999999999992,control,0.0
GBPUSD,-1,2022-03-11,2022-03-18,-139.89999999999947,-141.39999999999947,-142.89999999999947,control,0.0
GBPUSD,1,2022-03-18,2022-03-25,7.500000000000284,6.000000000000284,4.500000000000284,control,0.0
GBPUSD,1,2022-03-25,2022-04-01,-72.90000000000019,-74.40000000000019,-75.90000000000019,control,0.0
GBPUSD,-1,2022-04-01,2022-04-08,77.79999999999897,76.29999999999897,74.79999999999897,control,0.0
GBPUSD,-1,2022-04-08,2022-04-15,-27.599999999998737,-29.099999999998737,-30.599999999998737,control,0.0
GBPUSD,1,2022-04-15,2022-04-22,-121.52142857142722,-123.02142857142722,-124.52142857142722,control,0.0
GBPUSD,-1,2022-04-22,2022-04-29,261.4000000000005,259.9000000000005,258.4000000000005,control,0.0
GBPUSD,-1,2022-04-29,2022-05-06,241.29999999999984,239.79999999999984,238.29999999999984,control,0.0
GBPUSD,-1,2022-06-03,2022-06-10,175.09999999999914,173.59999999999914,172.09999999999914,control,0.0
GBPUSD,-1,2022-06-17,2022-06-24,-54.09999999999915,-55.59999999999915,-57.09999999999915,control,0.0
GBPUSD,-1,2022-06-24,2022-07-01,178.19999999999945,176.69999999999945,175.19999999999945,control,0.0
GBPUSD,-1,2022-07-01,2022-07-08,59.899999999999395,58.399999999999395,56.899999999999395,control,0.0
GBPUSD,-1,2022-07-08,2022-07-15,170.09999999999968,168.59999999999968,167.09999999999968,control,0.0
GBPUSD,-1,2022-07-15,2022-07-22,-194.71071428571517,-196.21071428571517,-197.71071428571517,control,0.0
GBPUSD,1,2022-08-12,2022-08-18,-195.16071428571368,-196.66071428571368,-198.16071428571368,control,0.0
GBPUSD,-1,2022-08-19,2022-08-26,87.30000000000126,85.80000000000126,84.30000000000126,control,0.0
GBPUSD,-1,2022-08-26,2022-09-02,225.40000000000003,223.90000000000003,222.40000000000003,control,0.0
GBPUSD,-1,2022-09-02,2022-09-09,-73.70000000000098,-75.20000000000098,-76.70000000000098,control,0.0
GBPUSD,-1,2022-09-09,2022-09-16,163.29999999999956,161.79999999999956,160.29999999999956,control,0.0
GBPUSD,-1,2022-09-16,2022-09-23,578.1000000000014,576.6000000000014,575.1000000000014,control,0.0
GBPUSD,-1,2022-09-23,2022-09-29,-228.78214285714236,-230.28214285714236,-231.78214285714236,control,0.0
GBPUSD,1,2022-10-07,2022-10-14,91.79999999999966,90.29999999999966,88.79999999999966,control,0.0
GBPUSD,-1,2022-11-04,2022-11-10,-271.24285714285713,-272.74285714285713,-274.24285714285713,control,0.0
GBPUSD,1,2022-11-18,2022-11-25,206.90000000000097,205.40000000000097,203.90000000000097,control,0.0
GBPUSD,-1,2022-12-09,2022-12-16,107.49999999999815,105.99999999999815,104.49999999999815,control,0.0
GBPUSD,-1,2022-12-23,2022-12-30,-42.90000000000127,-44.40000000000127,-45.90000000000127,control,0.0
GBPUSD,-1,2023-01-06,2023-01-13,-140.60000000000184,-142.10000000000184,-143.60000000000184,control,0.0
GBPUSD,1,2023-01-20,2023-01-27,-1.7000000000000348,-3.200000000000035,-4.700000000000035,control,0.0
GBPUSD,-1,2023-02-03,2023-02-10,-7.200000000000539,-8.70000000000054,-10.20000000000054,control,0.0
GBPUSD,-1,2023-02-17,2023-02-24,100.89999999999932,99.39999999999932,97.89999999999932,control,0.0
GBPUSD,1,2023-02-24,2023-03-03,104.29999999999939,102.79999999999939,101.29999999999939,control,0.0
GBPUSD,-1,2023-03-03,2023-03-10,12.399999999999078,10.899999999999078,9.399999999999078,control,0.0
GBPUSD,-1,2023-03-10,2023-03-17,-144.99999999999957,-146.49999999999957,-147.99999999999957,control,0.0
GBPUSD,1,2023-03-17,2023-03-24,54.59999999999798,53.09999999999798,51.59999999999798,control,0.0
GBPUSD,1,2023-03-24,2023-03-31,100.10000000000073,98.60000000000073,97.10000000000073,control,0.0
GBPUSD,1,2023-03-31,2023-04-07,85.60000000000123,84.10000000000123,82.60000000000123,control,0.0
GBPUSD,1,2023-04-07,2023-04-14,-2.6999999999999247,-4.199999999999925,-5.699999999999925,control,0.0
GBPUSD,1,2023-04-14,2023-04-21,29.89999999999826,28.39999999999826,26.89999999999826,control,0.0
GBPUSD,-1,2023-04-21,2023-04-28,-132.60000000000048,-134.10000000000048,-135.60000000000048,control,0.0
GBPUSD,1,2023-05-05,2023-05-12,-136.65000000000038,-138.15000000000038,-139.65000000000038,control,0.0
GBPUSD,-1,2023-05-19,2023-05-26,95.79999999999922,94.29999999999922,92.79999999999922,control,0.0
GBPUSD,1,2023-06-02,2023-06-09,129.50000000000017,128.00000000000017,126.50000000000017,control,0.0
GBPUSD,1,2023-06-16,2023-06-23,-105.89999999999877,-107.39999999999877,-108.89999999999877,control,0.0
GBPUSD,-1,2023-06-23,2023-06-30,21.300000000001873,19.800000000001873,18.300000000001873,control,0.0
GBPUSD,-1,2023-06-30,2023-07-06,-46.50000000000265,-48.00000000000265,-49.50000000000265,control,0.0
GBPUSD,1,2023-07-06,2023-07-07,98.79999999999889,97.29999999999889,95.79999999999889,control,0.0
GBPUSD,1,2023-07-14,2023-07-19,-142.2214285714296,-143.7214285714296,-145.2214285714296,control,0.0
GBPUSD,-1,2023-07-21,2023-07-28,5.999999999999339,4.499999999999339,2.999999999999339,control,0.0
GBPUSD,-1,2023-07-28,2023-08-04,101.40000000000038,99.90000000000038,98.40000000000038,control,0.0
GBPUSD,-1,2023-08-04,2023-08-11,52.499999999999766,50.999999999999766,49.499999999999766,control,0.0
GBPUSD,-1,2023-08-11,2023-08-18,-39.1000000000008,-40.6000000000008,-42.1000000000008,control,0.0
GBPUSD,1,2023-08-18,2023-08-25,-143.8178571428561,-145.3178571428561,-146.8178571428561,control,0.0
GBPUSD,-1,2023-08-25,2023-08-30,-145.5642857142858,-147.0642857142858,-148.5642857142858,control,0.0
GBPUSD,1,2023-09-01,2023-09-08,-120.29999999999984,-121.79999999999984,-123.29999999999984,control,0.0
GBPUSD,-1,2023-09-08,2023-09-15,83.3000000000017,81.8000000000017,80.3000000000017,control,0.0
GBPUSD,-1,2023-09-15,2023-09-22,146.99999999999935,145.49999999999935,143.99999999999935,control,0.0
GBPUSD,-1,2023-09-22,2023-09-29,32.79999999999949,31.299999999999493,29.799999999999493,control,0.0
GBPUSD,-1,2023-09-29,2023-10-06,-33.49999999999964,-34.99999999999964,-36.49999999999964,control,0.0
GBPUSD,-1,2023-10-06,2023-10-13,94.70000000000088,93.20000000000088,91.70000000000088,control,0.0
GBPUSD,-1,2023-10-13,2023-10-20,-23.100000000000342,-24.600000000000342,-26.100000000000342,control,0.0
GBPUSD,-1,2023-10-20,2023-10-27,46.39999999999977,44.89999999999977,43.39999999999977,control,0.0
