symbol,direction,entry_time,exit_time,gross_pips,net_a_pips,net_b_pips,family
GBPUSD,1,2024-05-27T00:00:00+00:00,2024-05-30T00:00:00+00:00,-45.100000000000136,-46.600000000000136,-48.100000000000136,candidate
GBPUSD,1,2024-06-03T00:00:00+00:00,2024-06-06T00:00:00+00:00,48.60000000000086,47.10000000000086,45.60000000000086,candidate
GBPUSD,1,2024-06-10T00:00:00+00:00,2024-06-13T00:00:00+00:00,70.79999999999976,69.29999999999976,67.79999999999976,candidate
GBPUSD,-1,2024-06-24T00:00:00+00:00,2024-06-27T00:00:00+00:00,26.100000000000012,24.600000000000012,23.100000000000012,candidate
GBPUSD,-1,2024-07-01T00:00:00+00:00,2024-07-04T08:00:00+00:00,-102.8999999999991,-104.3999999999991,-105.8999999999991,candidate
GBPUSD,1,2024-07-15T00:00:00+00:00,2024-07-18T00:00:00+00:00,37.4999999999992,35.9999999999992,34.4999999999992,candidate
GBPUSD,1,2024-07-22T00:00:00+00:00,2024-07-25T00:00:00+00:00,-32.399999999999096,-33.899999999999096,-35.399999999999096,candidate
GBPUSD,-1,2024-08-05T00:00:00+00:00,2024-08-08T00:00:00+00:00,103.1000000000004,101.6000000000004,100.1000000000004,candidate
GBPUSD,-1,2024-08-12T00:00:00+00:00,2024-08-15T00:00:00+00:00,-70.20000000000026,-71.70000000000026,-73.20000000000026,candidate
GBPUSD,1,2024-08-26T00:00:00+00:00,2024-08-29T00:00:00+00:00,-7.800000000000029,-9.30000000000003,-10.80000000000003,candidate
GBPUSD,1,2024-09-02T00:00:00+00:00,2024-09-05T00:00:00+00:00,9.799999999999809,8.299999999999809,6.799999999999809,candidate
GBPUSD,1,2024-09-09T00:00:00+00:00,2024-09-12T00:00:00+00:00,-95.89999999999986,-97.39999999999986,-98.89999999999986,candidate
GBPUSD,-1,2024-09-16T00:00:00+00:00,2024-09-19T00:00:00+00:00,-30.199999999998006,-31.699999999998006,-33.199999999998006,candidate
GBPUSD,-1,2024-09-23T00:00:00+00:00,2024-09-26T00:00:00+00:00,-17.000000000000348,-18.500000000000348,-20.000000000000348,candidate
GBPUSD,1,2024-09-30T00:00:00+00:00,2024-10-03T00:00:00+00:00,-120.8000000000009,-122.3000000000009,-123.8000000000009,candidate
GBPUSD,-1,2024-10-28T00:00:00+00:00,2024-10-31T00:00:00+00:00,9.900000000000464,8.400000000000464,6.900000000000464,candidate
GBPUSD,-1,2024-11-04T00:00:00+00:00,2024-11-07T00:00:00+00:00,85.80000000000031,84.30000000000031,82.80000000000031,candidate
GBPUSD,-1,2024-11-25T00:00:00+00:00,2024-11-28T00:00:00+00:00,-78.59999999999978,-80.09999999999978,-81.59999999999978,candidate
GBPUSD,-1,2024-12-02T00:00:00+00:00,2024-12-05T00:00:00+00:00,-6.099999999999994,-7.599999999999994,-9.099999999999994,candidate
GBPUSD,1,2024-12-16T00:00:00+00:00,2024-12-19T00:00:00+00:00,-45.50000000000054,-47.00000000000054,-48.50000000000054,candidate
GBPUSD,-1,2024-12-23T00:00:00+00:00,2024-12-26T20:00:00+00:00,62.80000000000063,61.30000000000063,59.80000000000063,candidate
GBPUSD,1,2025-01-06T00:00:00+00:00,2025-01-09T00:00:00+00:00,-75.7999999999992,-77.2999999999992,-78.7999999999992,candidate
GBPUSD,-1,2025-01-27T00:00:00+00:00,2025-01-30T00:00:00+00:00,-0.40000000000040004,-1.9000000000004,-3.4000000000004,candidate
GBPUSD,-1,2025-02-03T00:00:00+00:00,2025-02-06T00:00:00+00:00,-219.70000000000044,-221.20000000000044,-222.70000000000044,candidate
GBPUSD,1,2025-02-10T00:00:00+00:00,2025-02-13T00:00:00+00:00,73.60000000000034,72.10000000000034,70.60000000000034,candidate
GBPUSD,1,2025-02-24T00:00:00+00:00,2025-02-27T00:00:00+00:00,-14.000000000000679,-15.500000000000679,-17.00000000000068,candidate
GBPUSD,1,2025-03-03T00:00:00+00:00,2025-03-06T00:00:00+00:00,295.70000000000095,294.20000000000095,292.70000000000095,candidate
GBPUSD,1,2025-03-17T00:00:00+00:00,2025-03-20T00:00:00+00:00,64.49999999999845,62.99999999999845,61.49999999999845,candidate
GBPUSD,1,2025-03-24T00:00:00+00:00,2025-03-27T00:00:00+00:00,-24.599999999999067,-26.099999999999067,-27.599999999999067,candidate
GBPUSD,1,2025-03-31T00:00:00+00:00,2025-04-03T00:00:00+00:00,81.1000000000006,79.6000000000006,78.1000000000006,candidate
GBPUSD,-1,2025-04-07T00:00:00+00:00,2025-04-10T00:00:00+00:00,65.29999999999924,63.799999999999244,62.299999999999244,candidate
GBPUSD,-1,2025-04-14T00:00:00+00:00,2025-04-17T00:00:00+00:00,-115.3000000000004,-116.8000000000004,-118.3000000000004,candidate
GBPUSD,1,2025-04-28T00:00:00+00:00,2025-05-01T00:00:00+00:00,18.799999999998818,17.299999999998818,15.799999999998818,candidate
GBPUSD,1,2025-05-05T00:00:00+00:00,2025-05-08T00:00:00+00:00,24.500000000000632,23.000000000000632,21.500000000000632,candidate
GBPUSD,1,2025-06-02T00:00:00+00:00,2025-06-05T00:00:00+00:00,71.20000000000014,69.70000000000014,68.20000000000014,candidate
GBPUSD,-1,2025-06-23T00:00:00+00:00,2025-06-26T00:00:00+00:00,-267.80000000000024,-269.30000000000024,-270.80000000000024,candidate
GBPUSD,-1,2025-06-30T00:00:00+00:00,2025-07-03T00:00:00+00:00,63.899999999998954,62.399999999998954,60.899999999998954,candidate
GBPUSD,1,2025-07-07T00:00:00+00:00,2025-07-10T00:00:00+00:00,-37.8999999999996,-39.3999999999996,-40.8999999999996,candidate
GBPUSD,-1,2025-07-14T00:00:00+00:00,2025-07-17T00:00:00+00:00,99.50000000000125,98.00000000000125,96.50000000000125,candidate
GBPUSD,-1,2025-07-21T00:00:00+00:00,2025-07-24T00:00:00+00:00,-170.20000000000033,-171.70000000000033,-173.20000000000033,candidate
GBPUSD,-1,2025-07-28T00:00:00+00:00,2025-07-31T00:00:00+00:00,192.09999999999948,190.59999999999948,189.09999999999948,candidate
GBPUSD,-1,2025-08-04T00:00:00+00:00,2025-08-07T00:00:00+00:00,-85.50000000000057,-87.00000000000057,-88.50000000000057,candidate
GBPUSD,-1,2025-08-11T00:00:00+00:00,2025-08-14T00:00:00+00:00,-143.10000000000045,-144.60000000000045,-146.10000000000045,candidate
GBPUSD,1,2025-08-18T00:00:00+00:00,2025-08-21T00:00:00+00:00,-96.3999999999987,-97.8999999999987,-99.3999999999987,candidate
GBPUSD,1,2025-08-25T00:00:00+00:00,2025-08-28T00:00:00+00:00,7.299999999998974,5.799999999998974,4.299999999998974,candidate
GBPUSD,-1,2025-09-01T00:00:00+00:00,2025-09-04T00:00:00+00:00,76.09999999999894,74.59999999999894,73.09999999999894,candidate
GBPUSD,-1,2025-09-08T00:00:00+00:00,2025-09-11T00:00:00+00:00,-31.200000000000117,-32.70000000000012,-34.20000000000012,candidate
GBPUSD,1,2025-09-15T00:00:00+00:00,2025-09-18T00:00:00+00:00,71.60000000000055,70.10000000000055,68.60000000000055,candidate
GBPUSD,1,2025-09-22T00:00:00+00:00,2025-09-25T00:00:00+00:00,-10.899999999998133,-12.399999999998133,-13.899999999998133,candidate
GBPUSD,-1,2025-10-06T00:00:00+00:00,2025-10-09T00:00:00+00:00,29.69999999999917,28.19999999999917,26.69999999999917,candidate
GBPUSD,1,2025-10-13T00:00:00+00:00,2025-10-16T00:00:00+00:00,71.30000000000081,69.80000000000081,68.30000000000081,candidate
GBPUSD,-1,2025-10-20T00:00:00+00:00,2025-10-23T00:00:00+00:00,88.90000000000065,87.40000000000065,85.90000000000065,candidate
GBPUSD,-1,2025-10-27T00:00:00+00:00,2025-10-30T00:00:00+00:00,121.40000000000039,119.90000000000039,118.40000000000039,candidate
GBPUSD,-1,2025-11-03T00:00:00+00:00,2025-11-06T00:00:00+00:00,71.0999999999995,69.5999999999995,68.0999999999995,candidate
GBPUSD,-1,2025-11-10T00:00:00+00:00,2025-11-13T00:00:00+00:00,27.300000000001212,25.800000000001212,24.300000000001212,candidate
GBPUSD,1,2025-12-08T00:00:00+00:00,2025-12-11T00:00:00+00:00,44.800000000000395,43.300000000000395,41.800000000000395,candidate
GBPUSD,1,2025-12-15T00:00:00+00:00,2025-12-18T00:00:00+00:00,-9.200000000000319,-10.700000000000319,-12.200000000000319,candidate
GBPUSD,1,2025-12-22T00:00:00+00:00,2025-12-26T00:00:00+00:00,116.900000000002,115.400000000002,113.900000000002,candidate
USDJPY,-1,2018-01-15T00:00:00+00:00,2018-01-18T00:00:00+00:00,-54.299999999999216,-55.799999999999216,-57.299999999999216,candidate
USDJPY,-1,2018-01-22T00:00:00+00:00,2018-01-25T00:00:00+00:00,159.30000000000035,157.80000000000035,156.30000000000035,candidate
USDJPY,-1,2018-02-05T00:00:00+00:00,2018-02-08T00:00:00+00:00,61.099999999999,59.599999999999,58.099999999999,candidate
USDJPY,1,2018-03-19T00:00:00+00:00,2018-03-22T00:00:00+00:00,-13.100000000000023,-14.600000000000023,-16.100000000000023,candidate
USDJPY,1,2018-04-09T00:00:00+00:00,2018-04-12T00:00:00+00:00,-3.700000000000614,-5.200000000000614,-6.700000000000614,candidate
USDJPY,1,2018-05-07T00:00:00+00:00,2018-05-10T00:00:00+00:00,95.09999999999934,93.59999999999934,92.09999999999934,candidate
USDJPY,1,2018-05-28T00:00:00+00:00,2018-05-31T00:00:00+00:00,-76.10000000000099,-77.60000000000099,-79.10000000000099,candidate
USDJPY,-1,2018-06-04T00:00:00+00:00,2018-06-07T00:00:00+00:00,-42.70000000000067,-44.20000000000067,-45.70000000000067,candidate
USDJPY,1,2018-07-09T00:00:00+00:00,2018-07-12T00:00:00+00:00,167.70000000000067,166.20000000000067,164.70000000000067,candidate
USDJPY,1,2018-07-23T00:00:00+00:00,2018-07-26T00:00:00+00:00,-18.600000000000705,-20.100000000000705,-21.600000000000705,candidate
USDJPY,-1,2018-07-30T00:00:00+00:00,2018-08-02T00:00:00+00:00,-67.39999999999924,-68.89999999999924,-70.39999999999924,candidate
USDJPY,1,2018-10-01T00:00:00+00:00,2018-10-04T00:00:00+00:00,56.099999999999284,54.599999999999284,53.099999999999284,candidate
USDJPY,1,2018-10-08T00:00:00+00:00,2018-10-11T00:00:00+00:00,-154.89999999999924,-156.39999999999924,-157.89999999999924,candidate
USDJPY,-1,2018-10-22T00:00:00+00:00,2018-10-25T00:00:00+00:00,49.39999999999998,47.89999999999998,46.39999999999998,candidate
USDJPY,-1,2018-12-17T00:00:00+00:00,2018-12-20T00:00:00+00:00,96.90000000000083,95.40000000000083,93.90000000000083,candidate
USDJPY,-1,2018-12-24T00:00:00+00:00,2018-12-28T04:00:00+00:00,41.100000000000136,39.600000000000136,38.100000000000136,candidate
USDJPY,-1,2019-01-04T00:00:00+00:00,2019-01-04T16:00:00+00:00,-60.99999999999994,-62.49999999999994,-63.99999999999994,candidate
USDJPY,1,2019-02-11T00:00:00+00:00,2019-02-14T00:00:00+00:00,117.79999999999973,116.29999999999973,114.79999999999973,candidate
USDJPY,1,2019-02-18T00:00:00+00:00,2019-02-21T00:00:00+00:00,18.09999999999974,16.59999999999974,15.099999999999739,candidate
USDJPY,1,2019-02-25T00:00:00+00:00,2019-02-28T00:00:00+00:00,21.20000000000033,19.70000000000033,18.20000000000033,candidate
USDJPY,1,2019-03-04T00:00:00+00:00,2019-03-07T00:00:00+00:00,-36.19999999999948,-37.69999999999948,-39.19999999999948,candidate
USDJPY,1,2019-03-11T00:00:00+00:00,2019-03-14T00:00:00+00:00,37.09999999999951,35.59999999999951,34.09999999999951,candidate
USDJPY,1,2019-04-15T00:00:00+00:00,2019-04-18T00:00:00+00:00,0.20000000000095497,-1.299999999999045,-2.799999999999045,candidate
USDJPY,1,2019-04-22T00:00:00+00:00,2019-04-25T00:00:00+00:00,14.800000000001035,13.300000000001035,11.800000000001035,candidate
USDJPY,1,2019-04-29T00:00:00+00:00,2019-05-02T00:00:00+00:00,-8.199999999999363,-9.699999999999363,-11.199999999999363,candidate
USDJPY,1,2019-05-06T00:00:00+00:00,2019-05-09T00:00:00+00:00,-36.40000000000043,-37.90000000000043,-39.40000000000043,candidate
USDJPY,-1,2019-05-13T00:00:00+00:00,2019-05-16T00:00:00+00:00,25.800000000000978,24.300000000000978,22.800000000000978,candidate
USDJPY,-1,2019-05-20T00:00:00+00:00,2019-05-23T00:00:00+00:00,1.2000000000000455,-0.2999999999999545,-1.7999999999999545,candidate
USDJPY,-1,2019-06-10T00:00:00+00:00,2019-06-13T00:00:00+00:00,-3.900000000000148,-5.400000000000148,-6.900000000000148,candidate
USDJPY,-1,2019-06-17T00:00:00+00:00,2019-06-20T00:00:00+00:00,99.2999999999995,97.7999999999995,96.2999999999995,candidate
USDJPY,-1,2019-06-24T00:00:00+00:00,2019-06-27T00:00:00+00:00,-31.400000000000716,-32.900000000000716,-34.400000000000716,candidate
USDJPY,-1,2019-07-01T00:00:00+00:00,2019-07-04T00:00:00+00:00,49.099999999999966,47.599999999999966,46.099999999999966,candidate
USDJPY,-1,2019-07-08T00:00:00+00:00,2019-07-11T00:00:00+00:00,40.099999999999625,38.599999999999625,37.099999999999625,candidate
USDJPY,1,2019-07-15T00:00:00+00:00,2019-07-18T00:00:00+00:00,-8.899999999999864,-10.399999999999864,-11.899999999999864,candidate
USDJPY,1,2019-08-05T00:00:00+00:00,2019-08-08T00:00:00+00:00,-29.999999999999716,-31.499999999999716,-32.999999999999716,candidate
USDJPY,-1,2019-08-12T00:00:00+00:00,2019-08-15T00:00:00+00:00,-54.89999999999924,-56.39999999999924,-57.89999999999924,candidate
USDJPY,-1,2019-08-19T00:00:00+00:00,2019-08-22T00:00:00+00:00,-24.00000000000091,-25.50000000000091,-27.00000000000091,candidate
USDJPY,1,2019-08-26T00:00:00+00:00,2019-08-29T00:00:00+00:00,86.59999999999997,85.09999999999997,83.59999999999997,candidate
USDJPY,1,2019-09-16T00:00:00+00:00,2019-09-19T00:00:00+00:00,61.599999999999966,60.099999999999966,58.599999999999966,candidate
USDJPY,1,2019-09-23T00:00:00+00:00,2019-09-26T00:00:00+00:00,2.4999999999991473,0.9999999999991473,-0.5000000000008527,candidate
USDJPY,-1,2019-10-14T00:00:00+00:00,2019-10-17T00:00:00+00:00,-39.79999999999961,-41.29999999999961,-42.79999999999961,candidate
USDJPY,1,2019-10-21T00:00:00+00:00,2019-10-24T00:00:00+00:00,16.100000000000136,14.600000000000136,13.100000000000136,candidate
USDJPY,1,2019-10-28T00:00:00+00:00,2019-10-31T00:00:00+00:00,-10.099999999999909,-11.599999999999909,-13.099999999999909,candidate
USDJPY,-1,2019-11-18T00:00:00+00:00,2019-11-21T00:00:00+00:00,51.900000000000546,50.400000000000546,48.900000000000546,candidate
USDJPY,1,2019-12-09T00:00:00+00:00,2019-12-12T00:00:00+00:00,-3.499999999999659,-4.999999999999659,-6.499999999999659,candidate
USDJPY,-1,2019-12-16T00:00:00+00:00,2019-12-19T00:00:00+00:00,-20.899999999998897,-22.399999999998897,-23.899999999998897,candidate
USDJPY,-1,2020-01-06T00:00:00+00:00,2020-01-09T00:00:00+00:00,-129.00000000000063,-130.50000000000063,-132.00000000000063,candidate
USDJPY,-1,2020-01-13T00:00:00+00:00,2020-01-16T00:00:00+00:00,-32.59999999999934,-34.09999999999934,-35.59999999999934,candidate
USDJPY,1,2020-01-20T00:00:00+00:00,2020-01-23T00:00:00+00:00,-53.90000000000015,-55.40000000000015,-56.90000000000015,candidate
USDJPY,1,2020-01-27T00:00:00+00:00,2020-01-30T00:00:00+00:00,-2.80000000000058,-4.30000000000058,-5.80000000000058,candidate
USDJPY,1,2020-02-17T00:00:00+00:00,2020-02-20T00:00:00+00:00,140.89999999999918,139.39999999999918,137.89999999999918,candidate
USDJPY,1,2020-03-02T00:00:00+00:00,2020-03-05T00:00:00+00:00,-45.300000000000296,-46.800000000000296,-48.300000000000296,candidate
USDJPY,-1,2020-03-09T00:00:00+00:00,2020-03-12T00:00:00+00:00,-126.09999999999957,-127.59999999999957,-129.09999999999957,candidate
USDJPY,-1,2020-03-16T00:00:00+00:00,2020-03-19T00:00:00+00:00,-143.99999999999977,-145.49999999999977,-146.99999999999977,candidate
USDJPY,1,2020-03-23T00:00:00+00:00,2020-03-26T00:00:00+00:00,27.700000000000102,26.200000000000102,24.700000000000102,candidate
USDJPY,-1,2020-04-06T00:00:00+00:00,2020-04-09T00:00:00+00:00,-7.30000000000075,-8.80000000000075,-10.30000000000075,candidate
USDJPY,1,2020-04-13T00:00:00+00:00,2020-04-16T00:00:00+00:00,-51.9999999999996,-53.4999999999996,-54.9999999999996,candidate
USDJPY,-1,2020-04-20T00:00:00+00:00,2020-04-23T00:00:00+00:00,7.800000000000296,6.300000000000296,4.800000000000296,candidate
USDJPY,-1,2020-04-27T00:00:00+00:00,2020-04-30T00:00:00+00:00,78.79999999999967,77.29999999999967,75.79999999999967,candidate
USDJPY,-1,2020-05-04T00:00:00+00:00,2020-05-07T00:00:00+00:00,51.39999999999958,49.89999999999958,48.39999999999958,candidate
USDJPY,-1,2020-05-11T00:00:00+00:00,2020-05-14T00:00:00+00:00,10.099999999999909,8.599999999999909,7.099999999999909,candidate
USDJPY,-1,2020-05-18T00:00:00+00:00,2020-05-21T00:00:00+00:00,-53.80000000000109,-55.30000000000109,-56.80000000000109,candidate
USDJPY,1,2020-05-25T00:00:00+00:00,2020-05-28T00:00:00+00:00,19.499999999999318,17.999999999999318,16.499999999999318,candidate
USDJPY,-1,2020-06-22T00:00:00+00:00,2020-06-25T00:00:00+00:00,-24.900000000000944,-26.400000000000944,-27.900000000000944,candidate
USDJPY,-1,2020-06-29T00:00:00+00:00,2020-07-02T00:00:00+00:00,-20.600000000000307,-22.100000000000307,-23.600000000000307,candidate
USDJPY,1,2020-07-06T00:00:00+00:00,2020-07-09T00:00:00+00:00,-37.300000000000466,-38.800000000000466,-40.300000000000466,candidate
USDJPY,-1,2020-07-13T00:00:00+00:00,2020-07-16T00:00:00+00:00,-11.199999999999477,-12.699999999999477,-14.199999999999477,candidate
USDJPY,-1,2020-08-03T00:00:00+00:00,2020-08-06T00:00:00+00:00,62.60000000000048,61.10000000000048,59.60000000000048,candidate
USDJPY,-1,2020-09-28T00:00:00+00:00,2020-10-01T00:00:00+00:00,-11.099999999999,-12.599999999999,-14.099999999999,candidate
USDJPY,1,2020-10-05T00:00:00+00:00,2020-10-08T00:00:00+00:00,49.20000000000044,47.70000000000044,46.20000000000044,candidate
USDJPY,-1,2020-10-12T00:00:00+00:00,2020-10-15T00:00:00+00:00,38.7999999999991,37.2999999999991,35.7999999999991,candidate
USDJPY,-1,2020-11-30T00:00:00+00:00,2020-12-03T00:00:00+00:00,-65.00000000000057,-66.50000000000057,-68.00000000000057,candidate
USDJPY,-1,2020-12-28T00:00:00+00:00,2020-12-31T00:00:00+00:00,43.30000000000069,41.80000000000069,40.30000000000069,candidate
USDJPY,1,2021-01-18T00:00:00+00:00,2021-01-21T00:00:00+00:00,-17.499999999999716,-18.999999999999716,-20.499999999999716,candidate
USDJPY,1,2021-02-08T00:00:00+00:00,2021-02-11T00:00:00+00:00,-91.50000000000063,-93.00000000000063,-94.50000000000063,candidate
USDJPY,1,2021-02-15T00:00:00+00:00,2021-02-18T00:00:00+00:00,73.99999999999949,72.49999999999949,70.99999999999949,candidate
USDJPY,1,2021-03-01T00:00:00+00:00,2021-03-04T00:00:00+00:00,38.89999999999958,37.39999999999958,35.89999999999958,candidate
USDJPY,1,2021-03-08T00:00:00+00:00,2021-03-11T00:00:00+00:00,10.200000000000387,8.700000000000387,7.2000000000003865,candidate
USDJPY,1,2021-03-15T00:00:00+00:00,2021-03-18T00:00:00+00:00,0.0999999999990564,-1.4000000000009436,-2.9000000000009436,candidate
USDJPY,1,2021-03-22T00:00:00+00:00,2021-03-25T00:00:00+00:00,3.4000000000006025,1.9000000000006025,0.40000000000060254,candidate
USDJPY,1,2021-03-29T00:00:00+00:00,2021-04-01T00:00:00+00:00,112.00000000000045,110.50000000000045,109.00000000000045,candidate
USDJPY,1,2021-04-05T00:00:00+00:00,2021-04-08T00:00:00+00:00,-84.59999999999894,-86.09999999999894,-87.59999999999894,candidate
USDJPY,1,2021-04-12T00:00:00+00:00,2021-04-15T00:00:00+00:00,-88.70000000000005,-90.20000000000005,-91.70000000000005,candidate
USDJPY,1,2021-04-19T00:00:00+00:00,2021-04-22T00:00:00+00:00,-67.40000000000066,-68.90000000000066,-70.40000000000066,candidate
USDJPY,-1,2021-04-26T00:00:00+00:00,2021-04-29T00:00:00+00:00,-57.39999999999981,-58.89999999999981,-60.39999999999981,candidate
USDJPY,-1,2021-05-03T00:00:00+00:00,2021-05-06T00:00:00+00:00,4.299999999999216,2.7999999999992156,1.2999999999992156,candidate
USDJPY,1,2021-05-10T00:00:00+00:00,2021-05-13T00:00:00+00:00,86.39999999999901,84.89999999999901,83.39999999999901,candidate
USDJPY,1,2021-05-24T00:00:00+00:00,2021-05-27T00:00:00+00:00,17.70000000000067,16.20000000000067,14.70000000000067,candidate
USDJPY,1,2021-06-07T00:00:00+00:00,2021-06-10T00:00:00+00:00,4.599999999999227,3.099999999999227,1.599999999999227,candidate
USDJPY,1,2021-06-21T00:00:00+00:00,2021-06-24T00:00:00+00:00,78.60000000000014,77.10000000000014,75.60000000000014,candidate
USDJPY,1,2021-06-28T00:00:00+00:00,2021-07-01T00:00:00+00:00,37.80000000000001,36.30000000000001,34.80000000000001,candidate
USDJPY,1,2021-07-05T00:00:00+00:00,2021-07-08T00:00:00+00:00,-60.00000000000085,-61.50000000000085,-63.00000000000085,candidate
USDJPY,1,2021-07-12T00:00:00+00:00,2021-07-15T00:00:00+00:00,-21.699999999999875,-23.199999999999875,-24.699999999999875,candidate
USDJPY,-1,2021-07-19T00:00:00+00:00,2021-07-22T00:00:00+00:00,-31.799999999999784,-33.299999999999784,-34.799999999999784,candidate
USDJPY,-1,2021-07-26T00:00:00+00:00,2021-07-29T00:00:00+00:00,71.50000000000034,70.00000000000034,68.50000000000034,candidate
USDJPY,1,2021-08-02T00:00:00+00:00,2021-08-05T00:00:00+00:00,5.299999999999727,3.799999999999727,2.299999999999727,candidate
USDJPY,-1,2021-08-09T00:00:00+00:00,2021-08-12T00:00:00+00:00,-8.499999999999375,-9.999999999999375,-11.499999999999375,candidate
USDJPY,1,2021-08-16T00:00:00+00:00,2021-08-19T00:00:00+00:00,48.30000000000041,46.80000000000041,45.30000000000041,candidate
USDJPY,-1,2021-09-13T00:00:00+00:00,2021-09-16T00:00:00+00:00,58.59999999999985,57.09999999999985,55.59999999999985,candidate
USDJPY,-1,2021-09-20T00:00:00+00:00,2021-09-23T00:00:00+00:00,16.30000000000109,14.800000000001091,13.300000000001091,candidate
USDJPY,-1,2021-09-27T00:00:00+00:00,2021-09-30T00:00:00+00:00,-114.60000000000008,-116.10000000000008,-117.60000000000008,candidate
USDJPY,1,2021-10-04T00:00:00+00:00,2021-10-07T00:00:00+00:00,42.99999999999926,41.49999999999926,39.99999999999926,candidate
USDJPY,1,2021-10-18T00:00:00+00:00,2021-10-21T00:00:00+00:00,3.100000000000591,1.6000000000005912,0.10000000000059117,candidate
USDJPY,1,2021-10-25T00:00:00+00:00,2021-10-28T00:00:00+00:00,10.900000000000887,9.400000000000887,7.900000000000887,candidate
USDJPY,-1,2021-11-01T00:00:00+00:00,2021-11-04T00:00:00+00:00,-5.299999999999727,-6.799999999999727,-8.299999999999727,candidate
USDJPY,-1,2021-11-08T00:00:00+00:00,2021-11-11T00:00:00+00:00,-47.100000000000364,-48.600000000000364,-50.100000000000364,candidate
USDJPY,-1,2021-11-15T00:00:00+00:00,2021-11-18T00:00:00+00:00,-27.000000000001023,-28.500000000001023,-30.000000000001023,candidate
USDJPY,1,2021-11-22T00:00:00+00:00,2021-11-25T00:00:00+00:00,122.80000000000086,121.30000000000086,119.80000000000086,candidate
USDJPY,1,2021-11-29T00:00:00+00:00,2021-12-02T00:00:00+00:00,-59.499999999999886,-60.999999999999886,-62.499999999999886,candidate
USDJPY,-1,2021-12-06T00:00:00+00:00,2021-12-09T00:00:00+00:00,-70.59999999999889,-72.09999999999889,-73.59999999999889,candidate
USDJPY,-1,2021-12-13T00:00:00+00:00,2021-12-16T00:00:00+00:00,-56.799999999999784,-58.299999999999784,-59.799999999999784,candidate
USDJPY,1,2021-12-20T00:00:00+00:00,2021-12-23T00:00:00+00:00,59.39999999999941,57.89999999999941,56.39999999999941,candidate
USDJPY,1,2022-01-03T00:00:00+00:00,2022-01-06T00:00:00+00:00,71.10000000000127,69.60000000000127,68.10000000000127,candidate
USDJPY,1,2022-01-10T00:00:00+00:00,2022-01-13T00:00:00+00:00,-107.40000000000123,-108.90000000000123,-110.40000000000123,candidate
USDJPY,-1,2022-01-24T00:00:00+00:00,2022-01-27T00:00:00+00:00,-71.39999999999986,-72.89999999999986,-74.39999999999986,candidate
USDJPY,-1,2022-01-31T00:00:00+00:00,2022-02-03T00:00:00+00:00,106.00000000000023,104.50000000000023,103.00000000000023,candidate
USDJPY,1,2022-02-07T00:00:00+00:00,2022-02-10T00:00:00+00:00,20.79999999999984,19.29999999999984,17.79999999999984,candidate
USDJPY,-1,2022-02-14T00:00:00+00:00,2022-02-17T00:00:00+00:00,-13.400000000000034,-14.900000000000034,-16.400000000000034,candidate
USDJPY,1,2022-02-21T00:00:00+00:00,2022-02-24T00:00:00+00:00,6.9000000000002615,5.4000000000002615,3.9000000000002615,candidate
USDJPY,1,2022-03-07T00:00:00+00:00,2022-03-10T00:00:00+00:00,114.60000000000008,113.10000000000008,111.60000000000008,candidate
USDJPY,1,2022-03-21T00:00:00+00:00,2022-03-24T00:00:00+00:00,203.0000000000001,201.5000000000001,200.0000000000001,candidate
USDJPY,1,2022-03-28T00:00:00+00:00,2022-03-31T00:00:00+00:00,5.700000000000216,4.200000000000216,2.700000000000216,candidate
USDJPY,-1,2022-04-04T00:00:00+00:00,2022-04-07T00:00:00+00:00,-119.5999999999998,-121.0999999999998,-122.5999999999998,candidate
USDJPY,1,2022-04-18T00:00:00+00:00,2022-04-21T00:00:00+00:00,158.6999999999989,157.1999999999989,155.6999999999989,candidate
USDJPY,1,2022-05-16T00:00:00+00:00,2022-05-19T00:00:00+00:00,-108.89999999999986,-110.39999999999986,-111.89999999999986,candidate
USDJPY,-1,2022-05-30T00:00:00+00:00,2022-06-02T00:00:00+00:00,-298.49999999999994,-299.99999999999994,-301.49999999999994,candidate
USDJPY,1,2022-06-13T00:00:00+00:00,2022-06-16T00:00:00+00:00,-70.99999999999795,-72.49999999999795,-73.99999999999795,candidate
USDJPY,-1,2022-06-27T00:00:00+00:00,2022-06-30T00:00:00+00:00,-196.10000000000127,-197.60000000000127,-199.10000000000127,candidate
USDJPY,1,2022-07-11T00:00:00+00:00,2022-07-14T00:00:00+00:00,145.90000000000032,144.40000000000032,142.90000000000032,candidate
USDJPY,-1,2022-07-18T00:00:00+00:00,2022-07-21T00:00:00+00:00,-28.300000000001546,-29.800000000001546,-31.300000000001546,candidate
USDJPY,1,2022-07-25T00:00:00+00:00,2022-07-28T00:00:00+00:00,-36.7999999999995,-38.2999999999995,-39.7999999999995,candidate
USDJPY,-1,2022-08-08T00:00:00+00:00,2022-08-11T00:00:00+00:00,257.2000000000003,255.70000000000027,254.20000000000027,candidate
USDJPY,1,2022-08-29T00:00:00+00:00,2022-09-01T00:00:00+00:00,109.39999999999941,107.89999999999941,106.39999999999941,candidate
USDJPY,1,2022-09-12T00:00:00+00:00,2022-09-15T00:00:00+00:00,33.19999999999936,31.699999999999363,30.199999999999363,candidate
USDJPY,-1,2022-10-03T00:00:00+00:00,2022-10-06T00:00:00+00:00,18.39999999999975,16.89999999999975,15.39999999999975,candidate
