hypothesis_id,direction,sweep_index,reclaim_index,retest_index,entry_index,sweep_time_utc,reclaim_time_utc,retest_time_utc,entry_time_utc,pivot_price,pivot_index,entry_price,initial_stop,initial_risk_pips,sweep_atr_pips,sweep_tick_volume,prior20_tick_volume_mean,tick_volume_ratio,reclaim_adx,retest_outside_session,entry_outside_session,calendar_year,cost_r_0_5,cost_r_1_5,cost_r_2_25,cost_r_3_0
HYP-ASRS-EURUSD-M5-001,SHORT,19345,19345,19346,19347,2019-04-05 12:35:00,2019-04-05 12:35:00,2019-04-05 12:40:00,2019-04-05 12:45:00,1.12292,19336,1.12196,1.1240885714285715,21.285714285714796,5.285714285714338,801.0,275.6,2.906386066763425,20.976205872466533,False,False,2019,0.023489932885905476,0.07046979865771644,0.10570469798657464,0.14093959731543287
HYP-ASRS-EURUSD-M5-001,LONG,19346,19347,19348,19349,2019-04-05 12:40:00,2019-04-05 12:45:00,2019-04-05 12:50:00,2019-04-05 12:55:00,1.12216,19343,1.12295,1.1214659285714286,14.840714285713208,6.135714285714355,990.0,307.2,3.22265625,16.711413710725388,False,False,2019,0.03369110073639365,0.10107330220918094,0.15160995331377142,0.20214660441836188
HYP-ASRS-EURUSD-M5-001,LONG,19347,19347,19348,19349,2019-04-05 12:45:00,2019-04-05 12:45:00,2019-04-05 12:50:00,2019-04-05 12:55:00,1.12216,19343,1.12295,1.1216643571428573,12.856428571426104,6.521428571428471,741.0,349.15,2.1222970070170417,16.711413710725388,False,False,2019,0.03889104950275762,0.11667314850827284,0.17500972276240928,0.2333462970165457
HYP-ASRS-EURUSD-M5-001,LONG,20198,20199,20200,20201,2019-04-10 11:55:00,2019-04-10 12:00:00,2019-04-10 12:05:00,2019-04-10 12:10:00,1.12767,20195,1.12782,1.1272792142857142,5.407857142858408,2.6928571428567034,423.0,176.85,2.3918575063613234,19.878995069082425,False,False,2019,0.09245806366395935,0.27737419099187804,0.4160612864878171,0.5547483819837561
HYP-ASRS-EURUSD-M5-001,LONG,20199,20199,20200,20201,2019-04-10 12:00:00,2019-04-10 12:00:00,2019-04-10 12:05:00,2019-04-10 12:10:00,1.12767,20195,1.12782,1.1274947142857144,3.2528571428569464,2.8428571428567344,317.0,190.3,1.6657908565423016,19.878995069082425,False,False,2019,0.15371102327624994,0.46113306982874985,0.6916996047431248,0.9222661396574997
HYP-ASRS-EURUSD-M5-001,LONG,21289,21290,21291,21292,2019-04-16 07:15:00,2019-04-16 07:20:00,2019-04-16 07:25:00,2019-04-16 07:30:00,1.1301,21279,1.13047,1.1297667142857142,7.032857142859061,3.442857142856859,457.0,171.95,2.657749345740041,21.630683973954145,False,False,2019,0.0710948608571815,0.2132845825715445,0.3199268738573168,0.426569165143089
HYP-ASRS-EURUSD-M5-001,LONG,21290,21290,21291,21292,2019-04-16 07:20:00,2019-04-16 07:20:00,2019-04-16 07:25:00,2019-04-16 07:30:00,1.1301,21279,1.13047,1.129765,7.050000000001777,3.499999999999773,303.0,190.45,1.590968758204253,21.630683973954145,False,False,2019,0.07092198581558495,0.2127659574467549,0.31914893617013235,0.4255319148935098
HYP-ASRS-EURUSD-M5-001,LONG,21921,21921,21922,21923,2019-04-18 11:55:00,2019-04-18 11:55:00,2019-04-18 12:00:00,2019-04-18 12:05:00,1.12514,21915,1.12518,1.1249826428571428,1.9735714285729067,2.578571428571192,371.0,195.35,1.8991553621704633,18.620428444457325,False,False,2019,0.25334781035087794,0.7600434310526338,1.1400651465789506,1.5200868621052677
HYP-ASRS-EURUSD-M5-001,LONG,22494,22494,22495,22496,2019-04-22 12:00:00,2019-04-22 12:00:00,2019-04-22 12:05:00,2019-04-22 12:10:00,1.12473,22487,1.12499,1.1245377857142855,4.522142857144029,1.407142857142718,145.0,56.65,2.559576345984113,23.607712035903507,False,False,2019,0.11056705101876774,0.3317011530563032,0.4975517295844548,0.6634023061126064
HYP-ASRS-EURUSD-M5-001,LONG,23651,23651,23652,23653,2019-04-26 12:25:00,2019-04-26 12:25:00,2019-04-26 12:30:00,2019-04-26 12:35:00,1.11321,23645,1.11438,1.112977,14.02999999999821,3.09999999999969,370.0,204.95,1.805318370334228,24.740653819842485,False,False,2019,0.03563791874554981,0.10691375623664942,0.16037063435497412,0.21382751247329884
HYP-ASRS-EURUSD-M5-001,SHORT,24240,24240,24241,24242,2019-04-30 13:45:00,2019-04-30 13:45:00,2019-04-30 13:50:00,2019-04-30 13:55:00,1.12276,24227,1.12274,1.1229765714285713,2.365714285712528,3.885714285714365,565.0,314.8,1.794790343074968,20.981722462795624,False,False,2019,0.21135265700498795,0.6340579710149639,0.9510869565224458,1.2681159420299277
HYP-ASRS-EURUSD-M5-001,SHORT,24577,24577,24578,24579,2019-05-01 17:50:00,2019-05-01 17:50:00,2019-05-01 17:55:00,2019-05-01 18:00:00,1.12462,24571,1.12442,1.1247895714285714,3.6957142857141356,1.9857142857142889,312.0,121.15,2.5753198514238544,13.286231533975222,False,False,2019,0.13529184383456289,0.4058755315036887,0.608813297255533,0.8117510630073774
HYP-ASRS-EURUSD-M5-001,LONG,24578,24578,24579,24580,2019-05-01 17:55:00,2019-05-01 17:55:00,2019-05-01 18:00:00,2019-05-01 18:05:00,1.12441,24570,1.1259299999999999,1.1241659285714287,17.640714285711567,2.1357142857141613,224.0,128.45,1.7438692098092645,12.13377092429038,False,False,2019,0.028343523504883502,0.0850305705146505,0.12754585577197577,0.170061141029301
HYP-ASRS-EURUSD-M5-001,LONG,24878,24878,24879,24880,2019-05-02 18:55:00,2019-05-02 18:55:00,2019-05-02 19:00:00,2019-05-02 19:05:00,1.1173899999999999,24874,1.11744,1.1171421428571429,2.978571428571275,1.9285714285713746,332.0,141.0,2.354609929078014,22.118726863556773,False,False,2019,0.1678657074340614,0.5035971223021842,0.7553956834532763,1.0071942446043685
HYP-ASRS-EURUSD-M5-001,LONG,25925,25926,25927,25928,2019-05-08 10:20:00,2019-05-08 10:25:00,2019-05-08 10:30:00,2019-05-08 10:35:00,1.11957,25917,1.11975,1.1189870714285715,7.629285714285672,3.764285714285791,546.0,285.05,1.9154534292229433,21.795183165165103,False,False,2019,0.0655369347439382,0.1966108042318146,0.29491620634772187,0.3932216084636292
HYP-ASRS-EURUSD-M5-001,LONG,27032,27033,27034,27035,2019-05-14 07:00:00,2019-05-14 07:05:00,2019-05-14 07:10:00,2019-05-14 07:15:00,1.12345,27023,1.12377,1.1228078571428572,9.621428571426893,3.071428571428233,453.0,155.65,2.9103758432380338,23.099739700423573,False,False,2019,0.05196733481812339,0.1559020044543702,0.23385300668155526,0.3118040089087404
HYP-ASRS-EURUSD-M5-001,LONG,27033,27033,27034,27035,2019-05-14 07:05:00,2019-05-14 07:05:00,2019-05-14 07:10:00,2019-05-14 07:15:00,1.12345,27023,1.12377,1.1232107857142857,5.592142857142601,3.307142857142477,319.0,175.85,1.8140460619846461,23.099739700423573,False,False,2019,0.08941116362243352,0.2682334908673006,0.40235023630095085,0.5364669817346012
HYP-ASRS-EURUSD-M5-001,LONG,28755,28756,28757,28758,2019-05-22 07:00:00,2019-05-22 07:05:00,2019-05-22 07:10:00,2019-05-22 07:15:00,1.11513,28751,1.11539,1.1148102857142856,5.79714285714461,2.6571428571429765,383.0,137.35,2.788496541681835,21.748264135794976,False,False,2019,0.08624938393294582,0.2587481517988375,0.3881222276982562,0.517496303597675
HYP-ASRS-EURUSD-M5-001,LONG,28756,28756,28757,28758,2019-05-22 07:05:00,2019-05-22 07:05:00,2019-05-22 07:10:00,2019-05-22 07:15:00,1.11513,28751,1.11539,1.1148057857142857,5.842142857144239,2.807142857142849,343.0,149.85,2.2889556222889555,21.748264135794976,False,False,2019,0.08558503484531538,0.25675510453594613,0.38513265680391917,0.5135102090718923
HYP-ASRS-EURUSD-M5-001,LONG,35741,35741,35742,35743,2019-06-25 14:55:00,2019-06-25 14:55:00,2019-06-25 15:00:00,2019-06-25 15:05:00,1.13817,35737,1.13861,1.1376382142857144,9.717857142854669,6.392857142857152,695.0,359.55,1.932971770268391,18.880601464825226,False,False,2019,0.05145167217935893,0.1543550165380768,0.23153252480711517,0.3087100330761536
HYP-ASRS-EURUSD-M5-001,LONG,37372,37372,37373,37374,2019-07-03 07:00:00,2019-07-03 07:00:00,2019-07-03 07:05:00,2019-07-03 07:10:00,1.12781,37367,1.12794,1.127615,3.249999999999087,3.5000000000002487,366.0,150.05,2.4391869376874373,24.68971477407352,False,False,2019,0.15384615384619707,0.4615384615385912,0.6923076923078868,0.9230769230771824
HYP-ASRS-EURUSD-M5-001,SHORT,37755,37755,37756,37757,2019-07-04 15:00:00,2019-07-04 15:00:00,2019-07-04 15:05:00,2019-07-04 15:10:00,1.12819,37745,1.12798,1.1284204285714285,4.404285714285638,2.014285714285746,233.0,88.0,2.647727272727273,21.351439876177025,False,False,2019,0.11352578657152321,0.3405773597145696,0.5108660395718544,0.6811547194291392
HYP-ASRS-EURUSD-M5-001,SHORT,38303,38304,38305,38306,2019-07-08 12:50:00,2019-07-08 12:55:00,2019-07-08 13:00:00,2019-07-08 13:05:00,1.12236,38300,1.1222,1.1227917857142857,5.91785714285642,3.3928571428571654,297.0,147.6,2.0121951219512195,21.362206186605363,False,False,2019,0.08449004224503144,0.25347012673509434,0.38020519010264153,0.5069402534701887
HYP-ASRS-EURUSD-M5-001,SHORT,38304,38304,38305,38306,2019-07-08 12:55:00,2019-07-08 12:55:00,2019-07-08 13:00:00,2019-07-08 13:05:00,1.12236,38300,1.1222,1.1227775714285715,5.775714285713995,3.5857142857144617,245.0,154.8,1.5826873385012918,21.362206186605363,False,False,2019,0.08656937917388513,0.2597081375216554,0.3895622062824831,0.5194162750433108
HYP-ASRS-EURUSD-M5-001,SHORT,40825,40825,40826,40827,2019-07-19 07:10:00,2019-07-19 07:10:00,2019-07-19 07:15:00,2019-07-19 07:20:00,1.12646,40815,1.12614,1.1266353571428573,4.953571428574222,3.178571428571158,315.0,184.7,1.705468327016784,17.65043263816981,False,False,2019,0.10093727469352635,0.3028118240805791,0.45421773612086863,0.6056236481611582
HYP-ASRS-EURUSD-M5-001,SHORT,41526,41526,41527,41528,2019-07-23 17:45:00,2019-07-23 17:45:00,2019-07-23 17:50:00,2019-07-23 17:55:00,1.11566,41523,1.11519,1.1158190000000001,6.290000000002127,2.3000000000000003,245.0,119.2,2.0553691275167787,23.174436936576516,False,False,2019,0.07949125596181732,0.23847376788545194,0.3577106518281779,0.4769475357709039
HYP-ASRS-EURUSD-M5-001,LONG,42330,42331,42332,42333,2019-07-26 12:45:00,2019-07-26 12:50:00,2019-07-26 12:55:00,2019-07-26 13:00:00,1.113,42317,1.11335,1.1123983571428573,9.51642857142776,4.721428571428258,408.0,209.95,1.9433198380566803,23.580218652787977,False,False,2019,0.052540719057273866,0.1576221571718216,0.2364332357577324,0.3152443143436432
HYP-ASRS-EURUSD-M5-001,LONG,42331,42331,42332,42333,2019-07-26 12:50:00,2019-07-26 12:50:00,2019-07-26 12:55:00,2019-07-26 13:00:00,1.113,42317,1.11335,1.1125178571428571,8.321428571429479,5.0714285714281715,382.0,226.95,1.6831901299845782,23.580218652787977,False,False,2019,0.060085836909864694,0.1802575107295941,0.2703862660943911,0.3605150214591882
HYP-ASRS-EURUSD-M5-001,LONG,42918,42919,42920,42921,2019-07-30 14:00:00,2019-07-30 14:05:00,2019-07-30 14:10:00,2019-07-30 14:15:00,1.11421,42915,1.1143399999999999,1.1138422142857143,4.977857142856035,4.592857142856938,506.0,280.5,1.803921568627451,21.17789039240643,False,False,2019,0.10044482709142716,0.3013344812742815,0.4520017219114222,0.602668962548563
HYP-ASRS-EURUSD-M5-001,SHORT,46037,46038,46039,46040,2019-08-14 10:15:00,2019-08-14 10:20:00,2019-08-14 10:25:00,2019-08-14 10:30:00,1.11852,46017,1.11814,1.1190416428571428,9.016428571428925,3.7214285714285262,374.0,206.25,1.8133333333333332,19.78315138816225,False,False,2019,0.055454329398714454,0.16636298819614337,0.24954448229421505,0.33272597639228674
HYP-ASRS-EURUSD-M5-001,SHORT,46038,46038,46039,46040,2019-08-14 10:20:00,2019-08-14 10:20:00,2019-08-14 10:25:00,2019-08-14 10:30:00,1.11852,46017,1.11814,1.1190457142857142,9.057142857142875,3.857142857142908,336.0,213.75,1.5719298245614035,19.78315138816225,False,False,2019,0.05520504731861188,0.16561514195583565,0.24842271293375345,0.3312302839116713
HYP-ASRS-EURUSD-M5-001,LONG,46053,46054,46055,46056,2019-08-14 11:35:00,2019-08-14 11:40:00,2019-08-14 11:45:00,2019-08-14 11:50:00,1.11802,46040,1.11845,1.1169420714285714,15.079285714285628,4.2642857142858945,719.0,277.65,2.589591211957501,17.220051720904983,False,False,2019,0.033158069252996254,0.09947420775898877,0.14921131163848317,0.19894841551797754
HYP-ASRS-EURUSD-M5-001,LONG,46340,46340,46341,46342,2019-08-15 11:30:00,2019-08-15 11:30:00,2019-08-15 11:35:00,2019-08-15 11:40:00,1.11522,46333,1.11544,1.1149225714285715,5.174285714284466,3.9142857142853464,1352.0,355.4,3.8041643218908274,24.354633134128946,False,False,2019,0.09663169519604761,0.28989508558814286,0.43484262838221427,0.5797901711762857
HYP-ASRS-EURUSD-M5-001,SHORT,46900,46900,46901,46902,2019-08-19 11:00:00,2019-08-19 11:00:00,2019-08-19 11:05:00,2019-08-19 11:10:00,1.1107,46891,1.11022,1.1110074285714284,7.87428571428439,3.914285714285505,526.0,226.0,2.327433628318584,24.267051535694247,False,False,2019,0.06349782293179587,0.19049346879538762,0.2857402031930814,0.38098693759077523
HYP-ASRS-EURUSD-M5-001,LONG,46935,46935,46936,46937,2019-08-19 13:55:00,2019-08-19 13:55:00,2019-08-19 14:00:00,2019-08-19 14:05:00,1.1095,46930,1.10977,1.109349857142857,4.201428571428689,2.6714285714284673,200.0,122.55,1.6319869441044472,22.545739121040214,False,False,2019,0.11900714042842236,0.3570214212852671,0.5355321319279006,0.7140428425705342
HYP-ASRS-EURUSD-M5-001,SHORT,47223,47223,47224,47225,2019-08-20 13:55:00,2019-08-20 13:55:00,2019-08-20 14:00:00,2019-08-20 14:05:00,1.10807,47218,1.10784,1.1089445,11.045000000000638,5.150000000000273,1227.0,270.65,4.533530389802328,21.08509047805505,False,False,2019,0.04526935264825452,0.13580805794476355,0.20371208691714532,0.2716161158895271
HYP-ASRS-EURUSD-M5-001,LONG,48960,48961,48962,48963,2019-08-28 14:55:00,2019-08-28 15:00:00,2019-08-28 15:05:00,2019-08-28 15:10:00,1.10778,48956,1.10802,1.1072040714285716,8.159285714284259,3.8642857142856535,699.0,462.4,1.5116782006920415,19.90536353218878,False,False,2019,0.06127987393855597,0.1838396218156679,0.2757594327235019,0.3676792436313358
HYP-ASRS-EURUSD-M5-001,SHORT,55841,55842,55843,55844,2019-10-01 13:10:00,2019-10-01 13:15:00,2019-10-01 13:20:00,2019-10-01 13:25:00,1.0899,55836,1.08944,1.0902642142857142,8.242142857142198,3.8071428571430563,383.0,203.2,1.8848425196850396,21.890103973669333,False,False,2019,0.06066383568767276,0.18199150706301828,0.2729872605945274,0.36398301412603656
HYP-ASRS-EURUSD-M5-001,LONG,55845,55845,55846,55847,2019-10-01 13:30:00,2019-10-01 13:30:00,2019-10-01 13:35:00,2019-10-01 13:40:00,1.08941,55840,1.08958,1.0891302142857144,4.497857142855555,3.9928571428574484,347.0,228.2,1.5205959684487294,19.626876196045018,False,False,2019,0.11116404637132717,0.3334921391139815,0.5002382086709722,0.666984278227963
HYP-ASRS-EURUSD-M5-001,LONG,57345,57346,57347,57348,2019-10-08 18:40:00,2019-10-08 18:45:00,2019-10-08 18:50:00,2019-10-08 18:55:00,1.09461,57339,1.09513,1.094156357142857,9.736428571429645,4.121428571428768,374.0,210.5,1.7767220902612826,15.419833430202043,False,False,2019,0.05135353238940084,0.1540605971682025,0.23109089575230377,0.308121194336405
HYP-ASRS-EURUSD-M5-001,LONG,57346,57346,57347,57348,2019-10-08 18:45:00,2019-10-08 18:45:00,2019-10-08 18:50:00,2019-10-08 18:55:00,1.09461,57339,1.09513,1.0943522857142856,7.777142857143815,4.257142857143308,338.0,216.65,1.5601200092314793,15.419833430202043,False,False,2019,0.06429096252754535,0.19287288758263604,0.2893093313739541,0.3857457751652721
HYP-ASRS-EURUSD-M5-001,SHORT,57867,57867,57868,57869,2019-10-10 14:10:00,2019-10-10 14:10:00,2019-10-10 14:15:00,2019-10-10 14:20:00,1.10221,57863,1.10174,1.1025695,8.295000000000385,4.649999999999853,552.0,332.35,1.6608996539792387,14.051429054074836,False,False,2019,0.060277275467146084,0.18083182640143824,0.27124773960215737,0.3616636528028765
HYP-ASRS-EURUSD-M5-001,LONG,58955,58955,58956,58957,2019-10-16 09:00:00,2019-10-16 09:00:00,2019-10-16 09:05:00,2019-10-16 09:10:00,1.10318,58952,1.10336,1.102515857142857,8.441428571428489,4.471428571428682,607.0,327.25,1.8548510313216195,10.788046999118745,False,False,2019,0.0592316804873927,0.17769504146217807,0.2665425621932671,0.35539008292435614
HYP-ASRS-EURUSD-M5-001,LONG,61515,61515,61516,61517,2019-10-29 07:35:00,2019-10-29 07:35:00,2019-10-29 07:40:00,2019-10-29 07:45:00,1.10888,61504,1.10899,1.1087579285714286,2.3207142857128993,1.73571428571392,158.0,78.2,2.020460358056266,23.924215061787407,False,False,2019,0.21545090797181232,0.646352723915437,0.9695290858731553,1.292705447830874
HYP-ASRS-EURUSD-M5-001,LONG,61544,61545,61546,61547,2019-10-29 10:00:00,2019-10-29 10:05:00,2019-10-29 10:10:00,2019-10-29 10:15:00,1.1077,61534,1.10785,1.107449,4.010000000000957,2.6999999999997657,225.0,140.1,1.6059957173447539,23.260168140437415,False,False,2019,0.12468827930171587,0.3740648379051476,0.5610972568577214,0.7481296758102952
HYP-ASRS-EURUSD-M5-001,SHORT,63810,63810,63811,63812,2019-11-08 08:00:00,2019-11-08 08:00:00,2019-11-08 08:05:00,2019-11-08 08:10:00,1.10534,63805,1.10517,1.1056287857142857,4.5878571428570325,3.292857142857145,367.0,142.0,2.584507042253521,13.214536639847902,False,False,2019,0.10898334111786032,0.326950023353581,0.49042503503037144,0.653900046707162
HYP-ASRS-EURUSD-M5-001,LONG,65535,65536,65537,65538,2019-11-18 08:00:00,2019-11-18 08:05:00,2019-11-18 08:10:00,2019-11-18 08:15:00,1.10605,65523,1.10636,1.1053821428571429,9.778571428571414,2.9285714285715816,267.0,146.45,1.823147832024582,24.348160594073715,False,False,2019,0.051132213294375534,0.1533966398831266,0.2300949598246899,0.3067932797662532
HYP-ASRS-EURUSD-M5-001,LONG,65536,65536,65537,65538,2019-11-18 08:05:00,2019-11-18 08:05:00,2019-11-18 08:10:00,2019-11-18 08:15:00,1.10605,65523,1.10636,1.1057359285714286,6.240714285714599,3.1357142857143687,251.0,157.75,1.5911251980982568,24.348160594073715,False,False,2019,0.08011903399335754,0.24035710198007262,0.3605356529701089,0.48071420396014525
HYP-ASRS-EURUSD-M5-001,SHORT,66755,66756,66757,66758,2019-11-22 13:45:00,2019-11-22 13:50:00,2019-11-22 13:55:00,2019-11-22 14:00:00,1.10594,66749,1.10581,1.106197857142857,3.8785714285705097,2.9285714285712645,296.0,136.4,2.1700879765395893,17.549219527713312,False,False,2019,0.12891344383060144,0.3867403314918043,0.5801104972377065,0.7734806629836086
HYP-ASRS-EURUSD-M5-001,SHORT,67251,67251,67252,67253,2019-11-26 07:20:00,2019-11-26 07:20:00,2019-11-26 07:25:00,2019-11-26 07:30:00,1.10151,67247,1.10126,1.1016147857142857,3.547857142858213,1.492857142856772,106.0,56.0,1.8928571428571428,14.422816029901178,False,False,2019,0.14093013891680872,0.42279041675042617,0.6341856251256393,0.8455808335008523
HYP-ASRS-EURUSD-M5-001,SHORT,67690,67690,67691,67692,2019-11-27 19:55:00,2019-11-27 19:55:00,2019-11-27 20:00:00,2019-11-27 20:05:00,1.10047,67676,1.10028,1.100776357142857,4.9635714285711785,1.8785714285716815,202.0,90.5,2.2320441988950277,18.874614660633522,False,False,2019,0.10073391854943665,0.3022017556483099,0.4533026334724649,0.6044035112966198
HYP-ASRS-EURUSD-M5-001,SHORT,68396,68396,68397,68398,2019-12-02 07:00:00,2019-12-02 07:00:00,2019-12-02 07:05:00,2019-12-02 07:10:00,1.10184,68391,1.10179,1.1020145,2.244999999998498,1.1500000000000796,133.0,35.95,3.6995827538247563,14.149551586518475,False,False,2019,0.22271714922063895,0.6681514476619169,1.0022271714928754,1.3363028953238338
HYP-ASRS-EURUSD-M5-001,LONG,68755,68755,68756,68757,2019-12-03 12:55:00,2019-12-03 12:55:00,2019-12-03 13:00:00,2019-12-03 13:05:00,1.10724,68748,1.10736,1.1070555714285715,3.0442857142842783,2.8142857142859117,255.0,135.2,1.8860946745562133,15.528458380586757,False,False,2019,0.16424213984052796,0.4927264195215839,0.7390896292823759,0.9854528390431678
HYP-ASRS-EURUSD-M5-001,SHORT,68973,68973,68974,68975,2019-12-04 07:05:00,2019-12-04 07:05:00,2019-12-04 07:10:00,2019-12-04 07:15:00,1.10772,68965,1.10768,1.1079215,2.415000000000056,1.0499999999999001,91.0,42.45,2.1436984687868077,20.16435502965985,False,False,2019,0.2070393374741153,0.6211180124223459,0.9316770186335188,1.2422360248446918
HYP-ASRS-EURUSD-M5-001,SHORT,68974,68974,68975,68976,2019-12-04 07:10:00,2019-12-04 07:10:00,2019-12-04 07:15:00,2019-12-04 07:20:00,1.10772,68965,1.10757,1.1078245,2.5450000000004636,1.1499999999999209,91.0,44.5,2.044943820224719,19.902466644554003,False,False,2019,0.19646365422393278,0.5893909626717984,0.8840864440076975,1.1787819253435967
HYP-ASRS-EURUSD-M5-001,LONG,68978,68978,68979,68980,2019-12-04 07:30:00,2019-12-04 07:30:00,2019-12-04 07:35:00,2019-12-04 07:40:00,1.10741,68971,1.1077,1.1073147857142855,3.8521428571436367,1.5071428571430558,179.0,56.1,3.190730837789661,18.37761657767646,False,False,2019,0.12979788614868504,0.38939365844605506,0.5840904876690827,0.7787873168921101
HYP-ASRS-EURUSD-M5-001,LONG,72767,72767,72768,72769,2019-12-23 12:20:00,2019-12-23 12:20:00,2019-12-23 12:25:00,2019-12-23 12:30:00,1.10756,72764,1.10765,1.1074000714285714,2.499285714285815,2.6642857142852465,217.0,137.05,1.5833637358628236,24.73554114957757,False,False,2019,0.20005715918833147,0.6001714775649944,0.9002572163474916,1.200342955129989
HYP-ASRS-EURUSD-M5-001,LONG,74887,74888,74889,74890,2020-01-06 13:20:00,2020-01-06 13:25:00,2020-01-06 13:30:00,2020-01-06 13:35:00,1.11952,74879,1.11969,1.119268,4.220000000001445,2.399999999999704,196.0,117.2,1.6723549488054608,21.869127909773987,False,False,2020,0.11848341232223432,0.35545023696670297,0.5331753554500545,0.7109004739334059
HYP-ASRS-EURUSD-M5-001,SHORT,76340,76340,76341,76342,2020-01-13 14:35:00,2020-01-13 14:35:00,2020-01-13 14:40:00,2020-01-13 14:45:00,1.11226,76336,1.11211,1.1127653571428573,6.553571428573601,3.178571428571316,278.0,155.05,1.7929700096742984,22.342589175889216,False,False,2020,0.07629427792913002,0.22888283378739005,0.3433242506810851,0.4577656675747801
HYP-ASRS-EURUSD-M5-001,LONG,77793,77794,77795,77796,2020-01-20 15:50:00,2020-01-20 15:55:00,2020-01-20 16:00:00,2020-01-20 16:05:00,1.10822,77788,1.10835,1.1076027857142858,7.472142857141151,1.907142857142663,126.0,82.75,1.5226586102719033,21.418914132854567,False,False,2020,0.06691520887106012,0.20074562661318035,0.3011184399197705,0.4014912532263607
HYP-ASRS-EURUSD-M5-001,LONG,77794,77794,77795,77796,2020-01-20 15:55:00,2020-01-20 15:55:00,2020-01-20 16:00:00,2020-01-20 16:05:00,1.10822,77788,1.10835,1.1076233571428573,7.266428571426342,2.2214285714283744,184.0,85.05,2.163433274544386,21.418914132854567,False,False,2020,0.06880959402341637,0.20642878207024912,0.30964317310537365,0.41285756414049823
HYP-ASRS-EURUSD-M5-001,LONG,78631,78632,78633,78634,2020-01-23 13:45:00,2020-01-23 13:50:00,2020-01-23 13:55:00,2020-01-23 14:00:00,1.10843,78621,1.10864,1.107818,8.220000000001004,6.399999999999739,482.0,211.3,2.2811168954093706,19.41043104686207,False,False,2020,0.06082725060826508,0.18248175182479523,0.27372262773719286,0.36496350364959046
HYP-ASRS-EURUSD-M5-001,LONG,78632,78632,78633,78634,2020-01-23 13:50:00,2020-01-23 13:50:00,2020-01-23 13:55:00,2020-01-23 14:00:00,1.10843,78621,1.10864,1.1078440714285713,7.95928571428739,6.864285714285481,535.0,230.0,2.3260869565217392,19.41043104686207,False,False,2020,0.06281970743963498,0.18845912231890496,0.28268868347835746,0.37691824463780993
HYP-ASRS-EURUSD-M5-001,SHORT,78917,78918,78919,78920,2020-01-24 13:35:00,2020-01-24 13:40:00,2020-01-24 13:45:00,2020-01-24 13:50:00,1.10371,78913,1.1036299999999999,1.1039148571428572,2.848571428573088,2.8285714285712436,207.0,115.55,1.7914322803980962,17.386134798734385,False,False,2020,0.1755265797391154,0.5265797392173462,0.7898696088260193,1.0531594784346925
HYP-ASRS-EURUSD-M5-001,SHORT,87179,87179,87180,87181,2020-03-05 07:10:00,2020-03-05 07:10:00,2020-03-05 07:15:00,2020-03-05 07:20:00,1.11386,87173,1.11371,1.1140030714285716,2.9307142857160073,2.4357142857146994,207.0,93.7,2.209178228388474,19.75297751143378,False,False,2020,0.17060687301964142,0.5118206190589243,0.7677309285883864,1.0236412381178486
HYP-ASRS-EURUSD-M5-001,SHORT,91468,91469,91470,91471,2020-03-26 07:10:00,2020-03-26 07:15:00,2020-03-26 07:20:00,2020-03-26 07:25:00,1.09152,91463,1.09046,1.0931505714285714,26.90571428571431,8.685714285714408,950.0,280.7,3.384396152475953,23.641636362499995,False,False,2020,0.018583412976531787,0.05575023892959536,0.08362535839439304,0.11150047785919072
HYP-ASRS-EURUSD-M5-001,SHORT,91469,91469,91470,91471,2020-03-26 07:15:00,2020-03-26 07:15:00,2020-03-26 07:20:00,2020-03-26 07:25:00,1.09152,91463,1.09046,1.092686,22.260000000000613,9.200000000000161,742.0,316.95,2.3410632591891467,23.641636362499995,False,False,2020,0.022461814914644485,0.06738544474393346,0.10107816711590019,0.13477088948786692
HYP-ASRS-EURUSD-M5-001,LONG,93476,93477,93478,93479,2020-04-06 07:00:00,2020-04-06 07:05:00,2020-04-06 07:10:00,2020-04-06 07:15:00,1.0813,93467,1.08158,1.0804890714285715,10.909285714284511,6.364285714286012,567.0,358.1,1.5833566043004745,20.079288111459032,False,False,2020,0.0458325148955724,0.13749754468671718,0.2062463170300758,0.27499508937343436
HYP-ASRS-EURUSD-M5-001,LONG,94473,94474,94475,94476,2020-04-09 18:05:00,2020-04-09 18:10:00,2020-04-09 18:15:00,2020-04-09 18:20:00,1.09366,94465,1.09375,1.0924599285714285,12.900714285715154,6.335714285714396,560.0,329.55,1.699286906387498,22.27010634368525,False,False,2020,0.038757543879073854,0.11627263163722157,0.17440894745583235,0.23254526327444314
HYP-ASRS-EURUSD-M5-001,SHORT,95932,95932,95933,95934,2020-04-16 19:55:00,2020-04-16 19:55:00,2020-04-16 20:00:00,2020-04-16 20:05:00,1.08468,95926,1.08434,1.0850972142857143,7.572142857141806,3.9071428571432354,578.0,373.9,1.5458678791120621,17.322631130725252,False,False,2020,0.06603150646166372,0.19809451938499117,0.2971417790774868,0.39618903876998235
HYP-ASRS-EURUSD-M5-001,SHORT,96432,96432,96433,96434,2020-04-20 13:45:00,2020-04-20 13:45:00,2020-04-20 13:50:00,2020-04-20 13:55:00,1.08679,96420,1.08634,1.0870922142857142,7.522142857141478,5.407142857143229,788.0,477.15,1.6514722833490518,17.72461420605936,False,False,2020,0.06647042066281723,0.19941126198845172,0.2991168929826776,0.39882252397690343
