strategy,symbol,signal_ms,entry_ms,exit_ms,direction,signal_score,entry_price,exit_price,stop_price,target_price,initial_stop_pips,exit_reason,gross_pips,net_pips_a,net_pips_b,net_r_a,net_r_b
PRIMARY,EURUSD,1628595900000,1628596800000,1628597700000,-1,-3.160563351292398,1.17321,1.172555,1.1735375000000001,1.172555,3.275000000000361,target,6.550000000000722,5.750000000000722,5.350000000000722,1.7557251908397216,1.6335877862595822
PRIMARY,GBPUSD,1628597700000,1628598600000,1628598600000,-1,-5.094440647137528,1.38556,1.3858875,1.3858875,1.3849049999999998,3.275000000000361,stop,-3.275000000000361,-4.075000000000361,-4.475000000000361,-1.2442748091602784,-1.3664122137404178
PRIMARY,GBPUSD,1628600400000,1628601300000,1628601300000,-1,-3.0260817326642853,1.38544,1.385735,1.385735,1.3848500000000001,2.949999999999342,stop,-2.949999999999342,-3.749999999999342,-4.149999999999342,-1.2711864406780264,-1.40677966101704
PRIMARY,GBPUSD,1628602200000,1628603100000,1628603100000,1,8.655905794745891,1.38575,1.3856424999999999,1.3856424999999999,1.3859650000000003,1.0750000000014914,both_hit_adverse_first,-1.0750000000014914,-1.8750000000014915,-2.2750000000014916,-1.7441860465105954,-2.1162790697658935
PRIMARY,GBPUSD,1628603100000,1628604000000,1628604000000,1,25.768137184707548,1.3860999999999999,1.3859474999999999,1.3859474999999999,1.3864049999999999,1.5249999999999986,both_hit_adverse_first,-1.5249999999999986,-2.3249999999999984,-2.7249999999999988,-1.5245901639344266,-1.7868852459016402
PRIMARY,GBPUSD,1628606700000,1628607600000,1628607600000,1,3.124852118674775,1.38622,1.38607,1.38607,1.3865200000000002,1.500000000000945,stop,-1.500000000000945,-2.300000000000945,-2.700000000000945,-1.5333333333329973,-1.799999999999496
PRIMARY,GBPUSD,1628608500000,1628609400000,1628609400000,-1,-10.459030254560435,1.38534,1.38572,1.38572,1.3845800000000001,3.7999999999993594,stop,-3.8000000000004697,-4.6000000000004695,-5.00000000000047,-1.2105263157898012,-1.315789473684556
PRIMARY,GBPUSD,1628612100000,1628613000000,1628613000000,-1,-3.622580281510219,1.38395,1.3843275,1.3843275,1.3831950000000002,3.774999999999196,stop,-3.7749999999991957,-4.5749999999991955,-4.974999999999196,-1.2119205298013696,-1.3178807947020543
PRIMARY,GBPUSD,1628615700000,1628616600000,1628616600000,1,6.271204650784437,1.38581,1.38523,1.38523,1.38697,5.800000000000249,stop,-5.800000000000249,-6.600000000000249,-7.00000000000025,-1.1379310344827527,-1.206896551724129
PRIMARY,GBPUSD,1628621100000,1628622000000,1628622000000,-1,-8.393137973483435,1.38378,1.3830599999999997,1.3841400000000001,1.3830599999999997,3.6000000000013803,target,7.20000000000276,6.40000000000276,6.00000000000276,1.7777777777778627,1.6666666666667942
PRIMARY,GBPUSD,1628622000000,1628622900000,1628622900000,-1,-8.078760737083194,1.38299,1.383395,1.383395,1.38218,4.049999999999887,stop,-4.049999999999887,-4.849999999999887,-5.249999999999887,-1.1975308641975364,-1.2962962962963045
PRIMARY,GBPUSD,1628622900000,1628623800000,1628623800000,1,36.29145379822224,1.38326,1.3831324999999999,1.3831324999999999,1.383515,1.2750000000005812,both_hit_adverse_first,-1.2750000000005812,-2.075000000000581,-2.4750000000005814,-1.6274509803918706,-1.9411764705878063
PRIMARY,GBPUSD,1628623800000,1628624700000,1628624700000,1,4.669517522854528,1.3835899999999999,1.38343,1.38343,1.3839099999999998,1.5999999999993797,stop,-1.5999999999993797,-2.3999999999993795,-2.79999999999938,-1.5000000000001938,-1.7500000000002909
PRIMARY,GBPUSD,1628626500000,1628627400000,1628627400000,1,3.9246907271621585,1.38357,1.38349,1.38349,1.38373,0.7999999999996898,stop,-0.7999999999985796,-1.5999999999985797,-1.9999999999985796,-1.999999999999,-2.4999999999991935
PRIMARY,GBPUSD,1628627400000,1628628300000,1628628300000,1,6.516714888924227,1.38374,1.3836525,1.3836525,1.383915,0.8750000000001813,stop,-0.8750000000001812,-1.6750000000001812,-2.0750000000001814,-1.9142857142855247,-2.3714285714282872
PRIMARY,GBPUSD,1628628300000,1628629200000,1628629200000,1,5.124770648126066,1.3838300000000001,1.3837825,1.3837825,1.3839250000000003,0.47500000000089143,both_hit_adverse_first,-0.4750000000020016,-1.2750000000020016,-1.6750000000020016,-2.684210526314966,-3.52631578947128
PRIMARY,EURUSD,1628653500000,1628654400000,1628654400000,-1,-3.6647181919564686,1.1713,1.171465,1.171465,1.17097,1.6499999999997073,stop,-1.6499999999997073,-2.449999999999707,-2.8499999999997074,-1.4848484848485708,-1.7272727272728565
PRIMARY,GBPUSD,1628652600000,1628653500000,1628655300000,-1,-4.886345527423101,1.38258,1.38243,1.382855,1.3820299999999999,2.7500000000002522,time_stop,1.4999999999987246,0.6999999999987245,0.2999999999987246,0.2545454545449674,0.10909090909043531
PRIMARY,EURUSD,1628655300000,1628656200000,1628658000000,1,7.97751644813786,1.1718899999999999,1.17211,1.171655,1.1723599999999998,2.3499999999998518,time_stop,2.20000000000109,1.40000000000109,1.00000000000109,0.5957446808515652,0.4255319148941077
PRIMARY,GBPUSD,1628660700000,1628661600000,1628661600000,1,8.64059787287915,1.3833,1.3831974999999999,1.3831974999999999,1.383505,1.0250000000000536,stop,-1.0250000000011639,-1.825000000001164,-2.225000000001164,-1.780487804879091,-2.170731707318095
PRIMARY,EURUSD,1628661600000,1628662500000,1628662500000,-1,-16.287744949726886,1.17236,1.1722000000000001,1.17244,1.1722000000000001,0.7999999999996898,target,1.5999999999993797,0.7999999999993797,0.39999999999937974,0.9999999999996122,0.4999999999994185
PRIMARY,EURUSD,1628662500000,1628663400000,1628664300000,-1,-5.625080271278185,1.1721,1.1718449999999998,1.1722275,1.1718449999999998,1.2750000000005812,target,2.5500000000011624,1.7500000000011624,1.3500000000011625,1.3725490196081291,1.0588235294121937
PRIMARY,GBPUSD,1628663400000,1628664300000,1628664300000,1,3.697613196506931,1.38314,1.3831025000000001,1.3831025000000001,1.3832149999999999,0.37499999999912603,stop,-0.37499999999912603,-1.174999999999126,-1.574999999999126,-3.1333333333383053,-4.200000000007457
PRIMARY,EURUSD,1628664300000,1628665200000,1628665200000,-1,-8.345784539777918,1.17185,1.1719475000000001,1.1719475000000001,1.1716550000000001,0.9749999999997262,stop,-0.9750000000008363,-1.7750000000008364,-2.1750000000008365,-1.8205128205141896,-2.230769230770715
