position_id,open_time,close_time,decision_time,direction,volume,entry,exit,planned_stop,planned_target,risk_points,initial_risk_account,net,realized_r
358,2019.09.12 03:05:00,2019.09.12 04:14:04,2019.09.12 03:00:00,SELL,0.3,1.10113,1.10147,1.10146,1.10047,33.0,9.9,-11.399999999999999,-1.1515151515151514
360,2019.09.13 03:55:00,2019.09.13 05:55:00,2019.09.13 03:50:00,BUY,0.23,1.10647,1.10658,1.10605,1.10731,42.0,9.66,1.6099999999999999,0.16666666666666666
362,2019.09.16 01:05:00,2019.09.16 02:21:59,2019.09.16 01:00:00,BUY,0.2,1.10738,1.10836,1.10689,1.10836,49.0,9.8,18.8,1.9183673469387754
364,2019.09.16 03:05:00,2019.09.16 05:05:00,2019.09.16 03:00:00,SELL,0.19,1.10797,1.10749,1.10849,1.10693,52.0,9.88,8.36,0.846153846153846
366,2019.09.17 03:05:00,2019.09.17 03:29:39,2019.09.17 03:00:00,SELL,0.22,1.1002,1.10065,1.10064,1.09932,44.0,9.68,-10.780000000000001,-1.1136363636363638
368,2019.09.18 03:20:00,2019.09.18 05:20:00,2019.09.18 03:15:00,SELL,0.22,1.10689,1.10676,1.10734,1.10599,45.0,9.9,1.98,0.19999999999999998
370,2019.09.19 03:30:00,2019.09.19 04:22:38,2019.09.19 03:25:00,SELL,0.3,1.1026,1.10292,1.10292,1.10196,32.0,9.6,-10.799999999999999,-1.125
372,2019.09.20 04:05:00,2019.09.20 05:50:39,2019.09.20 04:00:00,BUY,0.38,1.10522,1.10575,1.10496,1.10574,26.0,9.88,18.62,1.8846153846153846
374,2019.09.23 01:05:00,2019.09.23 03:05:00,2019.09.23 01:00:00,BUY,0.3,1.10182,1.10182,1.1015,1.10246,32.0,9.6,-1.2,-0.125
376,2019.09.23 03:15:00,2019.09.23 03:17:38,2019.09.23 03:10:00,SELL,0.7,1.10168,1.10182,1.10182,1.1014,14.0,9.8,-12.600000000000001,-1.2857142857142858
378,2019.09.24 03:10:00,2019.09.24 03:37:31,2019.09.24 03:05:00,BUY,0.3,1.09951,1.09917,1.09918,1.10017,33.0,9.9,-11.399999999999999,-1.1515151515151514
380,2019.09.25 03:30:00,2019.09.25 04:38:13,2019.09.25 03:25:00,SELL,0.35,1.10117,1.10061,1.10145,1.10061,28.0,9.8,18.200000000000003,1.8571428571428572
382,2019.09.26 03:45:00,2019.09.26 03:52:39,2019.09.26 03:40:00,SELL,0.43,1.09507,1.0953,1.0953,1.09461,23.0,9.89,-11.610000000000001,-1.173913043478261
384,2019.09.27 03:30:00,2019.09.27 03:35:28,2019.09.27 03:25:00,SELL,0.39,1.09188,1.09138,1.09213,1.09138,25.0,9.75,17.94,1.84
386,2019.09.30 00:20:00,2019.09.30 02:20:00,2019.09.30 00:15:00,BUY,0.34,1.09423,1.0944,1.09394,1.09481,29.0,9.86,4.42,0.4482758620689655
388,2019.09.30 03:05:00,2019.09.30 03:53:03,2019.09.30 03:00:00,SELL,0.49,1.09405,1.09365,1.09425,1.09365,20.0,9.8,17.64,1.7999999999999998
390,2019.10.03 03:55:00,2019.10.03 05:55:00,2019.10.03 03:50:00,SELL,0.33,1.09592,1.09581,1.09622,1.09532,30.0,9.9,2.3099999999999996,0.23333333333333328
392,2019.10.04 03:10:00,2019.10.04 04:05:07,2019.10.04 03:05:00,BUY,0.55,1.0977,1.09806,1.09752,1.09806,18.0,9.9,17.6,1.777777777777778
394,2019.10.07 00:10:00,2019.10.07 00:18:13,2019.10.07 00:05:00,BUY,0.33,1.09819,1.09789,1.09789,1.09879,30.0,9.9,-11.22,-1.1333333333333333
396,2019.10.07 03:15:00,2019.10.07 04:02:27,2019.10.07 03:10:00,BUY,0.47,1.09842,1.09884,1.09821,1.09884,21.0,9.87,17.86,1.8095238095238095
398,2019.10.08 03:10:00,2019.10.08 03:19:27,2019.10.08 03:05:00,BUY,0.34,1.09744,1.09715,1.09715,1.09802,29.0,9.86,-11.219999999999999,-1.1379310344827587
400,2019.10.09 03:25:00,2019.10.09 03:56:40,2019.10.09 03:20:00,SELL,0.36,1.09566,1.09593,1.09593,1.09512,27.0,9.72,-11.16,-1.1481481481481481
402,2019.10.10 04:05:00,2019.10.10 04:16:05,2019.10.10 04:00:00,SELL,0.61,1.09806,1.09822,1.09822,1.09774,16.0,9.76,-12.2,-1.25
404,2019.10.11 04:00:00,2019.10.11 04:22:59,2019.10.11 03:55:00,SELL,0.26,1.1006,1.10098,1.10097,1.09986,37.0,9.62,-10.920000000000002,-1.1351351351351353
406,2019.10.14 03:35:00,2019.10.14 03:57:28,2019.10.14 03:30:00,SELL,0.52,1.10248,1.10267,1.10267,1.1021,19.0,9.88,-11.96,-1.2105263157894737
408,2019.10.15 04:20:00,2019.10.15 06:20:00,2019.10.15 04:15:00,BUY,0.33,1.10275,1.10301,1.10245,1.10335,30.0,9.9,7.26,0.7333333333333333
410,2019.10.16 03:15:00,2019.10.16 04:09:26,2019.10.16 03:10:00,SELL,0.66,1.10321,1.10291,1.10336,1.10291,15.0,9.9,17.16,1.7333333333333334
412,2019.10.17 03:30:00,2019.10.17 03:52:34,2019.10.17 03:25:00,BUY,0.39,1.10788,1.10838,1.10763,1.10838,25.0,9.75,17.94,1.84
414,2019.10.18 03:05:00,2019.10.18 03:46:43,2019.10.18 03:00:00,BUY,0.39,1.11267,1.11241,1.11242,1.11317,25.0,9.75,-11.700000000000001,-1.2000000000000002
416,2019.10.21 00:20:00,2019.10.21 02:20:00,2019.10.21 00:15:00,SELL,0.16,1.11582,1.11536,1.11642,1.11462,60.0,9.6,6.720000000000001,0.7000000000000001
418,2019.10.21 03:30:00,2019.10.21 03:36:31,2019.10.21 03:25:00,BUY,0.23,1.11624,1.11581,1.11582,1.11708,42.0,9.66,-10.81,-1.119047619047619
420,2019.10.22 03:40:30,2019.10.22 04:49:33,2019.10.22 03:35:00,BUY,0.55,1.11534,1.11515,1.11516,1.1157,18.0,9.9,-12.649999999999999,-1.2777777777777777
422,2019.10.23 03:10:00,2019.10.23 03:30:09,2019.10.23 03:05:00,SELL,0.49,1.11274,1.11294,1.11294,1.11234,20.0,9.8,-11.760000000000002,-1.2000000000000002
424,2019.10.24 03:05:00,2019.10.24 03:45:40,2019.10.24 03:00:00,SELL,0.61,1.11307,1.11323,1.11323,1.11275,16.0,9.76,-12.2,-1.25
426,2019.10.28 00:15:00,2019.10.28 02:15:00,2019.10.28 00:10:00,BUY,0.35,1.10816,1.10831,1.10788,1.10872,28.0,9.8,3.85,0.39285714285714285
428,2019.10.29 02:05:00,2019.10.29 02:10:39,2019.10.29 02:00:00,SELL,0.58,1.10967,1.10985,1.10984,1.10933,17.0,9.86,-12.76,-1.2941176470588236
430,2019.10.30 03:35:00,2019.10.30 03:39:39,2019.10.30 03:30:00,BUY,0.47,1.11123,1.11101,1.11102,1.11165,21.0,9.87,-12.219999999999999,-1.2380952380952381
432,2019.10.31 02:10:00,2019.10.31 02:52:37,2019.10.31 02:05:00,BUY,0.49,1.11558,1.11598,1.11538,1.11598,20.0,9.8,17.64,1.7999999999999998
434,2019.11.04 01:05:00,2019.11.04 01:16:08,2019.11.04 01:00:00,SELL,0.66,1.11643,1.11658,1.11658,1.11613,15.0,9.9,-12.540000000000001,-1.2666666666666666
436,2019.11.04 02:35:00,2019.11.04 02:46:06,2019.11.04 02:30:00,SELL,0.52,1.11639,1.116,1.11658,1.11601,19.0,9.88,18.200000000000003,1.842105263157895
438,2019.11.05 02:20:00,2019.11.05 03:08:35,2019.11.05 02:15:00,BUY,0.3,1.11311,1.11277,1.11279,1.11375,32.0,9.6,-11.399999999999999,-1.1875
440,2019.11.06 02:05:00,2019.11.06 03:33:04,2019.11.06 02:00:00,SELL,0.19,1.10692,1.10744,1.10743,1.1059,51.0,9.69,-10.64,-1.0980392156862746
442,2019.11.07 02:05:00,2019.11.07 02:31:18,2019.11.07 02:00:00,SELL,0.26,1.10668,1.10706,1.10706,1.10592,38.0,9.88,-10.920000000000002,-1.105263157894737
444,2019.11.08 02:05:00,2019.11.08 03:48:00,2019.11.08 02:00:00,SELL,0.27,1.10494,1.1053,1.1053,1.10422,36.0,9.72,-10.8,-1.1111111111111112
446,2019.11.11 02:05:00,2019.11.11 02:28:30,2019.11.11 02:00:00,BUY,0.43,1.10237,1.10213,1.10214,1.10283,23.0,9.89,-12.040000000000001,-1.2173913043478262
448,2019.11.12 02:05:00,2019.11.12 02:49:24,2019.11.12 02:00:00,BUY,0.33,1.10359,1.10329,1.10329,1.10419,30.0,9.9,-11.22,-1.1333333333333333
450,2019.11.13 03:15:00,2019.11.13 03:24:30,2019.11.13 03:10:00,BUY,0.7,1.10135,1.10121,1.10121,1.10163,14.0,9.8,-12.600000000000001,-1.2857142857142858
452,2019.11.14 02:10:00,2019.11.14 02:30:14,2019.11.14 02:05:00,BUY,0.76,1.10101,1.10088,1.10088,1.10127,13.0,9.88,-12.920000000000002,-1.3076923076923077
454,2019.11.15 02:50:00,2019.11.15 03:31:41,2019.11.15 02:45:00,BUY,0.58,1.10247,1.10229,1.1023,1.10281,17.0,9.86,-12.76,-1.2941176470588236
456,2019.11.18 01:05:00,2019.11.18 03:05:00,2019.11.18 01:00:00,BUY,0.34,1.10536,1.1056,1.10507,1.10594,29.0,9.86,6.8,0.6896551724137931
458,2019.11.19 02:05:00,2019.11.19 02:33:05,2019.11.19 02:00:00,BUY,0.49,1.10735,1.10715,1.10715,1.10775,20.0,9.8,-11.760000000000002,-1.2000000000000002
460,2019.11.20 02:10:00,2019.11.20 02:12:19,2019.11.20 02:05:00,BUY,0.7,1.10792,1.10778,1.10778,1.1082,14.0,9.8,-12.600000000000001,-1.2857142857142858
462,2019.11.25 00:25:00,2019.11.25 02:25:00,2019.11.25 00:20:00,BUY,0.34,1.10217,1.10228,1.10188,1.10275,29.0,9.86,2.38,0.2413793103448276
464,2019.11.26 02:35:00,2019.11.26 03:24:40,2019.11.26 02:30:00,SELL,0.52,1.10089,1.10109,1.10108,1.10051,19.0,9.88,-12.48,-1.263157894736842
466,2019.11.27 02:05:00,2019.11.27 04:05:00,2019.11.27 02:00:00,SELL,0.26,1.10186,1.10159,1.10223,1.10112,37.0,9.62,5.9799999999999995,0.6216216216216216
468,2019.11.28 02:05:00,2019.11.28 02:29:59,2019.11.28 02:00:00,SELL,0.28,1.10033,1.10068,1.10068,1.09963,35.0,9.8,-10.920000000000002,-1.1142857142857143
470,2019.11.29 02:40:00,2019.11.29 03:09:59,2019.11.29 02:35:00,SELL,0.3,1.10082,1.10114,1.10114,1.10018,32.0,9.6,-10.799999999999999,-1.125
472,2019.12.02 01:05:00,2019.12.02 03:05:00,2019.12.02 01:00:00,SELL,0.29,1.10186,1.10197,1.10219,1.1012,33.0,9.57,-4.35,-0.4545454545454545
474,2019.12.04 02:05:00,2019.12.04 03:01:31,2019.12.04 02:00:00,BUY,0.31,1.10836,1.10805,1.10805,1.10898,31.0,9.61,-10.85,-1.1290322580645162
476,2019.12.05 02:35:00,2019.12.05 03:47:35,2019.12.05 02:30:00,SELL,0.22,1.108,1.10844,1.10844,1.10712,44.0,9.68,-10.56,-1.090909090909091
478,2019.12.06 03:00:00,2019.12.06 03:14:10,2019.12.06 02:55:00,SELL,0.65,1.1103,1.11045,1.11045,1.11,15.0,9.75,-12.35,-1.2666666666666666
480,2019.12.09 01:05:00,2019.12.09 02:03:37,2019.12.09 01:00:00,BUY,0.3,1.10594,1.10562,1.10562,1.10658,32.0,9.6,-10.799999999999999,-1.125
482,2019.12.09 02:05:00,2019.12.09 02:27:42,2019.12.09 02:00:00,SELL,0.27,1.10554,1.10592,1.1059,1.10482,36.0,9.72,-11.34,-1.1666666666666665
484,2019.12.10 03:35:00,2019.12.10 05:35:30,2019.12.10 03:30:00,BUY,0.31,1.10669,1.10676,1.10638,1.10731,31.0,9.61,0.9299999999999999,0.0967741935483871
486,2019.12.11 02:25:00,2019.12.11 03:17:36,2019.12.11 02:20:00,SELL,0.43,1.10912,1.10935,1.10935,1.10866,23.0,9.89,-11.610000000000001,-1.173913043478261
488,2019.12.12 02:05:00,2019.12.12 02:13:00,2019.12.12 02:00:00,SELL,0.43,1.11317,1.1134,1.1134,1.11271,23.0,9.89,-11.610000000000001,-1.173913043478261
490,2019.12.13 02:10:00,2019.12.13 02:11:15,2019.12.13 02:05:00,SELL,0.44,1.11746,1.11768,1.11768,1.11702,22.0,9.68,-11.44,-1.1818181818181819
492,2019.12.16 01:00:00,2019.12.16 01:18:35,2019.12.16 00:55:00,BUY,0.18,1.11301,1.11247,1.11247,1.11409,54.0,9.72,-10.440000000000001,-1.0740740740740742
494,2019.12.16 03:40:00,2019.12.16 04:06:23,2019.12.16 03:35:00,BUY,0.82,1.11279,1.11303,1.11267,1.11303,12.0,9.84,16.4,1.6666666666666665
496,2019.12.17 03:05:00,2019.12.17 05:05:00,2019.12.17 03:00:00,BUY,0.28,1.11398,1.11448,1.11363,1.11468,35.0,9.8,12.879999999999999,1.314285714285714
498,2019.12.18 02:05:00,2019.12.18 04:05:00,2019.12.18 02:00:00,SELL,0.21,1.11469,1.11408,1.11516,1.11375,47.0,9.87,11.97,1.2127659574468086
500,2019.12.20 02:30:00,2019.12.20 02:32:36,2019.12.20 02:25:00,SELL,0.76,1.112,1.11215,1.11213,1.11174,13.0,9.88,-14.440000000000001,-1.4615384615384615
502,2019.12.23 01:15:00,2019.12.23 01:32:07,2019.12.23 01:10:00,BUY,0.52,1.10798,1.10778,1.10779,1.10836,19.0,9.88,-12.48,-1.263157894736842
504,2019.12.23 02:25:00,2019.12.23 02:53:41,2019.12.23 02:20:00,SELL,0.76,1.10772,1.10746,1.10785,1.10746,13.0,9.88,16.720000000000002,1.6923076923076925
506,2019.12.24 02:05:00,2019.12.24 02:38:42,2019.12.24 02:00:00,BUY,0.47,1.10935,1.10914,1.10914,1.10977,21.0,9.87,-11.75,-1.1904761904761905
508,2019.12.26 06:20:00,2019.12.26 06:42:20,2019.12.26 06:15:00,BUY,0.58,1.10913,1.10896,1.10896,1.10947,17.0,9.86,-12.18,-1.2352941176470589
510,2019.12.27 02:55:00,2019.12.27 02:57:30,2019.12.27 02:50:00,BUY,0.23,1.11048,1.11005,1.11006,1.11132,42.0,9.66,-10.81,-1.119047619047619
512,2019.12.30 00:15:00,2019.12.30 02:15:00,2019.12.30 00:10:00,BUY,0.17,1.11776,1.11828,1.11718,1.11892,58.0,9.86,8.16,0.8275862068965518
514,2019.12.30 02:30:00,2019.12.30 02:54:24,2019.12.30 02:25:00,BUY,0.7,1.11842,1.11871,1.11828,1.1187,14.0,9.8,17.5,1.7857142857142856
516,2019.12.31 02:35:00,2019.12.31 03:24:36,2019.12.31 02:30:00,BUY,0.47,1.12048,1.12091,1.12027,1.1209,21.0,9.87,18.330000000000002,1.8571428571428574
518,2020.01.06 01:10:00,2020.01.06 03:10:00,2020.01.06 01:05:00,BUY,0.21,1.11641,1.11637,1.11594,1.11735,47.0,9.87,-1.68,-0.1702127659574468
520,2020.01.07 02:05:00,2020.01.07 03:19:04,2020.01.07 02:00:00,SELL,0.44,1.11936,1.11959,1.11958,1.11892,22.0,9.68,-11.879999999999999,-1.2272727272727273
522,2020.01.08 02:10:00,2020.01.08 02:14:26,2020.01.08 02:05:00,BUY,0.24,1.11563,1.11643,1.11523,1.11643,40.0,9.6,18.24,1.9
524,2020.01.09 02:35:00,2020.01.09 02:46:59,2020.01.09 02:30:00,BUY,0.52,1.11147,1.11127,1.11128,1.11185,19.0,9.88,-12.48,-1.263157894736842
526,2020.01.14 02:05:00,2020.01.14 03:32:59,2020.01.14 02:00:00,BUY,0.24,1.11377,1.11335,1.11336,1.11459,41.0,9.84,-11.04,-1.121951219512195
528,2020.01.15 02:05:00,2020.01.15 04:05:00,2020.01.15 02:00:00,BUY,0.38,1.11293,1.11301,1.11267,1.11345,26.0,9.88,1.52,0.15384615384615383
530,2020.01.17 02:35:00,2020.01.17 03:23:38,2020.01.17 02:30:00,BUY,0.61,1.11374,1.11358,1.11358,1.11406,16.0,9.76,-12.2,-1.25
532,2020.01.20 01:30:00,2020.01.20 02:16:59,2020.01.20 01:25:00,BUY,0.47,1.10918,1.10961,1.10897,1.1096,21.0,9.87,18.330000000000002,1.8571428571428574
534,2020.01.20 03:10:00,2020.01.20 05:10:00,2020.01.20 03:05:00,BUY,0.44,1.10952,1.10973,1.1093,1.10996,22.0,9.68,7.48,0.7727272727272728
536,2020.01.21 02:40:00,2020.01.21 02:54:18,2020.01.21 02:35:00,SELL,0.47,1.10911,1.10932,1.10932,1.10869,21.0,9.87,-11.75,-1.1904761904761905
538,2020.01.23 02:55:00,2020.01.23 04:55:00,2020.01.23 02:50:00,SELL,0.06,1.10811,1.10895,1.10957,1.10519,146.0,8.76,-5.28,-0.6027397260273973
540,2020.01.24 02:05:00,2020.01.24 04:05:00,2020.01.24 02:00:00,SELL,0.39,1.10533,1.10536,1.10558,1.10483,25.0,9.75,-2.73,-0.27999999999999997
542,2020.01.27 01:20:00,2020.01.27 01:43:37,2020.01.27 01:15:00,BUY,0.27,1.10325,1.10288,1.10289,1.10397,36.0,9.72,-11.07,-1.1388888888888888
544,2020.01.27 03:10:00,2020.01.27 03:18:06,2020.01.27 03:05:00,SELL,0.7,1.10311,1.10325,1.10325,1.10283,14.0,9.8,-12.600000000000001,-1.2857142857142858
546,2020.01.29 02:05:00,2020.01.29 02:21:06,2020.01.29 02:00:00,SELL,0.52,1.10209,1.10228,1.10228,1.10171,19.0,9.88,-11.96,-1.2105263157894737
548,2020.01.30 02:35:00,2020.01.30 02:59:05,2020.01.30 02:30:00,BUY,0.54,1.10158,1.10139,1.1014,1.10194,18.0,9.72,-12.42,-1.2777777777777777
550,2020.01.31 02:40:00,2020.01.31 03:26:12,2020.01.31 02:35:00,BUY,0.39,1.10308,1.10283,1.10283,1.10358,25.0,9.75,-11.31,-1.1600000000000001
552,2020.02.03 02:35:00,2020.02.03 03:26:39,2020.02.03 02:30:00,SELL,0.3,1.10831,1.10863,1.10863,1.10767,32.0,9.6,-10.799999999999999,-1.125
554,2020.02.05 02:05:00,2020.02.05 04:05:00,2020.02.05 02:00:00,SELL,0.39,1.10426,1.1041,1.10451,1.10376,25.0,9.75,4.68,0.48
556,2020.02.06 02:15:00,2020.02.06 02:19:00,2020.02.06 02:10:00,SELL,0.65,1.09977,1.09994,1.09992,1.09947,15.0,9.75,-13.65,-1.4000000000000001
558,2020.02.07 02:05:00,2020.02.07 02:47:00,2020.02.07 02:00:00,SELL,0.34,1.09781,1.0981,1.0981,1.09723,29.0,9.86,-11.219999999999999,-1.1379310344827587
560,2020.02.10 01:10:00,2020.02.10 01:55:59,2020.02.10 01:05:00,BUY,0.38,1.0945,1.09502,1.09424,1.09502,26.0,9.88,18.240000000000002,1.8461538461538463
562,2020.02.10 02:30:00,2020.02.10 03:48:33,2020.02.10 02:25:00,BUY,0.65,1.09514,1.09499,1.09499,1.09544,15.0,9.75,-12.35,-1.2666666666666666
564,2020.02.11 02:15:00,2020.02.11 02:32:59,2020.02.11 02:10:00,SELL,0.61,1.09084,1.091,1.091,1.09052,16.0,9.76,-12.2,-1.25
566,2020.02.12 02:05:00,2020.02.12 03:45:38,2020.02.12 02:00:00,SELL,0.26,1.09156,1.09195,1.09193,1.09082,37.0,9.62,-11.18,-1.1621621621621623
568,2020.02.13 02:10:00,2020.02.13 02:14:59,2020.02.13 02:05:00,BUY,0.31,1.08754,1.08723,1.08723,1.08816,31.0,9.61,-10.85,-1.1290322580645162
570,2020.02.14 02:05:00,2020.02.14 04:05:00,2020.02.14 02:00:00,SELL,0.19,1.08371,1.08361,1.08421,1.08271,50.0,9.5,1.14,0.12
572,2020.02.17 01:25:00,2020.02.17 02:02:05,2020.02.17 01:20:00,BUY,0.61,1.08398,1.08381,1.08382,1.0843,16.0,9.76,-12.809999999999999,-1.3125
574,2020.02.17 02:25:00,2020.02.17 02:28:22,2020.02.17 02:20:00,SELL,0.65,1.08355,1.0837,1.0837,1.08325,15.0,9.75,-12.35,-1.2666666666666666
576,2020.02.18 02:05:00,2020.02.18 03:43:25,2020.02.18 02:00:00,SELL,0.24,1.08329,1.08249,1.08369,1.08249,40.0,9.6,18.24,1.9
578,2020.02.20 02:05:00,2020.02.20 02:12:37,2020.02.20 02:00:00,SELL,0.21,1.08057,1.08105,1.08104,1.07963,47.0,9.87,-10.92,-1.1063829787234043
580,2020.02.21 02:05:00,2020.02.21 04:05:00,2020.02.21 02:00:00,BUY,0.37,1.07895,1.07901,1.07869,1.07947,26.0,9.62,0.7400000000000002,0.07692307692307696
582,2020.02.24 01:05:00,2020.02.24 03:05:00,2020.02.24 01:00:00,BUY,0.1,1.08364,1.08315,1.08269,1.08554,95.0,9.5,-5.300000000000001,-0.5578947368421053
584,2020.02.25 02:55:00,2020.02.25 03:11:21,2020.02.25 02:50:00,SELL,0.47,1.08508,1.08466,1.08529,1.08466,21.0,9.87,17.86,1.8095238095238095
586,2020.02.26 02:10:00,2020.02.26 02:20:39,2020.02.26 02:05:00,SELL,0.75,1.08766,1.0874,1.08779,1.0874,13.0,9.75,16.5,1.6923076923076923
588,2020.02.27 04:00:00,2020.02.27 04:25:26,2020.02.27 03:55:00,BUY,0.3,1.09014,1.09079,1.08982,1.09078,32.0,9.6,18.3,1.9062500000000002
590,2020.02.28 02:05:00,2020.02.28 03:00:35,2020.02.28 02:00:00,BUY,0.09,1.10049,1.09941,1.09941,1.10265,108.0,9.72,-10.08,-1.037037037037037
592,2020.03.02 02:05:00,2020.03.02 02:44:27,2020.03.02 02:00:00,SELL,0.11,1.10462,1.10545,1.10545,1.10296,83.0,9.13,-9.57,-1.0481927710843373
594,2020.03.03 02:15:00,2020.03.03 02:45:30,2020.03.03 02:10:00,SELL,0.31,1.11402,1.11339,1.11433,1.1134,31.0,9.61,18.290000000000003,1.9032258064516132
596,2020.03.04 02:10:00,2020.03.04 04:10:00,2020.03.04 02:05:00,SELL,0.1,1.11704,1.11624,1.118,1.11512,96.0,9.6,7.6,0.7916666666666666
598,2020.03.05 02:40:00,2020.03.05 02:54:34,2020.03.05 02:35:00,BUY,0.16,1.11417,1.11357,1.11357,1.11537,60.0,9.6,-10.24,-1.0666666666666667
600,2020.03.06 02:55:00,2020.03.06 03:01:40,2020.03.06 02:50:00,SELL,0.09,1.12113,1.12214,1.12214,1.11911,101.0,9.09,-9.45,-1.0396039603960396
602,2020.03.09 00:35:00,2020.03.09 00:49:39,2020.03.09 00:30:00,BUY,0.06,1.13586,1.13898,1.1343,1.13898,156.0,9.36,18.48,1.9743589743589745
604,2020.03.09 02:05:00,2020.03.09 02:57:37,2020.03.09 02:00:00,SELL,0.09,1.13799,1.13597,1.13899,1.13599,100.0,9.0,17.82,1.98
606,2020.03.10 02:50:00,2020.03.10 03:04:39,2020.03.10 02:45:00,SELL,0.1,1.13911,1.1373,1.14001,1.13731,90.0,9.0,17.700000000000003,1.966666666666667
608,2020.03.11 03:45:00,2020.03.11 04:13:53,2020.03.11 03:40:00,BUY,0.16,1.13274,1.13215,1.13215,1.13392,59.0,9.44,-10.08,-1.0677966101694916
610,2020.03.12 02:05:00,2020.03.12 03:15:17,2020.03.12 02:00:00,BUY,0.1,1.12682,1.12875,1.12586,1.12874,96.0,9.6,18.900000000000002,1.9687500000000002
612,2020.03.13 02:05:00,2020.03.13 03:29:17,2020.03.13 02:00:00,SELL,0.06,1.11686,1.11841,1.11841,1.11376,155.0,9.3,-9.540000000000001,-1.0258064516129033
614,2020.03.16 01:25:00,2020.03.16 01:53:37,2020.03.16 01:20:00,BUY,0.05,1.11794,1.11621,1.11622,1.12138,172.0,8.6,-8.85,-1.0290697674418605
616,2020.03.16 02:05:00,2020.03.16 02:24:40,2020.03.16 02:00:00,SELL,0.03,1.11367,1.11666,1.11666,1.10769,299.0,8.97,-9.09,-1.0133779264214047
618,2020.03.17 02:30:00,2020.03.17 04:30:00,2020.03.17 02:25:00,BUY,0.11,1.11681,1.11815,1.11596,1.11851,85.0,9.35,14.3,1.5294117647058825
620,2020.03.18 02:05:00,2020.03.18 04:05:00,2020.03.18 02:00:00,SELL,0.08,1.10062,1.10047,1.1018,1.09826,118.0,9.44,0.8799999999999999,0.09322033898305083
622,2020.03.19 02:35:00,2020.03.19 04:35:00,2020.03.19 02:30:00,SELL,0.03,1.09105,1.09013,1.0938,1.08555,275.0,8.25,2.6399999999999997,0.31999999999999995
624,2020.03.20 02:30:00,2020.03.20 03:17:41,2020.03.20 02:25:00,BUY,0.22,1.06652,1.0674,1.06608,1.0674,44.0,9.68,18.48,1.9090909090909092
626,2020.03.23 00:25:00,2020.03.23 01:09:20,2020.03.23 00:20:00,SELL,0.06,1.06554,1.06708,1.06708,1.06246,154.0,9.24,-9.48,-1.025974025974026
628,2020.03.23 02:30:00,2020.03.23 03:39:31,2020.03.23 02:25:00,SELL,0.04,1.06789,1.07031,1.07029,1.06309,240.0,9.6,-9.84,-1.0250000000000001
630,2020.03.24 02:10:00,2020.03.24 02:15:38,2020.03.24 02:05:00,BUY,0.13,1.0769,1.07618,1.07619,1.07832,71.0,9.23,-9.879999999999999,-1.0704225352112675
632,2020.03.25 02:05:00,2020.03.25 02:52:40,2020.03.25 02:00:00,SELL,0.08,1.07919,1.07683,1.08037,1.07683,118.0,9.44,18.56,1.966101694915254
634,2020.03.26 02:10:00,2020.03.26 02:21:18,2020.03.26 02:05:00,SELL,0.13,1.08767,1.08845,1.08843,1.08615,76.0,9.88,-10.66,-1.0789473684210527
636,2020.03.27 02:20:00,2020.03.27 02:53:15,2020.03.27 02:15:00,SELL,0.12,1.10355,1.10435,1.10434,1.10197,79.0,9.48,-10.08,-1.0632911392405062
638,2020.03.30 01:20:00,2020.03.30 02:22:53,2020.03.30 01:15:00,SELL,0.14,1.11141,1.11209,1.11209,1.11005,68.0,9.52,-10.08,-1.0588235294117647
640,2020.03.30 03:35:00,2020.03.30 05:07:04,2020.03.30 03:30:00,SELL,0.08,1.11121,1.10883,1.11239,1.10885,118.0,9.44,18.72,1.9830508474576272
642,2020.03.31 03:20:00,2020.03.31 03:51:01,2020.03.31 03:15:00,BUY,0.15,1.10335,1.1027,1.1027,1.10465,65.0,9.75,-10.35,-1.0615384615384615
644,2020.04.01 03:30:00,2020.04.01 03:35:39,2020.04.01 03:25:00,BUY,0.26,1.1032,1.10283,1.10283,1.10394,37.0,9.62,-10.66,-1.1081081081081081
646,2020.04.02 03:25:00,2020.04.02 03:31:30,2020.04.02 03:20:00,SELL,0.31,1.09443,1.09474,1.09474,1.09381,31.0,9.61,-10.85,-1.1290322580645162
648,2020.04.03 03:05:00,2020.04.03 04:30:24,2020.04.03 03:00:00,SELL,0.14,1.08397,1.08467,1.08467,1.08257,70.0,9.8,-10.360000000000001,-1.0571428571428572
650,2020.04.06 02:55:00,2020.04.06 03:33:38,2020.04.06 02:50:00,SELL,0.17,1.08062,1.08122,1.0812,1.07946,58.0,9.86,-10.879999999999999,-1.103448275862069
652,2020.04.06 03:45:00,2020.04.06 05:13:05,2020.04.06 03:40:00,BUY,0.12,1.08202,1.08122,1.08122,1.08362,80.0,9.6,-10.08,-1.05
654,2020.04.07 03:40:00,2020.04.07 04:20:35,2020.04.07 03:35:00,SELL,0.21,1.07957,1.08006,1.08004,1.07863,47.0,9.87,-11.129999999999999,-1.127659574468085
656,2020.04.08 03:20:00,2020.04.08 03:33:38,2020.04.08 03:15:00,SELL,0.16,1.08894,1.08772,1.08955,1.08772,61.0,9.76,18.88,1.9344262295081966
658,2020.04.09 03:20:00,2020.04.09 03:43:36,2020.04.09 03:15:00,BUY,0.27,1.08631,1.08703,1.08595,1.08703,36.0,9.72,18.36,1.8888888888888886
