arm,signal_time_server,entry_time_server,entry_time_utc,exit_time_server,direction,entry,stop,target,exit_price,exit_kind,risk_pips,spread_gate_pips,gross_r,net_r_x1,net_r_x1_5,net_r_x2
CONTROL,2019-09-20 13:50:00,2019-09-20 13:55:00,2019-09-20 10:55:00,2019-09-20 14:43:00,-1,1.10413,1.1049,1.1028980000000002,1.1028980000000002,TARGET,7.699999999999374,0.1,1.6,1.4051948051947893,1.3077922077921842,1.2103896103895788
CONTROL,2019-09-20 14:40:00,2019-09-20 14:45:00,2019-09-20 11:45:00,2019-09-20 15:59:00,-1,1.10303,1.10376,1.1018619999999997,1.10257,TIME,7.300000000001194,0.1,0.6301369863011366,0.42465753424637565,0.32191780821899524,0.21917808219161478
CONTROL,2019-09-20 16:00:00,2019-09-20 16:05:00,2019-09-20 13:05:00,2019-09-20 16:21:00,-1,1.10237,1.1028950000000002,1.10153,1.10153,TARGET,5.250000000001087,0.2,1.6,1.3142857142857736,1.1714285714286603,1.028571428571547
CONTROL,2019-09-23 10:55:00,2019-09-23 11:00:00,2019-09-23 08:00:00,2019-09-23 11:11:00,-1,1.09692,1.0981400000000001,1.0949679999999995,1.0981400000000001,STOP,12.200000000002209,0.3,-1.0,-1.122950819672109,-1.1844262295081633,-1.2459016393442177
CONTROL,2019-09-23 11:30:00,2019-09-23 11:35:00,2019-09-23 08:35:00,2019-09-23 12:49:00,-1,1.09794,1.0990274999999998,1.0962,1.09793,TIME,10.87499999999908,0.3,0.009195402298707415,-0.1287356321840629,-0.19770114942544803,-0.2666666666668332
CONTROL,2019-09-23 12:55:00,2019-09-23 13:00:00,2019-09-23 10:00:00,2019-09-23 13:37:00,-1,1.09818,1.0988153571428572,1.0971634285714285,1.0988153571428572,STOP,6.353571428572291,0.1,-1.0,-1.23608768971329,-1.3541315345699352,-1.4721753794265802
CONTROL,2019-09-23 13:45:00,2019-09-23 13:50:00,2019-09-23 10:50:00,2019-09-23 14:08:00,-1,1.09869,1.09926,1.097778,1.097778,TARGET,5.699999999999594,0.3,1.6,1.3368421052631392,1.2052631578947088,1.0736842105262783
CONTROL,2019-09-23 14:10:00,2019-09-23 14:15:00,2019-09-23 11:15:00,2019-09-23 15:19:00,-1,1.0977,1.09894,1.0957159999999997,1.09894,STOP,12.400000000001299,0.3,-1.0,-1.120967741935471,-1.1814516129032069,-1.2419354838709424
CONTROL,2019-09-24 11:05:00,2019-09-24 11:10:00,2019-09-24 08:10:00,2019-09-24 12:10:00,-1,1.09885,1.09965,1.0975700000000002,1.09965,STOP,7.999999999999119,0.3,-1.0,-1.1875000000000207,-1.281250000000031,-1.3750000000000413
CONTROL,2019-09-24 12:10:00,2019-09-24 12:15:00,2019-09-24 09:15:00,2019-09-24 13:27:00,1,1.0996299999999999,1.09914,1.1004139999999998,1.09914,STOP,4.899999999998794,0.3,-1.0,-1.3061224489796672,-1.4591836734695007,-1.6122448979593345
CONTROL,2019-09-24 13:25:00,2019-09-24 13:30:00,2019-09-24 10:30:00,2019-09-24 14:44:00,-1,1.09914,1.1000100000000002,1.0977479999999997,1.09973,TIME,8.700000000001484,0.2,-0.6781609195402182,-0.850574712643637,-0.9367816091953465,-1.022988505747056
CONTROL,2019-09-24 14:40:00,2019-09-24 14:45:00,2019-09-24 11:45:00,2019-09-24 15:48:00,1,1.09973,1.09909,1.1007540000000005,1.1007540000000005,TARGET,6.40000000000196,0.1,1.6,1.3656250000000718,1.2484375000001078,1.1312500000001435
CONTROL,2019-09-24 15:45:00,2019-09-24 15:50:00,2019-09-24 12:50:00,2019-09-24 16:31:00,1,1.10079,1.09997,1.102102,1.09997,STOP,8.20000000000043,0.2,-1.0,-1.182926829268283,-1.2743902439024246,-1.3658536585365662
CONTROL,2019-09-25 11:00:00,2019-09-25 11:05:00,2019-09-25 08:05:00,2019-09-25 11:26:00,-1,1.0995,1.0999917857142856,1.0987131428571428,1.0999917857142856,STOP,4.91785714285653,0.2,-1.0,-1.3050108932462254,-1.457516339869338,-1.6100217864924509
CONTROL,2019-09-25 11:35:00,2019-09-25 11:40:00,2019-09-25 08:40:00,2019-09-25 12:27:00,-1,1.10009,1.1004982142857143,1.0994368571428572,1.1004982142857143,STOP,4.082142857142479,0.3,-1.0,-1.367454068241504,-1.5511811023622557,-1.7349081364830077
CONTROL,2019-09-25 12:25:00,2019-09-25 12:30:00,2019-09-25 09:30:00,2019-09-25 12:41:00,1,1.10032,1.09988,1.101024,1.09988,STOP,4.3999999999999595,0.2,-1.0,-1.340909090909094,-1.5113636363636411,-1.681818181818188
CONTROL,2019-09-25 12:50:00,2019-09-25 12:55:00,2019-09-25 09:55:00,2019-09-25 14:09:00,-1,1.09976,1.10037,1.098784,1.09896,TIME,6.099999999999994,0.2,1.3114754098362864,1.0655737704920238,0.9426229508198927,0.8196721311477614
CONTROL,2019-09-25 14:05:00,2019-09-25 14:10:00,2019-09-25 11:10:00,2019-09-25 14:55:00,-1,1.09896,1.0995700000000002,1.0979839999999996,1.0979839999999996,TARGET,6.100000000002215,0.2,1.6,1.354098360655827,1.2311475409837405,1.1081967213116541
CONTROL,2019-09-26 10:55:00,2019-09-26 11:00:00,2019-09-26 08:00:00,2019-09-26 11:34:00,-1,1.09444,1.0948707142857144,1.0937508571428571,1.0937508571428571,TARGET,4.307142857142843,0.2,1.6,1.251741293532337,1.0776119402985058,0.9034825870646743
CONTROL,2019-09-26 11:30:00,2019-09-26 11:35:00,2019-09-26 08:35:00,2019-09-26 12:49:00,-1,1.09361,1.0946500000000001,1.0919459999999996,1.09311,TIME,10.40000000000152,0.2,0.4807692307691076,0.3365384615383594,0.2644230769229854,0.1923076923076113
CONTROL,2019-09-26 12:45:00,2019-09-26 12:50:00,2019-09-26 09:50:00,2019-09-26 13:43:00,-1,1.09311,1.093607142857143,1.0923145714285714,1.0923145714285714,TARGET,4.971428571429737,0.2,1.6,1.2982758620690364,1.1474137931035544,0.9965517241380726
CONTROL,2019-09-26 13:40:00,2019-09-26 13:45:00,2019-09-26 10:45:00,2019-09-26 14:13:00,-1,1.09245,1.09348,1.0908019999999998,1.09348,STOP,10.300000000000864,0.2,-1.0,-1.1456310679611528,-1.2184466019417293,-1.2912621359223055
CONTROL,2019-09-26 14:15:00,2019-09-26 14:20:00,2019-09-26 11:20:00,2019-09-26 15:14:00,-1,1.09324,1.0938164285714285,1.0923177142857143,1.0938164285714285,STOP,5.764285714284778,0.3,-1.0,-1.26022304832718,-1.3903345724907696,-1.5204460966543596
CONTROL,2019-09-27 10:55:00,2019-09-27 11:00:00,2019-09-27 08:00:00,2019-09-27 11:25:00,-1,1.09177,1.0924224999999999,1.090726,1.0924224999999999,STOP,6.524999999999448,0.3,-1.0,-1.2298850574712838,-1.3448275862069257,-1.4597701149425677
CONTROL,2019-09-27 11:25:00,2019-09-27 11:30:00,2019-09-27 08:30:00,2019-09-27 12:44:00,1,1.0927,1.0918199999999998,1.0941080000000003,1.09257,TIME,8.80000000000214,0.3,-0.1477272727271953,-0.3181818181816993,-0.4034090909089513,-0.48863636363620333
CONTROL,2019-09-27 13:50:00,2019-09-27 13:55:00,2019-09-27 10:55:00,2019-09-27 15:09:00,1,1.0935,1.0923399999999999,1.095356,1.09343,TIME,11.600000000000499,0.3,-0.060344827586216794,-0.18965517241379742,-0.2543103448275878,-0.31896551724137806
CONTROL,2019-09-27 16:20:00,2019-09-27 16:25:00,2019-09-27 13:25:00,2019-09-27 17:39:00,1,1.09323,1.0925228571428571,1.0943614285714285,1.09356,TIME,7.071428571427951,0.2,0.4666666666669388,0.2545454545457081,0.1484848484850927,0.04242424242447734
CONTROL,2019-09-27 17:40:00,2019-09-27 17:45:00,2019-09-27 14:45:00,2019-09-27 17:58:00,1,1.09372,1.0930942857142858,1.0947211428571428,1.0947211428571428,TARGET,6.257142857142295,0.1,1.6,1.3602739726027182,1.2404109589040773,1.1205479452054363
CONTROL,2019-09-30 10:55:00,2019-09-30 11:00:00,2019-09-30 08:00:00,2019-09-30 12:14:00,-1,1.09351,1.0946600000000002,1.0916699999999997,1.09321,TIME,11.500000000002064,0.2,0.26086956521731575,0.1304347826086435,0.0652173913043074,-2.8754776337791554e-14
CONTROL,2019-09-30 12:15:00,2019-09-30 12:20:00,2019-09-30 09:20:00,2019-09-30 13:03:00,-1,1.09303,1.09369,1.0919739999999998,1.0919739999999998,TARGET,6.6000000000010495,0.3,1.6,1.372727272727309,1.2590909090909634,1.145454545454618
CONTROL,2019-09-30 13:00:00,2019-09-30 13:05:00,2019-09-30 10:05:00,2019-09-30 14:19:00,-1,1.09208,1.09287,1.0908159999999998,1.09118,TIME,7.900000000000684,0.3,1.1392405063288897,0.9493670886073872,0.8544303797466359,0.7594936708858846
CONTROL,2019-09-30 14:15:00,2019-09-30 14:20:00,2019-09-30 11:20:00,2019-09-30 15:13:00,-1,1.09118,1.09237,1.089276,1.089276,TARGET,11.900000000000244,0.3,1.6,1.4739495798319355,1.410924369747903,1.3478991596638707
CONTROL,2019-09-30 15:10:00,2019-09-30 15:15:00,2019-09-30 12:15:00,2019-09-30 16:29:00,-1,1.08889,1.09149,1.0847299999999997,1.08961,TIME,26.000000000001577,0.1,-0.2769230769230809,-0.3346153846153851,-0.36346153846153717,-0.39230769230768925
CONTROL,2019-10-01 11:05:00,2019-10-01 11:10:00,2019-10-01 08:10:00,2019-10-01 11:57:00,-1,1.08888,1.0895142857142859,1.0878651428571429,1.0895142857142859,STOP,6.342857142858094,0.3,-1.0,-1.236486486486451,-1.3547297297296765,-1.4729729729729022
CONTROL,2019-10-01 12:00:00,2019-10-01 12:05:00,2019-10-01 09:05:00,2019-10-01 13:19:00,1,1.08964,1.08886,1.0908879999999999,1.08999,TIME,7.800000000000029,0.3,0.44871794871803994,0.2564102564103483,0.16025641025650256,0.06410256410265674
CONTROL,2019-10-01 13:15:00,2019-10-01 13:20:00,2019-10-01 10:20:00,2019-10-01 14:34:00,1,1.08999,1.0891099999999998,1.0913980000000003,1.09041,TIME,8.80000000000214,0.2,0.4772727272727101,0.3068181818182061,0.22159090909095408,0.13636363636370208
CONTROL,2019-10-01 14:45:00,2019-10-01 14:50:00,2019-10-01 11:50:00,2019-10-01 14:54:00,1,1.0902,1.0897725,1.0908840000000002,1.0897725,STOP,4.275000000000251,0.3,-1.0,-1.3508771929824355,-1.5263157894736534,-1.701754385964871
CONTROL,2019-10-01 15:10:00,2019-10-01 15:15:00,2019-10-01 12:15:00,2019-10-01 15:32:00,1,1.08979,1.08916,1.0907980000000002,1.08916,STOP,6.300000000001305,0.2,-1.0,-1.2380952380951888,-1.3571428571427833,-1.4761904761903777
CONTROL,2019-10-02 11:00:00,2019-10-02 11:05:00,2019-10-02 08:05:00,2019-10-02 12:19:00,-1,1.09157,1.09254,1.0900179999999997,1.09099,TIME,9.700000000001374,0.1,0.5979381443298379,0.4432989690721279,0.36597938144327286,0.28865979381441786
CONTROL,2019-10-02 12:25:00,2019-10-02 12:30:00,2019-10-02 09:30:00,2019-10-02 12:56:00,-1,1.09131,1.0917964285714286,1.0905317142857143,1.0917964285714286,STOP,4.864285714285543,0.3,-1.0,-1.3083700440528743,-1.4625550660793114,-1.6167400881057485
CONTROL,2019-10-02 13:10:00,2019-10-02 13:15:00,2019-10-02 10:15:00,2019-10-02 14:09:00,-1,1.09192,1.0923785714285714,1.0911862857142858,1.0923785714285714,STOP,4.585714285714193,0.3,-1.0,-1.3271028037383243,-1.4906542056074865,-1.6542056074766487
CONTROL,2019-10-02 14:05:00,2019-10-02 14:10:00,2019-10-02 11:10:00,2019-10-02 15:21:00,1,1.09244,1.09174,1.0935600000000003,1.09174,STOP,7.0000000000014495,0.1,-1.0,-1.21428571428567,-1.321428571428505,-1.4285714285713398
CONTROL,2019-10-02 15:30:00,2019-10-02 15:35:00,2019-10-02 12:35:00,2019-10-02 16:42:00,1,1.09273,1.0915,1.0946980000000002,1.0946980000000002,TARGET,12.300000000000644,0.2,1.6,1.4780487804878113,1.417073170731717,1.3560975609756225
CONTROL,2019-10-03 10:55:00,2019-10-03 11:00:00,2019-10-03 08:00:00,2019-10-03 11:19:00,-1,1.09445,1.0953000000000002,1.0930899999999995,1.0953000000000002,STOP,8.500000000002395,0.2,-1.0,-1.1764705882352444,-1.2647058823528665,-1.3529411764704888
CONTROL,2019-10-03 11:20:00,2019-10-03 11:25:00,2019-10-03 08:25:00,2019-10-03 12:39:00,1,1.09552,1.0940599999999998,1.0978560000000004,1.09561,TIME,14.600000000002389,0.2,0.061643835616375854,-0.041095890411004594,-0.09246575342469482,-0.14383561643838505
CONTROL,2019-10-03 12:45:00,2019-10-03 12:50:00,2019-10-03 09:50:00,2019-10-03 14:04:00,-1,1.09507,1.09643,1.092894,1.09594,TIME,13.600000000000279,0.2,-0.639705882352874,-0.7499999999999305,-0.8051470588234588,-0.860294117646987
CONTROL,2019-10-03 14:00:00,2019-10-03 14:05:00,2019-10-03 11:05:00,2019-10-03 15:11:00,1,1.09594,1.0949399999999998,1.0975400000000002,1.0949399999999998,STOP,10.000000000001119,0.3,-1.0,-1.1499999999999833,-1.2249999999999748,-1.2999999999999665
CONTROL,2019-10-03 15:15:00,2019-10-03 15:20:00,2019-10-03 12:20:00,2019-10-03 15:49:00,-1,1.09489,1.0965200000000002,1.0922819999999995,1.0965200000000002,STOP,16.300000000002424,0.2,-1.0,-1.092024539877287,-1.1380368098159304,-1.184049079754574
CONTROL,2019-10-04 12:00:00,2019-10-04 12:05:00,2019-10-04 09:05:00,2019-10-04 13:19:00,1,1.09769,1.0971499999999998,1.0985540000000005,1.09779,TIME,5.40000000000207,0.2,0.1851851851850938,-0.09259259259257752,-0.23148148148141318,-0.37037037037024884
CONTROL,2019-10-04 13:20:00,2019-10-04 13:25:00,2019-10-04 10:25:00,2019-10-04 13:36:00,1,1.0977999999999999,1.0974432142857142,1.098370857142857,1.098370857142857,TARGET,3.5678571428565675,0.2,1.6,1.1795795795795119,0.9693693693692678,0.7591591591590237
CONTROL,2019-10-04 13:55:00,2019-10-04 14:00:00,2019-10-04 11:00:00,2019-10-04 14:03:00,1,1.09889,1.0980999999999999,1.100154,1.0980999999999999,STOP,7.900000000000684,0.2,-1.0,-1.1898734177215025,-1.2848101265822538,-1.3797468354430051
CONTROL,2019-10-04 14:20:00,2019-10-04 14:25:00,2019-10-04 11:25:00,2019-10-04 15:03:00,1,1.09863,1.09785,1.099878,1.09785,STOP,7.800000000000029,0.1,-1.0,-1.1923076923076916,-1.2884615384615374,-1.3846153846153832
CONTROL,2019-10-04 15:05:00,2019-10-04 15:10:00,2019-10-04 12:10:00,2019-10-04 15:25:00,1,1.09807,1.0975182142857145,1.098952857142857,1.0975182142857145,STOP,5.51785714285602,0.3,-1.0,-1.2718446601942301,-1.407766990291345,-1.5436893203884603
CONTROL,2019-10-07 10:55:00,2019-10-07 11:00:00,2019-10-07 08:00:00,2019-10-07 11:33:00,-1,1.09725,1.0978360714285715,1.0963122857142857,1.0963122857142857,TARGET,5.860714285714774,0.2,1.6,1.3440585009140982,1.2160877513711472,1.0881170018281963
CONTROL,2019-10-07 11:30:00,2019-10-07 11:35:00,2019-10-07 08:35:00,2019-10-07 12:15:00,-1,1.09649,1.09718,1.0953859999999997,1.09718,STOP,6.900000000000794,0.2,-1.0,-1.217391304347801,-1.3260869565217015,-1.4347826086956021
CONTROL,2019-10-07 12:15:00,2019-10-07 12:20:00,2019-10-07 09:20:00,2019-10-07 12:57:00,-1,1.09702,1.097509642857143,1.0962365714285716,1.097509642857143,STOP,4.896428571428135,0.3,-1.0,-1.3063457330416028,-1.4595185995624043,-1.6126914660832057
CONTROL,2019-10-07 13:05:00,2019-10-07 13:10:00,2019-10-07 10:10:00,2019-10-07 13:36:00,-1,1.0973,1.0977100000000002,1.0966439999999995,1.0977100000000002,STOP,4.100000000002435,0.2,-1.0,-1.365853658536368,-1.5487804878045521,-1.7317073170727362
CONTROL,2019-10-07 13:35:00,2019-10-07 13:40:00,2019-10-07 10:40:00,2019-10-07 14:54:00,1,1.09777,1.0969799999999998,1.099034,1.09819,TIME,7.900000000000684,0.3,0.5316455696203172,0.3417721518988146,0.24683544303806337,0.1518987341773121
CONTROL,2019-10-08 11:15:00,2019-10-08 11:20:00,2019-10-08 08:20:00,2019-10-08 12:34:00,1,1.09892,1.09758,1.1010639999999998,1.09843,TIME,13.399999999998968,0.1,-0.36567164179098294,-0.4776119402984542,-0.5335820895521899,-0.5895522388059256
CONTROL,2019-10-08 12:40:00,2019-10-08 12:45:00,2019-10-08 09:45:00,2019-10-08 13:18:00,1,1.09862,1.0981496428571427,1.0993725714285716,1.0993725714285716,TARGET,4.703571428572584,0.2,1.6,1.281093394077527,1.1216400911162907,0.9621867881550542
CONTROL,2019-10-08 13:15:00,2019-10-08 13:20:00,2019-10-08 10:20:00,2019-10-08 13:58:00,1,1.09946,1.0985399999999998,1.1009320000000005,1.0985399999999998,STOP,9.20000000000254,0.2,-1.0,-1.1630434782608245,-1.244565217391237,-1.326086956521649
CONTROL,2019-10-08 14:00:00,2019-10-08 14:05:00,2019-10-08 11:05:00,2019-10-08 15:01:00,1,1.09921,1.0984699999999998,1.1003940000000003,1.0984699999999998,STOP,7.4000000000018495,0.2,-1.0,-1.202702702702652,-1.304054054053978,-1.405405405405304
CONTROL,2019-10-08 15:10:00,2019-10-08 15:15:00,2019-10-08 12:15:00,2019-10-08 16:06:00,1,1.09862,1.0981357142857142,1.0993948571428571,1.0981357142857142,STOP,4.842857142857149,0.2,-1.0,-1.3097345132743359,-1.464601769911504,-1.6194690265486718
CONTROL,2019-10-09 11:00:00,2019-10-09 11:05:00,2019-10-09 08:05:00,2019-10-09 12:19:00,1,1.09818,1.097495357142857,1.0992754285714288,1.0981,TIME,6.846428571429808,0.3,-0.11684924360957842,-0.33594157537792696,-0.4454877412621012,-0.5550339071462755
CONTROL,2019-10-09 12:20:00,2019-10-09 12:25:00,2019-10-09 09:25:00,2019-10-09 12:33:00,1,1.09844,1.0976867857142858,1.099645142857143,1.0976867857142858,STOP,7.532142857142876,0.3,-1.0,-1.1991465149359881,-1.2987197724039823,-1.3982930298719762
CONTROL,2019-10-09 12:45:00,2019-10-09 12:50:00,2019-10-09 09:50:00,2019-10-09 14:04:00,1,1.09826,1.0975599999999999,1.0993800000000002,1.09803,TIME,7.0000000000014495,0.3,-0.3285714285712926,-0.5428571428569625,-0.6499999999997975,-0.7571428571426324
CONTROL,2019-10-09 14:05:00,2019-10-09 14:10:00,2019-10-09 11:10:00,2019-10-09 14:25:00,1,1.09827,1.09751,1.0994860000000002,1.09751,STOP,7.600000000000939,0.2,-1.0,-1.1973684210526072,-1.2960526315789107,-1.3947368421052144
CONTROL,2019-10-09 14:30:00,2019-10-09 14:35:00,2019-10-09 11:35:00,2019-10-09 15:42:00,1,1.09773,1.0972135714285716,1.0985562857142857,1.0972135714285716,STOP,5.164285714285288,0.3,-1.0,-1.2904564315352935,-1.4356846473029405,-1.5809128630705873
CONTROL,2019-10-10 10:55:00,2019-10-10 11:00:00,2019-10-10 08:00:00,2019-10-10 12:14:00,1,1.10163,1.1008778571428572,1.1028334285714287,1.10193,TIME,7.521428571428679,0.3,0.39886039886034924,0.19943019943015267,0.09971509971505438,-4.390932062392494e-14
CONTROL,2019-10-10 12:10:00,2019-10-10 12:15:00,2019-10-10 09:15:00,2019-10-10 12:45:00,1,1.10193,1.1013,1.1029380000000002,1.1029380000000002,TARGET,6.300000000001305,0.3,1.6,1.3619047619048112,1.2428571428572168,1.1238095238096224
CONTROL,2019-10-10 12:50:00,2019-10-10 12:55:00,2019-10-10 09:55:00,2019-10-10 14:09:00,1,1.10304,1.10174,1.10512,1.10286,TIME,13.000000000000789,0.3,-0.13846153846158313,-0.2538461538461915,-0.31153846153849574,-0.3692307692307999
CONTROL,2019-10-10 14:05:00,2019-10-10 14:10:00,2019-10-10 11:10:00,2019-10-10 14:43:00,1,1.10286,1.1023971428571429,1.1036005714285713,1.1023971428571429,STOP,4.628571428570982,0.2,-1.0,-1.3240740740741053,-1.486111111111158,-1.6481481481482105
CONTROL,2019-10-10 14:50:00,2019-10-10 14:55:00,2019-10-10 11:55:00,2019-10-10 15:12:00,1,1.10234,1.1017957142857144,1.1032108571428572,1.1032108571428572,TARGET,5.442857142856639,0.2,1.6,1.3244094488188722,1.1866141732283082,1.0488188976377444
CONTROL,2019-10-11 10:55:00,2019-10-11 11:00:00,2019-10-11 08:00:00,2019-10-11 11:52:00,-1,1.10111,1.1017014285714286,1.1001637142857144,1.1001637142857144,TARGET,5.914285714285761,0.3,1.6,1.346376811594205,1.2195652173913074,1.0927536231884099
CONTROL,2019-10-11 12:05:00,2019-10-11 12:10:00,2019-10-11 09:10:00,2019-10-11 13:24:00,1,1.10239,1.1000299999999998,1.1061660000000002,1.10253,TIME,23.600000000001398,0.2,0.05932203389831386,-0.004237288135580684,-0.03601694915252795,-0.06779661016947522
CONTROL,2019-10-11 13:20:00,2019-10-11 13:25:00,2019-10-11 10:25:00,2019-10-11 13:45:00,1,1.10253,1.10188,1.1035700000000002,1.1035700000000002,TARGET,6.500000000000394,0.3,1.6,1.3692307692307832,1.253846153846175,1.1384615384615666
CONTROL,2019-10-11 13:45:00,2019-10-11 13:50:00,2019-10-11 10:50:00,2019-10-11 14:22:00,1,1.10362,1.1023599999999998,1.1056360000000005,1.1056360000000005,TARGET,12.60000000000261,0.1,1.6,1.4809523809524057,1.4214285714286086,1.3619047619048112
CONTROL,2019-10-11 14:20:00,2019-10-11 14:25:00,2019-10-11 11:25:00,2019-10-11 15:39:00,1,1.10566,1.1033899999999999,1.1092920000000004,1.10405,TIME,22.700000000002163,0.2,-0.7092511013215673,-0.7753303964757461,-0.8083700440528354,-0.8414096916299247
CONTROL,2019-10-14 10:55:00,2019-10-14 11:00:00,2019-10-14 08:00:00,2019-10-14 11:30:00,-1,1.1018,1.1024835714285715,1.1007062857142853,1.1024835714285715,STOP,6.835714285715611,0.2,-1.0,-1.2194357366770734,-1.3291536050156103,-1.4388714733541468
CONTROL,2019-10-14 11:40:00,2019-10-14 11:45:00,2019-10-14 08:45:00,2019-10-14 11:52:00,-1,1.10264,1.1030525,1.1019800000000002,1.1030525,STOP,4.124999999999268,0.1,-1.0,-1.3636363636364282,-1.5454545454546422,-1.7272727272728563
CONTROL,2019-10-14 12:05:00,2019-10-14 12:10:00,2019-10-14 09:10:00,2019-10-14 13:24:00,1,1.10333,1.10258,1.10453,1.10398,TIME,7.500000000000284,0.3,0.8666666666666865,0.666666666666694,0.5666666666666978,0.4666666666667016
CONTROL,2019-10-14 13:20:00,2019-10-14 13:25:00,2019-10-14 10:25:00,2019-10-14 13:44:00,1,1.10398,1.1035728571428571,1.1046314285714285,1.1035728571428571,STOP,4.071428571428282,0.3,-1.0,-1.3684210526316052,-1.5526315789474077,-1.7368421052632104
CONTROL,2019-10-14 13:50:00,2019-10-14 13:55:00,2019-10-14 10:55:00,2019-10-14 15:09:00,-1,1.10299,1.1043200000000002,1.1008619999999996,1.10289,TIME,13.300000000002754,0.2,0.07518796992478818,-0.03759398496240651,-0.09398496240600385,-0.1503759398496012
CONTROL,2019-10-15 10:55:00,2019-10-15 11:00:00,2019-10-15 08:00:00,2019-10-15 11:12:00,-1,1.1020699999999999,1.102815714285714,1.1008768571428573,1.102815714285714,STOP,7.457142857141275,0.2,-1.0,-1.201149425287399,-1.3017241379310986,-1.402298850574798
CONTROL,2019-10-15 11:20:00,2019-10-15 11:25:00,2019-10-15 08:25:00,2019-10-15 12:09:00,-1,1.10274,1.1033250000000001,1.101804,1.101804,TARGET,5.850000000000577,0.2,1.6,1.343589743589769,1.2153846153846535,1.087179487179538
CONTROL,2019-10-15 12:20:00,2019-10-15 12:25:00,2019-10-15 09:25:00,2019-10-15 12:37:00,-1,1.10192,1.1027,1.100672,1.100672,TARGET,7.800000000000029,0.2,1.6,1.4076923076923085,1.3115384615384627,1.2153846153846168
CONTROL,2019-10-15 12:45:00,2019-10-15 12:50:00,2019-10-15 09:50:00,2019-10-15 14:04:00,-1,1.10097,1.1020200000000002,1.0992899999999997,1.10149,TIME,10.500000000002174,0.2,-0.495238095238065,-0.6380952380951783,-0.709523809523735,-0.7809523809522916
CONTROL,2019-10-15 14:00:00,2019-10-15 14:05:00,2019-10-15 11:05:00,2019-10-15 14:27:00,-1,1.10149,1.1021157142857143,1.1004888571428573,1.1004888571428573,TARGET,6.257142857142295,0.2,1.6,1.3602739726027182,1.2404109589040773,1.1205479452054363
CONTROL,2019-10-16 12:30:00,2019-10-16 12:35:00,2019-10-16 09:35:00,2019-10-16 12:48:00,-1,1.10276,1.103435,1.10168,1.103435,STOP,6.749999999999812,0.2,-1.0,-1.2222222222222285,-1.3333333333333426,-1.4444444444444569
CONTROL,2019-10-16 12:55:00,2019-10-16 13:00:00,2019-10-16 10:00:00,2019-10-16 13:55:00,1,1.10395,1.10248,1.1063020000000001,1.10248,STOP,14.700000000000824,0.2,-1.0,-1.102040816326525,-1.1530612244897873,-1.20408163265305
CONTROL,2019-10-16 13:55:00,2019-10-16 14:00:00,2019-10-16 11:00:00,2019-10-16 15:14:00,-1,1.1025,1.10376,1.100484,1.10252,TIME,12.600000000000389,0.3,-0.015873015872943146,-0.13492063492055853,-0.1944444444443662,-0.2539682539681739
CONTROL,2019-10-16 15:55:00,2019-10-16 16:00:00,2019-10-16 13:00:00,2019-10-16 17:03:00,1,1.10396,1.1029507142857142,1.1055748571428574,1.1055748571428574,TARGET,10.092857142858236,0.2,1.6,1.4513800424628611,1.3770700636942919,1.3027600849257224
CONTROL,2019-10-16 17:00:00,2019-10-16 17:05:00,2019-10-16 14:05:00,2019-10-16 17:21:00,1,1.10542,1.1043999999999998,1.1070520000000004,1.1043999999999998,STOP,10.20000000000243,0.2,-1.0,-1.1470588235293768,-1.2205882352940651,-1.2941176470587534
CONTROL,2019-10-17 11:15:00,2019-10-17 11:20:00,2019-10-17 08:20:00,2019-10-17 11:37:00,1,1.1076,1.1069625,1.1086199999999997,1.1086199999999997,TARGET,6.374999999998465,0.2,1.6,1.3647058823528846,1.247058823529327,1.129411764705769
CONTROL,2019-10-17 11:40:00,2019-10-17 11:45:00,2019-10-17 08:45:00,2019-10-17 12:35:00,1,1.10887,1.10737,1.1112700000000002,1.1112700000000002,TARGET,15.000000000000568,0.2,1.6,1.5000000000000038,1.4500000000000057,1.4000000000000077
CONTROL,2019-10-17 12:35:00,2019-10-17 12:40:00,2019-10-17 09:40:00,2019-10-17 13:54:00,1,1.11315,1.1092799999999998,1.1193420000000005,1.11147,TIME,38.70000000000262,0.1,-0.43410852713178605,-0.4728682170542641,-0.49224806201550303,-0.511627906976742
CONTROL,2019-10-17 14:00:00,2019-10-17 14:05:00,2019-10-17 11:05:00,2019-10-17 15:16:00,1,1.11176,1.110669285714286,1.1135051428571427,1.110669285714286,STOP,10.907142857141672,0.1,-1.0,-1.137524557956793,-1.2062868369351893,-1.275049115913586
CONTROL,2019-10-17 16:25:00,2019-10-17 16:30:00,2019-10-17 13:30:00,2019-10-17 17:44:00,1,1.1123,1.1109699999999998,1.1144280000000004,1.11187,TIME,13.300000000002754,0.2,-0.32330827067673945,-0.4360902255639342,-0.4924812030075315,-0.5488721804511288
CONTROL,2019-10-18 11:00:00,2019-10-18 11:05:00,2019-10-18 08:05:00,2019-10-18 12:19:00,1,1.1126800000000001,1.1120703571428574,1.1136554285714284,1.11303,TIME,6.096428571427115,0.2,0.574106619800712,0.3280609256003017,0.2050380785000966,0.08201523139989142
CONTROL,2019-10-18 12:15:00,2019-10-18 12:20:00,2019-10-18 09:20:00,2019-10-18 13:34:00,1,1.11303,1.11242,1.114006,1.11277,TIME,6.099999999999994,0.3,-0.426229508196602,-0.6721311475408644,-0.7950819672129958,-0.918032786885127
