event_time,utc_time,tag,action,order_type,volume,price,sl,tp,reason,retcode,deal,order,symbol,position_id,entry_price,initial_sl,initial_tp,risk_pts,initial_risk_account,close_source,deal_reason,achievedr,net_profit,swap,commission,fee,deal_profit,deal_commission,deal_swap,deal_fee,deal_net,is_final_close,engine_name,hypothesis_id
2018.04.19 11:40:00,2018.04.19 08:40:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.06000000,1.23687,1.23588,1.23854,DEAL_REASON_EXPERT,0,840,840,EURUSD,840,1.23687,1.23588,1.23854,99.0000,5.94000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04040404,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.04.19 12:23:20,2018.04.19 09:23:20,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.06000000,1.23588,1.23588,1.23854,DEAL_REASON_SL,0,841,841,EURUSD,840,1.23687,1.23588,1.23854,99.0000,5.94000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.04040404,-6.18000000,0.00000000,0.00000000,0.00000000,-5.94000000,0.00000000,0.00000000,0.00000000,-5.94000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.04.20 10:05:00,2018.04.20 07:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.23486,1.23519,1.23362,DEAL_REASON_EXPERT,0,842,842,EURUSD,842,1.23486,1.23519,1.23362,33.0000,1.98000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.12121212,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.04.20 10:13:40,2018.04.20 07:13:40,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.06000000,1.23519,1.23519,1.23362,DEAL_REASON_SL,0,843,843,EURUSD,842,1.23486,1.23519,1.23362,33.0000,1.98000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.12121212,-2.22000000,0.00000000,0.00000000,0.00000000,-1.98000000,0.00000000,0.00000000,0.00000000,-1.98000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.04.26 10:00:00,2018.04.26 07:00:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.21790,1.21890,1.21633,DEAL_REASON_EXPERT,0,844,844,EURUSD,844,1.21790,1.21890,1.21633,100.0000,6.00000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04000000,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.04.26 10:20:27,2018.04.26 07:20:27,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.03000000,1.21725,1.21890,1.21633,DEAL_REASON_EXPERT,0,845,845,EURUSD,844,1.21790,1.21890,1.21633,100.0000,6.00000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.28500000,1.71000000,0.00000000,0.00000000,0.00000000,1.95000000,0.00000000,0.00000000,0.00000000,1.95000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.04.26 10:47:38,2018.04.26 07:47:38,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.03000000,1.21633,1.21890,1.21633,DEAL_REASON_TP,0,846,846,EURUSD,844,1.21790,1.21890,1.21633,100.0000,6.00000000,DEAL_REASON_TP,DEAL_REASON_TP,1.07000000,6.42000000,0.00000000,0.00000000,0.00000000,4.71000000,0.00000000,0.00000000,0.00000000,4.71000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.08 10:35:00,2018.05.08 07:35:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.06000000,1.19114,1.19040,1.19387,DEAL_REASON_EXPERT,0,847,847,EURUSD,847,1.19114,1.19040,1.19387,74.0000,4.44000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05405405,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.08 11:14:56,2018.05.08 08:14:56,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.06000000,1.19040,1.19040,1.19387,DEAL_REASON_SL,0,848,848,EURUSD,847,1.19114,1.19040,1.19387,74.0000,4.44000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.05405405,-4.68000000,0.00000000,0.00000000,0.00000000,-4.44000000,0.00000000,0.00000000,0.00000000,-4.44000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.09 17:55:00,2018.05.09 14:55:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.18643,1.18736,1.18427,DEAL_REASON_EXPERT,0,849,849,EURUSD,849,1.18643,1.18736,1.18427,93.0000,5.58000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04301075,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.09 17:57:59,2018.05.09 14:57:59,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.03000000,1.18556,1.18736,1.18427,DEAL_REASON_EXPERT,0,850,850,EURUSD,849,1.18643,1.18736,1.18427,93.0000,5.58000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.42473118,2.37000000,0.00000000,0.00000000,0.00000000,2.61000000,0.00000000,0.00000000,0.00000000,2.61000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.09 18:14:17,2018.05.09 15:14:17,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.03000000,1.18644,1.18736,1.18427,DEAL_REASON_SL,0,851,851,EURUSD,849,1.18643,1.18736,1.18427,93.0000,5.58000000,DEAL_REASON_SL,DEAL_REASON_SL,0.41935484,2.34000000,0.00000000,0.00000000,0.00000000,-0.03000000,0.00000000,0.00000000,0.00000000,-0.03000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.10 14:15:00,2018.05.10 11:15:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.18736,1.18829,1.18439,DEAL_REASON_EXPERT,0,852,852,EURUSD,852,1.18736,1.18829,1.18439,93.0000,5.58000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04301075,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.10 14:17:40,2018.05.10 11:17:40,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.06000000,1.18829,1.18829,1.18439,DEAL_REASON_SL,0,853,853,EURUSD,852,1.18736,1.18829,1.18439,93.0000,5.58000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.04301075,-5.82000000,0.00000000,0.00000000,0.00000000,-5.58000000,0.00000000,0.00000000,0.00000000,-5.58000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.11 10:15:00,2018.05.11 07:15:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.06000000,1.19072,1.18996,1.19249,DEAL_REASON_EXPERT,0,854,854,EURUSD,854,1.19072,1.18996,1.19249,76.0000,4.56000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05263158,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.11 10:32:42,2018.05.11 07:32:42,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.06000000,1.18995,1.18996,1.19249,DEAL_REASON_SL,0,855,855,EURUSD,854,1.19072,1.18996,1.19249,76.0000,4.56000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.06578947,-4.86000000,0.00000000,0.00000000,0.00000000,-4.62000000,0.00000000,0.00000000,0.00000000,-4.62000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.17 16:05:00,2018.05.17 13:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.06000000,1.18068,1.17996,1.18374,DEAL_REASON_EXPERT,0,856,856,EURUSD,856,1.18068,1.17996,1.18374,72.0000,4.32000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05555556,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.17 16:13:32,2018.05.17 13:13:32,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.06000000,1.17990,1.17996,1.18374,DEAL_REASON_SL,0,857,857,EURUSD,856,1.18068,1.17996,1.18374,72.0000,4.32000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.13888889,-4.92000000,0.00000000,0.00000000,0.00000000,-4.68000000,0.00000000,0.00000000,0.00000000,-4.68000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.22 10:15:00,2018.05.22 07:15:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.06000000,1.17742,1.17652,1.17970,DEAL_REASON_EXPERT,0,858,858,EURUSD,858,1.17742,1.17652,1.17970,90.0000,5.40000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04444444,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.22 10:20:17,2018.05.22 07:20:17,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,BUY,0.03000000,1.17854,1.17652,1.17970,DEAL_REASON_EXPERT,0,859,859,EURUSD,858,1.17742,1.17652,1.17970,90.0000,5.40000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.57777778,3.12000000,0.00000000,0.00000000,0.00000000,3.36000000,0.00000000,0.00000000,0.00000000,3.36000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.22 10:34:41,2018.05.22 07:34:41,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.03000000,1.17970,1.17652,1.17970,DEAL_REASON_TP,0,860,860,EURUSD,858,1.17742,1.17652,1.17970,90.0000,5.40000000,DEAL_REASON_TP,DEAL_REASON_TP,1.84444444,9.96000000,0.00000000,0.00000000,0.00000000,6.84000000,0.00000000,0.00000000,0.00000000,6.84000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.22 15:15:00,2018.05.22 12:15:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.17933,1.18037,1.17736,DEAL_REASON_EXPERT,0,861,861,EURUSD,861,1.17933,1.18037,1.17736,104.0000,6.24000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.03846154,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.22 15:45:41,2018.05.22 12:45:41,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.03000000,1.17852,1.18037,1.17736,DEAL_REASON_EXPERT,0,862,862,EURUSD,861,1.17933,1.18037,1.17736,104.0000,6.24000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.35096154,2.19000000,0.00000000,0.00000000,0.00000000,2.43000000,0.00000000,0.00000000,0.00000000,2.43000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.22 16:15:40,2018.05.22 13:15:40,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.03000000,1.17735,1.18037,1.17736,DEAL_REASON_TP,0,863,863,EURUSD,861,1.17933,1.18037,1.17736,104.0000,6.24000000,DEAL_REASON_TP,DEAL_REASON_TP,1.30288462,8.13000000,0.00000000,0.00000000,0.00000000,5.94000000,0.00000000,0.00000000,0.00000000,5.94000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.24 14:10:00,2018.05.24 11:10:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.17127,1.17198,1.16907,DEAL_REASON_EXPERT,0,864,864,EURUSD,864,1.17127,1.17198,1.16907,71.0000,4.26000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05633803,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.24 14:33:17,2018.05.24 11:33:17,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.06000000,1.17204,1.17198,1.16907,DEAL_REASON_SL,0,865,865,EURUSD,864,1.17127,1.17198,1.16907,71.0000,4.26000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.14084507,-4.86000000,0.00000000,0.00000000,0.00000000,-4.62000000,0.00000000,0.00000000,0.00000000,-4.62000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.24 14:40:00,2018.05.24 11:40:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.17136,1.17194,1.16907,DEAL_REASON_EXPERT,0,866,866,EURUSD,866,1.17136,1.17194,1.16907,58.0000,3.48000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06896552,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.24 15:06:34,2018.05.24 12:06:34,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.06000000,1.17194,1.17194,1.16907,DEAL_REASON_SL,0,867,867,EURUSD,866,1.17136,1.17194,1.16907,58.0000,3.48000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.06896552,-3.72000000,0.00000000,0.00000000,0.00000000,-3.48000000,0.00000000,0.00000000,0.00000000,-3.48000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.31 15:35:00,2018.05.31 12:35:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.16823,1.16957,1.16479,DEAL_REASON_EXPERT,0,868,868,EURUSD,868,1.16823,1.16957,1.16479,134.0000,8.04000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.02985075,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.05.31 15:39:28,2018.05.31 12:39:28,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.06000000,1.16957,1.16957,1.16479,DEAL_REASON_SL,0,869,869,EURUSD,868,1.16823,1.16957,1.16479,134.0000,8.04000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.02985075,-8.28000000,0.00000000,0.00000000,0.00000000,-8.04000000,0.00000000,0.00000000,0.00000000,-8.04000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.04 17:45:00,2018.06.04 14:45:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.16964,1.17079,1.16669,DEAL_REASON_EXPERT,0,870,870,EURUSD,870,1.16964,1.17079,1.16669,115.0000,6.90000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.03478261,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.04 18:37:27,2018.06.04 15:37:27,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.03000000,1.16819,1.17079,1.16669,DEAL_REASON_EXPERT,0,871,871,EURUSD,870,1.16964,1.17079,1.16669,115.0000,6.90000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.59565217,4.11000000,0.00000000,0.00000000,0.00000000,4.35000000,0.00000000,0.00000000,0.00000000,4.35000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.04 18:58:40,2018.06.04 15:58:40,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.03000000,1.16964,1.17079,1.16669,DEAL_REASON_SL,0,872,872,EURUSD,870,1.16964,1.17079,1.16669,115.0000,6.90000000,DEAL_REASON_SL,DEAL_REASON_SL,0.59565217,4.11000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.11 17:40:00,2018.06.11 14:40:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.18016,1.18121,1.17799,DEAL_REASON_EXPERT,0,873,873,EURUSD,873,1.18016,1.18121,1.17799,105.0000,6.30000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.03809524,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.11 19:09:30,2018.06.11 16:09:30,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.03000000,1.17935,1.18121,1.17799,DEAL_REASON_EXPERT,0,874,874,EURUSD,873,1.18016,1.18121,1.17799,105.0000,6.30000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.34761905,2.19000000,0.00000000,0.00000000,0.00000000,2.43000000,0.00000000,0.00000000,0.00000000,2.43000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.11 23:00:00,2018.06.11 20:00:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.03000000,1.17851,1.18121,1.17799,DEAL_REASON_EXPERT,0,875,875,EURUSD,873,1.18016,1.18121,1.17799,105.0000,6.30000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,1.13333333,7.14000000,0.00000000,0.00000000,0.00000000,4.95000000,0.00000000,0.00000000,0.00000000,4.95000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.18 10:05:00,2018.06.18 07:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.06000000,1.15769,1.15714,1.15985,DEAL_REASON_EXPERT,0,876,876,EURUSD,876,1.15769,1.15714,1.15985,55.0000,3.30000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.07272727,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.18 10:08:42,2018.06.18 07:08:42,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.06000000,1.15713,1.15714,1.15985,DEAL_REASON_SL,0,877,877,EURUSD,876,1.15769,1.15714,1.15985,55.0000,3.30000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.09090909,-3.60000000,0.00000000,0.00000000,0.00000000,-3.36000000,0.00000000,0.00000000,0.00000000,-3.36000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.18 16:20:00,2018.06.18 13:20:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.15969,1.16039,1.15761,DEAL_REASON_EXPERT,0,878,878,EURUSD,878,1.15969,1.16039,1.15761,70.0000,4.20000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05714286,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.18 16:47:29,2018.06.18 13:47:29,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.06000000,1.16040,1.16039,1.15761,DEAL_REASON_SL,0,879,879,EURUSD,878,1.15969,1.16039,1.15761,70.0000,4.20000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.07142857,-4.50000000,0.00000000,0.00000000,0.00000000,-4.26000000,0.00000000,0.00000000,0.00000000,-4.26000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.20 10:05:00,2018.06.20 07:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.06000000,1.15674,1.15614,1.15891,DEAL_REASON_EXPERT,0,880,880,EURUSD,880,1.15674,1.15614,1.15891,60.0000,3.60000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06666667,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.20 10:38:46,2018.06.20 07:38:46,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,BUY,0.03000000,1.15781,1.15614,1.15891,DEAL_REASON_EXPERT,0,881,881,EURUSD,880,1.15674,1.15614,1.15891,60.0000,3.60000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.82500000,2.97000000,0.00000000,0.00000000,0.00000000,3.21000000,0.00000000,0.00000000,0.00000000,3.21000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.20 10:48:29,2018.06.20 07:48:29,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.03000000,1.15897,1.15614,1.15891,DEAL_REASON_TP,0,882,882,EURUSD,880,1.15674,1.15614,1.15891,60.0000,3.60000000,DEAL_REASON_TP,DEAL_REASON_TP,2.68333333,9.66000000,0.00000000,0.00000000,0.00000000,6.69000000,0.00000000,0.00000000,0.00000000,6.69000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.20 16:30:00,2018.06.20 13:30:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.15874,1.15987,1.15671,DEAL_REASON_EXPERT,0,883,883,EURUSD,883,1.15874,1.15987,1.15671,113.0000,6.78000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.03539823,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.20 16:51:40,2018.06.20 13:51:40,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE_PARTIAL,SELL,0.03000000,1.15781,1.15987,1.15671,DEAL_REASON_EXPERT,0,884,884,EURUSD,883,1.15874,1.15987,1.15671,113.0000,6.78000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,0.37610619,2.55000000,0.00000000,0.00000000,0.00000000,2.79000000,0.00000000,0.00000000,0.00000000,2.79000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.20 17:12:42,2018.06.20 14:12:42,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.03000000,1.15666,1.15987,1.15671,DEAL_REASON_TP,0,885,885,EURUSD,883,1.15874,1.15987,1.15671,113.0000,6.78000000,DEAL_REASON_TP,DEAL_REASON_TP,1.29646018,8.79000000,0.00000000,0.00000000,0.00000000,6.24000000,0.00000000,0.00000000,0.00000000,6.24000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.27 10:05:00,2018.06.27 07:05:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.08000000,1.16604,1.16696,1.16393,DEAL_REASON_EXPERT,0,886,886,EURUSD,886,1.16604,1.16696,1.16393,92.0000,7.36000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.04347826,-0.32000000,0.00000000,-0.32000000,0.00000000,0.00000000,-0.32000000,0.00000000,0.00000000,-0.32000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.27 10:22:40,2018.06.27 07:22:40,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.08000000,1.16702,1.16696,1.16393,DEAL_REASON_SL,0,887,887,EURUSD,886,1.16604,1.16696,1.16393,92.0000,7.36000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.10869565,-8.16000000,0.00000000,0.00000000,0.00000000,-7.84000000,0.00000000,0.00000000,0.00000000,-7.84000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.27 11:30:00,2018.06.27 08:30:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,BUY,0.06000000,1.16408,1.16349,1.16641,DEAL_REASON_EXPERT,0,888,888,EURUSD,888,1.16408,1.16349,1.16641,59.0000,3.54000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.06779661,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.27 11:32:15,2018.06.27 08:32:15,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,BUY,0.06000000,1.16349,1.16349,1.16641,DEAL_REASON_SL,0,889,889,EURUSD,888,1.16408,1.16349,1.16641,59.0000,3.54000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.06779661,-3.78000000,0.00000000,0.00000000,0.00000000,-3.54000000,0.00000000,0.00000000,0.00000000,-3.54000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.29 17:55:00,2018.06.29 14:55:00,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,OPEN,SELL,0.06000000,1.16621,1.16701,1.15632,DEAL_REASON_EXPERT,0,890,890,EURUSD,890,1.16621,1.16701,1.15632,80.0000,4.80000000,DEAL_REASON_EXPERT,DEAL_REASON_EXPERT,-0.05000000,-0.24000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0.00000000,0.00000000,-0.24000000,0,SWEEP,HYP-LASR-EURUSD-M5-003
2018.06.29 17:56:27,2018.06.29 14:56:27,LASR_EUR_SWEEP_ACCOUNTSAFE_MODEL0,CLOSE,SELL,0.06000000,1.16701,1.16701,1.15632,DEAL_REASON_SL,0,891,891,EURUSD,890,1.16621,1.16701,1.15632,80.0000,4.80000000,DEAL_REASON_SL,DEAL_REASON_SL,-1.05000000,-5.04000000,0.00000000,0.00000000,0.00000000,-4.80000000,0.00000000,0.00000000,0.00000000,-4.80000000,1,SWEEP,HYP-LASR-EURUSD-M5-003
