case_id,case_kind,hypothesis_id,run_id,side,direction,stratum,anomaly_tag,image,image_sha256,position_id,entry_time_server,entry,sl,tp,exit_time_server,exit,net_usd,net_R,hold_minutes,decision_bar_server,decision_bar_utc,failed_gates,active_gates,normalized_distance,near_miss_rank,offline_full_signal_unexecuted,trade_fields_forbidden,telemetry_planned_stop,telemetry_planned_target
010-N073-B258989,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N073-B258989_forensics.png,0A09F18BE553E6B6EB0FBA6C33766522C35CD40C9D7B871F3A6C124CF44F6E33,,,,,,,,,,,2020.09.14 16:40:00,2020.09.14 13:40:00,2,6,0.0,73,False,True,,
010-N074-B260314,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N074-B260314_forensics.png,8EDF4E49F00A5C657C45E3AC2005813D1F432DDF75CBFBDE38491E05D2DD9898,,,,,,,,,,,2020.09.21 12:55:00,2020.09.21 09:55:00,2,6,0.0,74,False,True,,
010-N075-B264754,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N075-B264754_forensics.png,8C7E915A1554D9166C239D1E5F991A75BDF4FDAA97C89553A83183D86EB1247E,,,,,,,,,,,2020.10.13 17:30:00,2020.10.13 14:30:00,2,6,0.0,75,False,True,,
010-N076-B267713,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N076-B267713_forensics.png,672E304C63908BA428D5068AF6E26CD8F24270CAF5AA2FE325312A9A556E2E6B,,,,,,,,,,,2020.10.28 12:35:00,2020.10.28 10:35:00,2,6,0.0,76,False,True,,
010-N077-B269918,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N077-B269918_forensics.png,1BDFFC2A7A4B60C12A3D928CBF4C261A93F68E6852CE66B90F3574052B048D86,,,,,,,,,,,2020.11.09 14:35:00,2020.11.09 12:35:00,2,6,0.0,77,False,True,,
010-N078-B271284,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N078-B271284_forensics.png,C3CC376E6620F68A5C1962679362F6A715B5E8388C462EFABCD1149CBDFE1C6B,,,,,,,,,,,2020.11.16 14:10:00,2020.11.16 12:10:00,2,6,0.0,78,False,True,,
010-N079-B272694,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N079-B272694_forensics.png,AAC32DF3730D8C14054EF34DF002705E1F2CAE42289176857382E0AAFCF99D62,,,,,,,,,,,2020.11.23 17:30:00,2020.11.23 15:30:00,2,6,0.0,79,False,True,,
010-N080-B275349,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N080-B275349_forensics.png,D907E3962DFF0D7E22D39189127352B9101C74E28408AC2448C4E01A27260C16,,,,,,,,,,,2020.12.07 17:30:00,2020.12.07 15:30:00,2,6,0.0,80,False,True,,
010-N081-B281219,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N081-B281219_forensics.png,583230DC5A0B20595CC6CFE2F615D78E56229F1E6DD268CDB4AD5F3174105A5A,,,,,,,,,,,2021.01.08 10:20:00,2021.01.08 08:20:00,2,6,0.0,81,False,True,,
010-N082-B287016,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N082-B287016_forensics.png,0CE74AEBF7288AF60FDAA95BE08C412FF6C731E79FCAB027A083F71F5BBE0990,,,,,,,,,,,2021.02.08 17:50:00,2021.02.08 15:50:00,2,6,0.0,82,False,True,,
010-N083-B290806,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N083-B290806_forensics.png,7DA6E911EF5AC9B47A33FE8E570CDC71DC5A2D443C631C4BBA5547F2C02B62F8,,,,,,,,,,,2021.02.26 17:55:00,2021.02.26 15:55:00,2,6,0.0,83,False,True,,
010-N084-B297127,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N084-B297127_forensics.png,758990BDE609E06DEF6A7A480A6E54924CC7500D77C63736656043F4267AA7AA,,,,,,,,,,,2021.03.31 19:25:00,2021.03.31 16:25:00,2,6,0.0,84,False,True,,
010-N085-B303950,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N085-B303950_forensics.png,1FBE13522864A41D34C5B4CF0472B80D77FFD6293A11CAC10BC0896D3BD132AF,,,,,,,,,,,2021.05.06 17:10:00,2021.05.06 14:10:00,2,6,0.0,85,False,True,,
010-N086-B305874,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N086-B305874_forensics.png,6C8340D204FA39215F4D11FC5B0985F6ABB26AC15B7DF87F3B17BDF1198A63BE,,,,,,,,,,,2021.05.17 17:40:00,2021.05.17 14:40:00,2,6,0.0,86,False,True,,
010-N087-B309659,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N087-B309659_forensics.png,4BAB2F3FC84CFA1D1ED36F9267F7DFBF6652DAA9FB023B224EA99FE5D6B4475F,,,,,,,,,,,2021.06.04 17:45:00,2021.06.04 14:45:00,2,6,0.0,87,False,True,,
010-N088-B314227,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N088-B314227_forensics.png,D63D863DFF5A1A1CF9F6CA845A91F7F10F76AB346FD45020854037A5982CEDB5,,,,,,,,,,,2021.06.29 16:20:00,2021.06.29 13:20:00,2,6,0.0,88,False,True,,
010-N089-B315590,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N089-B315590_forensics.png,95D21F429B35D243BB870A3B2845ACE96F90F9DB60DFCFB17C755BDF7BE8555D,,,,,,,,,,,2021.07.06 19:40:00,2021.07.06 16:40:00,2,6,0.0,89,False,True,,
010-N090-B321309,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N090-B321309_forensics.png,3EAFCE58A6DB45245E4CF5579544A6C68761EC45E6EBC7839DE3DCFF32BC682D,,,,,,,,,,,2021.08.04 16:40:00,2021.08.04 13:40:00,2,6,0.0,90,False,True,,
010-N091-B321865,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N091-B321865_forensics.png,0C59CBC22652ED79F5ABD2D8053D7D01C0AD27E740E3EF03689A664CAF085937,,,,,,,,,,,2021.08.06 17:20:00,2021.08.06 14:20:00,2,6,0.0,91,False,True,,
010-N092-B326000,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N092-B326000_forensics.png,28A17089925472D4E4F137BA516071CA4DEB6826C21216B5F750B602161DA2A3,,,,,,,,,,,2021.08.27 19:25:00,2021.08.27 16:25:00,2,6,0.0,92,False,True,,
010-N093-B328322,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N093-B328322_forensics.png,BB1760B805611626E06A38F78C3AA03C04CE48C5E1758C972717B7FCBD7921B7,,,,,,,,,,,2021.09.09 11:20:00,2021.09.09 08:20:00,2,6,0.0,93,False,True,,
010-N094-B329746,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N094-B329746_forensics.png,62D39368B758156BF40FA488D3781F0A7EA1C28B65C5052DF88B940E2385D358,,,,,,,,,,,2021.09.16 15:50:00,2021.09.16 12:50:00,2,6,0.0,94,False,True,,
010-N095-B332479,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N095-B332479_forensics.png,8283C0D050D0DBDE75C2828DA1D8601134E0B8A953855CEBDF9A68D698D9E390,,,,,,,,,,,2021.09.30 18:30:00,2021.09.30 15:30:00,2,6,0.0,95,False,True,,
010-N096-B343569,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,SELL,-1,,,010-N096-B343569_forensics.png,63C5D5A7AA708F890E3EE577CE1061C8BF8A7CBFAA177F112B35BFEC20210F60,,,,,,,,,,,2021.11.26 10:20:00,2021.11.26 08:20:00,2,6,0.0,96,False,True,,
010-N097-B346893,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N097-B346893_forensics.png,EF8A42A7174D2A8CA99808F67C8E59783AF4A5DBD33A1C4B91F099FA131942F7,,,,,,,,,,,2021.12.14 16:30:00,2021.12.14 14:30:00,2,6,0.0,97,False,True,,
010-N098-B349597,OFFLINE_NEAR_MISS_DIAGNOSTIC,HYP-MZMS-XAU-M5-010,20260722_024229,BUY,1,,,010-N098-B349597_forensics.png,BA1E2520FD09016B28CC3D1B2D63B5864C01F7F0EB5F79EA642CD68C07B5C787,,,,,,,,,,,2021.12.29 13:20:00,2021.12.29 11:20:00,2,6,0.0,98,False,True,,
