position_id,symbol,account_currency,round_turn_account_per_lot,source_kind
488,USDJPY,USD,4.00000000,strategy_tester_simulation
490,USDJPY,USD,4.00000000,strategy_tester_simulation
492,USDJPY,USD,4.00000000,strategy_tester_simulation
494,USDJPY,USD,4.00000000,strategy_tester_simulation
496,USDJPY,USD,4.00000000,strategy_tester_simulation
498,USDJPY,USD,4.00000000,strategy_tester_simulation
50,USDJPY,USD,4.00000000,strategy_tester_simulation
500,USDJPY,USD,4.00000000,strategy_tester_simulation
502,USDJPY,USD,4.00000000,strategy_tester_simulation
504,USDJPY,USD,4.00000000,strategy_tester_simulation
506,USDJPY,USD,4.00000000,strategy_tester_simulation
508,USDJPY,USD,4.00000000,strategy_tester_simulation
510,USDJPY,USD,4.00000000,strategy_tester_simulation
512,USDJPY,USD,4.00000000,strategy_tester_simulation
514,USDJPY,USD,4.00000000,strategy_tester_simulation
516,USDJPY,USD,4.00000000,strategy_tester_simulation
518,USDJPY,USD,4.00000000,strategy_tester_simulation
52,USDJPY,USD,4.00000000,strategy_tester_simulation
520,USDJPY,USD,4.00000000,strategy_tester_simulation
522,USDJPY,USD,4.00000000,strategy_tester_simulation
524,USDJPY,USD,4.00000000,strategy_tester_simulation
526,USDJPY,USD,4.00000000,strategy_tester_simulation
528,USDJPY,USD,4.00000000,strategy_tester_simulation
530,USDJPY,USD,4.00000000,strategy_tester_simulation
532,USDJPY,USD,4.00000000,strategy_tester_simulation
534,USDJPY,USD,4.00000000,strategy_tester_simulation
536,USDJPY,USD,4.00000000,strategy_tester_simulation
538,USDJPY,USD,4.00000000,strategy_tester_simulation
54,USDJPY,USD,4.00000000,strategy_tester_simulation
540,USDJPY,USD,4.00000000,strategy_tester_simulation
542,USDJPY,USD,4.00000000,strategy_tester_simulation
544,USDJPY,USD,4.00000000,strategy_tester_simulation
546,USDJPY,USD,4.00000000,strategy_tester_simulation
548,USDJPY,USD,4.00000000,strategy_tester_simulation
550,USDJPY,USD,4.00000000,strategy_tester_simulation
552,USDJPY,USD,4.00000000,strategy_tester_simulation
554,USDJPY,USD,4.00000000,strategy_tester_simulation
556,USDJPY,USD,4.00000000,strategy_tester_simulation
558,USDJPY,USD,4.00000000,strategy_tester_simulation
56,USDJPY,USD,4.00000000,strategy_tester_simulation
560,USDJPY,USD,4.00000000,strategy_tester_simulation
562,USDJPY,USD,4.00000000,strategy_tester_simulation
564,USDJPY,USD,4.00000000,strategy_tester_simulation
566,USDJPY,USD,4.00000000,strategy_tester_simulation
568,USDJPY,USD,4.00000000,strategy_tester_simulation
570,USDJPY,USD,4.00000000,strategy_tester_simulation
572,USDJPY,USD,4.00000000,strategy_tester_simulation
574,USDJPY,USD,4.00000000,strategy_tester_simulation
576,USDJPY,USD,4.00000000,strategy_tester_simulation
578,USDJPY,USD,4.00000000,strategy_tester_simulation
58,USDJPY,USD,4.00000000,strategy_tester_simulation
580,USDJPY,USD,4.00000000,strategy_tester_simulation
582,USDJPY,USD,4.00000000,strategy_tester_simulation
584,USDJPY,USD,4.00000000,strategy_tester_simulation
586,USDJPY,USD,4.00000000,strategy_tester_simulation
588,USDJPY,USD,4.00000000,strategy_tester_simulation
590,USDJPY,USD,4.00000000,strategy_tester_simulation
592,USDJPY,USD,4.00000000,strategy_tester_simulation
594,USDJPY,USD,4.00000000,strategy_tester_simulation
596,USDJPY,USD,4.00000000,strategy_tester_simulation
598,USDJPY,USD,4.00000000,strategy_tester_simulation
6,USDJPY,USD,4.00000000,strategy_tester_simulation
60,USDJPY,USD,4.00000000,strategy_tester_simulation
600,USDJPY,USD,4.00000000,strategy_tester_simulation
602,USDJPY,USD,4.00000000,strategy_tester_simulation
604,USDJPY,USD,4.00000000,strategy_tester_simulation
606,USDJPY,USD,4.00000000,strategy_tester_simulation
608,USDJPY,USD,4.00000000,strategy_tester_simulation
610,USDJPY,USD,4.00000000,strategy_tester_simulation
612,USDJPY,USD,4.00000000,strategy_tester_simulation
614,USDJPY,USD,4.00000000,strategy_tester_simulation
616,USDJPY,USD,4.00000000,strategy_tester_simulation
618,USDJPY,USD,4.00000000,strategy_tester_simulation
62,USDJPY,USD,4.00000000,strategy_tester_simulation
620,USDJPY,USD,4.00000000,strategy_tester_simulation
622,USDJPY,USD,4.00000000,strategy_tester_simulation
624,USDJPY,USD,4.00000000,strategy_tester_simulation
626,USDJPY,USD,4.00000000,strategy_tester_simulation
628,USDJPY,USD,4.00000000,strategy_tester_simulation
630,USDJPY,USD,4.00000000,strategy_tester_simulation
632,USDJPY,USD,4.00000000,strategy_tester_simulation
634,USDJPY,USD,4.00000000,strategy_tester_simulation
636,USDJPY,USD,4.00000000,strategy_tester_simulation
638,USDJPY,USD,4.00000000,strategy_tester_simulation
64,USDJPY,USD,4.00000000,strategy_tester_simulation
640,USDJPY,USD,4.00000000,strategy_tester_simulation
642,USDJPY,USD,4.00000000,strategy_tester_simulation
644,USDJPY,USD,4.00000000,strategy_tester_simulation
646,USDJPY,USD,4.00000000,strategy_tester_simulation
648,USDJPY,USD,4.00000000,strategy_tester_simulation
650,USDJPY,USD,4.00000000,strategy_tester_simulation
652,USDJPY,USD,4.00000000,strategy_tester_simulation
654,USDJPY,USD,4.00000000,strategy_tester_simulation
656,USDJPY,USD,4.00000000,strategy_tester_simulation
658,USDJPY,USD,4.00000000,strategy_tester_simulation
66,USDJPY,USD,4.00000000,strategy_tester_simulation
660,USDJPY,USD,4.00000000,strategy_tester_simulation
662,USDJPY,USD,4.00000000,strategy_tester_simulation
664,USDJPY,USD,4.00000000,strategy_tester_simulation
666,USDJPY,USD,4.00000000,strategy_tester_simulation
668,USDJPY,USD,4.00000000,strategy_tester_simulation
670,USDJPY,USD,4.00000000,strategy_tester_simulation
672,USDJPY,USD,4.00000000,strategy_tester_simulation
674,USDJPY,USD,4.00000000,strategy_tester_simulation
676,USDJPY,USD,4.00000000,strategy_tester_simulation
678,USDJPY,USD,4.00000000,strategy_tester_simulation
68,USDJPY,USD,4.00000000,strategy_tester_simulation
680,USDJPY,USD,4.00000000,strategy_tester_simulation
682,USDJPY,USD,4.00000000,strategy_tester_simulation
684,USDJPY,USD,4.00000000,strategy_tester_simulation
686,USDJPY,USD,4.00000000,strategy_tester_simulation
688,USDJPY,USD,4.00000000,strategy_tester_simulation
690,USDJPY,USD,4.00000000,strategy_tester_simulation
692,USDJPY,USD,4.00000000,strategy_tester_simulation
694,USDJPY,USD,4.00000000,strategy_tester_simulation
696,USDJPY,USD,4.00000000,strategy_tester_simulation
698,USDJPY,USD,4.00000000,strategy_tester_simulation
70,USDJPY,USD,4.00000000,strategy_tester_simulation
700,USDJPY,USD,4.00000000,strategy_tester_simulation
702,USDJPY,USD,4.00000000,strategy_tester_simulation
704,USDJPY,USD,4.00000000,strategy_tester_simulation
706,USDJPY,USD,4.00000000,strategy_tester_simulation
708,USDJPY,USD,4.00000000,strategy_tester_simulation
710,USDJPY,USD,4.00000000,strategy_tester_simulation
712,USDJPY,USD,4.00000000,strategy_tester_simulation
