event_time_entry,action,order_type,volume,price_entry,symbol,position_id,risk_pts,initial_risk_account,deal,deal_profit,deal_commission,deal_swap,deal_fee,deal_net,is_final_close,event_time_exit,price_exit,net_usd,server_time,utc_time,variant,regime,event,status,adx,atr,rsi,session_vwap,session_sd,shadow_vwap,shadow_sd,session_anchor_utc,avwap_anchor_server,avwap_confirmed_server,anchored_vwap,m15_close,m15_vwap,entry,stop,target,estimated_cost_pips,spread_pips,direction,entry_time_server,entry_time_utc,exit_time_server,exit_time_utc,entry_price,exit_price,stop_price,target_price,net_R,outcome,hold_minutes,regime_label,session_phase,risk_bucket,atr_bucket,exit_class
2020-04-21 12:30:00,OPEN,BUY,2.08,1.08407,EURUSD,132,101.0,241.28,132,0.0,-8.32,0.0,0.0,-8.32,0,2020-04-21 12:58:38,1.08306,-218.4,2020-04-21 12:30:00,2020-04-21 09:30:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,27.015283,0.00058,56.774855,1.08347,0.00054,1.08343,0.00056,2020.04.21 07:00:00,2020.04.21 11:00:00,2020.04.21 11:15:00,1.08339,1.08406,1.08348,1.08407,1.08306,1.08589,1.6,0.1,1,2020-04-21 12:30:00,2020-04-21 09:30:00,2020-04-21 12:58:38,2020-04-21 09:58:38,1.08407,1.08306,1.08306,1.08589,-0.9051724137931034,LOSS,28.633333333333333,TREND,LONDON_EARLY,MID,MID,STOP_LEVEL
2020-04-23 14:15:00,OPEN,BUY,1.22,1.07921,EURUSD,134,181.0,239.12,134,0.0,-4.88,0.0,0.0,-4.88,0,2020-04-23 14:46:02,1.0774,-225.7,2020-04-23 14:15:00,2020-04-23 11:15:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,34.33793,0.0007,60.868792,1.07872,0.00128,1.07869,0.00125,2020.04.23 07:00:00,2020.04.23 13:40:00,2020.04.23 13:55:00,1.0774,1.07919,1.07876,1.07921,1.0774,1.08247,1.7,0.2,1,2020-04-23 14:15:00,2020-04-23 11:15:00,2020-04-23 14:46:02,2020-04-23 11:46:02,1.07921,1.0774,1.0774,1.08247,-0.943877551020408,LOSS,31.033333333333335,TREND,LONDON_NY_OVERLAP,HIGH,HIGH,STOP_LEVEL
2020-04-23 20:20:00,OPEN,SELL,1.05,1.07808,EURUSD,136,212.0,238.35,136,0.0,-4.2,0.0,0.0,-4.2,0,2020-04-23 22:00:00,1.07854,-52.5,2020-04-23 20:20:00,2020-04-23 17:20:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,26.627324,0.0006,26.024809,1.07989,0.00201,1.07962,0.0019,2020.04.23 07:00:00,2020.04.23 19:45:00,2020.04.23 20:00:00,1.08013,1.07989,1.07998,1.07808,1.0802,1.07426,1.6,0.1,-1,2020-04-23 20:20:00,2020-04-23 17:20:00,2020-04-23 22:00:00,2020-04-23 19:00:00,1.07808,1.07854,1.0802,1.07426,-0.22026431718061676,LOSS,100.0,TREND,NY_LATE,HIGH,MID,NON_LEVEL_FINAL_CLOSE
2020-04-27 11:25:00,OPEN,BUY,2.18,1.08469,EURUSD,138,95.0,239.8,138,0.0,-8.72,0.0,0.0,-8.72,0,2020-04-27 11:45:04,1.08371,-222.35999999999999,2020-04-27 11:25:00,2020-04-27 08:25:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,28.489437,0.00056,55.059202,1.08416,0.0003,1.08413,0.00032,2020.04.27 07:00:00,2020.04.27 10:50:00,2020.04.27 11:05:00,1.08417,1.08427,1.08411,1.08469,1.08374,1.0864,1.6,0.1,1,2020-04-27 11:25:00,2020-04-27 08:25:00,2020-04-27 11:45:04,2020-04-27 08:45:04,1.08469,1.08371,1.08374,1.0864,-0.9272727272727271,LOSS,20.066666666666666,TREND,LONDON_EARLY,MID,MID,STOP_LEVEL
2020-04-27 14:30:00,OPEN,SELL,2.26,1.08389,EURUSD,140,91.0,239.56,140,0.0,-9.04,0.0,0.0,-9.04,0,2020-04-27 14:55:32,1.0848,-214.7,2020-04-27 14:30:00,2020-04-27 11:30:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,32.647471,0.00061,41.870562,1.0845,0.00051,1.08451,0.00051,2020.04.27 07:00:00,2020.04.27 13:40:00,2020.04.27 13:55:00,1.08474,1.08389,1.08449,1.08389,1.0848,1.08225,1.6,0.1,-1,2020-04-27 14:30:00,2020-04-27 11:30:00,2020-04-27 14:55:32,2020-04-27 11:55:32,1.08389,1.0848,1.0848,1.08225,-0.8962264150943395,LOSS,25.533333333333335,TREND,LONDON_NY_OVERLAP,MID,MID,STOP_LEVEL
2020-04-29 11:30:00,OPEN,BUY,2.59,1.08693,EURUSD,142,77.0,238.28,142,0.0,-10.36,0.0,0.0,-10.36,0,2020-04-29 12:39:39,1.08615,-212.38,2020-04-29 11:30:00,2020-04-29 08:30:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,27.178337,0.00058,60.174115,1.0864,0.00039,1.08644,0.00038,2020.04.29 07:00:00,2020.04.29 11:10:00,2020.04.29 11:25:00,1.08684,1.08692,1.08635,1.08693,1.08616,1.08832,1.6,0.1,1,2020-04-29 11:30:00,2020-04-29 08:30:00,2020-04-29 12:39:39,2020-04-29 09:39:39,1.08693,1.08615,1.08616,1.08832,-0.8913043478260869,LOSS,69.65,TREND,LONDON_EARLY,LOW,MID,STOP_LEVEL
2020-05-01 11:20:00,OPEN,BUY,1.95,1.09667,EURUSD,144,107.0,237.9,144,0.0,-7.8,0.0,0.0,-7.8,0,2020-05-01 12:29:16,1.0986,368.55,2020-05-01 11:20:00,2020-05-01 08:20:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,26.029065,0.00062,62.790967,1.09598,0.00047,1.09594,0.00047,2020.05.01 07:00:00,2020.05.01 10:30:00,2020.05.01 10:45:00,1.09595,1.09643,1.09598,1.09667,1.0956,1.0986,1.6,0.1,1,2020-05-01 11:20:00,2020-05-01 08:20:00,2020-05-01 12:29:16,2020-05-01 09:29:16,1.09667,1.0986,1.0956,1.0986,1.5491803278688525,WIN,69.26666666666667,TREND,LONDON_EARLY,MID,MID,TARGET_LEVEL
2020-05-04 13:30:00,OPEN,BUY,2.37,1.09402,EURUSD,146,86.0,239.37,146,0.0,-9.48,0.0,0.0,-9.48,0,2020-05-04 13:55:48,1.09316,-213.29999999999998,2020-05-04 13:30:00,2020-05-04 10:30:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,24.897795,0.00052,53.909712,1.09353,0.00046,1.09356,0.00046,2020.05.04 07:00:00,2020.05.04 13:00:00,2020.05.04 13:15:00,1.09387,1.094,1.09359,1.09402,1.09316,1.09557,1.6,0.1,1,2020-05-04 13:30:00,2020-05-04 10:30:00,2020-05-04 13:55:48,2020-05-04 10:55:48,1.09402,1.09316,1.09316,1.09557,-0.891089108910891,LOSS,25.8,TREND,LONDON_EARLY,MID,MID,STOP_LEVEL
2020-05-04 17:35:00,OPEN,BUY,2.95,1.09109,EURUSD,148,66.0,238.95,148,0.0,-11.8,0.0,0.0,-11.8,0,2020-05-04 17:46:03,1.09043,-206.5,2020-05-04 17:35:00,2020-05-04 14:35:00,PRIMARY_TICK_LONDON,0,RANGE_LONG,ORDER_ACCEPTED,19.015539,0.00066,33.629578,1.09328,0.00075,1.09335,0.00068,2020.05.04 07:00:00,1970.01.01 00:00:00,1970.01.01 00:00:00,0.0,0.0,0.0,1.09109,1.09043,1.09328,1.6,0.1,1,2020-05-04 17:35:00,2020-05-04 14:35:00,2020-05-04 17:46:03,2020-05-04 14:46:03,1.09109,1.09043,1.09043,1.09328,-0.8641975308641976,LOSS,11.05,RANGE,LONDON_NY_OVERLAP,LOW,MID,STOP_LEVEL
2020-05-04 17:50:00,OPEN,BUY,2.87,1.09083,EURUSD,150,68.0,238.21,150,0.0,-11.48,0.0,0.0,-11.48,0,2020-05-04 18:13:39,1.09015,-206.64,2020-05-04 17:50:00,2020-05-04 14:50:00,PRIMARY_TICK_LONDON,0,RANGE_LONG,ORDER_ACCEPTED,21.177161,0.00068,32.578778,1.09318,0.00087,1.09327,0.0008,2020.05.04 07:00:00,1970.01.01 00:00:00,1970.01.01 00:00:00,0.0,0.0,0.0,1.09083,1.09015,1.09318,1.6,0.1,1,2020-05-04 17:50:00,2020-05-04 14:50:00,2020-05-04 18:13:39,2020-05-04 15:13:39,1.09083,1.09015,1.09015,1.09318,-0.8674698795180722,LOSS,23.65,RANGE,LONDON_NY_OVERLAP,LOW,HIGH,STOP_LEVEL
2020-05-07 14:00:00,OPEN,SELL,2.61,1.07917,EURUSD,152,76.0,237.51,152,0.0,-10.44,0.0,0.0,-10.44,0,2020-05-07 15:22:27,1.07776,357.57,2020-05-07 14:00:00,2020-05-07 11:00:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,25.881159,0.0006,49.765597,1.07957,0.00076,1.07951,0.00072,2020.05.07 07:00:00,2020.05.07 13:00:00,2020.05.07 13:15:00,1.07917,1.07917,1.07957,1.07917,1.07993,1.0778,1.6,0.1,-1,2020-05-07 14:00:00,2020-05-07 11:00:00,2020-05-07 15:22:27,2020-05-07 12:22:27,1.07917,1.07776,1.07993,1.0778,1.5054945054945055,WIN,82.45,TREND,LONDON_NY_OVERLAP,LOW,MID,NON_LEVEL_FINAL_CLOSE
2020-05-07 18:45:00,OPEN,BUY,1.75,1.07947,EURUSD,154,121.0,238.0,154,0.0,-7.0,0.0,0.0,-7.0,0,2020-05-07 19:31:35,1.08165,374.5,2020-05-07 18:45:00,2020-05-07 15:45:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,34.647972,0.00066,62.025227,1.07893,0.00092,1.07898,0.00084,2020.05.07 07:00:00,2020.05.07 17:50:00,2020.05.07 18:05:00,1.0782,1.07946,1.07896,1.07947,1.07826,1.08165,1.6,0.1,1,2020-05-07 18:45:00,2020-05-07 15:45:00,2020-05-07 19:31:35,2020-05-07 16:31:35,1.07947,1.08165,1.07826,1.08165,1.5735294117647058,WIN,46.583333333333336,TREND,NY_LATE,HIGH,MID,TARGET_LEVEL
2020-05-07 22:35:00,OPEN,SELL,3.57,1.0831,EURUSD,156,52.0,239.19,156,0.0,-14.28,0.0,0.0,-14.28,0,2020-05-07 23:00:00,1.08294,42.839999999999996,2020-05-07 22:35:00,2020-05-07 19:35:00,PRIMARY_TICK_LONDON,0,RANGE_SHORT,ORDER_ACCEPTED,23.837453,0.00034,64.04936,1.0797,0.00157,1.07989,0.00162,2020.05.07 07:00:00,1970.01.01 00:00:00,1970.01.01 00:00:00,0.0,0.0,0.0,1.0831,1.08362,1.0797,1.7,0.2,-1,2020-05-07 22:35:00,2020-05-07 19:35:00,2020-05-07 23:00:00,2020-05-07 20:00:00,1.0831,1.08294,1.08362,1.0797,0.1791044776119403,WIN,25.0,RANGE,NY_LATE,LOW,LOW,NON_LEVEL_FINAL_CLOSE
2020-05-11 13:20:00,OPEN,SELL,2.66,1.0819,EURUSD,158,75.0,239.4,158,0.0,-10.64,0.0,0.0,-10.64,0,2020-05-11 15:00:00,1.08145,109.06,2020-05-11 13:20:00,2020-05-11 10:20:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,25.773059,0.00047,43.968543,1.08245,0.00087,1.08249,0.00085,2020.05.11 07:00:00,2020.05.11 13:00:00,2020.05.11 13:15:00,1.08226,1.08201,1.08241,1.0819,1.08265,1.08055,1.6,0.1,-1,2020-05-11 13:20:00,2020-05-11 10:20:00,2020-05-11 15:00:00,2020-05-11 12:00:00,1.0819,1.08145,1.08265,1.08055,0.45555555555555555,WIN,100.0,TREND,LONDON_EARLY,LOW,LOW,NON_LEVEL_FINAL_CLOSE
2020-05-13 11:45:00,OPEN,SELL,2.72,1.084,EURUSD,160,73.0,239.36,160,0.0,-10.88,0.0,0.0,-10.88,0,2020-05-13 12:50:37,1.08474,-212.16,2020-05-13 11:45:00,2020-05-13 08:45:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,23.764693,0.00055,47.243853,1.08408,0.00042,1.0841,0.00042,2020.05.13 07:00:00,2020.05.13 11:20:00,2020.05.13 11:35:00,1.08412,1.084,1.08409,1.084,1.08473,1.08269,1.6,0.1,-1,2020-05-13 11:45:00,2020-05-13 08:45:00,2020-05-13 12:50:37,2020-05-13 09:50:37,1.084,1.08474,1.08473,1.08269,-0.8863636363636364,LOSS,65.61666666666666,TREND,LONDON_EARLY,LOW,MID,STOP_LEVEL
2020-05-14 19:05:00,OPEN,SELL,1.9,1.07959,EURUSD,162,111.0,239.4,162,0.0,-7.6,0.0,0.0,-7.6,0,2020-05-14 20:45:00,1.07842,214.70000000000002,2020-05-14 19:05:00,2020-05-14 16:05:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,23.916929,0.00066,45.691983,1.07988,0.001,1.07997,0.00101,2020.05.14 07:00:00,2020.05.14 18:10:00,2020.05.14 18:25:00,1.07982,1.07983,1.07991,1.07959,1.0807,1.07759,1.6,0.1,-1,2020-05-14 19:05:00,2020-05-14 16:05:00,2020-05-14 20:45:00,2020-05-14 17:45:00,1.07959,1.07842,1.0807,1.07759,0.8968253968253969,WIN,100.0,TREND,NY_LATE,MID,MID,NON_LEVEL_FINAL_CLOSE
2020-05-15 18:05:00,OPEN,SELL,2.35,1.08181,EURUSD,164,87.0,239.7,164,0.0,-9.4,0.0,0.0,-9.4,0,2020-05-15 19:45:00,1.08123,126.9,2020-05-15 18:05:00,2020-05-15 15:05:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,27.743208,0.00064,38.563381,1.08187,0.00144,1.08163,0.00132,2020.05.15 07:00:00,2020.05.15 17:35:00,2020.05.15 17:50:00,1.08253,1.08191,1.08193,1.08181,1.08268,1.08024,1.6,0.1,-1,2020-05-15 18:05:00,2020-05-15 15:05:00,2020-05-15 19:45:00,2020-05-15 16:45:00,1.08181,1.08123,1.08268,1.08024,0.5294117647058824,WIN,100.0,TREND,NY_LATE,MID,MID,NON_LEVEL_FINAL_CLOSE
2020-05-19 15:55:00,OPEN,BUY,2.58,1.09486,EURUSD,166,78.0,239.94,166,0.0,-10.32,0.0,0.0,-10.32,0,2020-05-19 16:04:36,1.09408,-211.56,2020-05-19 15:55:00,2020-05-19 12:55:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,24.980349,0.00055,46.250194,1.09461,0.00119,1.09476,0.00115,2020.05.19 07:00:00,2020.05.19 14:55:00,2020.05.19 15:10:00,1.09466,1.09462,1.09461,1.09486,1.09408,1.09626,1.6,0.1,1,2020-05-19 15:55:00,2020-05-19 12:55:00,2020-05-19 16:04:36,2020-05-19 13:04:36,1.09486,1.09408,1.09408,1.09626,-0.8817204301075269,LOSS,9.6,TREND,LONDON_NY_OVERLAP,LOW,MID,STOP_LEVEL
2020-05-20 16:10:00,OPEN,SELL,3.15,1.09664,EURUSD,168,61.0,239.4,168,0.0,-12.6,0.0,0.0,-12.6,0,2020-05-20 16:14:03,1.09725,-204.75,2020-05-20 16:10:00,2020-05-20 13:10:00,PRIMARY_TICK_LONDON,0,RANGE_SHORT,ORDER_ACCEPTED,29.489626,0.00057,62.020862,1.0951,0.00077,1.09504,0.00075,2020.05.20 07:00:00,1970.01.01 00:00:00,1970.01.01 00:00:00,0.0,0.0,0.0,1.09664,1.09725,1.0951,1.7,0.2,-1,2020-05-20 16:10:00,2020-05-20 13:10:00,2020-05-20 16:14:03,2020-05-20 13:14:03,1.09664,1.09725,1.09725,1.0951,-0.8552631578947368,LOSS,4.05,RANGE,LONDON_NY_OVERLAP,LOW,MID,STOP_LEVEL
2020-05-21 11:30:00,OPEN,BUY,2.44,1.09695,EURUSD,170,83.0,239.12,170,0.0,-9.76,0.0,0.0,-9.76,0,2020-05-21 12:59:23,1.09611,-214.72,2020-05-21 11:30:00,2020-05-21 08:30:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,21.751036,0.00056,55.132103,1.09683,0.00039,1.0968,0.00039,2020.05.21 07:00:00,2020.05.21 10:45:00,2020.05.21 11:00:00,1.09665,1.09693,1.09679,1.09695,1.09612,1.09844,1.6,0.1,1,2020-05-21 11:30:00,2020-05-21 08:30:00,2020-05-21 12:59:23,2020-05-21 09:59:23,1.09695,1.09611,1.09612,1.09844,-0.8979591836734694,LOSS,89.38333333333334,TREND,LONDON_EARLY,LOW,MID,STOP_LEVEL
2020-05-22 16:35:00,OPEN,SELL,2.17,1.08967,EURUSD,172,95.0,238.7,172,0.0,-8.68,0.0,0.0,-8.68,0,2020-05-22 18:15:00,1.08954,19.53,2020-05-22 16:35:00,2020-05-22 13:35:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,30.364411,0.00049,43.44859,1.09043,0.00071,1.09039,0.00066,2020.05.22 07:00:00,2020.05.22 15:35:00,2020.05.22 15:50:00,1.08998,1.09036,1.09042,1.08967,1.09062,1.08796,1.6,0.1,-1,2020-05-22 16:35:00,2020-05-22 13:35:00,2020-05-22 18:15:00,2020-05-22 15:15:00,1.08967,1.08954,1.09062,1.08796,0.08181818181818183,WIN,100.0,TREND,LONDON_NY_OVERLAP,MID,LOW,NON_LEVEL_FINAL_CLOSE
2020-05-27 12:00:00,OPEN,SELL,1.55,1.09566,EURUSD,174,139.0,238.7,174,0.0,-6.2,0.0,0.0,-6.2,0,2020-05-27 12:26:55,1.09706,-223.2,2020-05-27 12:00:00,2020-05-27 09:00:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,25.298705,0.00062,40.956821,1.09644,0.00062,1.09641,0.00062,2020.05.27 07:00:00,2020.05.27 11:15:00,2020.05.27 11:30:00,1.09679,1.09567,1.09637,1.09566,1.09705,1.09316,1.6,0.1,-1,2020-05-27 12:00:00,2020-05-27 09:00:00,2020-05-27 12:26:55,2020-05-27 09:26:55,1.09566,1.09706,1.09705,1.09316,-0.935064935064935,LOSS,26.916666666666668,TREND,LONDON_EARLY,HIGH,MID,STOP_LEVEL
2020-05-27 21:10:00,OPEN,BUY,2.53,1.09922,EURUSD,176,79.0,237.82,176,0.0,-10.12,0.0,0.0,-10.12,0,2020-05-27 22:50:00,1.10022,242.88,2020-05-27 21:10:00,2020-05-27 18:10:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,31.232886,0.00043,63.250358,1.09907,0.0022,1.09888,0.0022,2020.05.27 07:00:00,2020.05.27 20:35:00,2020.05.27 20:50:00,1.09891,1.09914,1.09911,1.09922,1.09843,1.10064,1.6,0.1,1,2020-05-27 21:10:00,2020-05-27 18:10:00,2020-05-27 22:50:00,2020-05-27 19:50:00,1.09922,1.10022,1.09843,1.10064,1.0212765957446808,WIN,100.0,TREND,NY_LATE,LOW,LOW,NON_LEVEL_FINAL_CLOSE
2020-05-28 12:15:00,OPEN,BUY,1.25,1.10077,EURUSD,178,176.0,238.75,178,0.0,-5.0,0.0,0.0,-5.0,0,2020-05-28 13:55:00,1.10044,-46.25,2020-05-28 12:15:00,2020-05-28 09:15:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,21.561978,0.00059,55.379369,1.10027,0.0006,1.10025,0.00059,2020.05.28 07:00:00,2020.05.28 11:25:00,2020.05.28 11:40:00,1.09972,1.10076,1.10035,1.10077,1.09901,1.10394,1.6,0.1,1,2020-05-28 12:15:00,2020-05-28 09:15:00,2020-05-28 13:55:00,2020-05-28 10:55:00,1.10077,1.10044,1.09901,1.10394,-0.193717277486911,LOSS,100.0,TREND,LONDON_EARLY,HIGH,MID,NON_LEVEL_FINAL_CLOSE
2020-06-01 11:45:00,OPEN,BUY,2.51,1.11363,EURUSD,180,80.0,238.45,180,0.0,-10.04,0.0,0.0,-10.04,0,2020-06-01 12:20:16,1.11282,-213.35,2020-06-01 11:45:00,2020-06-01 08:45:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,19.609299,0.00085,49.735278,1.11349,0.00075,1.11362,0.00068,2020.06.01 07:00:00,2020.06.01 11:10:00,2020.06.01 11:25:00,1.11282,1.11358,1.11352,1.11363,1.11283,1.11507,1.7,0.2,1,2020-06-01 11:45:00,2020-06-01 08:45:00,2020-06-01 12:20:16,2020-06-01 09:20:16,1.11363,1.11282,1.11283,1.11507,-0.8947368421052632,LOSS,35.266666666666666,TREND,LONDON_EARLY,LOW,HIGH,STOP_LEVEL
2020-06-01 17:55:00,OPEN,BUY,1.34,1.11338,EURUSD,182,162.0,237.18,182,0.0,-5.36,0.0,0.0,-5.36,0,2020-06-01 18:33:28,1.11175,-223.78,2020-06-01 17:55:00,2020-06-01 14:55:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,25.486525,0.00073,63.586729,1.11236,0.00116,1.11216,0.00118,2020.06.01 07:00:00,2020.06.01 17:35:00,2020.06.01 17:50:00,1.11264,1.1126,1.11236,1.11338,1.11176,1.1163,1.6,0.1,1,2020-06-01 17:55:00,2020-06-01 14:55:00,2020-06-01 18:33:28,2020-06-01 15:33:28,1.11338,1.11175,1.11176,1.1163,-0.943502824858757,LOSS,38.46666666666667,TREND,LONDON_NY_OVERLAP,HIGH,HIGH,STOP_LEVEL
2020-06-02 19:15:00,OPEN,BUY,1.84,1.11746,EURUSD,184,114.0,237.36,184,0.0,-7.36,0.0,0.0,-7.36,0,2020-06-02 20:55:00,1.1165,-184.0,2020-06-02 19:15:00,2020-06-02 16:15:00,PRIMARY_TICK_LONDON,1,TREND_LONG,ORDER_ACCEPTED,38.3209,0.00061,47.947147,1.11674,0.00184,1.11668,0.0018,2020.06.02 07:00:00,2020.06.02 19:00:00,2020.06.02 19:15:00,1.11684,1.11745,1.11672,1.11746,1.11632,1.11951,1.6,0.1,1,2020-06-02 19:15:00,2020-06-02 16:15:00,2020-06-02 20:55:00,2020-06-02 17:55:00,1.11746,1.1165,1.11632,1.11951,-0.7751937984496123,LOSS,100.0,TREND,NY_LATE,MID,MID,NON_LEVEL_FINAL_CLOSE
2020-06-04 11:25:00,OPEN,SELL,2.42,1.11999,EURUSD,186,83.0,237.16,186,0.0,-9.68,0.0,0.0,-9.68,0,2020-06-04 11:52:38,1.1207,-181.5,2020-06-04 11:25:00,2020-06-04 08:25:00,PRIMARY_TICK_LONDON,1,TREND_SHORT,ORDER_ACCEPTED,20.803081,0.0005,41.367856,1.12035,0.00028,1.12036,0.00027,2020.06.04 07:00:00,2020.06.04 10:50:00,2020.06.04 11:05:00,1.12016,1.12032,1.12038,1.11999,1.12082,1.1185,1.6,0.1,-1,2020-06-04 11:25:00,2020-06-04 08:25:00,2020-06-04 11:52:38,2020-06-04 08:52:38,1.11999,1.1207,1.12082,1.1185,-0.7653061224489796,LOSS,27.633333333333333,TREND,LONDON_EARLY,LOW,LOW,NON_LEVEL_FINAL_CLOSE
