position_id,direction,break_bar_open,actual_decision,start,end,duration_seconds,filename,source_status,causal_records,records_early_60s,records_late_60s,records_final_30s,aligned_imbalance_last,aligned_imbalance_median_early60,aligned_imbalance_median_late60,aligned_imbalance_transition,aligned_persistence_full,aligned_persistence_final30,spread_ticks_last,staleness_ms,book_transition_score,quality_eligible,quality_reason,decision_time_server,open_time_server,break_bar_open_utc,actual_decision_utc,decision_year,volume,initial_risk_account,net,realized_r
1370,BUY,2021-06-27T21:45:00Z,2021-06-27T21:50:00Z,2021-06-27T21:45:00Z,2021-06-27T21:50:00Z,300,CTRL_PID000001370_20210627T215000Z.dbn.zst,nonempty,8,8,0,0,,,,,,,,,,False,INSUFFICIENT_CAUSAL_RECORDS,2021.06.28 00:45:00,2021.06.28 00:50:00,2021-06-27T21:45:00Z,2021-06-27T21:50:00Z,2021,0.2,9.6,4.2,0.43750000000000006
1372,SELL,2021-06-28T00:00:00Z,2021-06-28T00:05:00Z,2021-06-28T00:00:00Z,2021-06-28T00:05:00Z,300,CTRL_PID000001372_20210628T000500Z.dbn.zst,nonempty,3994,616,552,234,0.08571428571428572,-0.08080808080808081,-0.05113636363636364,0.029671717171717175,0.3074611917876815,0.45726495726495725,0.9999999999976694,737.95456,-0.09421763642939157,True,PASS,2021.06.28 03:00:00,2021.06.28 03:05:00,2021-06-28T00:00:00Z,2021-06-28T00:05:00Z,2021,0.12,9.36,12.959999999999999,1.3846153846153846
1374,SELL,2021-06-29T00:15:00Z,2021-06-29T00:20:00Z,2021-06-29T00:15:00Z,2021-06-29T00:20:00Z,300,CTRL_PID000001374_20210629T002000Z.dbn.zst,nonempty,1441,310,283,101,-0.06666666666666667,0.005988023952095809,0.010810810810810811,0.004822786858715003,0.5183900069396252,0.2871287128712871,1.9999999999997797,3872.118272,0.014309099601872818,True,PASS,2021.06.29 03:15:00,2021.06.29 03:20:00,2021-06-29T00:15:00Z,2021-06-29T00:20:00Z,2021,0.7,9.8,16.8,1.7142857142857142
1376,SELL,2021-06-30T00:50:00Z,2021-06-30T00:55:00Z,2021-06-30T00:50:00Z,2021-06-30T00:55:00Z,300,CTRL_PID000001376_20210630T005500Z.dbn.zst,nonempty,5647,422,2738,1769,0.002680965147453083,-0.11623082119077488,0.03296703296703297,0.14919785415780784,0.5050469275721622,0.6574335782928208,0.9999999999976694,0.454656,0.08536414910674325,True,PASS,2021.06.30 03:50:00,2021.06.30 03:55:00,2021-06-30T00:50:00Z,2021-06-30T00:55:00Z,2021,0.21,9.45,-10.29,-1.0888888888888888
1378,SELL,2021-07-01T00:05:00Z,2021-07-01T00:10:00Z,2021-07-01T00:05:00Z,2021-07-01T00:10:00Z,300,CTRL_PID000001378_20210701T001000Z.dbn.zst,nonempty,2747,519,587,226,-0.09832134292565947,0.022556390977443608,-0.08415841584158416,-0.10671480681902777,0.39424827084091735,0.02654867256637168,1.0000000000021103,2639.638528,-0.12727287194945125,True,PASS,2021.07.01 03:05:00,2021.07.01 03:10:00,2021-07-01T00:05:00Z,2021-07-01T00:10:00Z,2021,0.27,9.72,8.1,0.8333333333333333
1380,SELL,2021-07-02T02:05:00Z,2021-07-02T02:10:00Z,2021-07-02T02:05:00Z,2021-07-02T02:10:00Z,300,CTRL_PID000001380_20210702T021000Z.dbn.zst,nonempty,1840,665,205,128,-0.1171875,0.03875968992248062,-0.08952380952380952,-0.12828349944629014,0.7673913043478261,0.0,0.9999999999976694,53.920768,0.0471729500698156,True,PASS,2021.07.02 05:05:00,2021.07.02 05:10:00,2021-07-02T02:05:00Z,2021-07-02T02:10:00Z,2021,0.37,9.62,-11.1,-1.153846153846154
1382,BUY,2021-07-04T21:55:00Z,2021-07-04T22:00:00Z,2021-07-04T21:55:00Z,2021-07-04T22:00:00Z,300,CTRL_PID000001382_20210704T220000Z.dbn.zst,nonempty,0,0,0,0,,,,,,,,,,False,INSUFFICIENT_CAUSAL_RECORDS,2021.07.05 00:55:00,2021.07.05 01:00:00,2021-07-04T21:55:00Z,2021-07-04T22:00:00Z,2021,0.15,9.6,-10.2,-1.0625
1384,SELL,2021-07-05T01:00:00Z,2021-07-05T01:05:00Z,2021-07-05T01:00:00Z,2021-07-05T01:05:00Z,300,CTRL_PID000001384_20210705T010500Z.dbn.zst,nonempty,3753,714,1018,508,0.1571753986332574,0.07561020589057639,0.0477389948422694,-0.02787121104830699,0.6981081801225686,0.7401574803149606,1.0000000000021103,5784.767232,0.09705323324769816,True,PASS,2021.07.05 04:00:00,2021.07.05 04:05:00,2021-07-05T01:00:00Z,2021-07-05T01:05:00Z,2021,0.36,9.72,-11.16,-1.1481481481481481
1386,SELL,2021-07-06T01:05:00Z,2021-07-06T01:10:00Z,2021-07-06T01:05:00Z,2021-07-06T01:10:00Z,300,CTRL_PID000001386_20210706T011000Z.dbn.zst,nonempty,1901,234,481,192,0.05566218809980806,0.025552075344576722,-0.044715447154471545,-0.07026752249904827,0.4439768542872172,0.16145833333333334,1.0000000000021103,8345.709568,-0.0743241958945334,True,PASS,2021.07.06 04:05:00,2021.07.06 04:10:00,2021-07-06T01:05:00Z,2021-07-06T01:10:00Z,2021,0.4,9.6,-11.2,-1.1666666666666667
1388,SELL,2021-07-07T00:15:00Z,2021-07-07T00:20:00Z,2021-07-07T00:15:00Z,2021-07-07T00:20:00Z,300,CTRL_PID000001388_20210707T002000Z.dbn.zst,nonempty,3259,577,393,339,-0.03125,-0.07692307692307693,0.020942408376963352,0.09786548530004027,0.47038969008898435,0.5722713864306784,0.9999999999976694,307.059456,0.039363189788753146,True,PASS,2021.07.07 03:15:00,2021.07.07 03:20:00,2021-07-07T00:15:00Z,2021-07-07T00:20:00Z,2021,0.22,9.68,-10.56,-1.090909090909091
1390,SELL,2021-07-08T00:45:00Z,2021-07-08T00:50:00Z,2021-07-08T00:45:00Z,2021-07-08T00:50:00Z,300,CTRL_PID000001390_20210708T005000Z.dbn.zst,nonempty,2392,188,402,157,-0.09533468559837728,0.027750305854083793,-0.060337338081634245,-0.08808764393571804,0.3963210702341137,0.39490445859872614,0.9999999999976694,2466.044928,-0.11096762137121072,True,PASS,2021.07.08 03:45:00,2021.07.08 03:50:00,2021-07-08T00:45:00Z,2021-07-08T00:50:00Z,2021,0.61,9.76,17.08,1.7499999999999998
1392,SELL,2021-07-09T00:30:00Z,2021-07-09T00:35:00Z,2021-07-09T00:30:00Z,2021-07-09T00:35:00Z,300,CTRL_PID000001392_20210709T003500Z.dbn.zst,nonempty,2964,776,450,140,-0.09359605911330049,-0.03036064062680032,-0.04967602591792657,-0.019315385291126246,0.28879892037786775,0.05714285714285714,1.0000000000021103,564.666368,-0.12767723893611088,True,PASS,2021.07.09 03:30:00,2021.07.09 03:35:00,2021-07-09T00:30:00Z,2021-07-09T00:35:00Z,2021,0.22,9.46,10.34,1.0930232558139534
1394,SELL,2021-07-11T22:05:00Z,2021-07-11T22:10:00Z,2021-07-11T22:05:00Z,2021-07-11T22:10:00Z,300,CTRL_PID000001394_20210711T221000Z.dbn.zst,nonempty,1648,171,146,39,0.01694915254237288,0.24691358024691357,-0.04242424242424243,-0.289337822671156,0.4095873786407767,0.3333333333333333,2.0000000000042206,4194.598656,-0.20048128262125026,False,WIDE_OR_INVALID_SPREAD,2021.07.12 01:05:00,2021.07.12 01:10:00,2021-07-11T22:05:00Z,2021-07-11T22:10:00Z,2021,0.15,9.75,-10.5,-1.0769230769230769
1396,BUY,2021-07-12T00:10:00Z,2021-07-12T00:15:00Z,2021-07-12T00:10:00Z,2021-07-12T00:15:00Z,300,CTRL_PID000001396_20210712T001500Z.dbn.zst,nonempty,2439,1043,168,56,0.019138755980861243,-0.0024449877750611247,-0.012844518905423607,-0.010399531130362481,0.5243952439524395,0.5178571428571429,1.0000000000021103,5392.512,0.0037867266846826203,True,PASS,2021.07.12 03:10:00,2021.07.12 03:15:00,2021-07-12T00:10:00Z,2021-07-12T00:15:00Z,2021,0.28,9.8,-10.920000000000002,-1.1142857142857143
1398,BUY,2021-07-13T00:00:00Z,2021-07-13T00:05:00Z,2021-07-13T00:00:00Z,2021-07-13T00:05:00Z,300,CTRL_PID000001398_20210713T000500Z.dbn.zst,nonempty,2560,607,421,125,0.04964539007092199,-0.04040404040404041,0.05555555555555555,0.09595959595959597,0.5796875,0.704,0.9999999999976694,238.737664,0.10171243686868689,True,PASS,2021.07.13 03:00:00,2021.07.13 03:05:00,2021-07-13T00:00:00Z,2021-07-13T00:05:00Z,2021,0.51,9.69,17.34,1.7894736842105263
1400,SELL,2021-07-14T00:05:00Z,2021-07-14T00:10:00Z,2021-07-14T00:05:00Z,2021-07-14T00:10:00Z,300,CTRL_PID000001400_20210714T001000Z.dbn.zst,nonempty,1913,164,396,175,-0.176056338028169,0.06941838649155722,-0.009524362411967678,-0.0789427489035249,0.6110820700470465,0.5314285714285715,0.9999999999976694,118.9056,0.013688569968768882,True,PASS,2021.07.14 03:05:00,2021.07.14 03:10:00,2021-07-14T00:05:00Z,2021-07-14T00:10:00Z,2021,0.51,9.69,-11.73,-1.210526315789474
1402,SELL,2021-07-15T00:05:00Z,2021-07-15T00:10:00Z,2021-07-15T00:05:00Z,2021-07-15T00:10:00Z,300,CTRL_PID000001402_20210715T001000Z.dbn.zst,nonempty,1762,265,472,144,0.01876675603217158,0.10941475826972011,0.005333371259528956,-0.10408138701019115,0.6748013620885358,0.5208333333333334,1.0000000000021103,260.649472,0.03669333035405457,True,PASS,2021.07.15 03:05:00,2021.07.15 03:10:00,2021-07-15T00:05:00Z,2021-07-15T00:10:00Z,2021,0.46,9.66,17.48,1.8095238095238095
1404,BUY,2021-07-16T00:05:00Z,2021-07-16T00:10:00Z,2021-07-16T00:05:00Z,2021-07-16T00:10:00Z,300,CTRL_PID000001404_20210716T001000Z.dbn.zst,nonempty,2510,643,431,131,0.11055276381909548,0.05851063829787234,0.03258145363408521,-0.02592918466378713,0.5964143426294821,0.6335877862595419,0.9999999999976694,837.970944,0.0433879423913688,True,PASS,2021.07.16 03:05:00,2021.07.16 03:10:00,2021-07-16T00:05:00Z,2021-07-16T00:10:00Z,2021,0.39,9.75,-11.700000000000001,-1.2000000000000002
1406,SELL,2021-07-19T00:20:00Z,2021-07-19T00:25:00Z,2021-07-19T00:20:00Z,2021-07-19T00:25:00Z,300,CTRL_PID000001406_20210719T002500Z.dbn.zst,nonempty,1423,226,305,89,0.07750472589792061,-0.09581169955001731,-0.032467532467532464,0.06334416708248485,0.25298664792691494,0.9325842696629213,0.9999999999976694,522.254336,-0.09995147561218322,True,PASS,2021.07.19 03:20:00,2021.07.19 03:25:00,2021-07-19T00:20:00Z,2021-07-19T00:25:00Z,2021,0.36,9.72,18.0,1.8518518518518516
1408,BUY,2021-07-20T00:00:00Z,2021-07-20T00:05:00Z,2021-07-20T00:00:00Z,2021-07-20T00:05:00Z,300,CTRL_PID000001408_20210720T000500Z.dbn.zst,nonempty,6343,1263,1136,385,0.10964912280701754,-0.029748283752860413,0.057569296375266525,0.08731758012812693,0.5833201954910926,0.8441558441558441,1.0000000000021103,296.590592,0.0997112119034264,True,PASS,2021.07.20 03:00:00,2021.07.20 03:05:00,2021-07-20T00:00:00Z,2021-07-20T00:05:00Z,2021,0.12,9.12,0.12,0.013157894736842106
1410,SELL,2021-07-22T00:05:00Z,2021-07-22T00:10:00Z,2021-07-22T00:05:00Z,2021-07-22T00:10:00Z,300,CTRL_PID000001410_20210722T001000Z.dbn.zst,nonempty,2664,634,506,217,-0.0440251572327044,0.06182441542432297,-0.029469548133595286,-0.09129396355791826,0.558933933933934,0.5299539170506913,1.9999999999997797,3514.501888,-0.02354740184539096,True,PASS,2021.07.22 03:05:00,2021.07.22 03:10:00,2021-07-22T00:05:00Z,2021-07-22T00:10:00Z,2021,0.25,9.5,-10.5,-1.105263157894737
1412,BUY,2021-07-23T00:15:00Z,2021-07-23T00:20:00Z,2021-07-23T00:15:00Z,2021-07-23T00:20:00Z,300,CTRL_PID000001412_20210723T002000Z.dbn.zst,nonempty,1118,290,251,72,0.06572769953051644,0.024562805051544137,0.0430622009569378,0.018499395905393665,0.5697674418604651,0.8888888888888888,1.0000000000021103,333.552896,0.05489896912216385,True,PASS,2021.07.23 03:15:00,2021.07.23 03:20:00,2021-07-23T00:15:00Z,2021-07-23T00:20:00Z,2021,0.44,9.68,-12.32,-1.2727272727272727
1414,BUY,2021-07-25T21:35:00Z,2021-07-25T21:40:00Z,2021-07-25T21:35:00Z,2021-07-25T21:40:00Z,300,CTRL_PID000001414_20210725T214000Z.dbn.zst,nonempty,16,2,2,0,,,,,,,,,,False,INSUFFICIENT_CAUSAL_RECORDS,2021.07.26 00:35:00,2021.07.26 00:40:00,2021-07-25T21:35:00Z,2021-07-25T21:40:00Z,2021,0.42,9.66,-13.02,-1.3478260869565217
1416,SELL,2021-07-26T00:00:00Z,2021-07-26T00:05:00Z,2021-07-26T00:00:00Z,2021-07-26T00:05:00Z,300,CTRL_PID000001416_20210726T000500Z.dbn.zst,nonempty,4688,1188,555,99,-0.043137254901960784,-0.05855855855855856,-0.09826589595375723,-0.039707337395198675,0.14398464163822525,0.0,1.0000000000021103,41.998592,-0.22242782186692603,True,PASS,2021.07.26 03:00:00,2021.07.26 03:05:00,2021-07-26T00:00:00Z,2021-07-26T00:05:00Z,2021,0.36,9.72,18.36,1.8888888888888886
1418,BUY,2021-07-27T00:05:00Z,2021-07-27T00:10:00Z,2021-07-27T00:05:00Z,2021-07-27T00:10:00Z,300,CTRL_PID000001418_20210727T001000Z.dbn.zst,nonempty,1823,407,534,416,0.01549053356282272,-0.04150943396226415,0.040145985401459854,0.081655419363724,0.6149204607789358,0.5793269230769231,0.9999999999976694,151.551232,0.10832443642169487,True,PASS,2021.07.27 03:05:00,2021.07.27 03:10:00,2021-07-27T00:05:00Z,2021-07-27T00:10:00Z,2021,0.25,9.5,-10.5,-1.105263157894737
1420,BUY,2021-07-28T00:00:00Z,2021-07-28T00:05:00Z,2021-07-28T00:00:00Z,2021-07-28T00:05:00Z,300,CTRL_PID000001420_20210728T000500Z.dbn.zst,nonempty,3969,951,684,273,-0.11355311355311355,-0.008756567425569177,-0.08011087026047405,-0.07135430283490488,0.5978835978835979,0.12087912087912088,1.0000000000021103,120.83968,-0.006763070040771993,True,PASS,2021.07.28 03:00:00,2021.07.28 03:05:00,2021-07-28T00:00:00Z,2021-07-28T00:05:00Z,2021,0.7,9.8,-12.600000000000001,-1.2857142857142858
1422,SELL,2021-07-29T00:20:00Z,2021-07-29T00:25:00Z,2021-07-29T00:20:00Z,2021-07-29T00:25:00Z,300,CTRL_PID000001422_20210729T002500Z.dbn.zst,nonempty,2767,808,552,305,-0.10732538330494037,-0.07462686567164178,0.035036826463367365,0.10966369213500915,0.41994940368630285,0.5508196721311476,1.0000000000021103,168.537088,0.02356575452649784,True,PASS,2021.07.29 03:20:00,2021.07.29 03:25:00,2021-07-29T00:20:00Z,2021-07-29T00:25:00Z,2021,0.35,9.8,-11.200000000000001,-1.1428571428571428
1424,SELL,2021-07-30T01:20:00Z,2021-07-30T01:25:00Z,2021-07-30T01:20:00Z,2021-07-30T01:25:00Z,300,CTRL_PID000001424_20210730T012500Z.dbn.zst,nonempty,3101,472,670,499,-0.2875816993464052,-0.1849043168669337,-0.2424496867919499,-0.05754536992501619,0.011931634956465657,0.0,0.9999999999976694,791.662592,-0.3334192891822627,True,PASS,2021.07.30 04:20:00,2021.07.30 04:25:00,2021-07-30T01:20:00Z,2021-07-30T01:25:00Z,2021,0.36,9.72,-11.16,-1.1481481481481481
1426,BUY,2021-08-01T22:35:00Z,2021-08-01T22:40:00Z,2021-08-01T22:35:00Z,2021-08-01T22:40:00Z,300,CTRL_PID000001426_20210801T224000Z.dbn.zst,nonempty,550,84,121,14,0.006666666666666667,0.04866948404774067,-0.05647840531561462,-0.10514788936335528,0.4618181818181818,0.7142857142857143,1.0000000000021103,8720.199424,-0.0857844551014904,True,PASS,2021.08.02 01:35:00,2021.08.02 01:40:00,2021-08-01T22:35:00Z,2021-08-01T22:40:00Z,2021,0.32,9.6,-10.879999999999999,-1.1333333333333333
1428,BUY,2021-08-02T00:35:00Z,2021-08-02T00:40:00Z,2021-08-02T00:35:00Z,2021-08-02T00:40:00Z,300,CTRL_PID000001428_20210802T004000Z.dbn.zst,nonempty,1987,239,468,98,0.15056179775280898,-0.03686635944700461,0.1027145183235563,0.1395808777705609,0.42274786109713136,1.0,0.9999999999976694,265.229824,0.05684299901473522,True,PASS,2021.08.02 03:35:00,2021.08.02 03:40:00,2021-08-02T00:35:00Z,2021-08-02T00:40:00Z,2021,0.33,9.57,-10.89,-1.1379310344827587
1430,BUY,2021-08-03T00:10:00Z,2021-08-03T00:15:00Z,2021-08-03T00:10:00Z,2021-08-03T00:15:00Z,300,CTRL_PID000001430_20210803T001500Z.dbn.zst,nonempty,1571,367,190,53,0.04245283018867924,-0.0367170626349892,-0.03990744868284192,-0.0031903860478527182,0.35200509229789945,0.5094339622641509,1.9999999999997797,5516.073984,-0.08556950904568711,True,PASS,2021.08.03 03:10:00,2021.08.03 03:15:00,2021-08-03T00:10:00Z,2021-08-03T00:15:00Z,2021,0.29,9.57,-10.73,-1.1212121212121213
1432,SELL,2021-08-04T00:00:00Z,2021-08-04T00:05:00Z,2021-08-04T00:00:00Z,2021-08-04T00:05:00Z,300,CTRL_PID000001432_20210804T000500Z.dbn.zst,nonempty,3861,566,1115,377,-0.04535637149028078,-0.05737704918032787,-0.08764044943820225,-0.030263400257874377,0.2724682724682725,0.09018567639257294,0.9999999999976694,247.856896,-0.1508076762543515,True,PASS,2021.08.04 03:00:00,2021.08.04 03:05:00,2021-08-04T00:00:00Z,2021-08-04T00:05:00Z,2021,0.18,9.72,-10.440000000000001,-1.0740740740740742
1434,SELL,2021-08-06T00:10:00Z,2021-08-06T00:15:00Z,2021-08-06T00:10:00Z,2021-08-06T00:15:00Z,300,CTRL_PID000001434_20210806T001500Z.dbn.zst,nonempty,1437,246,184,73,-0.05905511811023622,-0.015936507936507936,-0.059051368578927635,-0.0431148606424197,0.453027139874739,0.1780821917808219,1.0000000000021103,2492.254464,-0.059806702528572245,True,PASS,2021.08.06 03:10:00,2021.08.06 03:15:00,2021-08-06T00:10:00Z,2021-08-06T00:15:00Z,2021,0.89,9.79,16.02,1.6363636363636365
1436,SELL,2021-08-08T22:45:00Z,2021-08-08T22:50:00Z,2021-08-08T22:45:00Z,2021-08-08T22:50:00Z,300,CTRL_PID000001436_20210808T225000Z.dbn.zst,nonempty,3063,646,373,219,-0.25,-0.0486964016375781,-0.23529411764705882,-0.18659771600948072,0.22657525301991513,0.0136986301369863,1.0000000000021103,523.34976,-0.2888347609065475,True,PASS,2021.08.09 01:45:00,2021.08.09 01:50:00,2021-08-08T22:45:00Z,2021-08-08T22:50:00Z,2021,0.23,9.66,18.63,1.9285714285714284
1438,BUY,2021-08-09T00:55:00Z,2021-08-09T01:00:00Z,2021-08-09T00:55:00Z,2021-08-09T01:00:00Z,300,CTRL_PID000001438_20210809T010000Z.dbn.zst,nonempty,2310,654,382,149,-0.11819887429643527,-0.14705882352941177,-0.029619211378585024,0.11743961215082674,0.3008658008658009,0.2550335570469799,1.0000000000021103,7860.009728,-0.04825209633633244,True,PASS,2021.08.09 03:55:00,2021.08.09 04:00:00,2021-08-09T00:55:00Z,2021-08-09T01:00:00Z,2021,0.33,9.57,18.15,1.8965517241379308
1440,SELL,2021-08-10T00:00:00Z,2021-08-10T00:05:00Z,2021-08-10T00:00:00Z,2021-08-10T00:05:00Z,300,CTRL_PID000001440_20210810T000500Z.dbn.zst,nonempty,3647,489,867,229,-0.011152416356877323,0.05032822757111598,-0.10227272727272728,-0.15260095484384326,0.4894433781190019,0.4366812227074236,0.9999999999976694,2455.609344,-0.1071469701806025,True,PASS,2021.08.10 03:00:00,2021.08.10 03:05:00,2021-08-10T00:00:00Z,2021-08-10T00:05:00Z,2021,0.25,9.75,-11.0,-1.1282051282051282
1442,SELL,2021-08-11T00:00:00Z,2021-08-11T00:05:00Z,2021-08-11T00:00:00Z,2021-08-11T00:05:00Z,300,CTRL_PID000001442_20210811T000500Z.dbn.zst,nonempty,3208,467,161,90,-0.08870967741935484,-0.032504780114722756,-0.014563106796116505,0.01794167331860625,0.4993765586034913,0.37777777777777777,1.9999999999997797,214.401024,0.0050183392620196405,True,PASS,2021.08.11 03:00:00,2021.08.11 03:05:00,2021-08-11T00:00:00Z,2021-08-11T00:05:00Z,2021,0.4,9.6,17.599999999999998,1.8333333333333333
1444,BUY,2021-08-12T00:05:00Z,2021-08-12T00:10:00Z,2021-08-12T00:05:00Z,2021-08-12T00:10:00Z,300,CTRL_PID000001444_20210812T001000Z.dbn.zst,nonempty,1625,432,357,248,-0.018433179723502304,-0.004773296878560037,0.00234192037470726,0.007115217253267297,0.48553846153846153,0.6129032258064516,1.0000000000021103,100.351232,-0.0030876805104587714,True,PASS,2021.08.12 03:05:00,2021.08.12 03:10:00,2021-08-12T00:05:00Z,2021-08-12T00:10:00Z,2021,0.33,9.57,-10.89,-1.1379310344827587
1446,SELL,2021-08-13T00:05:00Z,2021-08-13T00:10:00Z,2021-08-13T00:05:00Z,2021-08-13T00:10:00Z,300,CTRL_PID000001446_20210813T001000Z.dbn.zst,nonempty,1121,181,189,88,0.06666666666666667,0.00927643784786642,0.052100840336134456,0.042824402488268035,0.5370205173951829,0.9659090909090909,1.9999999999997797,1328.734976,0.052947670025759064,True,PASS,2021.08.13 03:05:00,2021.08.13 03:10:00,2021-08-13T00:05:00Z,2021-08-13T00:10:00Z,2021,0.7,9.8,-13.3,-1.3571428571428572
1448,BUY,2021-08-16T00:00:00Z,2021-08-16T00:05:00Z,2021-08-16T00:00:00Z,2021-08-16T00:05:00Z,300,CTRL_PID000001448_20210816T000500Z.dbn.zst,nonempty,3443,1299,559,82,-0.05150214592274678,-0.09215017064846416,-0.043795620437956206,0.048354550210507954,0.25820505373221025,0.0,1.0000000000021103,1809.828608,-0.10766910313812994,True,PASS,2021.08.16 03:00:00,2021.08.16 03:05:00,2021-08-16T00:00:00Z,2021-08-16T00:05:00Z,2021,0.32,9.6,-10.879999999999999,-1.1333333333333333
1450,SELL,2021-08-17T00:00:00Z,2021-08-17T00:05:00Z,2021-08-17T00:00:00Z,2021-08-17T00:05:00Z,300,CTRL_PID000001450_20210817T000500Z.dbn.zst,nonempty,2754,415,591,204,-0.12355212355212356,-0.12601626016260162,-0.21507760532150777,-0.08906134515890615,0.12345679012345678,0.00980392156862745,1.9999999999997797,1643.07456,-0.28657167884810164,True,PASS,2021.08.17 03:00:00,2021.08.17 03:05:00,2021-08-17T00:00:00Z,2021-08-17T00:05:00Z,2021,0.49,9.8,17.64,1.7999999999999998
1452,BUY,2021-08-18T01:25:00Z,2021-08-18T01:30:00Z,2021-08-18T01:25:00Z,2021-08-18T01:30:00Z,300,CTRL_PID000001452_20210818T013000Z.dbn.zst,nonempty,2128,614,352,151,-0.034482758620689655,0.0,-0.0007874015748031496,-0.0007874015748031496,0.41870300751879697,0.2052980132450331,0.9999999999976694,849.627904,-0.04123904742170388,True,PASS,2021.08.18 04:25:00,2021.08.18 04:30:00,2021-08-18T01:25:00Z,2021-08-18T01:30:00Z,2021,0.75,9.75,-12.75,-1.3076923076923077
1454,BUY,2021-08-19T01:30:00Z,2021-08-19T01:35:00Z,2021-08-19T01:30:00Z,2021-08-19T01:35:00Z,300,CTRL_PID000001454_20210819T013500Z.dbn.zst,nonempty,8529,2998,374,209,0.058333333333333334,0.008113623646357922,0.05394190871369295,0.04582828506733502,0.582717786375894,0.84688995215311,1.0000000000021103,3795.814912,0.07775851290003774,True,PASS,2021.08.19 04:30:00,2021.08.19 04:35:00,2021-08-19T01:30:00Z,2021-08-19T01:35:00Z,2021,0.32,9.6,-10.879999999999999,-1.1333333333333333
1456,BUY,2021-08-20T00:00:00Z,2021-08-20T00:05:00Z,2021-08-20T00:00:00Z,2021-08-20T00:05:00Z,300,CTRL_PID000001456_20210820T000500Z.dbn.zst,nonempty,3162,510,681,292,0.07474747474747474,-0.1385969178113814,0.019271948608137045,0.15786886641951844,0.4430740037950664,0.476027397260274,0.9999999999976694,11.136,0.055289422259326676,True,PASS,2021.08.20 03:00:00,2021.08.20 03:05:00,2021-08-20T00:00:00Z,2021-08-20T00:05:00Z,2021,0.26,9.62,-0.52,-0.05405405405405406
1458,SELL,2021-08-23T00:30:00Z,2021-08-23T00:35:00Z,2021-08-23T00:30:00Z,2021-08-23T00:35:00Z,300,CTRL_PID000001458_20210823T003500Z.dbn.zst,nonempty,1847,298,118,52,0.0718232044198895,-0.05660377358490566,0.042091961747945286,0.09869573533285095,0.3795343800757986,0.8461538461538461,1.0000000000021103,12452.341248,-0.0003619518586889109,False,STALE_BOOK,2021.08.23 03:30:00,2021.08.23 03:35:00,2021-08-23T00:30:00Z,2021-08-23T00:35:00Z,2021,0.35,9.8,-11.55,-1.1785714285714286
1460,BUY,2021-08-24T00:00:00Z,2021-08-24T00:05:00Z,2021-08-24T00:00:00Z,2021-08-24T00:05:00Z,300,CTRL_PID000001460_20210824T000500Z.dbn.zst,nonempty,2411,636,291,106,-0.03614457831325301,0.032,-0.03614457831325301,-0.06814457831325302,0.2953131480713397,0.04716981132075472,1.0000000000021103,196.486912,-0.14545185969926994,True,PASS,2021.08.24 03:00:00,2021.08.24 03:05:00,2021-08-24T00:00:00Z,2021-08-24T00:05:00Z,2021,0.23,9.43,-10.35,-1.0975609756097562
1462,SELL,2021-08-25T00:30:00Z,2021-08-25T00:35:00Z,2021-08-25T00:30:00Z,2021-08-25T00:35:00Z,300,CTRL_PID000001462_20210825T003500Z.dbn.zst,nonempty,3256,987,561,368,0.025179856115107913,-0.08582834331337326,0.009523809523809525,0.09535215283718279,0.363022113022113,0.28804347826086957,0.9999999999976694,104.430336,-0.01843191468939972,True,PASS,2021.08.25 03:30:00,2021.08.25 03:35:00,2021-08-25T00:30:00Z,2021-08-25T00:35:00Z,2021,0.19,9.5,18.24,1.92
1464,BUY,2021-08-26T00:00:00Z,2021-08-26T00:05:00Z,2021-08-26T00:00:00Z,2021-08-26T00:05:00Z,300,CTRL_PID000001464_20210826T000500Z.dbn.zst,nonempty,2061,696,266,93,-0.005870841487279843,0.012662368461510783,-0.008,-0.02066236846151078,0.3750606501698205,0.043010752688172046,1.0000000000021103,15887.277824,-0.07480085914584515,False,STALE_BOOK,2021.08.26 03:00:00,2021.08.26 03:05:00,2021-08-26T00:00:00Z,2021-08-26T00:05:00Z,2021,0.31,9.61,-11.16,-1.1612903225806452
1466,BUY,2021-08-27T01:15:00Z,2021-08-27T01:20:00Z,2021-08-27T01:15:00Z,2021-08-27T01:20:00Z,300,CTRL_PID000001466_20210827T012000Z.dbn.zst,nonempty,1757,543,353,138,-0.09023941068139964,-0.03007518796992481,-0.04046242774566474,-0.01038723977573993,0.33067729083665337,0.18840579710144928,0.9999999999976694,737.062912,-0.09997058140595946,True,PASS,2021.08.27 04:15:00,2021.08.27 04:20:00,2021-08-27T01:15:00Z,2021-08-27T01:20:00Z,2021,0.54,9.72,17.28,1.7777777777777777
1468,BUY,2021-08-30T00:20:00Z,2021-08-30T00:25:00Z,2021-08-30T00:20:00Z,2021-08-30T00:25:00Z,300,CTRL_PID000001468_20210830T002500Z.dbn.zst,nonempty,2031,494,492,369,0.0071174377224199285,0.07064433847177554,0.029411764705882353,-0.041232573765893184,0.5051698670605613,0.6558265582655827,0.9999999999976694,912.751616,-0.01067841217619534,True,PASS,2021.08.30 03:20:00,2021.08.30 03:25:00,2021-08-30T00:20:00Z,2021-08-30T00:25:00Z,2021,0.33,9.57,18.15,1.8965517241379308
