sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q001689-BUY,2026-07-15T10:08:04.046,2026-07-15T10:08:05.481,EURUSD,BUY,ask,1.14293000,1.14293000,0.00010000,1000,1435
Q001689-SELL,2026-07-15T10:08:04.046,2026-07-15T10:08:05.481,EURUSD,SELL,bid,1.14291000,1.14291000,0.00010000,1000,1435
Q001690-BUY,2026-07-15T10:08:05.481,2026-07-15T10:08:06.591,EURUSD,BUY,ask,1.14293000,1.14293000,0.00010000,1000,1110
Q001690-SELL,2026-07-15T10:08:05.481,2026-07-15T10:08:06.591,EURUSD,SELL,bid,1.14291000,1.14291000,0.00010000,1000,1110
Q001691-BUY,2026-07-15T10:08:06.591,2026-07-15T10:08:07.777,EURUSD,BUY,ask,1.14293000,1.14292000,0.00010000,1000,1186
Q001691-SELL,2026-07-15T10:08:06.591,2026-07-15T10:08:07.777,EURUSD,SELL,bid,1.14291000,1.14290000,0.00010000,1000,1186
Q001692-BUY,2026-07-15T10:08:13.416,2026-07-15T10:08:14.720,EURUSD,BUY,ask,1.14290000,1.14291000,0.00010000,1000,1304
Q001692-SELL,2026-07-15T10:08:13.416,2026-07-15T10:08:14.720,EURUSD,SELL,bid,1.14288000,1.14289000,0.00010000,1000,1304
Q001693-BUY,2026-07-15T10:08:19.474,2026-07-15T10:08:20.843,EURUSD,BUY,ask,1.14296000,1.14297000,0.00010000,1000,1369
Q001693-SELL,2026-07-15T10:08:19.474,2026-07-15T10:08:20.843,EURUSD,SELL,bid,1.14294000,1.14295000,0.00010000,1000,1369
Q001694-BUY,2026-07-15T10:08:38.137,2026-07-15T10:08:39.497,EURUSD,BUY,ask,1.14290000,1.14287000,0.00010000,1000,1360
Q001694-SELL,2026-07-15T10:08:38.137,2026-07-15T10:08:39.497,EURUSD,SELL,bid,1.14288000,1.14285000,0.00010000,1000,1360
Q001695-BUY,2026-07-15T10:08:39.497,2026-07-15T10:08:40.550,EURUSD,BUY,ask,1.14287000,1.14284000,0.00010000,1000,1053
Q001695-SELL,2026-07-15T10:08:39.497,2026-07-15T10:08:40.550,EURUSD,SELL,bid,1.14285000,1.14282000,0.00010000,1000,1053
Q001696-BUY,2026-07-15T10:08:47.608,2026-07-15T10:08:48.823,EURUSD,BUY,ask,1.14286000,1.14284000,0.00010000,1000,1215
Q001696-SELL,2026-07-15T10:08:47.608,2026-07-15T10:08:48.823,EURUSD,SELL,bid,1.14284000,1.14282000,0.00010000,1000,1215
Q001697-BUY,2026-07-15T10:08:58.727,2026-07-15T10:08:59.917,EURUSD,BUY,ask,1.14291000,1.14289000,0.00010000,1000,1190
Q001697-SELL,2026-07-15T10:08:58.727,2026-07-15T10:08:59.917,EURUSD,SELL,bid,1.14289000,1.14287000,0.00010000,1000,1190
Q001698-BUY,2026-07-15T10:09:01.720,2026-07-15T10:09:02.721,EURUSD,BUY,ask,1.14291000,1.14289000,0.00010000,1000,1001
Q001698-SELL,2026-07-15T10:09:01.720,2026-07-15T10:09:02.721,EURUSD,SELL,bid,1.14289000,1.14287000,0.00010000,1000,1001
Q001699-BUY,2026-07-15T10:09:02.721,2026-07-15T10:09:03.870,EURUSD,BUY,ask,1.14289000,1.14291000,0.00010000,1000,1149
Q001699-SELL,2026-07-15T10:09:02.721,2026-07-15T10:09:03.870,EURUSD,SELL,bid,1.14287000,1.14289000,0.00010000,1000,1149
Q001700-BUY,2026-07-15T10:09:16.473,2026-07-15T10:09:17.481,EURUSD,BUY,ask,1.14285000,1.14287000,0.00010000,1000,1008
Q001700-SELL,2026-07-15T10:09:16.473,2026-07-15T10:09:17.481,EURUSD,SELL,bid,1.14283000,1.14285000,0.00010000,1000,1008
Q001701-BUY,2026-07-15T10:09:17.481,2026-07-15T10:09:18.694,EURUSD,BUY,ask,1.14287000,1.14284000,0.00010000,1000,1213
Q001701-SELL,2026-07-15T10:09:17.481,2026-07-15T10:09:18.694,EURUSD,SELL,bid,1.14285000,1.14282000,0.00010000,1000,1213
Q001702-BUY,2026-07-15T10:09:25.383,2026-07-15T10:09:26.412,EURUSD,BUY,ask,1.14286000,1.14287000,0.00010000,1000,1029
Q001702-SELL,2026-07-15T10:09:25.383,2026-07-15T10:09:26.412,EURUSD,SELL,bid,1.14284000,1.14285000,0.00010000,1000,1029
Q001703-BUY,2026-07-15T10:09:28.696,2026-07-15T10:09:29.776,EURUSD,BUY,ask,1.14286000,1.14286000,0.00010000,1000,1080
Q001703-SELL,2026-07-15T10:09:28.696,2026-07-15T10:09:29.776,EURUSD,SELL,bid,1.14284000,1.14284000,0.00010000,1000,1080
Q001704-BUY,2026-07-15T10:09:34.259,2026-07-15T10:09:35.742,EURUSD,BUY,ask,1.14282000,1.14281000,0.00010000,1000,1483
Q001704-SELL,2026-07-15T10:09:34.259,2026-07-15T10:09:35.742,EURUSD,SELL,bid,1.14280000,1.14279000,0.00010000,1000,1483
Q001705-BUY,2026-07-15T10:09:37.927,2026-07-15T10:09:38.994,EURUSD,BUY,ask,1.14282000,1.14284000,0.00010000,1000,1067
Q001705-SELL,2026-07-15T10:09:37.927,2026-07-15T10:09:38.994,EURUSD,SELL,bid,1.14280000,1.14281000,0.00010000,1000,1067
Q001706-BUY,2026-07-15T10:09:38.994,2026-07-15T10:09:40.030,EURUSD,BUY,ask,1.14284000,1.14286000,0.00010000,1000,1036
Q001706-SELL,2026-07-15T10:09:38.994,2026-07-15T10:09:40.030,EURUSD,SELL,bid,1.14281000,1.14284000,0.00010000,1000,1036
Q001707-BUY,2026-07-15T10:09:40.030,2026-07-15T10:09:41.034,EURUSD,BUY,ask,1.14286000,1.14287000,0.00010000,1000,1004
Q001707-SELL,2026-07-15T10:09:40.030,2026-07-15T10:09:41.034,EURUSD,SELL,bid,1.14284000,1.14285000,0.00010000,1000,1004
Q001708-BUY,2026-07-15T10:09:44.995,2026-07-15T10:09:46.052,EURUSD,BUY,ask,1.14285000,1.14284000,0.00010000,1000,1057
Q001708-SELL,2026-07-15T10:09:44.995,2026-07-15T10:09:46.052,EURUSD,SELL,bid,1.14283000,1.14282000,0.00010000,1000,1057
Q001709-BUY,2026-07-15T10:09:49.921,2026-07-15T10:09:51.204,EURUSD,BUY,ask,1.14286000,1.14287000,0.00010000,1000,1283
Q001709-SELL,2026-07-15T10:09:49.921,2026-07-15T10:09:51.204,EURUSD,SELL,bid,1.14284000,1.14284000,0.00010000,1000,1283
Q001710-BUY,2026-07-15T10:09:51.847,2026-07-15T10:09:53.129,EURUSD,BUY,ask,1.14286000,1.14287000,0.00010000,1000,1282
Q001710-SELL,2026-07-15T10:09:51.847,2026-07-15T10:09:53.129,EURUSD,SELL,bid,1.14284000,1.14285000,0.00010000,1000,1282
Q001711-BUY,2026-07-15T10:10:07.692,2026-07-15T10:10:09.187,EURUSD,BUY,ask,1.14292000,1.14299000,0.00010000,1000,1495
Q001711-SELL,2026-07-15T10:10:07.692,2026-07-15T10:10:09.187,EURUSD,SELL,bid,1.14289000,1.14297000,0.00010000,1000,1495
Q001712-BUY,2026-07-15T10:10:09.187,2026-07-15T10:10:10.470,EURUSD,BUY,ask,1.14299000,1.14300000,0.00010000,1000,1283
Q001712-SELL,2026-07-15T10:10:09.187,2026-07-15T10:10:10.470,EURUSD,SELL,bid,1.14297000,1.14298000,0.00010000,1000,1283
Q001713-BUY,2026-07-15T10:10:10.470,2026-07-15T10:10:11.740,EURUSD,BUY,ask,1.14300000,1.14296000,0.00010000,1000,1270
Q001713-SELL,2026-07-15T10:10:10.470,2026-07-15T10:10:11.740,EURUSD,SELL,bid,1.14298000,1.14294000,0.00010000,1000,1270
Q001714-BUY,2026-07-15T10:10:11.740,2026-07-15T10:10:12.818,EURUSD,BUY,ask,1.14296000,1.14296000,0.00010000,1000,1078
Q001714-SELL,2026-07-15T10:10:11.740,2026-07-15T10:10:12.818,EURUSD,SELL,bid,1.14294000,1.14294000,0.00010000,1000,1078
Q001715-BUY,2026-07-15T10:10:32.771,2026-07-15T10:10:34.244,EURUSD,BUY,ask,1.14296000,1.14295000,0.00010000,1000,1473
Q001715-SELL,2026-07-15T10:10:32.771,2026-07-15T10:10:34.244,EURUSD,SELL,bid,1.14294000,1.14293000,0.00010000,1000,1473
Q001716-BUY,2026-07-15T10:10:34.244,2026-07-15T10:10:35.259,EURUSD,BUY,ask,1.14295000,1.14295000,0.00010000,1000,1015
Q001716-SELL,2026-07-15T10:10:34.244,2026-07-15T10:10:35.259,EURUSD,SELL,bid,1.14293000,1.14293000,0.00010000,1000,1015
Q001717-BUY,2026-07-15T10:11:04.967,2026-07-15T10:11:06.407,EURUSD,BUY,ask,1.14298000,1.14297000,0.00010000,1000,1440
Q001717-SELL,2026-07-15T10:11:04.967,2026-07-15T10:11:06.407,EURUSD,SELL,bid,1.14296000,1.14295000,0.00010000,1000,1440
Q001718-BUY,2026-07-15T10:11:08.941,2026-07-15T10:11:10.143,EURUSD,BUY,ask,1.14302000,1.14305000,0.00010000,1000,1202
Q001718-SELL,2026-07-15T10:11:08.941,2026-07-15T10:11:10.143,EURUSD,SELL,bid,1.14300000,1.14303000,0.00010000,1000,1202
Q001719-BUY,2026-07-15T10:11:14.696,2026-07-15T10:11:15.851,EURUSD,BUY,ask,1.14307000,1.14308000,0.00010000,1000,1155
Q001719-SELL,2026-07-15T10:11:14.696,2026-07-15T10:11:15.851,EURUSD,SELL,bid,1.14305000,1.14306000,0.00010000,1000,1155
Q001720-BUY,2026-07-15T10:11:23.988,2026-07-15T10:11:25.423,EURUSD,BUY,ask,1.14304000,1.14306000,0.00010000,1000,1435
Q001720-SELL,2026-07-15T10:11:23.988,2026-07-15T10:11:25.423,EURUSD,SELL,bid,1.14302000,1.14304000,0.00010000,1000,1435
Q001721-BUY,2026-07-15T10:11:34.691,2026-07-15T10:11:35.732,EURUSD,BUY,ask,1.14307000,1.14305000,0.00010000,1000,1041
Q001721-SELL,2026-07-15T10:11:34.691,2026-07-15T10:11:35.732,EURUSD,SELL,bid,1.14304000,1.14303000,0.00010000,1000,1041
Q001722-BUY,2026-07-15T10:11:41.613,2026-07-15T10:11:42.686,EURUSD,BUY,ask,1.14307000,1.14306000,0.00010000,1000,1073
Q001722-SELL,2026-07-15T10:11:41.613,2026-07-15T10:11:42.686,EURUSD,SELL,bid,1.14305000,1.14304000,0.00010000,1000,1073
Q001723-BUY,2026-07-15T10:11:42.686,2026-07-15T10:11:44.150,EURUSD,BUY,ask,1.14306000,1.14307000,0.00010000,1000,1464
Q001723-SELL,2026-07-15T10:11:42.686,2026-07-15T10:11:44.150,EURUSD,SELL,bid,1.14304000,1.14305000,0.00010000,1000,1464
Q001724-BUY,2026-07-15T10:11:59.179,2026-07-15T10:12:00.350,EURUSD,BUY,ask,1.14307000,1.14309000,0.00010000,1000,1171
Q001724-SELL,2026-07-15T10:11:59.179,2026-07-15T10:12:00.350,EURUSD,SELL,bid,1.14305000,1.14306000,0.00010000,1000,1171
Q001725-BUY,2026-07-15T10:12:00.350,2026-07-15T10:12:01.353,EURUSD,BUY,ask,1.14309000,1.14308000,0.00010000,1000,1003
Q001725-SELL,2026-07-15T10:12:00.350,2026-07-15T10:12:01.353,EURUSD,SELL,bid,1.14306000,1.14306000,0.00010000,1000,1003
Q001726-BUY,2026-07-15T10:12:11.278,2026-07-15T10:12:12.589,EURUSD,BUY,ask,1.14309000,1.14310000,0.00010000,1000,1311
Q001726-SELL,2026-07-15T10:12:11.278,2026-07-15T10:12:12.589,EURUSD,SELL,bid,1.14307000,1.14308000,0.00010000,1000,1311
Q001727-BUY,2026-07-15T10:12:19.562,2026-07-15T10:12:20.816,EURUSD,BUY,ask,1.14310000,1.14310000,0.00010000,1000,1254
Q001727-SELL,2026-07-15T10:12:19.562,2026-07-15T10:12:20.816,EURUSD,SELL,bid,1.14308000,1.14308000,0.00010000,1000,1254
Q001728-BUY,2026-07-15T10:12:27.456,2026-07-15T10:12:28.819,EURUSD,BUY,ask,1.14313000,1.14314000,0.00010000,1000,1363
Q001728-SELL,2026-07-15T10:12:27.456,2026-07-15T10:12:28.819,EURUSD,SELL,bid,1.14311000,1.14312000,0.00010000,1000,1363
Q001729-BUY,2026-07-15T10:12:32.989,2026-07-15T10:12:34.125,EURUSD,BUY,ask,1.14314000,1.14312000,0.00010000,1000,1136
Q001729-SELL,2026-07-15T10:12:32.989,2026-07-15T10:12:34.125,EURUSD,SELL,bid,1.14312000,1.14310000,0.00010000,1000,1136
Q001730-BUY,2026-07-15T10:12:37.905,2026-07-15T10:12:39.072,EURUSD,BUY,ask,1.14312000,1.14311000,0.00010000,1000,1167
Q001730-SELL,2026-07-15T10:12:37.905,2026-07-15T10:12:39.072,EURUSD,SELL,bid,1.14310000,1.14309000,0.00010000,1000,1167
Q001731-BUY,2026-07-15T10:12:39.072,2026-07-15T10:12:40.248,EURUSD,BUY,ask,1.14311000,1.14312000,0.00010000,1000,1176
Q001731-SELL,2026-07-15T10:12:39.072,2026-07-15T10:12:40.248,EURUSD,SELL,bid,1.14309000,1.14310000,0.00010000,1000,1176
Q001732-BUY,2026-07-15T10:12:40.248,2026-07-15T10:12:41.310,EURUSD,BUY,ask,1.14312000,1.14314000,0.00010000,1000,1062
Q001732-SELL,2026-07-15T10:12:40.248,2026-07-15T10:12:41.310,EURUSD,SELL,bid,1.14310000,1.14311000,0.00010000,1000,1062
Q001733-BUY,2026-07-15T10:12:46.155,2026-07-15T10:12:47.639,EURUSD,BUY,ask,1.14311000,1.14313000,0.00010000,1000,1484
Q001733-SELL,2026-07-15T10:12:46.155,2026-07-15T10:12:47.639,EURUSD,SELL,bid,1.14309000,1.14311000,0.00010000,1000,1484
Q001734-BUY,2026-07-15T10:12:49.871,2026-07-15T10:12:51.345,EURUSD,BUY,ask,1.14313000,1.14312000,0.00010000,1000,1474
Q001734-SELL,2026-07-15T10:12:49.871,2026-07-15T10:12:51.345,EURUSD,SELL,bid,1.14311000,1.14310000,0.00010000,1000,1474
Q001735-BUY,2026-07-15T10:12:52.119,2026-07-15T10:12:53.609,EURUSD,BUY,ask,1.14314000,1.14315000,0.00010000,1000,1490
Q001735-SELL,2026-07-15T10:12:52.119,2026-07-15T10:12:53.609,EURUSD,SELL,bid,1.14312000,1.14312000,0.00010000,1000,1490
Q001736-BUY,2026-07-15T10:12:54.287,2026-07-15T10:12:55.398,EURUSD,BUY,ask,1.14313000,1.14314000,0.00010000,1000,1111
Q001736-SELL,2026-07-15T10:12:54.287,2026-07-15T10:12:55.398,EURUSD,SELL,bid,1.14311000,1.14312000,0.00010000,1000,1111
Q001737-BUY,2026-07-15T10:12:55.398,2026-07-15T10:12:56.434,EURUSD,BUY,ask,1.14314000,1.14317000,0.00010000,1000,1036
Q001737-SELL,2026-07-15T10:12:55.398,2026-07-15T10:12:56.434,EURUSD,SELL,bid,1.14312000,1.14315000,0.00010000,1000,1036
Q001738-BUY,2026-07-15T10:12:56.434,2026-07-15T10:12:57.708,EURUSD,BUY,ask,1.14317000,1.14316000,0.00010000,1000,1274
Q001738-SELL,2026-07-15T10:12:56.434,2026-07-15T10:12:57.708,EURUSD,SELL,bid,1.14315000,1.14314000,0.00010000,1000,1274
Q001739-BUY,2026-07-15T10:12:58.570,2026-07-15T10:12:59.687,EURUSD,BUY,ask,1.14315000,1.14315000,0.00010000,1000,1117
Q001739-SELL,2026-07-15T10:12:58.570,2026-07-15T10:12:59.687,EURUSD,SELL,bid,1.14313000,1.14313000,0.00010000,1000,1117
Q001740-BUY,2026-07-15T10:13:02.463,2026-07-15T10:13:03.805,EURUSD,BUY,ask,1.14316000,1.14320000,0.00010000,1000,1342
Q001740-SELL,2026-07-15T10:13:02.463,2026-07-15T10:13:03.805,EURUSD,SELL,bid,1.14314000,1.14318000,0.00010000,1000,1342
Q001741-BUY,2026-07-15T10:13:03.805,2026-07-15T10:13:04.861,EURUSD,BUY,ask,1.14320000,1.14320000,0.00010000,1000,1056
Q001741-SELL,2026-07-15T10:13:03.805,2026-07-15T10:13:04.861,EURUSD,SELL,bid,1.14318000,1.14318000,0.00010000,1000,1056
Q001742-BUY,2026-07-15T10:13:13.856,2026-07-15T10:13:14.976,EURUSD,BUY,ask,1.14316000,1.14314000,0.00010000,1000,1120
Q001742-SELL,2026-07-15T10:13:13.856,2026-07-15T10:13:14.976,EURUSD,SELL,bid,1.14314000,1.14312000,0.00010000,1000,1120
Q001743-BUY,2026-07-15T10:13:17.137,2026-07-15T10:13:18.142,EURUSD,BUY,ask,1.14316000,1.14315000,0.00010000,1000,1005
Q001743-SELL,2026-07-15T10:13:17.137,2026-07-15T10:13:18.142,EURUSD,SELL,bid,1.14314000,1.14313000,0.00010000,1000,1005
Q001744-BUY,2026-07-15T10:13:18.790,2026-07-15T10:13:20.224,EURUSD,BUY,ask,1.14313000,1.14314000,0.00010000,1000,1434
Q001744-SELL,2026-07-15T10:13:18.790,2026-07-15T10:13:20.224,EURUSD,SELL,bid,1.14311000,1.14312000,0.00010000,1000,1434
Q001745-BUY,2026-07-15T10:13:20.931,2026-07-15T10:13:21.942,EURUSD,BUY,ask,1.14314000,1.14313000,0.00010000,1000,1011
Q001745-SELL,2026-07-15T10:13:20.931,2026-07-15T10:13:21.942,EURUSD,SELL,bid,1.14311000,1.14311000,0.00010000,1000,1011
Q001746-BUY,2026-07-15T10:13:24.171,2026-07-15T10:13:25.326,EURUSD,BUY,ask,1.14312000,1.14312000,0.00010000,1000,1155
Q001746-SELL,2026-07-15T10:13:24.171,2026-07-15T10:13:25.326,EURUSD,SELL,bid,1.14310000,1.14310000,0.00010000,1000,1155
Q001747-BUY,2026-07-15T10:13:26.133,2026-07-15T10:13:27.407,EURUSD,BUY,ask,1.14312000,1.14311000,0.00010000,1000,1274
Q001747-SELL,2026-07-15T10:13:26.133,2026-07-15T10:13:27.407,EURUSD,SELL,bid,1.14310000,1.14309000,0.00010000,1000,1274
Q001748-BUY,2026-07-15T10:13:28.143,2026-07-15T10:13:29.274,EURUSD,BUY,ask,1.14311000,1.14313000,0.00010000,1000,1131
Q001748-SELL,2026-07-15T10:13:28.143,2026-07-15T10:13:29.274,EURUSD,SELL,bid,1.14309000,1.14311000,0.00010000,1000,1131
Q001749-BUY,2026-07-15T10:13:31.127,2026-07-15T10:13:32.488,EURUSD,BUY,ask,1.14311000,1.14305000,0.00010000,1000,1361
Q001749-SELL,2026-07-15T10:13:31.127,2026-07-15T10:13:32.488,EURUSD,SELL,bid,1.14309000,1.14303000,0.00010000,1000,1361
Q001750-BUY,2026-07-15T10:13:33.191,2026-07-15T10:13:34.537,EURUSD,BUY,ask,1.14305000,1.14302000,0.00010000,1000,1346
Q001750-SELL,2026-07-15T10:13:33.191,2026-07-15T10:13:34.537,EURUSD,SELL,bid,1.14303000,1.14300000,0.00010000,1000,1346
Q001751-BUY,2026-07-15T10:13:35.475,2026-07-15T10:13:36.586,EURUSD,BUY,ask,1.14300000,1.14296000,0.00010000,1000,1111
Q001751-SELL,2026-07-15T10:13:35.475,2026-07-15T10:13:36.586,EURUSD,SELL,bid,1.14298000,1.14294000,0.00010000,1000,1111
Q001752-BUY,2026-07-15T10:13:38.207,2026-07-15T10:13:39.447,EURUSD,BUY,ask,1.14297000,1.14298000,0.00010000,1000,1240
Q001752-SELL,2026-07-15T10:13:38.207,2026-07-15T10:13:39.447,EURUSD,SELL,bid,1.14295000,1.14296000,0.00010000,1000,1240
Q001753-BUY,2026-07-15T10:13:40.277,2026-07-15T10:13:41.565,EURUSD,BUY,ask,1.14300000,1.14299000,0.00010000,1000,1288
Q001753-SELL,2026-07-15T10:13:40.277,2026-07-15T10:13:41.565,EURUSD,SELL,bid,1.14298000,1.14297000,0.00010000,1000,1288
Q001754-BUY,2026-07-15T10:13:42.304,2026-07-15T10:13:43.311,EURUSD,BUY,ask,1.14302000,1.14301000,0.00010000,1000,1007
Q001754-SELL,2026-07-15T10:13:42.304,2026-07-15T10:13:43.311,EURUSD,SELL,bid,1.14300000,1.14299000,0.00010000,1000,1007
Q001755-BUY,2026-07-15T10:13:43.311,2026-07-15T10:13:44.759,EURUSD,BUY,ask,1.14301000,1.14307000,0.00010000,1000,1448
Q001755-SELL,2026-07-15T10:13:43.311,2026-07-15T10:13:44.759,EURUSD,SELL,bid,1.14299000,1.14305000,0.00010000,1000,1448
Q001756-BUY,2026-07-15T10:13:44.759,2026-07-15T10:13:46.155,EURUSD,BUY,ask,1.14307000,1.14307000,0.00010000,1000,1396
Q001756-SELL,2026-07-15T10:13:44.759,2026-07-15T10:13:46.155,EURUSD,SELL,bid,1.14305000,1.14305000,0.00010000,1000,1396
Q001757-BUY,2026-07-15T10:13:55.966,2026-07-15T10:13:57.074,EURUSD,BUY,ask,1.14303000,1.14304000,0.00010000,1000,1108
Q001757-SELL,2026-07-15T10:13:55.966,2026-07-15T10:13:57.074,EURUSD,SELL,bid,1.14301000,1.14302000,0.00010000,1000,1108
Q001758-BUY,2026-07-15T10:13:57.074,2026-07-15T10:13:58.138,EURUSD,BUY,ask,1.14304000,1.14302000,0.00010000,1000,1064
Q001758-SELL,2026-07-15T10:13:57.074,2026-07-15T10:13:58.138,EURUSD,SELL,bid,1.14302000,1.14300000,0.00010000,1000,1064
Q001759-BUY,2026-07-15T10:14:08.134,2026-07-15T10:14:09.381,EURUSD,BUY,ask,1.14298000,1.14301000,0.00010000,1000,1247
Q001759-SELL,2026-07-15T10:14:08.134,2026-07-15T10:14:09.381,EURUSD,SELL,bid,1.14296000,1.14299000,0.00010000,1000,1247
Q001760-BUY,2026-07-15T10:14:09.765,2026-07-15T10:14:10.918,EURUSD,BUY,ask,1.14301000,1.14300000,0.00010000,1000,1153
Q001760-SELL,2026-07-15T10:14:09.765,2026-07-15T10:14:10.918,EURUSD,SELL,bid,1.14299000,1.14298000,0.00010000,1000,1153
Q001761-BUY,2026-07-15T10:14:13.086,2026-07-15T10:14:14.480,EURUSD,BUY,ask,1.14299000,1.14297000,0.00010000,1000,1394
Q001761-SELL,2026-07-15T10:14:13.086,2026-07-15T10:14:14.480,EURUSD,SELL,bid,1.14297000,1.14295000,0.00010000,1000,1394
Q001762-BUY,2026-07-15T10:14:22.298,2026-07-15T10:14:23.680,EURUSD,BUY,ask,1.14306000,1.14310000,0.00010000,1000,1382
Q001762-SELL,2026-07-15T10:14:22.298,2026-07-15T10:14:23.680,EURUSD,SELL,bid,1.14304000,1.14308000,0.00010000,1000,1382
Q001763-BUY,2026-07-15T10:14:26.636,2026-07-15T10:14:27.785,EURUSD,BUY,ask,1.14311000,1.14313000,0.00010000,1000,1149
Q001763-SELL,2026-07-15T10:14:26.636,2026-07-15T10:14:27.785,EURUSD,SELL,bid,1.14309000,1.14311000,0.00010000,1000,1149
Q001764-BUY,2026-07-15T10:14:33.620,2026-07-15T10:14:34.968,EURUSD,BUY,ask,1.14316000,1.14313000,0.00010000,1000,1348
Q001764-SELL,2026-07-15T10:14:33.620,2026-07-15T10:14:34.968,EURUSD,SELL,bid,1.14314000,1.14311000,0.00010000,1000,1348
Q001765-BUY,2026-07-15T10:14:35.577,2026-07-15T10:14:36.818,EURUSD,BUY,ask,1.14314000,1.14312000,0.00010000,1000,1241
Q001765-SELL,2026-07-15T10:14:35.577,2026-07-15T10:14:36.818,EURUSD,SELL,bid,1.14312000,1.14310000,0.00010000,1000,1241
Q001766-BUY,2026-07-15T10:15:01.182,2026-07-15T10:15:02.632,EURUSD,BUY,ask,1.14304000,1.14305000,0.00010000,1000,1450
Q001766-SELL,2026-07-15T10:15:01.182,2026-07-15T10:15:02.632,EURUSD,SELL,bid,1.14302000,1.14303000,0.00010000,1000,1450
Q001767-BUY,2026-07-15T10:15:03.516,2026-07-15T10:15:04.528,EURUSD,BUY,ask,1.14305000,1.14304000,0.00010000,1000,1012
Q001767-SELL,2026-07-15T10:15:03.516,2026-07-15T10:15:04.528,EURUSD,SELL,bid,1.14303000,1.14302000,0.00010000,1000,1012
Q001768-BUY,2026-07-15T10:15:04.528,2026-07-15T10:15:05.675,EURUSD,BUY,ask,1.14304000,1.14303000,0.00010000,1000,1147
Q001768-SELL,2026-07-15T10:15:04.528,2026-07-15T10:15:05.675,EURUSD,SELL,bid,1.14302000,1.14301000,0.00010000,1000,1147
Q001769-BUY,2026-07-15T10:15:07.352,2026-07-15T10:15:08.612,EURUSD,BUY,ask,1.14303000,1.14305000,0.00010000,1000,1260
Q001769-SELL,2026-07-15T10:15:07.352,2026-07-15T10:15:08.612,EURUSD,SELL,bid,1.14301000,1.14303000,0.00010000,1000,1260
Q001770-BUY,2026-07-15T10:15:08.612,2026-07-15T10:15:09.752,EURUSD,BUY,ask,1.14305000,1.14306000,0.00010000,1000,1140
Q001770-SELL,2026-07-15T10:15:08.612,2026-07-15T10:15:09.752,EURUSD,SELL,bid,1.14303000,1.14304000,0.00010000,1000,1140
Q001771-BUY,2026-07-15T10:15:10.657,2026-07-15T10:15:11.819,EURUSD,BUY,ask,1.14307000,1.14306000,0.00010000,1000,1162
Q001771-SELL,2026-07-15T10:15:10.657,2026-07-15T10:15:11.819,EURUSD,SELL,bid,1.14305000,1.14304000,0.00010000,1000,1162
Q001772-BUY,2026-07-15T10:15:21.356,2026-07-15T10:15:22.782,EURUSD,BUY,ask,1.14299000,1.14298000,0.00010000,1000,1426
Q001772-SELL,2026-07-15T10:15:21.356,2026-07-15T10:15:22.782,EURUSD,SELL,bid,1.14297000,1.14296000,0.00010000,1000,1426
Q001773-BUY,2026-07-15T10:15:28.815,2026-07-15T10:15:30.242,EURUSD,BUY,ask,1.14298000,1.14297000,0.00010000,1000,1427
Q001773-SELL,2026-07-15T10:15:28.815,2026-07-15T10:15:30.242,EURUSD,SELL,bid,1.14296000,1.14295000,0.00010000,1000,1427
Q001774-BUY,2026-07-15T10:15:31.769,2026-07-15T10:15:33.184,EURUSD,BUY,ask,1.14297000,1.14299000,0.00010000,1000,1415
Q001774-SELL,2026-07-15T10:15:31.769,2026-07-15T10:15:33.184,EURUSD,SELL,bid,1.14295000,1.14297000,0.00010000,1000,1415
Q001775-BUY,2026-07-15T10:15:42.415,2026-07-15T10:15:43.535,EURUSD,BUY,ask,1.14301000,1.14299000,0.00010000,1000,1120
Q001775-SELL,2026-07-15T10:15:42.415,2026-07-15T10:15:43.535,EURUSD,SELL,bid,1.14299000,1.14297000,0.00010000,1000,1120
Q001776-BUY,2026-07-15T10:15:50.287,2026-07-15T10:15:51.694,EURUSD,BUY,ask,1.14301000,1.14302000,0.00010000,1000,1407
Q001776-SELL,2026-07-15T10:15:50.287,2026-07-15T10:15:51.694,EURUSD,SELL,bid,1.14299000,1.14300000,0.00010000,1000,1407
Q001777-BUY,2026-07-15T10:16:04.011,2026-07-15T10:16:05.117,EURUSD,BUY,ask,1.14306000,1.14305000,0.00010000,1000,1106
Q001777-SELL,2026-07-15T10:16:04.011,2026-07-15T10:16:05.117,EURUSD,SELL,bid,1.14304000,1.14303000,0.00010000,1000,1106
Q001778-BUY,2026-07-15T10:16:13.033,2026-07-15T10:16:14.245,EURUSD,BUY,ask,1.14304000,1.14306000,0.00010000,1000,1212
Q001778-SELL,2026-07-15T10:16:13.033,2026-07-15T10:16:14.245,EURUSD,SELL,bid,1.14302000,1.14304000,0.00010000,1000,1212
Q001779-BUY,2026-07-15T10:16:36.874,2026-07-15T10:16:37.935,EURUSD,BUY,ask,1.14298000,1.14298000,0.00010000,1000,1061
Q001779-SELL,2026-07-15T10:16:36.874,2026-07-15T10:16:37.935,EURUSD,SELL,bid,1.14296000,1.14296000,0.00010000,1000,1061
Q001780-BUY,2026-07-15T10:16:40.287,2026-07-15T10:16:41.406,EURUSD,BUY,ask,1.14297000,1.14298000,0.00010000,1000,1119
