case_id,case_kind,hypothesis_id,run_id,side,direction,stratum,anomaly_tag,image,image_sha256,position_id,entry_time_server,entry,sl,tp,exit_time_server,exit,net_usd,net_R,hold_minutes,decision_bar_server,decision_bar_utc,failed_gates,active_gates,normalized_distance,near_miss_rank,offline_full_signal_unexecuted,trade_fields_forbidden,telemetry_planned_stop,telemetry_planned_target
009-E058-P1212,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,FILL:LOSER,,009-E058-P1212_forensics.png,E686FC523E5D4CB59F09F5114DF29C501C9707337E52486B1929C42A44E4F260,1212,2022.06.17 18:40:00,1844.85,1839.2099999999998,1853.8739999999998,2022.06.17 19:35:48,1839.2,-5.6899999999999995,-0.5707582206988628,55.8,2022.06.17 18:40:00,2022.06.17 15:40:00,,,,,,False,1839.21,1853.87
009-E059-P1246,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,FILL:LOSER,QUICK_ADVERSE,009-E059-P1246_forensics.png,0B180E066764EA7F54E1F68A5AC75B9F8BC1D5A62DB61559A9B6DB2EBDC6CD2A,1246,2022.08.01 15:10:00,1770.32,1773.61,1765.056,2022.08.01 15:18:39,1773.62,-10.0,-1.0039736272191708,8.65,2022.08.01 15:10:00,2022.08.01 12:10:00,,,,,,False,1773.61,1765.06
009-E060-P1248,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,WINNER,TIME_EXIT_LIKE,009-E060-P1248_forensics.png,4C9676D8BD718847D6913C1DD2946F3900C080EC3A15670326316ED6AFFAB5B1,1248,2022.08.04 11:55:00,1775.71,1772.3500000000001,1781.086,2022.08.04 13:10:00,1779.34,7.18,0.7209254433565967,75.0,2022.08.04 11:55:00,2022.08.04 08:55:00,,,,,,False,1772.35,1781.09
009-E061-P1298,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,WINNER,NEAR_FULL_TARGET,009-E061-P1298_forensics.png,3BE409F9D6AF2156403C05F0C2ADD0E9EEFD36995E820155A6CC502485FE1E49,1298,2022.09.30 18:55:00,1670.98,1674.1200000000001,1665.9560000000001,2022.09.30 19:22:39,1665.95,14.989999999999998,1.5047534247194145,27.65,2022.09.30 18:55:00,2022.09.30 15:55:00,,,,,,False,1674.12,1665.96
009-E062-P1330,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,WINNER,TIME_EXIT_LIKE,009-E062-P1330_forensics.png,4DB9D1C68AFE921D88BE6E2FB28FFEC8E8FD54B8D3EDDE0A326F6C7A13CADFA5,1330,2022.11.18 13:35:00,1762.2,1765.56,1756.824,2022.11.18 14:50:00,1760.55,3.2199999999999998,0.3231624800733197,75.0,2022.11.18 13:35:00,2022.11.18 11:35:00,,,,,,False,1765.56,1756.82
009-E063-P1338,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,LOSER,TIME_EXIT_LIKE,009-E063-P1338_forensics.png,45D062684BCBBD9812E67F2267D9A4B54B5654D33E4E72B599F1F119E54CBD64,1338,2022.11.30 14:00:00,1762.34,1759.6699999999998,1766.6119999999999,2022.11.30 15:15:00,1761.13,-3.73,-0.3742580684972535,75.0,2022.11.30 14:00:00,2022.11.30 12:00:00,,,,,,False,1759.67,1766.61
009-E064-P1350,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,009-E064-P1350_forensics.png,E0B304C0E97D68A6661136D2790AE36AB54BD3307F6D2EEB27F2E712E901F44C,1350,2022.12.21 11:45:00,1813.02,1815.8799999999999,1808.444,2022.12.21 13:00:00,1813.14,-0.45999999999999996,-0.04615861484820288,75.0,2022.12.21 11:45:00,2022.12.21 09:45:00,,,,,,False,1815.88,1808.44
009-E065-P1370,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,FILL:LOSER,TIME_EXIT_LIKE,009-E065-P1370_forensics.png,1B0B4C257BE7112AE95478290FD050B1867A2C6A551C25D4C27A061B51D183DF,1370,2023.02.06 13:10:00,1871.33,1874.11,1866.8819999999998,2023.02.06 14:25:00,1873.04,-5.25,-0.5268177847663362,75.0,2023.02.06 13:10:00,2023.02.06 11:10:00,,,,,,False,1874.11,1866.88
009-E066-P1372,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,LOSER,TIME_EXIT_LIKE,009-E066-P1372_forensics.png,7F6BA9F8DB6FF46190162DB62CC3E8CE07C11CB0F7BE8DBD354BECEF588DC0DE,1372,2023.02.08 12:20:00,1880.85,1886.4299999999998,1871.9219999999998,2023.02.08 13:35:00,1882.02,-1.21,-0.12142535301159964,75.0,2023.02.08 12:20:00,2023.02.08 10:20:00,,,,,,False,1886.43,1871.92
009-E067-P1382,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,LOSER,QUICK_ADVERSE,009-E067-P1382_forensics.png,9A4F57FC9E28E5C160F3170714BBD8B0B7F28BB2B0C89EA5BFA67990B9831582,1382,2023.02.23 13:10:00,1827.73,1825.39,1831.474,2023.02.23 13:16:39,1825.38,-9.540000000000001,-0.9576452767459335,6.65,2023.02.23 13:10:00,2023.02.23 11:10:00,,,,,,False,1825.39,1831.47
009-E068-P1402,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,WINNER,TIME_EXIT_LIKE,009-E068-P1402_forensics.png,C34329C19ED89240F600DAE1779A4A66EDE631DED10DD95C148467F135FE3CE5,1402,2023.03.17 13:20:00,1934.0,1928.88,1942.192,2023.03.17 14:30:29,1942.19,8.15,0.8180342526499291,70.48333333333333,2023.03.17 13:20:00,2023.03.17 11:20:00,,,,,,False,1928.88,1942.19
009-E069-P1422,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,009-E069-P1422_forensics.png,ED9AAE16E3BB7AE0B6AE816372838047F8AA3258D7CD067B1CBDDA8E41D9E927,1422,2023.04.13 13:25:00,2025.88,2028.3700000000001,2021.8960000000002,2023.04.13 14:40:00,2027.24,-5.6,-0.5621255654004487,75.0,2023.04.13 13:25:00,2023.04.13 10:25:00,,,,,,False,2028.37,2021.9
009-E070-P1438,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,WINNER,TIME_EXIT_LIKE,009-E070-P1438_forensics.png,6594AC650B9B5DD4A11D5B8B1135CE0525CAEE2FC0037C2A526B58100C80326C,1438,2023.05.12 19:55:00,2012.88,2009.72,2017.9360000000001,2023.05.12 21:10:00,2014.82,5.7,0.5721565725532678,75.0,2023.05.12 19:55:00,2023.05.12 16:55:00,,,,,,False,2009.72,2017.94
009-E071-P1442,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,009-E071-P1442_forensics.png,58917D7687F28DDAA8B807A96978638B77FAB98120764E93DFA31EF3DA8A4BE6,1442,2023.05.22 11:40:00,1977.98,1974.78,1983.1,2023.05.22 12:55:00,1979.66,4.920000000000001,0.4938121919821361,75.0,2023.05.22 11:40:00,2023.05.22 08:40:00,,,,,,False,1974.78,1983.1
009-E072-P1444,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,LOSER,TIME_EXIT_LIKE,009-E072-P1444_forensics.png,438A910210190E3DE5102E95ACE4C3157D15C85F678B2C38C6E3D4ECDB984A28,1444,2023.05.23 13:00:00,1957.07,1960.27,1951.95,2023.05.23 14:15:00,1957.58,-1.6500000000000001,-0.16559956980242668,75.0,2023.05.23 13:00:00,2023.05.23 10:00:00,,,,,,False,1960.27,1951.95
009-E073-P1488,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,LOSER,TIME_EXIT_LIKE,009-E073-P1488_forensics.png,CFDE717C33BFFDC30D6556326F110F62C274ABFC5D0E8DC8F375A80A4D1A5BF4,1488,2023.07.21 14:40:00,1964.55,1962.1399999999999,1968.406,2023.07.21 15:55:00,1963.25,-5.36,-0.5378562494882337,75.0,2023.07.21 14:40:00,2023.07.21 11:40:00,,,,,,False,1962.14,1968.41
009-E074-P1546,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,WINNER,,009-E074-P1546_forensics.png,ABEBADC4E50DFCA57E6AE0980294AF7B2CEC4AAC0D8548B81C5FD06CEC5F29DD,1546,2023.10.20 14:45:00,1981.4,1984.3200000000002,1976.728,2023.10.20 14:49:40,1976.71,13.95,1.399484367759612,4.666666666666667,2023.10.20 14:45:00,2023.10.20 11:45:00,,,,,,False,1984.32,1976.73
009-E075-P1574,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,WINNER,TIME_EXIT_LIKE,009-E075-P1574_forensics.png,C64A3DF68DD188B47C963B7B0F48E782A4F2ACB1DC665F7B656C1E4305018155,1574,2023.11.17 13:10:00,1989.55,1992.45,1984.9099999999999,2023.11.17 14:25:00,1988.9,1.8299999999999998,0.1835186052265096,75.0,2023.11.17 13:10:00,2023.11.17 11:10:00,,,,,,False,1992.45,1984.91
009-E076-P1590,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,FILL:LOSER,TIME_EXIT_LIKE,009-E076-P1590_forensics.png,3E16725D711E6EB1D8C93E0F6001DE1F90648017A46919D5BD8D6BDDB016225B,1590,2023.12.13 12:00:00,1982.63,1980.3500000000001,1986.278,2023.12.13 13:15:00,1982.36,-1.24,-0.12437923227921935,75.0,2023.12.13 12:00:00,2023.12.13 10:00:00,,,,,,False,1980.35,1986.28
009-E077-P1610,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,ANOMALY:NEAR_FULL_TARGET,NEAR_FULL_TARGET,009-E077-P1610_forensics.png,15D1FBB0808A8F9DF847C2C45E9ED35E534DA007344E98AE163F86A3F54C5E39,1610,2024.01.05 11:45:00,2041.26,2043.49,2037.692,2024.01.05 12:06:36,2037.69,14.12,1.416613058764561,21.6,2024.01.05 11:45:00,2024.01.05 09:45:00,,,,,,False,2043.49,2037.69
009-E078-P1646,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,LOSER,,009-E078-P1646_forensics.png,C885E7BDCA1D388B1E7DF64A808F456A3EC217DFF69C0BF9E21966CBEA15E10C,1646,2024.04.05 14:55:00,2291.33,2294.5099999999998,2286.2419999999997,2024.04.05 15:26:23,2294.51,-9.68,-0.9709947419832247,31.383333333333333,2024.04.05 14:55:00,2024.04.05 11:55:00,,,,,,False,2294.51,2286.24
009-E079-P1650,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,WINNER,TIME_EXIT_LIKE,009-E079-P1650_forensics.png,FF1E970125D22FC444C923515864FBC5273CC58663147675AD429E6A258C7566,1650,2024.04.08 13:25:00,2338.76,2334.7700000000004,2345.1440000000002,2024.04.08 14:40:00,2338.97,0.32,0.032105298959527455,75.0,2024.04.08 13:25:00,2024.04.08 10:25:00,,,,,,False,2334.77,2345.14
009-E080-P1674,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,WINNER,NEAR_FULL_TARGET,009-E080-P1674_forensics.png,C87D311512C83B9E2B874A3854A82113D504F963DFAA7C1542780E2B466AF88B,1674,2024.04.29 14:45:00,2338.49,2343.37,2330.682,2024.04.29 15:36:38,2330.68,15.52,1.557389189551524,51.63333333333333,2024.04.29 14:45:00,2024.04.29 11:45:00,,,,,,False,2343.37,2330.68
009-E081-P1702,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,009-E081-P1702_forensics.png,E40A405DEB5A79EC624BF18BFA546AD38AF0E3D9424AF65544DD429FECCFC117,1702,2024.06.06 18:15:00,2370.47,2362.89,2382.598,2024.06.06 19:30:00,2374.52,4.010000000000001,0.40228501903630776,75.0,2024.06.06 18:15:00,2024.06.06 15:15:00,,,,,,False,2362.89,2382.6
009-E082-P1716,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,FILL:LOSER,,009-E082-P1716_forensics.png,D938627BC65F8BE1F1F05BDE650EDFD75027B380D8D0F6E8E11A1FD7BBA90473,1716,2024.06.24 14:35:00,2327.16,2323.73,2332.6479999999997,2024.06.24 15:26:31,2323.73,-6.96,-0.6980071194720419,51.516666666666666,2024.06.24 14:35:00,2024.06.24 11:35:00,,,,,,False,2323.73,2332.65
009-E083-P1760,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,LOSER,,009-E083-P1760_forensics.png,DD22F50852288129282ABB22FCF015294B1F74CFF503C4601D2DE491B672C689,1760,2024.08.27 14:25:00,2511.79,2508.23,2517.486,2024.08.27 15:32:01,2508.22,-7.24,-0.7263281723235661,67.01666666666667,2024.08.27 14:25:00,2024.08.27 11:25:00,,,,,,False,2508.23,2517.49
009-E084-P1768,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,LOSER,TIME_EXIT_LIKE,009-E084-P1768_forensics.png,F77E1B68FF12CDB5937901F6159CA23A682C033C768214976DE0577F427087CD,1768,2024.09.02 15:25:00,2501.63,2498.44,2506.734,2024.09.02 16:40:00,2501.45,-0.7,-0.07021082907755408,75.0,2024.09.02 15:25:00,2024.09.02 12:25:00,,,,,,False,2498.44,2506.73
009-E085-P1788,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,WINNER,TIME_EXIT_LIKE,009-E085-P1788_forensics.png,760A10A1C09226ED778CC258E75FA275BAF8D0A9E8E870B4D304E488883D3472,1788,2024.09.23 12:40:00,2619.9,2615.86,2626.364,2024.09.23 13:55:00,2621.89,3.8800000000000003,0.3890860559078556,75.0,2024.09.23 12:40:00,2024.09.23 09:40:00,,,,,,False,2615.86,2626.36
009-E086-P1814,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,FILL:LOSER,,009-E086-P1814_forensics.png,C72EFBA072DBBA13918DB548D2671C58CA7F52D56B1DDDDF0C3DAA4A9E6B6027,1814,2024.11.19 14:00:00,2629.63,2635.05,2620.958,2024.11.19 14:20:40,2635.05,-5.48,-0.54945181653483,20.666666666666668,2024.11.19 14:00:00,2024.11.19 12:00:00,,,,,,False,2635.05,2620.96
009-E087-P1874,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,FILL:LOSER,,009-E087-P1874_forensics.png,AFE559CDE1C48D3C2569D2E2250297DA155E52D1738D5046779C77000E551945,1874,2025.02.20 11:40:00,2950.7,2955.1299999999997,2943.6119999999996,2025.02.20 12:24:43,2955.14,-9.0,-0.9018344213965628,44.71666666666667,2025.02.20 11:40:00,2025.02.20 09:40:00,,,,,,False,2955.13,2943.61
009-E088-P1892,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,FILL:LOSER,TIME_EXIT_LIKE,009-E088-P1892_forensics.png,78A75738C82C673E4F0BE827CC95B1C59CA28CAD17C396A7A03274DDA7CBF374,1892,2025.04.01 13:15:00,3135.53,3129.86,3144.6020000000003,2025.04.01 14:25:41,3129.85,-5.74,-0.5753305093358901,70.68333333333334,2025.04.01 13:15:00,2025.04.01 10:15:00,,,,,,False,3129.86,3144.6
009-E089-P1902,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,009-E089-P1902_forensics.png,36DA7F66602559E26E73045FB02FD96C167800A1D7C2A1AB40FF1B9BD669ECE7,1902,2025.04.15 12:45:00,3223.59,3230.17,3213.0620000000004,2025.04.15 14:00:00,3220.53,3.0,0.30064825777341103,75.0,2025.04.15 12:45:00,2025.04.15 09:45:00,,,,,,False,3230.17,3213.06
009-E090-P1920,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,LOSER,,009-E090-P1920_forensics.png,C979704801B52228A596C098835BD295842F9770FDD2CE8B633D8965C2331729,1920,2025.05.07 19:20:00,3380.4,3387.28,3369.3920000000003,2025.05.07 19:46:30,3387.28,-6.94,-0.6958778263143092,26.5,2025.05.07 19:20:00,2025.05.07 16:20:00,,,,,,False,3387.28,3369.39
009-E091-P1960,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,WINNER,TIME_EXIT_LIKE,009-E091-P1960_forensics.png,339AA22556A1670A9E9591434D858DC144F59AB9BC0B6ECBBC8CFEAD2715E8D8,1960,2025.06.19 12:25:00,3372.96,3363.16,3388.64,2025.06.19 13:40:00,3376.51,3.49,0.3497873363153121,75.0,2025.06.19 12:25:00,2025.06.19 09:25:00,,,,,,False,3363.16,3388.64
009-E092-P1988,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,009-E092-P1988_forensics.png,C5E54B0DA2135535C3B9045D860D4C97B8DF7AB436ACB1F021FD4F70EF76B85C,1988,2025.07.18 12:10:00,3352.2,3346.47,3361.368,2025.07.18 13:25:00,3351.11,-1.1500000000000001,-0.115226466096466,75.0,2025.07.18 12:10:00,2025.07.18 09:10:00,,,,,,False,3346.47,3361.37
009-E093-P2008,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,WINNER,TIME_EXIT_LIKE,009-E093-P2008_forensics.png,C09744D119E5637A925A6C956EB7E58858AF1FA3D98B5F5AAE4BBFA5426DE367,2008,2025.08.22 14:20:00,3328.46,3331.7,3323.276,2025.08.22 15:32:38,3323.28,15.34,1.5367952769292064,72.63333333333334,2025.08.22 14:20:00,2025.08.22 11:20:00,,,,,,False,3331.7,3323.28
009-E094-P2050,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,LOSER,,009-E094-P2050_forensics.png,6D01666C1123F14B9DE1375F8A043BA9396B4140D6FB488F7C4009C1138EC2FE,2050,2025.11.12 14:25:00,4133.77,4124.3,4148.9220000000005,2025.11.12 15:10:02,4124.3,-9.549999999999999,-0.9571052487050515,45.03333333333333,2025.11.12 14:25:00,2025.11.12 12:25:00,,,,,,False,4124.3,4148.92
009-E095-P2072,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,009-E095-P2072_forensics.png,99AD415BC116FBCC5E7C9A1D28A9D17994F77634B9FAC892B02A05B198A0521E,2072,2026.01.12 13:30:00,4585.1,4594.370000000001,4570.268,2026.01.12 14:45:00,4586.58,-1.58,-0.15841688988742775,75.0,2026.01.12 13:30:00,2026.01.12 11:30:00,,,,,,False,4594.37,4570.27
009-E096-P2074,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,LOSER,,009-E096-P2074_forensics.png,AEA758AB7C2A8E3D8A677C874A7686D032F0FCC424BF19E4ADDB53927A5DB4F1,2074,2026.01.13 13:45:00,4589.88,4583.76,4599.6720000000005,2026.01.13 14:11:41,4583.76,-6.22,-0.6236510537998297,26.683333333333334,2026.01.13 13:45:00,2026.01.13 11:45:00,,,,,,False,4583.76,4599.67
009-E097-P2076,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,ANOMALY:TIME_EXIT_LIKE,TIME_EXIT_LIKE,009-E097-P2076_forensics.png,E704CB03C0C36166C88C2105FE7D89E3E9F5B0421AB5B8F8EFC9C6837399448D,2076,2026.01.15 11:40:00,4609.13,4601.4800000000005,4621.37,2026.01.15 12:55:00,4619.64,10.41,1.0438283573169862,75.0,2026.01.15 11:40:00,2026.01.15 09:40:00,,,,,,False,4601.48,4621.37
009-E098-P2078,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,FILL:WINNER,,009-E098-P2078_forensics.png,A9403C1FF5E76C4C8F73879BB552843A3BD5AA332BF2AA18770A1CF26AAF82F0,2078,2026.01.15 14:15:00,4615.02,4621.2300000000005,4605.084000000001,2026.01.15 15:19:41,4605.08,9.84,0.9865705094624042,64.68333333333334,2026.01.15 14:15:00,2026.01.15 12:15:00,,,,,,False,4621.23,4605.08
009-E099-P2080,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,SELL,-1,WINNER,TIME_EXIT_LIKE,009-E099-P2080_forensics.png,E72B502CF82887826C834377A094AF4A32304DE1B6D9BF06B1C61DCD404C4A42,2080,2026.01.16 10:45:00,4602.26,4611.2300000000005,4587.908,2026.01.16 12:00:00,4600.55,1.6099999999999999,0.16140465761711187,75.0,2026.01.16 10:45:00,2026.01.16 08:45:00,,,,,,False,4611.23,4587.91
009-E100-P2082,EXECUTED,HYP-MZMS-XAU-M5-009,20260722_023841,BUY,1,FILL:LOSER,TIME_EXIT_LIKE,009-E100-P2082_forensics.png,1488472515B49EC4D627BE20EF0766E98A79553BDB1E23ED6E4FC7B6E3206AE1,2082,2026.01.19 17:55:00,4675.07,4665.349999999999,4690.621999999999,2026.01.19 19:10:00,4671.59,-3.5799999999999996,-0.3588940049663712,75.0,2026.01.19 17:55:00,2026.01.19 15:55:00,,,,,,False,4665.35,4690.62
