event_time,action,order_type,volume,price,symbol,position_id,risk_pts,initial_risk_account,deal,deal_profit,deal_commission,deal_swap,deal_fee,deal_net,is_final_close
2025.08.13 10:50:00,OPEN,SELL,0.77000000,3357.56,XAUUSD,244,380.00000000,292.60000000,244,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.08.13 11:33:35,CLOSE,SELL,0.77000000,3357.56,XAUUSD,244,380.00000000,292.60000000,245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1
2025.08.15 11:20:00,OPEN,SELL,0.37000000,3340.88,XAUUSD,246,780.00000000,288.60000000,246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.08.15 12:50:00,CLOSE,SELL,0.37000000,3341.58,XAUUSD,246,780.00000000,288.60000000,247,-25.90000000,0.00000000,0.00000000,0.00000000,-25.90000000,1
2025.08.25 12:40:00,OPEN,BUY,0.81000000,3365.18,XAUUSD,248,360.00000000,291.60000000,248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.08.25 14:10:00,CLOSE,BUY,0.81000000,3367.43,XAUUSD,248,360.00000000,291.60000000,249,182.25000000,0.00000000,0.00000000,0.00000000,182.25000000,1
2025.08.28 09:10:00,OPEN,BUY,0.68000000,3391.60,XAUUSD,250,429.00000000,291.72000000,250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.08.28 10:40:00,CLOSE,BUY,0.68000000,3394.03,XAUUSD,250,429.00000000,291.72000000,251,165.24000000,0.00000000,0.00000000,0.00000000,165.24000000,1
2025.08.29 14:35:00,OPEN,BUY,0.65000000,3408.45,XAUUSD,252,449.00000000,291.85000000,252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.08.29 16:05:00,CLOSE,BUY,0.65000000,3417.42,XAUUSD,252,449.00000000,291.85000000,253,583.05000000,0.00000000,0.00000000,0.00000000,583.05000000,1
2025.09.02 13:15:00,OPEN,BUY,0.50000000,3481.25,XAUUSD,254,590.00000000,295.00000000,254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.02 14:45:00,CLOSE,BUY,0.50000000,3484.19,XAUUSD,254,590.00000000,295.00000000,255,147.00000000,0.00000000,0.00000000,0.00000000,147.00000000,1
2025.09.02 16:00:00,OPEN,BUY,0.32000000,3482.91,XAUUSD,256,928.00000000,296.96000000,256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.02 17:30:00,CLOSE,BUY,0.32000000,3502.26,XAUUSD,256,928.00000000,296.96000000,257,619.20000000,0.00000000,0.00000000,0.00000000,619.20000000,1
2025.09.03 09:10:00,OPEN,BUY,5.25000000,3531.34,XAUUSD,258,57.00000000,299.25000000,258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.03 09:11:34,CLOSE,BUY,5.25000000,3532.77,XAUUSD,258,57.00000000,299.25000000,259,750.75000000,0.00000000,0.00000000,0.00000000,750.75000000,1
2025.09.03 10:40:00,OPEN,BUY,0.45000000,3535.67,XAUUSD,260,661.00000000,297.45000000,260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.03 12:10:00,CLOSE,BUY,0.45000000,3540.83,XAUUSD,260,661.00000000,297.45000000,261,232.20000000,0.00000000,0.00000000,0.00000000,232.20000000,1
2025.09.05 12:10:00,OPEN,BUY,0.64000000,3549.17,XAUUSD,262,471.00000000,301.44000000,262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.05 13:40:00,CLOSE,BUY,0.64000000,3550.48,XAUUSD,262,471.00000000,301.44000000,263,83.84000000,0.00000000,0.00000000,0.00000000,83.84000000,1
2025.09.05 14:45:00,OPEN,BUY,0.88000000,3551.59,XAUUSD,264,342.00000000,300.96000000,264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.05 14:52:29,CLOSE,BUY,0.88000000,3548.17,XAUUSD,264,342.00000000,300.96000000,265,-300.96000000,0.00000000,0.00000000,0.00000000,-300.96000000,1
2025.09.08 15:00:00,OPEN,BUY,0.40000000,3620.03,XAUUSD,266,744.00000000,297.60000000,266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.08 16:30:00,CLOSE,BUY,0.40000000,3624.41,XAUUSD,266,744.00000000,297.60000000,267,175.20000000,0.00000000,0.00000000,0.00000000,175.20000000,1
2025.09.11 09:15:00,OPEN,BUY,0.29000000,3632.67,XAUUSD,268,1026.00000000,297.54000000,268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.11 10:45:00,CLOSE,BUY,0.29000000,3627.73,XAUUSD,268,1026.00000000,297.54000000,269,-143.26000000,0.00000000,0.00000000,0.00000000,-143.26000000,1
2025.09.12 12:25:00,OPEN,BUY,0.37000000,3645.51,XAUUSD,270,815.00000000,301.55000000,270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.12 13:55:00,CLOSE,BUY,0.37000000,3651.40,XAUUSD,270,815.00000000,301.55000000,271,217.93000000,0.00000000,0.00000000,0.00000000,217.93000000,1
2025.09.15 10:40:00,OPEN,BUY,0.39000000,3641.11,XAUUSD,272,770.00000000,300.30000000,272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.15 12:10:00,CLOSE,BUY,0.39000000,3643.57,XAUUSD,272,770.00000000,300.30000000,273,95.94000000,0.00000000,0.00000000,0.00000000,95.94000000,1
2025.09.16 09:05:00,OPEN,BUY,0.85000000,3683.46,XAUUSD,274,353.00000000,300.05000000,274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.16 09:47:40,CLOSE,BUY,0.85000000,3692.36,XAUUSD,274,353.00000000,300.05000000,275,756.50000000,0.00000000,0.00000000,0.00000000,756.50000000,1
2025.09.16 11:20:00,OPEN,BUY,0.31000000,3695.38,XAUUSD,276,965.00000000,299.15000000,276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.16 12:50:00,CLOSE,BUY,0.31000000,3696.73,XAUUSD,276,965.00000000,299.15000000,277,41.85000000,0.00000000,0.00000000,0.00000000,41.85000000,1
2025.09.17 10:00:00,OPEN,BUY,1.68000000,3675.40,XAUUSD,278,181.00000000,304.08000000,278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.17 10:00:59,CLOSE,BUY,1.68000000,3675.29,XAUUSD,278,181.00000000,304.08000000,279,-18.48000000,0.00000000,0.00000000,0.00000000,-18.48000000,1
2025.09.22 15:55:00,OPEN,BUY,0.32000000,3720.89,XAUUSD,280,926.00000000,296.32000000,280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.22 17:25:00,CLOSE,BUY,0.32000000,3720.27,XAUUSD,280,926.00000000,296.32000000,281,-19.84000000,0.00000000,0.00000000,0.00000000,-19.84000000,1
2025.09.26 09:15:00,OPEN,BUY,0.29000000,3751.65,XAUUSD,282,1051.00000000,304.79000000,282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.26 10:04:27,CLOSE,BUY,0.29000000,3741.07,XAUUSD,282,1051.00000000,304.79000000,283,-306.82000000,0.00000000,0.00000000,0.00000000,-306.82000000,1
2025.09.29 11:10:00,OPEN,BUY,0.49000000,3813.83,XAUUSD,284,609.00000000,298.41000000,284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.09.29 12:40:00,CLOSE,BUY,0.49000000,3810.27,XAUUSD,284,609.00000000,298.41000000,285,-174.44000000,0.00000000,0.00000000,0.00000000,-174.44000000,1
2025.10.01 09:35:00,OPEN,BUY,0.36000000,3861.19,XAUUSD,286,824.00000000,296.64000000,286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.10.01 11:02:43,CLOSE,BUY,0.36000000,3881.80,XAUUSD,286,824.00000000,296.64000000,287,741.96000000,0.00000000,0.00000000,0.00000000,741.96000000,1
2025.10.02 10:15:00,OPEN,BUY,0.41000000,3873.36,XAUUSD,288,740.00000000,303.40000000,288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.10.02 10:27:32,CLOSE,BUY,0.41000000,3865.90,XAUUSD,288,740.00000000,303.40000000,289,-305.86000000,0.00000000,0.00000000,0.00000000,-305.86000000,1
2025.10.08 12:45:00,OPEN,BUY,0.30000000,4040.31,XAUUSD,290,985.00000000,295.50000000,290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.10.08 14:15:00,CLOSE,BUY,0.30000000,4036.24,XAUUSD,290,985.00000000,295.50000000,291,-122.10000000,0.00000000,0.00000000,0.00000000,-122.10000000,1
2025.10.09 14:40:00,OPEN,BUY,0.37000000,4041.39,XAUUSD,292,820.00000000,303.40000000,292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.10.09 16:10:00,CLOSE,BUY,0.37000000,4054.01,XAUUSD,292,820.00000000,303.40000000,293,466.94000000,0.00000000,0.00000000,0.00000000,466.94000000,1
2025.10.14 16:20:00,OPEN,BUY,0.24000000,4110.06,XAUUSD,294,1274.00000000,305.76000000,294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.10.14 17:50:00,CLOSE,BUY,0.24000000,4130.57,XAUUSD,294,1274.00000000,305.76000000,295,492.24000000,0.00000000,0.00000000,0.00000000,492.24000000,1
2025.10.16 09:10:00,OPEN,BUY,0.19000000,4218.99,XAUUSD,296,1559.00000000,296.21000000,296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.10.16 10:40:00,CLOSE,BUY,0.19000000,4227.23,XAUUSD,296,1559.00000000,296.21000000,297,156.56000000,0.00000000,0.00000000,0.00000000,156.56000000,1
2025.10.17 15:15:00,OPEN,BUY,0.09000000,4315.60,XAUUSD,298,3236.00000000,291.24000000,298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.10.17 16:35:26,CLOSE,BUY,0.09000000,4282.86,XAUUSD,298,3236.00000000,291.24000000,299,-294.66000000,0.00000000,0.00000000,0.00000000,-294.66000000,1
2025.10.28 13:10:00,OPEN,SELL,0.45000000,3917.35,XAUUSD,300,672.00000000,302.40000000,300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.10.28 13:32:36,CLOSE,SELL,0.45000000,3924.14,XAUUSD,300,672.00000000,302.40000000,301,-305.55000000,0.00000000,0.00000000,0.00000000,-305.55000000,1
2025.11.28 15:40:00,OPEN,BUY,0.45000000,4174.92,XAUUSD,302,667.00000000,300.15000000,302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.11.28 16:14:38,CLOSE,BUY,0.45000000,4191.64,XAUUSD,302,667.00000000,300.15000000,303,752.40000000,0.00000000,0.00000000,0.00000000,752.40000000,1
2025.12.01 15:10:00,OPEN,BUY,0.46000000,4253.51,XAUUSD,304,667.00000000,306.82000000,304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.12.01 15:51:27,CLOSE,BUY,0.46000000,4253.44,XAUUSD,304,667.00000000,306.82000000,305,-3.22000000,0.00000000,0.00000000,0.00000000,-3.22000000,1
2025.12.05 16:55:00,OPEN,BUY,0.17000000,4245.57,XAUUSD,306,1759.00000000,299.03000000,306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.12.05 18:09:52,CLOSE,BUY,0.17000000,4227.87,XAUUSD,306,1759.00000000,299.03000000,307,-300.90000000,0.00000000,0.00000000,0.00000000,-300.90000000,1
2025.12.12 15:10:00,OPEN,BUY,0.39000000,4335.25,XAUUSD,308,785.00000000,306.15000000,308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.12.12 15:46:21,CLOSE,BUY,0.39000000,4335.24,XAUUSD,308,785.00000000,306.15000000,309,-0.39000000,0.00000000,0.00000000,0.00000000,-0.39000000,1
2025.12.17 14:25:00,OPEN,BUY,0.49000000,4320.80,XAUUSD,310,624.00000000,305.76000000,310,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.12.17 15:40:20,CLOSE,BUY,0.49000000,4336.41,XAUUSD,310,624.00000000,305.76000000,311,764.89000000,0.00000000,0.00000000,0.00000000,764.89000000,1
2025.12.18 14:45:00,OPEN,BUY,2.12000000,4322.72,XAUUSD,312,146.00000000,309.52000000,312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.12.18 14:50:30,CLOSE,BUY,2.12000000,4321.26,XAUUSD,312,146.00000000,309.52000000,313,-309.52000000,0.00000000,0.00000000,0.00000000,-309.52000000,1
2025.12.18 15:25:00,OPEN,BUY,0.52000000,4320.11,XAUUSD,314,587.00000000,305.24000000,314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2025.12.18 15:30:41,CLOSE,BUY,0.52000000,4334.81,XAUUSD,314,587.00000000,305.24000000,315,764.40000000,0.00000000,0.00000000,0.00000000,764.40000000,1
