sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q000038-SELL,2026-07-14T13:47:18.666,2026-07-14T13:47:19.698,XAUUSD,SELL,bid,4019.83000000,4020.09000000,0.01000000,1000,1032
Q000039-BUY,2026-07-14T13:47:19.698,2026-07-14T13:47:20.763,XAUUSD,BUY,ask,4020.61000000,4020.53000000,0.01000000,1000,1065
Q000039-SELL,2026-07-14T13:47:19.698,2026-07-14T13:47:20.763,XAUUSD,SELL,bid,4020.09000000,4020.08000000,0.01000000,1000,1065
Q000040-BUY,2026-07-14T13:47:20.763,2026-07-14T13:47:22.094,XAUUSD,BUY,ask,4020.53000000,4020.92000000,0.01000000,1000,1331
Q000040-SELL,2026-07-14T13:47:20.763,2026-07-14T13:47:22.094,XAUUSD,SELL,bid,4020.08000000,4020.38000000,0.01000000,1000,1331
Q000041-BUY,2026-07-14T13:47:22.094,2026-07-14T13:47:23.508,XAUUSD,BUY,ask,4020.92000000,4020.99000000,0.01000000,1000,1414
Q000041-SELL,2026-07-14T13:47:22.094,2026-07-14T13:47:23.508,XAUUSD,SELL,bid,4020.38000000,4020.54000000,0.01000000,1000,1414
Q000042-BUY,2026-07-14T13:47:23.508,2026-07-14T13:47:24.583,XAUUSD,BUY,ask,4020.99000000,4020.50000000,0.01000000,1000,1075
Q000042-SELL,2026-07-14T13:47:23.508,2026-07-14T13:47:24.583,XAUUSD,SELL,bid,4020.54000000,4020.06000000,0.01000000,1000,1075
Q000043-BUY,2026-07-14T13:47:24.583,2026-07-14T13:47:26.033,XAUUSD,BUY,ask,4020.50000000,4020.58000000,0.01000000,1000,1450
Q000043-SELL,2026-07-14T13:47:24.583,2026-07-14T13:47:26.033,XAUUSD,SELL,bid,4020.06000000,4020.14000000,0.01000000,1000,1450
Q000044-BUY,2026-07-14T16:49:30.146,2026-07-14T16:49:31.293,XAUUSD,BUY,ask,4082.66000000,4082.27000000,0.01000000,1000,1147
Q000044-SELL,2026-07-14T16:49:30.146,2026-07-14T16:49:31.293,XAUUSD,SELL,bid,4082.11000000,4081.66000000,0.01000000,1000,1147
Q000045-BUY,2026-07-14T16:49:31.293,2026-07-14T16:49:32.384,XAUUSD,BUY,ask,4082.27000000,4082.25000000,0.01000000,1000,1091
Q000045-SELL,2026-07-14T16:49:31.293,2026-07-14T16:49:32.384,XAUUSD,SELL,bid,4081.66000000,4081.74000000,0.01000000,1000,1091
Q000046-BUY,2026-07-14T16:49:32.384,2026-07-14T16:49:33.403,XAUUSD,BUY,ask,4082.25000000,4081.99000000,0.01000000,1000,1019
Q000046-SELL,2026-07-14T16:49:32.384,2026-07-14T16:49:33.403,XAUUSD,SELL,bid,4081.74000000,4081.48000000,0.01000000,1000,1019
Q000047-BUY,2026-07-14T16:49:33.403,2026-07-14T16:49:34.499,XAUUSD,BUY,ask,4081.99000000,4081.61000000,0.01000000,1000,1096
Q000047-SELL,2026-07-14T16:49:33.403,2026-07-14T16:49:34.499,XAUUSD,SELL,bid,4081.48000000,4081.09000000,0.01000000,1000,1096
